participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
212,4,97,wrist,0.1977,0.7887,-0.9819,0.0000,0,startbuffer
212,4,97,wrist,0.1979,0.7885,-0.9820,0.0000,4.7399,startbuffer
212,4,97,wrist,0.1979,0.7885,-0.9820,0.0000,9.7265,startbuffer
212,4,97,wrist,0.1979,0.7885,-0.9820,0.0000,13.8308,startbuffer
212,4,97,wrist,0.1974,0.7890,-0.9820,0.0000,18.8169,startbuffer
212,4,97,wrist,0.1974,0.7890,-0.9820,0.0000,23.3679,startbuffer
212,4,97,wrist,0.1978,0.7885,-0.9820,0.0000,28.3542,startbuffer
212,4,97,wrist,0.1979,0.7885,-0.9820,0.0000,33.3412,startbuffer
212,4,97,wrist,0.1979,0.7885,-0.9820,0.0000,38.3275,startbuffer
212,4,97,wrist,0.1975,0.7890,-0.9820,0.0000,43.3139,startbuffer
212,4,97,wrist,0.1975,0.7890,-0.9820,0.0000,49.2982,startbuffer
212,4,97,wrist,0.1978,0.7883,-0.9818,0.0000,54.0761,startbuffer
212,4,97,wrist,0.1978,0.7880,-0.9817,0.0000,59.0626,begin
212,4,97,wrist,0.1977,0.7886,-0.9819,0.0000,64.0492,begin
212,4,97,wrist,0.1975,0.7890,-0.9820,0.0000,69.036,begin
212,4,97,wrist,0.1975,0.7890,-0.9820,0.0000,74.0229,begin
212,4,97,wrist,0.1977,0.7889,-0.9819,0.0000,79.0101,begin
212,4,97,wrist,0.1980,0.7886,-0.9820,0.0000,83.5839,begin
212,4,97,wrist,0.1980,0.7886,-0.9820,0.0000,88.5708,begin
212,4,97,wrist,0.1975,0.7891,-0.9820,0.0000,93.5573,begin
212,4,97,wrist,0.1975,0.7891,-0.9819,0.0000,98.5435,begin
212,4,97,wrist,0.1975,0.7891,-0.9819,0.0000,103.5303,begin
212,4,97,wrist,0.1979,0.7883,-0.9818,0.0000,108.517,begin
212,4,97,wrist,0.1979,0.7883,-0.9818,0.0000,114.5409,begin
212,4,97,wrist,0.1975,0.7891,-0.9819,0.0000,119.5271,begin
212,4,97,wrist,0.1974,0.7892,-0.9819,0.0000,124.4192,begin
212,4,97,wrist,0.1977,0.7887,-0.9818,0.0000,130.4033,begin
212,4,97,wrist,0.1978,0.7885,-0.9818,0.0000,135.3899,begin
212,4,97,wrist,0.1978,0.7885,-0.9818,0.0000,140.3766,begin
212,4,97,wrist,0.1977,0.7889,-0.9819,0.0000,145.3638,begin
212,4,97,wrist,0.1974,0.7893,-0.9820,0.0000,150.3509,begin
212,4,97,wrist,0.1974,0.7893,-0.9820,0.0000,155.0719,begin
212,4,97,wrist,0.1974,0.7893,-0.9820,0.0000,160.058,begin
212,4,97,wrist,0.1974,0.7893,-0.9820,0.0000,165.0448,begin
212,4,97,wrist,0.1973,0.7892,-0.9820,0.0000,170.0313,begin
212,4,97,wrist,0.1973,0.7894,-0.9820,0.0000,175.0186,begin
212,4,97,wrist,0.1973,0.7894,-0.9821,0.0000,180.0056,begin
212,4,97,wrist,0.1976,0.7887,-0.9819,0.0000,184.9915,begin
212,4,97,wrist,0.1976,0.7887,-0.9819,0.0000,189.9782,begin
212,4,97,wrist,0.1976,0.7887,-0.9819,0.0000,194.1631,begin
212,4,97,wrist,0.1973,0.7895,-0.9820,0.0000,199.15,begin
212,4,97,wrist,0.1972,0.7896,-0.9821,0.0000,204.1374,begin
212,4,97,wrist,0.1975,0.7893,-0.9821,0.0000,209.1234,begin
212,4,97,wrist,0.1975,0.7891,-0.9821,0.0000,214.1099,begin
212,4,97,wrist,0.1975,0.7891,-0.9821,0.0000,219.0962,begin
212,4,97,wrist,0.1975,0.7893,-0.9821,0.0000,224.083,begin
