participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
d1-018,2,25,wrist,0.2880,0.7652,-1.4219,0.0000,0,start
d1-018,2,25,wrist,0.2908,0.7598,-1.4254,0.0000,5.9846,start
d1-018,2,25,wrist,0.2913,0.7605,-1.4246,0.0000,10.9714,start
d1-018,2,25,wrist,0.2913,0.7605,-1.4246,0.0000,15.9574,start
d1-018,2,25,wrist,0.2913,0.7605,-1.4246,0.0000,20.9443,start
d1-018,2,25,wrist,0.2920,0.7605,-1.4246,0.0000,25.9316,start
d1-018,2,25,wrist,0.2920,0.7605,-1.4246,0.0000,30.9175,start
d1-018,2,25,wrist,0.2912,0.7606,-1.4245,0.0000,35.904,start
d1-018,2,25,wrist,0.2914,0.7606,-1.4245,0.0000,40.8906,start
d1-018,2,25,wrist,0.2914,0.7606,-1.4245,0.0000,45.8778,start
d1-018,2,25,wrist,0.2920,0.7604,-1.4246,0.0000,50.8641,start
d1-018,2,25,wrist,0.2919,0.7605,-1.4246,0.0000,55.8512,begin
d1-018,2,25,wrist,0.2912,0.7606,-1.4245,0.0000,60.8379,begin
d1-018,2,25,wrist,0.2913,0.7606,-1.4245,0.0000,65.824,begin
d1-018,2,25,wrist,0.2913,0.7606,-1.4245,0.0000,70.8108,begin
d1-018,2,25,wrist,0.2920,0.7604,-1.4247,0.0000,75.7975,begin
d1-018,2,25,wrist,0.2920,0.7604,-1.4247,0.0000,80.7843,begin
d1-018,2,25,wrist,0.2912,0.7606,-1.4246,0.0000,85.7711,begin
d1-018,2,25,wrist,0.2913,0.7606,-1.4246,0.0000,90.7579,begin
d1-018,2,25,wrist,0.2915,0.7606,-1.4247,0.0000,95.7441,begin
d1-018,2,25,wrist,0.2915,0.7606,-1.4247,0.0000,100.7315,begin
d1-018,2,25,wrist,0.2920,0.7604,-1.4247,0.0000,105.7174,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,110.7044,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,115.6909,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,120.6774,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,125.664,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,130.6509,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,135.639,begin
d1-018,2,25,wrist,0.2908,0.7601,-1.4252,0.0000,140.6247,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,145.6113,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4245,0.0000,150.5976,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,155.5844,begin
d1-018,2,25,wrist,0.2913,0.7605,-1.4246,0.0000,160.5714,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,165.5575,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,170.5452,begin
d1-018,2,25,wrist,0.2917,0.7604,-1.4246,0.0000,175.531,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,180.5177,begin
d1-018,2,25,wrist,0.2915,0.7604,-1.4246,0.0000,185.5042,begin
d1-018,2,25,wrist,0.2915,0.7604,-1.4246,0.0000,190.4907,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,195.4776,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,200.4643,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,205.4514,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,210.4399,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,215.4247,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,220.4105,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,225.3977,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,230.3842,begin
d1-018,2,25,wrist,0.2918,0.7604,-1.4246,0.0000,235.3721,begin
d1-018,2,25,wrist,0.2918,0.7604,-1.4246,0.0000,240.3574,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,245.3443,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,250.3307,begin
d1-018,2,25,wrist,0.2918,0.7604,-1.4246,0.0000,255.3177,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,260.3043,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,266.2884,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,271.2753,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,276.2615,begin
d1-018,2,25,wrist,0.2914,0.7605,-1.4247,0.0000,281.2482,begin
d1-018,2,25,wrist,0.2916,0.7605,-1.4248,0.0000,286.2348,begin
d1-018,2,25,wrist,0.2916,0.7605,-1.4248,0.0000,291.2218,begin
d1-018,2,25,wrist,0.2916,0.7605,-1.4248,0.0000,296.2084,begin
d1-018,2,25,wrist,0.2916,0.7605,-1.4248,0.0000,301.1951,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,306.1813,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,311.1687,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,316.1548,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,321.1424,begin
d1-018,2,25,wrist,0.2913,0.7604,-1.4246,0.0000,326.1281,begin
d1-018,2,25,wrist,0.2918,0.7604,-1.4246,0.0000,330.6238,begin
d1-018,2,25,wrist,0.2918,0.7604,-1.4246,0.0000,335.6091,begin
d1-018,2,25,wrist,0.2919,0.7604,-1.4246,0.0000,340.5958,begin
d1-018,2,25,wrist,0.2914,0.7604,-1.4246,0.0000,345.5829,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,350.5688,begin
d1-018,2,25,wrist,0.2912,0.7605,-1.4246,0.0000,355.5565,begin
d1-018,2,25,wrist,0.2916,0.7605,-1.4248,0.0000,360.543,begin
