participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-006,2,24,startbuffer,22.0000,right_hand,0.2591,0.7514,-0.9628,0.3977,-0.8345,0.3608,-0.1232,0.0025,-0.0013,0.0000
d3-006,2,24,startbuffer,22.0000,right_elbow,0.1281,0.1861,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0013,-0.0005,-0.0008
d3-006,2,24,startbuffer,22.0000,stimulus,0.0009,0.7883,-0.5000,0.7020,-0.7119,0.0151,0.0084,0.0007,0.0014,-0.0007
d3-006,2,24,startbuffer,22.0000,origin,0.0000,0.0089,0.0000,0.0081,0.0083,0.7111,0.7034,0.0030,-0.0027,-0.0005
d3-006,2,24,startbuffer,27.0000,right_hand,0.2591,0.7514,-0.9628,0.3977,-0.8346,0.3608,-0.1232,0.0024,-0.0013,0.0000
d3-006,2,24,startbuffer,27.0000,right_elbow,0.1281,0.1861,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0012,-0.0005,-0.0007
d3-006,2,24,startbuffer,27.0000,stimulus,0.0010,0.7882,-0.5000,0.7020,-0.7119,0.0151,0.0084,0.0019,0.0010,0.0001
d3-006,2,24,startbuffer,27.0000,origin,0.0000,0.0089,0.0000,0.0081,0.0083,0.7111,0.7034,0.0030,-0.0026,-0.0006
d3-006,2,24,startbuffer,32.0000,right_hand,0.2591,0.7514,-0.9628,0.3977,-0.8346,0.3608,-0.1233,0.0023,-0.0012,0.0000
d3-006,2,24,startbuffer,32.0000,right_elbow,0.1282,0.1861,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0012,-0.0004,-0.0011
d3-006,2,24,startbuffer,32.0000,stimulus,0.0011,0.7882,-0.5000,0.7020,-0.7119,0.0151,0.0084,0.0028,0.0003,-0.0004
d3-006,2,24,startbuffer,32.0000,origin,0.0000,0.0089,0.0000,0.0081,0.0083,0.7111,0.7034,0.0030,-0.0025,-0.0007
d3-006,2,24,startbuffer,37.0000,right_hand,0.2591,0.7514,-0.9628,0.3977,-0.8346,0.3608,-0.1233,0.0022,-0.0013,0.0001
d3-006,2,24,startbuffer,37.0000,right_elbow,0.1282,0.1861,-0.6505,0.0508,-0.0649,0.0923,0.9923,0.0014,-0.0001,-0.0016
d3-006,2,24,startbuffer,37.0000,stimulus,0.0011,0.7882,-0.5000,0.7020,-0.7119,0.0151,0.0084,0.0029,0.0004,-0.0003
d3-006,2,24,startbuffer,37.0000,origin,0.0000,0.0089,0.0000,0.0081,0.0083,0.7110,0.7033,0.0031,-0.0026,-0.0007
d3-006,2,24,startbuffer,42.0000,right_hand,0.2592,0.7515,-0.9628,0.3977,-0.8346,0.3607,-0.1233,0.0029,-0.0002,0.0008
d3-006,2,24,startbuffer,42.0000,right_elbow,0.1282,0.1861,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0012,0.0006,-0.0007
d3-006,2,24,startbuffer,42.0000,stimulus,0.0011,0.7882,-0.5000,0.7020,-0.7119,0.0151,0.0084,0.0027,0.0004,-0.0003
d3-006,2,24,startbuffer,42.0000,origin,0.0000,0.0089,0.0000,0.0081,0.0083,0.7111,0.7033,0.0027,-0.0018,-0.0002
d3-006,2,24,startbuffer,47.0000,right_hand,0.2592,0.7515,-0.9629,0.3977,-0.8346,0.3607,-0.1233,0.0029,-0.0002,0.0008
d3-006,2,24,startbuffer,47.0000,right_elbow,0.1282,0.1861,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0011,0.0006,-0.0006
d3-006,2,24,startbuffer,47.0000,stimulus,0.0011,0.7882,-0.4999,0.7020,-0.7120,0.0151,0.0084,0.0023,0.0001,-0.0005
d3-006,2,24,startbuffer,47.0000,origin,0.0000,0.0090,-0.0001,0.0081,0.0083,0.7111,0.7033,0.0021,-0.0011,0.0000
d3-006,2,24,startbuffer,52.0000,right_hand,0.2592,0.7515,-0.9629,0.3977,-0.8346,0.3607,-0.1233,0.0027,0.0000,0.0009
d3-006,2,24,startbuffer,52.0000,right_elbow,0.1282,0.1861,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0011,0.0007,-0.0005
d3-006,2,24,startbuffer,52.0000,stimulus,0.0011,0.7882,-0.4999,0.7020,-0.7119,0.0151,0.0084,0.0025,0.0002,-0.0006
d3-006,2,24,startbuffer,52.0000,origin,0.0000,0.0090,-0.0001,0.0081,0.0083,0.7112,0.7034,0.0022,-0.0007,0.0000
d3-006,2,24,startbuffer,57.0000,right_hand,0.2593,0.7515,-0.9628,0.3977,-0.8346,0.3607,-0.1233,0.0027,0.0000,0.0002
d3-006,2,24,startbuffer,57.0000,right_elbow,0.1282,0.1862,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0009,0.0008,-0.0003
d3-006,2,24,startbuffer,57.0000,stimulus,0.0010,0.7881,-0.5000,0.7020,-0.7120,0.0151,0.0084,0.0019,0.0000,-0.0008
d3-006,2,24,startbuffer,57.0000,origin,0.0000,0.0090,-0.0001,0.0081,0.0083,0.7111,0.7033,0.0021,-0.0009,0.0001
d3-006,2,24,begin,62.0000,right_hand,0.2593,0.7515,-0.9628,0.3978,-0.8346,0.3606,-0.1233,0.0024,-0.0002,0.0001
d3-006,2,24,begin,62.0000,right_elbow,0.1281,0.1861,-0.6507,0.0508,-0.0649,0.0923,0.9923,0.0008,0.0005,0.0001
d3-006,2,24,begin,62.0000,stimulus,0.0010,0.7881,-0.5000,0.7020,-0.7120,0.0151,0.0084,0.0019,0.0001,-0.0009
d3-006,2,24,begin,62.0000,origin,0.0000,0.0090,-0.0001,0.0081,0.0083,0.7111,0.7032,0.0021,-0.0009,0.0001
d3-006,2,24,begin,66.0000,right_hand,0.2593,0.7515,-0.9628,0.3978,-0.8346,0.3606,-0.1233,0.0026,-0.0001,0.0001
d3-006,2,24,begin,66.0000,right_elbow,0.1282,0.1861,-0.6507,0.0508,-0.0649,0.0923,0.9923,0.0007,0.0003,0.0003
d3-006,2,24,begin,66.0000,stimulus,0.0011,0.7881,-0.5000,0.7020,-0.7120,0.0151,0.0084,0.0021,0.0001,-0.0009
d3-006,2,24,begin,66.0000,origin,0.0000,0.0090,0.0000,0.0081,0.0083,0.7112,0.7033,0.0015,0.0002,-0.0003
d3-006,2,24,begin,71.0000,right_hand,0.2593,0.7515,-0.9628,0.3978,-0.8346,0.3606,-0.1233,0.0027,-0.0002,0.0001
d3-006,2,24,begin,71.0000,right_elbow,0.1282,0.1861,-0.6507,0.0508,-0.0649,0.0923,0.9923,0.0008,0.0003,0.0002
d3-006,2,24,begin,71.0000,stimulus,0.0011,0.7881,-0.4999,0.7020,-0.7120,0.0151,0.0084,0.0021,-0.0002,-0.0007
d3-006,2,24,begin,71.0000,origin,0.0000,0.0090,0.0000,0.0082,0.0083,0.7112,0.7033,0.0015,0.0002,-0.0004
d3-006,2,24,begin,76.0000,right_hand,0.2593,0.7515,-0.9628,0.3978,-0.8346,0.3605,-0.1233,0.0029,-0.0001,0.0001
d3-006,2,24,begin,76.0000,right_elbow,0.1281,0.1862,-0.6506,0.0508,-0.0649,0.0923,0.9923,0.0003,0.0007,0.0000
d3-006,2,24,begin,76.0000,stimulus,0.0011,0.7882,-0.4999,0.7020,-0.7120,0.0151,0.0084,0.0020,0.0004,-0.0009
d3-006,2,24,begin,76.0000,origin,0.0000,0.0090,0.0000,0.0082,0.0083,0.7112,0.7033,0.0017,0.0002,-0.0006
d3-006,2,24,begin,81.0000,right_hand,0.2593,0.7516,-0.9629,0.3978,-0.8346,0.3605,-0.1233,0.0026,0.0005,0.0005
d3-006,2,24,begin,81.0000,right_elbow,0.1281,0.1862,-0.6507,0.0508,-0.0649,0.0923,0.9923,-0.0001,0.0008,0.0005
d3-006,2,24,begin,81.0000,stimulus,0.0011,0.7882,-0.4999,0.7020,-0.7120,0.0151,0.0084,0.0020,0.0003,-0.0010
d3-006,2,24,begin,81.0000,origin,-0.0001,0.0090,0.0000,0.0081,0.0083,0.7112,0.7033,0.0011,-0.0004,-0.0005
d3-006,2,24,begin,86.0000,right_hand,0.2591,0.7515,-0.9629,0.3979,-0.8347,0.3604,-0.1233,0.0014,-0.0006,0.0007
d3-006,2,24,begin,86.0000,right_elbow,0.1281,0.1862,-0.6507,0.0508,-0.0649,0.0923,0.9923,-0.0003,0.0007,0.0001
d3-006,2,24,begin,86.0000,stimulus,0.0011,0.7882,-0.4999,0.7020,-0.7119,0.0151,0.0085,0.0020,0.0003,-0.0011
d3-006,2,24,begin,86.0000,origin,-0.0002,0.0090,-0.0001,0.0082,0.0082,0.7112,0.7032,0.0000,0.0001,0.0001
d3-006,2,24,begin,91.0000,right_hand,0.2591,0.7515,-0.9629,0.3979,-0.8347,0.3604,-0.1233,0.0014,-0.0006,0.0007
d3-006,2,24,begin,91.0000,right_elbow,0.1281,0.1862,-0.6507,0.0508,-0.0649,0.0923,0.9923,-0.0003,0.0005,0.0000
d3-006,2,24,begin,91.0000,stimulus,0.0011,0.7882,-0.4999,0.7020,-0.7119,0.0151,0.0084,0.0019,0.0002,-0.0011
d3-006,2,24,begin,91.0000,origin,-0.0002,0.0090,-0.0001,0.0081,0.0082,0.7112,0.7033,0.0001,0.0000,0.0000
d3-006,2,24,begin,96.0000,right_hand,0.2591,0.7515,-0.9629,0.3978,-0.8347,0.3603,-0.1233,0.0012,-0.0003,0.0008
d3-006,2,24,begin,96.0000,right_elbow,0.1281,0.1861,-0.6508,0.0508,-0.0649,0.0923,0.9923,-0.0007,0.0002,0.0012
d3-006,2,24,begin,96.0000,stimulus,0.0011,0.7882,-0.4999,0.7020,-0.7120,0.0151,0.0084,0.0019,0.0005,-0.0013
d3-006,2,24,begin,96.0000,origin,-0.0002,0.0090,-0.0001,0.0081,0.0082,0.7111,0.7032,0.0002,0.0002,0.0001
d3-006,2,24,begin,101.0000,right_hand,0.2591,0.7515,-0.9629,0.3978,-0.8347,0.3603,-0.1233,0.0012,-0.0002,0.0010
d3-006,2,24,begin,101.0000,right_elbow,0.1281,0.1861,-0.6508,0.0508,-0.0649,0.0923,0.9923,-0.0008,0.0002,0.0008
d3-006,2,24,begin,101.0000,stimulus,0.0011,0.7883,-0.5000,0.7020,-0.7119,0.0151,0.0084,0.0017,0.0019,-0.0003
d3-006,2,24,begin,101.0000,origin,-0.0002,0.0090,-0.0001,0.0081,0.0082,0.7112,0.7032,0.0000,0.0003,-0.0004
d3-006,2,24,begin,106.0000,right_hand,0.2591,0.7516,-0.9630,0.3978,-0.8347,0.3603,-0.1233,0.0015,0.0002,0.0012
d3-006,2,24,begin,106.0000,right_elbow,0.1281,0.1861,-0.6508,0.0508,-0.0649,0.0923,0.9923,-0.0010,0.0002,0.0007
d3-006,2,24,begin,106.0000,stimulus,0.0011,0.7884,-0.5000,0.7021,-0.7119,0.0151,0.0084,0.0017,0.0018,-0.0004
d3-006,2,24,begin,106.0000,origin,-0.0001,0.0090,0.0000,0.0082,0.0082,0.7111,0.7032,0.0003,-0.0001,-0.0008
d3-006,2,24,begin,111.0000,right_hand,0.2591,0.7516,-0.9630,0.3978,-0.8347,0.3603,-0.1233,0.0015,0.0000,0.0013
d3-006,2,24,begin,111.0000,right_elbow,0.1281,0.1862,-0.6508,0.0508,-0.0649,0.0923,0.9923,-0.0013,0.0004,0.0008
d3-006,2,24,begin,111.0000,stimulus,0.0011,0.7884,-0.5000,0.7021,-0.7119,0.0151,0.0084,0.0017,0.0015,-0.0005
d3-006,2,24,begin,111.0000,origin,-0.0001,0.0090,0.0000,0.0082,0.0082,0.7112,0.7032,0.0002,0.0000,-0.0004
d3-006,2,24,begin,116.0000,right_hand,0.2591,0.7516,-0.9630,0.3978,-0.8347,0.3603,-0.1233,0.0014,-0.0001,0.0014
d3-006,2,24,begin,116.0000,right_elbow,0.1280,0.1861,-0.6508,0.0508,-0.0649,0.0923,0.9923,-0.0013,0.0001,0.0007
d3-006,2,24,begin,116.0000,stimulus,0.0011,0.7884,-0.5000,0.7021,-0.7119,0.0151,0.0084,0.0017,0.0016,-0.0004
d3-006,2,24,begin,116.0000,origin,-0.0001,0.0090,0.0000,0.0082,0.0082,0.7113,0.7033,0.0003,-0.0002,-0.0006
d3-006,2,24,begin,121.0000,right_hand,0.2590,0.7515,-0.9630,0.3977,-0.8347,0.3603,-0.1234,0.0008,-0.0008,0.0014
d3-006,2,24,begin,121.0000,right_elbow,0.1280,0.1861,-0.6508,0.0508,-0.0649,0.0923,0.9923,-0.0013,0.0000,0.0008
d3-006,2,24,begin,121.0000,stimulus,0.0011,0.7884,-0.5000,0.7021,-0.7119,0.0150,0.0084,0.0018,0.0015,-0.0004
d3-006,2,24,begin,121.0000,origin,-0.0002,0.0090,0.0000,0.0082,0.0082,0.7113,0.7032,0.0000,0.0002,-0.0001
d3-006,2,24,begin,126.0000,right_hand,0.2590,0.7515,-0.9630,0.3977,-0.8347,0.3603,-0.1234,0.0010,-0.0010,0.0013
d3-006,2,24,begin,126.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0923,0.9923,-0.0017,0.0000,0.0002
d3-006,2,24,begin,126.0000,stimulus,0.0011,0.7884,-0.5000,0.7021,-0.7119,0.0150,0.0084,0.0019,0.0016,-0.0004
d3-006,2,24,begin,126.0000,origin,-0.0002,0.0090,0.0000,0.0082,0.0082,0.7112,0.7032,0.0000,0.0002,-0.0001
d3-006,2,24,begin,131.0000,right_hand,0.2590,0.7515,-0.9630,0.3977,-0.8347,0.3603,-0.1234,0.0007,-0.0010,0.0014
d3-006,2,24,begin,131.0000,right_elbow,0.1280,0.1861,-0.6508,0.0507,-0.0648,0.0924,0.9923,-0.0022,0.0000,0.0009
d3-006,2,24,begin,131.0000,stimulus,0.0011,0.7884,-0.5000,0.7021,-0.7119,0.0150,0.0084,0.0019,0.0021,-0.0004
d3-006,2,24,begin,131.0000,origin,-0.0002,0.0091,0.0000,0.0082,0.0082,0.7112,0.7032,-0.0010,0.0004,-0.0012
d3-006,2,24,begin,136.0000,right_hand,0.2590,0.7515,-0.9630,0.3976,-0.8347,0.3604,-0.1234,0.0008,-0.0008,0.0014
d3-006,2,24,begin,136.0000,right_elbow,0.1280,0.1861,-0.6508,0.0507,-0.0648,0.0924,0.9923,-0.0021,0.0000,0.0007
d3-006,2,24,begin,136.0000,stimulus,0.0011,0.7883,-0.4999,0.7021,-0.7119,0.0150,0.0084,0.0014,0.0011,-0.0011
d3-006,2,24,begin,136.0000,origin,-0.0003,0.0091,0.0000,0.0081,0.0082,0.7112,0.7033,-0.0011,0.0005,-0.0011
d3-006,2,24,begin,141.0000,right_hand,0.2590,0.7515,-0.9631,0.3977,-0.8347,0.3604,-0.1234,0.0008,-0.0008,0.0014
d3-006,2,24,begin,141.0000,right_elbow,0.1280,0.1861,-0.6508,0.0508,-0.0649,0.0924,0.9923,-0.0021,0.0001,0.0007
d3-006,2,24,begin,141.0000,stimulus,0.0010,0.7882,-0.4999,0.7021,-0.7119,0.0150,0.0084,0.0009,0.0006,-0.0012
d3-006,2,24,begin,141.0000,origin,-0.0003,0.0091,0.0000,0.0081,0.0082,0.7113,0.7033,-0.0013,0.0004,-0.0010
d3-006,2,24,begin,146.0000,right_hand,0.2589,0.7513,-0.9630,0.3977,-0.8347,0.3604,-0.1235,0.0005,-0.0020,0.0004
d3-006,2,24,begin,146.0000,right_elbow,0.1280,0.1862,-0.6508,0.0507,-0.0649,0.0924,0.9923,-0.0020,0.0003,0.0001
d3-006,2,24,begin,146.0000,stimulus,0.0011,0.7882,-0.4999,0.7021,-0.7119,0.0150,0.0084,0.0010,0.0006,-0.0011
d3-006,2,24,begin,146.0000,origin,-0.0003,0.0090,0.0001,0.0081,0.0082,0.7113,0.7033,-0.0013,0.0001,-0.0012
d3-006,2,24,begin,151.0000,right_hand,0.2589,0.7514,-0.9631,0.3976,-0.8347,0.3604,-0.1235,-0.0006,-0.0016,0.0013
d3-006,2,24,begin,151.0000,right_elbow,0.1279,0.1862,-0.6508,0.0507,-0.0648,0.0924,0.9923,-0.0024,0.0004,0.0001
d3-006,2,24,begin,151.0000,stimulus,0.0011,0.7883,-0.4999,0.7021,-0.7119,0.0150,0.0084,0.0010,0.0006,-0.0012
d3-006,2,24,begin,151.0000,origin,-0.0002,0.0090,0.0000,0.0081,0.0082,0.7113,0.7033,-0.0007,0.0005,-0.0001
d3-006,2,24,begin,155.0000,right_hand,0.2589,0.7514,-0.9631,0.3976,-0.8347,0.3604,-0.1235,-0.0006,-0.0014,0.0012
d3-006,2,24,begin,155.0000,right_elbow,0.1279,0.1862,-0.6508,0.0507,-0.0648,0.0924,0.9923,-0.0025,0.0004,0.0002
d3-006,2,24,begin,155.0000,stimulus,0.0011,0.7883,-0.4999,0.7021,-0.7119,0.0150,0.0084,0.0011,0.0007,-0.0011
d3-006,2,24,begin,155.0000,origin,-0.0002,0.0090,0.0000,0.0081,0.0082,0.7113,0.7033,-0.0007,0.0005,-0.0001
d3-006,2,24,begin,160.0000,right_hand,0.2588,0.7514,-0.9630,0.3976,-0.8347,0.3605,-0.1235,-0.0007,-0.0015,0.0010
d3-006,2,24,begin,160.0000,right_elbow,0.1279,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0024,-0.0004,-0.0004
d3-006,2,24,begin,160.0000,stimulus,0.0008,0.7882,-0.5001,0.7020,-0.7120,0.0150,0.0085,-0.0012,0.0003,0.0014
d3-006,2,24,begin,160.0000,origin,-0.0002,0.0091,0.0000,0.0081,0.0082,0.7112,0.7033,-0.0010,0.0007,-0.0001
d3-006,2,24,begin,165.0000,right_hand,0.2588,0.7514,-0.9631,0.3976,-0.8347,0.3605,-0.1235,-0.0004,-0.0014,0.0010
d3-006,2,24,begin,165.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0013,-0.0002,0.0002
d3-006,2,24,begin,165.0000,stimulus,0.0008,0.7882,-0.5002,0.7020,-0.7119,0.0150,0.0085,-0.0009,0.0006,0.0017
d3-006,2,24,begin,165.0000,origin,-0.0002,0.0091,0.0000,0.0081,0.0082,0.7113,0.7033,-0.0006,0.0007,0.0001
d3-006,2,24,begin,170.0000,right_hand,0.2588,0.7514,-0.9631,0.3976,-0.8347,0.3605,-0.1235,-0.0007,-0.0012,0.0010
d3-006,2,24,begin,170.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0013,-0.0002,0.0002
d3-006,2,24,begin,170.0000,stimulus,0.0008,0.7882,-0.5002,0.7020,-0.7119,0.0150,0.0085,-0.0010,0.0006,0.0017
d3-006,2,24,begin,170.0000,origin,-0.0002,0.0091,0.0000,0.0081,0.0083,0.7113,0.7033,-0.0002,0.0006,0.0003
d3-006,2,24,begin,175.0000,right_hand,0.2588,0.7514,-0.9631,0.3975,-0.8347,0.3605,-0.1235,-0.0005,-0.0013,0.0010
d3-006,2,24,begin,175.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0011,-0.0001,-0.0005
d3-006,2,24,begin,175.0000,stimulus,0.0008,0.7882,-0.5002,0.7020,-0.7119,0.0150,0.0085,-0.0013,0.0005,0.0018
d3-006,2,24,begin,175.0000,origin,-0.0002,0.0091,-0.0001,0.0081,0.0083,0.7112,0.7033,-0.0006,0.0007,0.0004
d3-006,2,24,begin,180.0000,right_hand,0.2588,0.7514,-0.9631,0.3975,-0.8347,0.3606,-0.1235,-0.0003,-0.0012,0.0014
d3-006,2,24,begin,180.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0010,-0.0001,-0.0004
d3-006,2,24,begin,180.0000,stimulus,0.0008,0.7881,-0.5001,0.7021,-0.7119,0.0149,0.0085,-0.0013,-0.0001,0.0004
d3-006,2,24,begin,180.0000,origin,-0.0002,0.0091,-0.0001,0.0081,0.0083,0.7112,0.7033,-0.0006,0.0007,0.0004
d3-006,2,24,begin,185.0000,right_hand,0.2589,0.7514,-0.9631,0.3974,-0.8347,0.3606,-0.1235,0.0007,-0.0012,0.0021
d3-006,2,24,begin,185.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0014,-0.0005,-0.0002
d3-006,2,24,begin,185.0000,stimulus,0.0008,0.7881,-0.5001,0.7021,-0.7119,0.0149,0.0085,-0.0014,0.0001,0.0003
d3-006,2,24,begin,185.0000,origin,-0.0002,0.0091,-0.0001,0.0081,0.0083,0.7112,0.7032,-0.0006,0.0014,0.0005
d3-006,2,24,begin,190.0000,right_hand,0.2589,0.7514,-0.9632,0.3974,-0.8347,0.3606,-0.1235,0.0006,-0.0013,0.0022
d3-006,2,24,begin,190.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0014,-0.0004,-0.0006
d3-006,2,24,begin,190.0000,stimulus,0.0008,0.7881,-0.5001,0.7021,-0.7119,0.0149,0.0085,-0.0010,0.0001,-0.0001
d3-006,2,24,begin,190.0000,origin,-0.0002,0.0090,-0.0001,0.0082,0.0083,0.7112,0.7033,-0.0009,0.0004,0.0005
d3-006,2,24,begin,195.0000,right_hand,0.2590,0.7514,-0.9630,0.3974,-0.8347,0.3606,-0.1234,0.0009,-0.0006,0.0006
d3-006,2,24,begin,195.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0013,-0.0004,-0.0004
d3-006,2,24,begin,195.0000,stimulus,0.0008,0.7881,-0.5001,0.7021,-0.7119,0.0149,0.0085,-0.0011,0.0001,0.0001
d3-006,2,24,begin,195.0000,origin,-0.0002,0.0090,-0.0001,0.0082,0.0083,0.7112,0.7033,-0.0007,0.0003,0.0005
d3-006,2,24,begin,200.0000,right_hand,0.2590,0.7514,-0.9630,0.3974,-0.8347,0.3606,-0.1234,0.0008,-0.0006,0.0004
d3-006,2,24,begin,200.0000,right_elbow,0.1280,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0013,-0.0004,-0.0004
d3-006,2,24,begin,200.0000,stimulus,0.0008,0.7881,-0.5000,0.7021,-0.7119,0.0149,0.0085,-0.0012,0.0003,-0.0002
d3-006,2,24,begin,200.0000,origin,-0.0002,0.0090,-0.0001,0.0082,0.0082,0.7112,0.7033,-0.0007,0.0003,0.0005
d3-006,2,24,begin,211.0000,right_hand,0.2590,0.7514,-0.9630,0.3974,-0.8347,0.3606,-0.1234,0.0006,-0.0004,0.0002
d3-006,2,24,begin,211.0000,right_elbow,0.1279,0.1861,-0.6507,0.0507,-0.0648,0.0923,0.9923,-0.0012,-0.0008,-0.0002
d3-006,2,24,begin,211.0000,stimulus,0.0008,0.7881,-0.5000,0.7021,-0.7119,0.0149,0.0084,-0.0011,-0.0004,-0.0003
d3-006,2,24,begin,211.0000,origin,-0.0002,0.0091,-0.0001,0.0082,0.0083,0.7112,0.7032,-0.0004,0.0014,0.0014
d3-006,2,24,begin,220.0000,right_hand,0.2590,0.7514,-0.9631,0.3975,-0.8348,0.3605,-0.1233,0.0006,0.0002,0.0004
d3-006,2,24,begin,220.0000,right_elbow,0.1279,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0011,-0.0008,-0.0004
d3-006,2,24,begin,220.0000,stimulus,0.0007,0.7881,-0.5001,0.7021,-0.7119,0.0149,0.0085,-0.0018,-0.0002,-0.0003
d3-006,2,24,begin,220.0000,origin,-0.0002,0.0090,-0.0002,0.0082,0.0082,0.7112,0.7032,-0.0013,0.0005,0.0025
d3-006,2,24,begin,225.0000,right_hand,0.2589,0.7514,-0.9630,0.3975,-0.8348,0.3605,-0.1233,-0.0001,0.0003,-0.0001
d3-006,2,24,begin,225.0000,right_elbow,0.1279,0.1861,-0.6507,0.0507,-0.0648,0.0924,0.9923,-0.0011,-0.0009,-0.0005
d3-006,2,24,begin,225.0000,stimulus,0.0006,0.7882,-0.5001,0.7021,-0.7119,0.0149,0.0084,-0.0023,0.0007,0.0002
d3-006,2,24,begin,225.0000,origin,-0.0002,0.0090,-0.0002,0.0082,0.0083,0.7112,0.7032,-0.0010,0.0002,0.0024
d3-006,2,24,begin,230.0000,right_hand,0.2589,0.7514,-0.9631,0.3975,-0.8348,0.3605,-0.1233,-0.0001,0.0000,0.0000
d3-006,2,24,begin,230.0000,right_elbow,0.1280,0.1861,-0.6507,0.0508,-0.0648,0.0924,0.9923,0.0003,-0.0004,-0.0001
d3-006,2,24,begin,230.0000,stimulus,0.0006,0.7882,-0.5001,0.7021,-0.7119,0.0149,0.0084,-0.0026,0.0007,0.0000
d3-006,2,24,begin,230.0000,origin,-0.0002,0.0091,-0.0002,0.0082,0.0082,0.7113,0.7032,-0.0003,0.0013,0.0012
d3-006,2,24,begin,235.0000,right_hand,0.2593,0.7515,-0.9627,0.3975,-0.8348,0.3605,-0.1232,0.0005,-0.0007,-0.0011
d3-006,2,24,begin,235.0000,right_elbow,0.1283,0.1862,-0.6504,0.0508,-0.0649,0.0924,0.9923,0.0008,-0.0004,-0.0012
