participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-006,5,119,startbuffer,41.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,startbuffer,41.0000,stimulus,0.0024,0.7946,-0.5085,0.0410,-0.0282,0.7137,0.6987,-0.0019,0.0009,0.0001
d3-006,5,119,startbuffer,41.0000,origin,0.0000,0.0090,-0.0001,0.0089,0.0088,0.7105,0.7037,0.0002,0.0011,-0.0003
d3-006,5,119,startbuffer,46.0000,right_hand,0.2801,0.7414,-0.9587,0.3554,-0.8755,0.2906,-0.1507,0.0014,-0.0001,0.0027
d3-006,5,119,startbuffer,46.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,startbuffer,46.0000,stimulus,0.0024,0.7946,-0.5085,0.0410,-0.0282,0.7137,0.6987,-0.0019,0.0008,0.0001
d3-006,5,119,startbuffer,46.0000,origin,0.0000,0.0089,-0.0001,0.0089,0.0088,0.7106,0.7038,0.0000,0.0003,-0.0005
d3-006,5,119,startbuffer,51.0000,right_hand,0.2799,0.7415,-0.9587,0.3554,-0.8755,0.2906,-0.1507,-0.0006,0.0011,0.0015
d3-006,5,119,startbuffer,51.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,startbuffer,51.0000,stimulus,0.0025,0.7945,-0.5083,0.0410,-0.0282,0.7137,0.6987,-0.0009,0.0003,-0.0009
d3-006,5,119,startbuffer,51.0000,origin,0.0000,0.0089,-0.0001,0.0089,0.0089,0.7105,0.7038,0.0005,0.0005,-0.0008
d3-006,5,119,startbuffer,56.0000,right_hand,0.2798,0.7414,-0.9586,0.3555,-0.8755,0.2906,-0.1507,-0.0009,0.0003,0.0011
d3-006,5,119,startbuffer,56.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,startbuffer,56.0000,stimulus,0.0025,0.7946,-0.5083,0.0410,-0.0282,0.7137,0.6987,-0.0012,0.0014,-0.0008
d3-006,5,119,startbuffer,56.0000,origin,0.0000,0.0089,-0.0001,0.0089,0.0089,0.7106,0.7038,0.0005,0.0001,-0.0007
d3-006,5,119,begin,61.0000,right_hand,0.2798,0.7414,-0.9586,0.3555,-0.8755,0.2905,-0.1507,-0.0008,0.0003,0.0010
d3-006,5,119,begin,61.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,61.0000,stimulus,0.0024,0.7945,-0.5084,0.0410,-0.0282,0.7136,0.6988,-0.0022,0.0000,-0.0005
d3-006,5,119,begin,61.0000,origin,0.0000,0.0090,-0.0001,0.0089,0.0088,0.7105,0.7037,0.0002,0.0009,0.0000
d3-006,5,119,begin,66.0000,right_hand,0.2798,0.7414,-0.9587,0.3555,-0.8755,0.2905,-0.1508,-0.0006,0.0002,0.0009
d3-006,5,119,begin,66.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,66.0000,stimulus,0.0024,0.7945,-0.5084,0.0410,-0.0282,0.7136,0.6987,-0.0021,-0.0001,-0.0005
d3-006,5,119,begin,66.0000,origin,0.0000,0.0090,-0.0001,0.0089,0.0088,0.7106,0.7038,0.0001,0.0010,0.0000
d3-006,5,119,begin,71.0000,right_hand,0.2799,0.7415,-0.9586,0.3555,-0.8755,0.2905,-0.1508,0.0007,0.0003,0.0003
d3-006,5,119,begin,71.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,71.0000,stimulus,0.0025,0.7946,-0.5083,0.0410,-0.0282,0.7137,0.6987,-0.0014,0.0004,-0.0011
d3-006,5,119,begin,71.0000,origin,0.0000,0.0090,-0.0001,0.0089,0.0088,0.7105,0.7037,0.0008,0.0014,-0.0006
d3-006,5,119,begin,76.0000,right_hand,0.2799,0.7415,-0.9586,0.3555,-0.8754,0.2906,-0.1509,0.0007,0.0005,0.0004
d3-006,5,119,begin,76.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,76.0000,stimulus,0.0025,0.7945,-0.5083,0.0410,-0.0282,0.7137,0.6987,-0.0006,0.0000,-0.0007
d3-006,5,119,begin,76.0000,origin,0.0000,0.0090,-0.0001,0.0089,0.0089,0.7105,0.7037,0.0007,0.0011,-0.0006
d3-006,5,119,begin,81.0000,right_hand,0.2800,0.7414,-0.9586,0.3555,-0.8754,0.2906,-0.1509,0.0023,-0.0001,0.0006
d3-006,5,119,begin,81.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,81.0000,stimulus,0.0025,0.7945,-0.5083,0.0410,-0.0282,0.7137,0.6987,-0.0005,0.0001,-0.0006
d3-006,5,119,begin,81.0000,origin,0.0000,0.0090,-0.0001,0.0089,0.0089,0.7105,0.7037,0.0008,0.0012,-0.0008
d3-006,5,119,begin,86.0000,right_hand,0.2800,0.7414,-0.9586,0.3555,-0.8754,0.2906,-0.1509,0.0023,-0.0001,0.0008
d3-006,5,119,begin,86.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,86.0000,stimulus,0.0026,0.7945,-0.5083,0.0410,-0.0282,0.7136,0.6987,0.0005,-0.0001,-0.0005
d3-006,5,119,begin,86.0000,origin,0.0000,0.0089,0.0000,0.0089,0.0089,0.7105,0.7037,0.0005,0.0005,-0.0014
d3-006,5,119,begin,91.0000,right_hand,0.2802,0.7414,-0.9586,0.3555,-0.8754,0.2906,-0.1510,0.0033,-0.0001,0.0008
d3-006,5,119,begin,91.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,91.0000,stimulus,0.0026,0.7945,-0.5083,0.0410,-0.0281,0.7136,0.6988,0.0004,-0.0002,-0.0005
d3-006,5,119,begin,91.0000,origin,0.0000,0.0090,0.0000,0.0089,0.0088,0.7105,0.7036,0.0004,0.0008,-0.0014
d3-006,5,119,begin,96.0000,right_hand,0.2802,0.7414,-0.9586,0.3555,-0.8754,0.2906,-0.1510,0.0031,-0.0004,0.0007
d3-006,5,119,begin,96.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,96.0000,stimulus,0.0027,0.7945,-0.5083,0.0410,-0.0281,0.7136,0.6988,0.0011,0.0001,-0.0010
d3-006,5,119,begin,96.0000,origin,0.0000,0.0089,0.0000,0.0089,0.0089,0.7106,0.7038,0.0005,0.0007,-0.0015
d3-006,5,119,begin,100.0000,right_hand,0.2802,0.7414,-0.9585,0.3555,-0.8754,0.2906,-0.1510,0.0035,0.0003,0.0004
d3-006,5,119,begin,100.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,100.0000,stimulus,0.0027,0.7944,-0.5083,0.0410,-0.0281,0.7137,0.6987,0.0014,-0.0010,-0.0008
d3-006,5,119,begin,100.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0089,0.7105,0.7037,0.0005,0.0002,-0.0016
d3-006,5,119,begin,105.0000,right_hand,0.2802,0.7414,-0.9585,0.3555,-0.8754,0.2906,-0.1510,0.0036,0.0004,0.0003
d3-006,5,119,begin,105.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,105.0000,stimulus,0.0028,0.7945,-0.5083,0.0410,-0.0281,0.7136,0.6988,0.0017,-0.0004,-0.0009
d3-006,5,119,begin,105.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0089,0.7106,0.7038,0.0004,0.0003,-0.0015
d3-006,5,119,begin,110.0000,right_hand,0.2802,0.7415,-0.9585,0.3555,-0.8754,0.2906,-0.1510,0.0036,0.0004,0.0003
d3-006,5,119,begin,110.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,110.0000,stimulus,0.0028,0.7945,-0.5083,0.0410,-0.0281,0.7136,0.6988,0.0017,-0.0006,-0.0010
d3-006,5,119,begin,110.0000,origin,0.0000,0.0090,0.0000,0.0089,0.0089,0.7107,0.7038,-0.0003,0.0005,-0.0010
d3-006,5,119,begin,115.0000,right_hand,0.2802,0.7414,-0.9585,0.3555,-0.8754,0.2906,-0.1510,0.0030,-0.0002,-0.0004
d3-006,5,119,begin,115.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,115.0000,stimulus,0.0028,0.7945,-0.5083,0.0410,-0.0281,0.7136,0.6988,0.0017,-0.0005,-0.0010
d3-006,5,119,begin,115.0000,origin,0.0000,0.0090,0.0000,0.0089,0.0089,0.7106,0.7037,-0.0003,0.0008,-0.0011
d3-006,5,119,begin,120.0000,right_hand,0.2802,0.7414,-0.9585,0.3555,-0.8754,0.2906,-0.1510,0.0029,-0.0003,-0.0005
d3-006,5,119,begin,120.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,120.0000,stimulus,0.0028,0.7944,-0.5083,0.0410,-0.0281,0.7137,0.6987,0.0016,-0.0009,-0.0012
d3-006,5,119,begin,120.0000,origin,0.0000,0.0090,0.0000,0.0090,0.0089,0.7105,0.7036,-0.0004,0.0009,-0.0011
d3-006,5,119,begin,125.0000,right_hand,0.2802,0.7414,-0.9586,0.3555,-0.8755,0.2906,-0.1510,0.0023,-0.0001,0.0002
d3-006,5,119,begin,125.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,125.0000,stimulus,0.0028,0.7944,-0.5083,0.0410,-0.0281,0.7137,0.6987,0.0015,-0.0010,-0.0012
d3-006,5,119,begin,125.0000,origin,0.0000,0.0089,0.0000,0.0089,0.0089,0.7106,0.7037,-0.0005,-0.0001,-0.0012
d3-006,5,119,begin,130.0000,right_hand,0.2802,0.7414,-0.9586,0.3555,-0.8755,0.2906,-0.1510,0.0020,-0.0003,0.0007
d3-006,5,119,begin,130.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,130.0000,stimulus,0.0028,0.7944,-0.5083,0.0410,-0.0281,0.7137,0.6987,0.0015,-0.0010,-0.0012
d3-006,5,119,begin,130.0000,origin,0.0000,0.0089,0.0000,0.0089,0.0089,0.7106,0.7037,-0.0011,-0.0004,-0.0012
d3-006,5,119,begin,135.0000,right_hand,0.2802,0.7414,-0.9585,0.3554,-0.8755,0.2906,-0.1510,0.0018,-0.0007,0.0003
d3-006,5,119,begin,135.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,135.0000,stimulus,0.0028,0.7945,-0.5083,0.0409,-0.0281,0.7137,0.6987,0.0015,-0.0004,-0.0005
d3-006,5,119,begin,135.0000,origin,0.0000,0.0089,0.0000,0.0089,0.0090,0.7107,0.7037,-0.0010,-0.0005,-0.0013
d3-006,5,119,begin,140.0000,right_hand,0.2802,0.7414,-0.9585,0.3554,-0.8755,0.2905,-0.1510,0.0008,-0.0001,-0.0005
d3-006,5,119,begin,140.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,140.0000,stimulus,0.0028,0.7944,-0.5083,0.0409,-0.0281,0.7137,0.6987,0.0013,-0.0011,-0.0008
d3-006,5,119,begin,140.0000,origin,-0.0001,0.0089,0.0000,0.0089,0.0090,0.7105,0.7037,-0.0017,-0.0004,-0.0012
d3-006,5,119,begin,145.0000,right_hand,0.2802,0.7414,-0.9584,0.3554,-0.8755,0.2905,-0.1510,0.0008,-0.0001,-0.0005
d3-006,5,119,begin,145.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,145.0000,stimulus,0.0028,0.7944,-0.5083,0.0409,-0.0281,0.7137,0.6987,0.0013,-0.0012,-0.0008
d3-006,5,119,begin,145.0000,origin,-0.0001,0.0089,0.0001,0.0089,0.0090,0.7105,0.7036,-0.0017,-0.0004,-0.0012
d3-006,5,119,begin,150.0000,right_hand,0.2802,0.7414,-0.9585,0.3554,-0.8755,0.2905,-0.1510,0.0001,0.0002,-0.0003
d3-006,5,119,begin,150.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,150.0000,stimulus,0.0028,0.7944,-0.5083,0.0409,-0.0281,0.7137,0.6987,0.0012,-0.0011,-0.0008
d3-006,5,119,begin,150.0000,origin,-0.0001,0.0089,0.0000,0.0089,0.0089,0.7106,0.7037,-0.0014,0.0003,0.0003
d3-006,5,119,begin,155.0000,right_hand,0.2801,0.7414,-0.9584,0.3553,-0.8756,0.2905,-0.1509,-0.0001,0.0004,-0.0004
d3-006,5,119,begin,155.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,155.0000,stimulus,0.0027,0.7945,-0.5083,0.0409,-0.0282,0.7137,0.6987,-0.0002,-0.0005,-0.0009
d3-006,5,119,begin,155.0000,origin,-0.0001,0.0089,-0.0001,0.0089,0.0089,0.7106,0.7037,-0.0020,0.0004,0.0007
d3-006,5,119,begin,160.0000,right_hand,0.2801,0.7415,-0.9584,0.3553,-0.8756,0.2904,-0.1508,-0.0009,0.0007,-0.0005
d3-006,5,119,begin,160.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,160.0000,stimulus,0.0028,0.7945,-0.5082,0.0409,-0.0282,0.7137,0.6987,0.0006,-0.0006,-0.0022
d3-006,5,119,begin,160.0000,origin,-0.0002,0.0090,-0.0001,0.0089,0.0089,0.7105,0.7037,-0.0026,0.0008,0.0004
d3-006,5,119,begin,165.0000,right_hand,0.2801,0.7414,-0.9584,0.3554,-0.8756,0.2904,-0.1507,-0.0009,0.0002,-0.0009
d3-006,5,119,begin,165.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,165.0000,stimulus,0.0028,0.7945,-0.5082,0.0410,-0.0282,0.7136,0.6988,0.0005,-0.0006,-0.0021
d3-006,5,119,begin,165.0000,origin,-0.0002,0.0090,-0.0001,0.0089,0.0089,0.7105,0.7037,-0.0026,0.0008,0.0004
d3-006,5,119,begin,170.0000,right_hand,0.2801,0.7414,-0.9584,0.3554,-0.8756,0.2904,-0.1507,-0.0004,0.0010,-0.0006
d3-006,5,119,begin,170.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,170.0000,stimulus,0.0028,0.7945,-0.5082,0.0410,-0.0282,0.7136,0.6987,0.0004,-0.0007,-0.0021
d3-006,5,119,begin,170.0000,origin,-0.0001,0.0091,-0.0001,0.0089,0.0089,0.7104,0.7037,-0.0012,0.0011,0.0006
d3-006,5,119,begin,175.0000,right_hand,0.2801,0.7415,-0.9584,0.3554,-0.8756,0.2903,-0.1507,-0.0005,0.0012,-0.0008
d3-006,5,119,begin,175.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,175.0000,stimulus,0.0027,0.7945,-0.5082,0.0409,-0.0282,0.7137,0.6987,-0.0004,-0.0007,-0.0015
d3-006,5,119,begin,175.0000,origin,-0.0001,0.0091,-0.0001,0.0089,0.0089,0.7106,0.7038,-0.0012,0.0013,0.0007
d3-006,5,119,begin,180.0000,right_hand,0.2801,0.7414,-0.9584,0.3554,-0.8756,0.2903,-0.1507,-0.0003,0.0008,-0.0004
d3-006,5,119,begin,180.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,180.0000,stimulus,0.0027,0.7945,-0.5082,0.0410,-0.0282,0.7137,0.6987,-0.0006,-0.0011,-0.0014
d3-006,5,119,begin,180.0000,origin,-0.0001,0.0091,-0.0001,0.0089,0.0089,0.7105,0.7037,-0.0012,0.0015,0.0006
d3-006,5,119,begin,185.0000,right_hand,0.2801,0.7414,-0.9584,0.3554,-0.8756,0.2903,-0.1506,-0.0001,0.0007,-0.0004
d3-006,5,119,begin,185.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,185.0000,stimulus,0.0027,0.7945,-0.5082,0.0410,-0.0282,0.7137,0.6987,-0.0006,-0.0010,-0.0014
d3-006,5,119,begin,185.0000,origin,-0.0001,0.0089,-0.0001,0.0089,0.0089,0.7104,0.7037,-0.0005,-0.0001,0.0004
d3-006,5,119,begin,189.0000,right_hand,0.2800,0.7415,-0.9585,0.3554,-0.8756,0.2904,-0.1507,-0.0003,0.0008,0.0001
d3-006,5,119,begin,189.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,189.0000,stimulus,0.0027,0.7945,-0.5083,0.0409,-0.0282,0.7137,0.6987,-0.0008,-0.0010,-0.0013
d3-006,5,119,begin,189.0000,origin,-0.0001,0.0089,-0.0001,0.0089,0.0089,0.7105,0.7038,-0.0005,-0.0008,0.0003
d3-006,5,119,begin,194.0000,right_hand,0.2800,0.7415,-0.9585,0.3554,-0.8756,0.2904,-0.1506,-0.0004,0.0007,0.0010
d3-006,5,119,begin,194.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,194.0000,stimulus,0.0027,0.7945,-0.5083,0.0409,-0.0282,0.7137,0.6987,-0.0007,-0.0012,-0.0014
d3-006,5,119,begin,194.0000,origin,-0.0001,0.0089,-0.0001,0.0089,0.0089,0.7105,0.7037,-0.0006,-0.0006,0.0003
d3-006,5,119,begin,199.0000,right_hand,0.2800,0.7415,-0.9585,0.3554,-0.8756,0.2904,-0.1506,-0.0001,0.0007,0.0010
d3-006,5,119,begin,199.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,199.0000,stimulus,0.0027,0.7944,-0.5083,0.0409,-0.0282,0.7137,0.6987,0.0000,-0.0011,-0.0014
d3-006,5,119,begin,199.0000,origin,-0.0001,0.0089,-0.0001,0.0089,0.0089,0.7105,0.7038,-0.0008,-0.0005,0.0002
d3-006,5,119,begin,204.0000,right_hand,0.2800,0.7415,-0.9585,0.3554,-0.8756,0.2904,-0.1506,0.0002,0.0007,0.0013
d3-006,5,119,begin,204.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,204.0000,stimulus,0.0026,0.7945,-0.5084,0.0409,-0.0282,0.7137,0.6987,-0.0009,-0.0008,0.0005
d3-006,5,119,begin,204.0000,origin,0.0000,0.0088,-0.0001,0.0089,0.0089,0.7105,0.7038,-0.0001,-0.0008,0.0008
d3-006,5,119,begin,209.0000,right_hand,0.2800,0.7415,-0.9585,0.3554,-0.8756,0.2904,-0.1505,0.0006,0.0006,0.0013
d3-006,5,119,begin,209.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,209.0000,stimulus,0.0026,0.7945,-0.5084,0.0409,-0.0282,0.7137,0.6987,-0.0009,-0.0008,0.0005
d3-006,5,119,begin,209.0000,origin,0.0000,0.0088,-0.0001,0.0089,0.0089,0.7105,0.7038,0.0001,-0.0005,0.0008
d3-006,5,119,begin,214.0000,right_hand,0.2801,0.7414,-0.9586,0.3553,-0.8757,0.2904,-0.1505,0.0012,-0.0004,0.0019
d3-006,5,119,begin,214.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,214.0000,stimulus,0.0026,0.7944,-0.5084,0.0409,-0.0283,0.7137,0.6987,-0.0009,-0.0009,0.0004
d3-006,5,119,begin,214.0000,origin,0.0000,0.0088,-0.0001,0.0089,0.0089,0.7105,0.7039,0.0001,-0.0004,0.0009
d3-006,5,119,begin,219.0000,right_hand,0.2801,0.7415,-0.9586,0.3553,-0.8757,0.2904,-0.1506,0.0017,-0.0004,0.0021
d3-006,5,119,begin,219.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,219.0000,stimulus,0.0027,0.7944,-0.5084,0.0409,-0.0282,0.7137,0.6987,0.0000,-0.0015,0.0010
d3-006,5,119,begin,219.0000,origin,0.0000,0.0088,-0.0001,0.0089,0.0089,0.7105,0.7039,0.0002,-0.0006,0.0006
d3-006,5,119,begin,224.0000,right_hand,0.2801,0.7415,-0.9586,0.3553,-0.8757,0.2903,-0.1506,0.0017,-0.0005,0.0022
d3-006,5,119,begin,224.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,119,begin,224.0000,stimulus,0.0027,0.7944,-0.5085,0.0409,-0.0282,0.7137,0.6987,-0.0003,-0.0011,0.0022
d3-006,5,119,begin,224.0000,origin,0.0000,0.0089,-0.0001,0.0089,0.0089,0.7105,0.7038,0.0000,0.0003,-0.0003
