participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-006,5,113,startbuffer,1.0000,right_hand,0.2985,0.7556,-0.9492,0.4195,-0.8532,0.2533,-0.1786,-0.0001,-0.0030,0.0030
d3-006,5,113,startbuffer,1.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,113,startbuffer,1.0000,stimulus,0.0080,0.7943,-0.5008,0.0244,-0.0101,0.7148,0.6988,-0.0004,-0.0008,0.0001
d3-006,5,113,startbuffer,1.0000,origin,0.0001,0.0091,0.0001,0.0092,0.0092,0.7107,0.7036,-0.0007,0.0013,0.0009
d3-006,5,113,startbuffer,6.0000,right_hand,0.2985,0.7556,-0.9493,0.4195,-0.8532,0.2533,-0.1786,-0.0005,-0.0038,0.0036
d3-006,5,113,startbuffer,6.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,113,startbuffer,6.0000,stimulus,0.0080,0.7943,-0.5008,0.0244,-0.0101,0.7148,0.6988,-0.0004,-0.0007,0.0002
d3-006,5,113,startbuffer,6.0000,origin,0.0001,0.0091,0.0001,0.0092,0.0092,0.7107,0.7036,-0.0007,0.0013,0.0009
d3-006,5,113,startbuffer,11.0000,right_hand,0.2985,0.7555,-0.9493,0.4195,-0.8532,0.2533,-0.1786,-0.0002,-0.0036,0.0034
d3-006,5,113,startbuffer,11.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,113,startbuffer,11.0000,stimulus,0.0080,0.7943,-0.5008,0.0244,-0.0101,0.7148,0.6988,-0.0003,-0.0006,0.0002
d3-006,5,113,startbuffer,11.0000,origin,0.0001,0.0090,0.0001,0.0092,0.0091,0.7107,0.7036,-0.0004,-0.0002,0.0009
d3-006,5,113,startbuffer,16.0000,right_hand,0.2986,0.7556,-0.9494,0.4195,-0.8532,0.2533,-0.1786,0.0010,-0.0032,0.0031
d3-006,5,113,startbuffer,16.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,113,startbuffer,16.0000,stimulus,0.0080,0.7943,-0.5008,0.0244,-0.0102,0.7148,0.6988,-0.0004,-0.0008,0.0000
d3-006,5,113,startbuffer,16.0000,origin,0.0001,0.0090,0.0001,0.0092,0.0091,0.7107,0.7037,-0.0005,0.0002,0.0009
d3-006,5,113,startbuffer,21.0000,right_hand,0.2986,0.7556,-0.9494,0.4195,-0.8532,0.2533,-0.1785,0.0011,-0.0030,0.0030
d3-006,5,113,startbuffer,21.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,113,startbuffer,21.0000,stimulus,0.0080,0.7942,-0.5007,0.0244,-0.0102,0.7148,0.6988,0.0001,-0.0008,-0.0007
d3-006,5,113,startbuffer,21.0000,origin,0.0000,0.0090,0.0001,0.0092,0.0091,0.7107,0.7036,-0.0011,-0.0006,0.0006
d3-006,5,113,startbuffer,26.0000,right_hand,0.2985,0.7555,-0.9494,0.4196,-0.8532,0.2533,-0.1785,0.0004,-0.0032,0.0026
