participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-006,2,25,startbuffer,21.0000,right_elbow,0.1277,0.1863,-0.6504,0.0496,-0.0649,0.0924,0.9924,-0.0014,-0.0006,-0.0007
d3-006,2,25,startbuffer,21.0000,stimulus,-0.0009,0.7885,-0.4970,0.7018,-0.7123,-0.0045,-0.0109,-0.0001,0.0007,-0.0008
d3-006,2,25,startbuffer,21.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0084,0.7110,0.7033,0.0003,0.0010,0.0002
d3-006,2,25,startbuffer,26.0000,right_hand,0.2526,0.7508,-0.9627,0.3725,-0.8351,0.3775,-0.1458,-0.0029,-0.0012,0.0008
d3-006,2,25,startbuffer,26.0000,right_elbow,0.1277,0.1863,-0.6504,0.0496,-0.0649,0.0924,0.9924,-0.0015,-0.0005,-0.0008
d3-006,2,25,startbuffer,26.0000,stimulus,-0.0009,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0109,0.0001,0.0007,-0.0008
d3-006,2,25,startbuffer,26.0000,origin,0.0001,0.0092,0.0000,0.0081,0.0084,0.7109,0.7032,-0.0005,0.0015,0.0000
d3-006,2,25,startbuffer,31.0000,right_hand,0.2527,0.7509,-0.9628,0.3725,-0.8351,0.3775,-0.1459,-0.0027,0.0001,0.0017
d3-006,2,25,startbuffer,31.0000,right_elbow,0.1277,0.1862,-0.6504,0.0495,-0.0649,0.0925,0.9924,-0.0015,-0.0010,-0.0007
d3-006,2,25,startbuffer,31.0000,stimulus,-0.0009,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0109,0.0004,0.0011,0.0000
d3-006,2,25,startbuffer,31.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0084,0.7110,0.7032,-0.0006,0.0003,-0.0006
d3-006,2,25,startbuffer,36.0000,right_hand,0.2527,0.7509,-0.9628,0.3725,-0.8351,0.3775,-0.1459,-0.0027,0.0001,0.0017
d3-006,2,25,startbuffer,36.0000,right_elbow,0.1276,0.1863,-0.6504,0.0495,-0.0649,0.0925,0.9924,-0.0017,-0.0005,-0.0004
d3-006,2,25,startbuffer,36.0000,stimulus,-0.0009,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0108,0.0004,0.0010,0.0000
d3-006,2,25,startbuffer,36.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0084,0.7111,0.7033,-0.0006,0.0003,-0.0006
d3-006,2,25,startbuffer,41.0000,right_hand,0.2526,0.7509,-0.9628,0.3725,-0.8352,0.3774,-0.1458,-0.0028,0.0001,0.0016
d3-006,2,25,startbuffer,41.0000,right_elbow,0.1276,0.1863,-0.6504,0.0495,-0.0649,0.0925,0.9924,-0.0015,-0.0003,-0.0003
d3-006,2,25,startbuffer,41.0000,stimulus,-0.0009,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0108,0.0005,0.0012,0.0000
d3-006,2,25,startbuffer,41.0000,origin,0.0000,0.0090,-0.0001,0.0082,0.0084,0.7110,0.7033,-0.0017,-0.0002,0.0007
d3-006,2,25,startbuffer,46.0000,right_hand,0.2526,0.7509,-0.9628,0.3725,-0.8352,0.3774,-0.1458,-0.0029,0.0001,0.0014
d3-006,2,25,startbuffer,46.0000,right_elbow,0.1276,0.1863,-0.6504,0.0495,-0.0649,0.0925,0.9924,-0.0015,-0.0004,0.0001
d3-006,2,25,startbuffer,46.0000,stimulus,-0.0008,0.7886,-0.4970,0.7018,-0.7123,-0.0046,-0.0109,0.0005,0.0012,0.0000
d3-006,2,25,startbuffer,46.0000,origin,-0.0001,0.0091,0.0000,0.0081,0.0083,0.7110,0.7033,-0.0025,0.0004,0.0004
d3-006,2,25,begin,51.0000,right_hand,0.2526,0.7509,-0.9628,0.3725,-0.8352,0.3773,-0.1458,-0.0027,0.0003,0.0010
d3-006,2,25,begin,51.0000,right_elbow,0.1276,0.1863,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0021,-0.0006,0.0007
d3-006,2,25,begin,51.0000,stimulus,-0.0009,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0108,-0.0004,0.0006,0.0000
d3-006,2,25,begin,51.0000,origin,-0.0001,0.0091,0.0000,0.0082,0.0084,0.7110,0.7032,-0.0028,0.0002,0.0004
d3-006,2,25,begin,56.0000,right_hand,0.2525,0.7508,-0.9627,0.3726,-0.8352,0.3773,-0.1457,-0.0037,-0.0009,-0.0004
d3-006,2,25,begin,56.0000,right_elbow,0.1276,0.1863,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0022,-0.0005,0.0007
d3-006,2,25,begin,56.0000,stimulus,-0.0009,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0108,-0.0005,0.0003,-0.0001
d3-006,2,25,begin,56.0000,origin,-0.0001,0.0091,0.0000,0.0082,0.0083,0.7110,0.7033,-0.0021,0.0008,0.0005
d3-006,2,25,begin,61.0000,right_hand,0.2525,0.7508,-0.9627,0.3726,-0.8353,0.3772,-0.1456,-0.0039,-0.0010,-0.0006
d3-006,2,25,begin,61.0000,right_elbow,0.1276,0.1863,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0022,-0.0008,0.0005
d3-006,2,25,begin,61.0000,stimulus,-0.0010,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0108,-0.0012,0.0008,-0.0008
d3-006,2,25,begin,61.0000,origin,-0.0001,0.0091,0.0000,0.0082,0.0084,0.7110,0.7033,-0.0021,0.0008,0.0004
d3-006,2,25,begin,66.0000,right_hand,0.2525,0.7508,-0.9627,0.3726,-0.8353,0.3771,-0.1456,-0.0040,-0.0011,-0.0005
d3-006,2,25,begin,66.0000,right_elbow,0.1275,0.1863,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0022,-0.0008,0.0005
d3-006,2,25,begin,66.0000,stimulus,-0.0010,0.7886,-0.4970,0.7018,-0.7123,-0.0046,-0.0108,-0.0013,0.0009,-0.0005
d3-006,2,25,begin,66.0000,origin,-0.0001,0.0091,0.0000,0.0082,0.0083,0.7110,0.7032,-0.0020,0.0009,0.0004
d3-006,2,25,begin,71.0000,right_hand,0.2524,0.7508,-0.9628,0.3726,-0.8353,0.3771,-0.1456,-0.0051,-0.0012,0.0003
d3-006,2,25,begin,71.0000,right_elbow,0.1276,0.1863,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0018,-0.0002,0.0007
d3-006,2,25,begin,71.0000,stimulus,-0.0010,0.7884,-0.4970,0.7018,-0.7123,-0.0046,-0.0109,-0.0013,-0.0001,-0.0001
d3-006,2,25,begin,71.0000,origin,-0.0001,0.0091,-0.0001,0.0082,0.0084,0.7111,0.7033,-0.0017,0.0009,0.0010
d3-006,2,25,begin,76.0000,right_hand,0.2523,0.7508,-0.9628,0.3727,-0.8353,0.3770,-0.1455,-0.0051,-0.0012,0.0003
d3-006,2,25,begin,76.0000,right_elbow,0.1276,0.1863,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0016,-0.0003,0.0010
d3-006,2,25,begin,76.0000,stimulus,-0.0010,0.7884,-0.4970,0.7018,-0.7123,-0.0046,-0.0109,-0.0013,-0.0001,-0.0001
d3-006,2,25,begin,76.0000,origin,0.0000,0.0092,0.0000,0.0082,0.0084,0.7110,0.7033,-0.0005,0.0020,0.0007
d3-006,2,25,begin,80.0000,right_hand,0.2523,0.7508,-0.9628,0.3727,-0.8354,0.3769,-0.1455,-0.0053,-0.0014,0.0000
d3-006,2,25,begin,80.0000,right_elbow,0.1276,0.1863,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0016,-0.0002,0.0011
d3-006,2,25,begin,80.0000,stimulus,-0.0010,0.7884,-0.4971,0.7018,-0.7122,-0.0046,-0.0109,-0.0011,-0.0002,-0.0001
d3-006,2,25,begin,80.0000,origin,0.0000,0.0092,-0.0001,0.0082,0.0084,0.7110,0.7033,-0.0004,0.0016,0.0007
d3-006,2,25,begin,85.0000,right_hand,0.2524,0.7507,-0.9628,0.3727,-0.8354,0.3769,-0.1454,-0.0046,-0.0017,0.0001
d3-006,2,25,begin,85.0000,right_elbow,0.1276,0.1862,-0.6505,0.0495,-0.0649,0.0925,0.9924,-0.0015,-0.0009,0.0008
d3-006,2,25,begin,85.0000,stimulus,-0.0010,0.7885,-0.4971,0.7018,-0.7123,-0.0046,-0.0109,-0.0014,0.0005,0.0003
d3-006,2,25,begin,85.0000,origin,0.0000,0.0092,-0.0001,0.0082,0.0084,0.7110,0.7032,-0.0004,0.0020,0.0007
d3-006,2,25,begin,90.0000,right_hand,0.2523,0.7507,-0.9628,0.3727,-0.8354,0.3769,-0.1454,-0.0050,-0.0022,0.0003
d3-006,2,25,begin,90.0000,right_elbow,0.1277,0.1863,-0.6505,0.0496,-0.0648,0.0925,0.9924,-0.0005,-0.0005,0.0002
d3-006,2,25,begin,90.0000,stimulus,-0.0010,0.7885,-0.4972,0.7018,-0.7123,-0.0046,-0.0109,-0.0007,0.0006,0.0016
d3-006,2,25,begin,90.0000,origin,0.0001,0.0092,-0.0001,0.0082,0.0084,0.7110,0.7033,0.0005,0.0012,0.0010
d3-006,2,25,begin,95.0000,right_hand,0.2523,0.7507,-0.9628,0.3727,-0.8355,0.3768,-0.1453,-0.0051,-0.0022,0.0001
d3-006,2,25,begin,95.0000,right_elbow,0.1277,0.1863,-0.6505,0.0496,-0.0649,0.0925,0.9924,-0.0005,-0.0004,0.0002
d3-006,2,25,begin,95.0000,stimulus,-0.0010,0.7885,-0.4972,0.7018,-0.7123,-0.0047,-0.0109,-0.0010,0.0006,0.0017
d3-006,2,25,begin,95.0000,origin,0.0001,0.0092,-0.0001,0.0082,0.0084,0.7111,0.7033,0.0010,0.0014,0.0009
d3-006,2,25,begin,100.0000,right_hand,0.2523,0.7507,-0.9628,0.3727,-0.8355,0.3767,-0.1453,-0.0050,-0.0023,0.0000
d3-006,2,25,begin,100.0000,right_elbow,0.1277,0.1863,-0.6505,0.0496,-0.0648,0.0925,0.9924,-0.0005,-0.0003,0.0000
d3-006,2,25,begin,100.0000,stimulus,-0.0010,0.7885,-0.4972,0.7018,-0.7123,-0.0047,-0.0109,-0.0009,0.0006,0.0016
d3-006,2,25,begin,100.0000,origin,0.0002,0.0092,-0.0001,0.0082,0.0085,0.7110,0.7033,0.0017,0.0020,0.0013
d3-006,2,25,begin,105.0000,right_hand,0.2522,0.7506,-0.9628,0.3727,-0.8356,0.3767,-0.1452,-0.0049,-0.0023,-0.0001
d3-006,2,25,begin,105.0000,right_elbow,0.1277,0.1863,-0.6505,0.0496,-0.0648,0.0925,0.9924,-0.0004,-0.0003,0.0002
d3-006,2,25,begin,105.0000,stimulus,-0.0009,0.7885,-0.4972,0.7018,-0.7123,-0.0046,-0.0109,-0.0002,0.0000,0.0017
d3-006,2,25,begin,105.0000,origin,0.0002,0.0092,-0.0001,0.0082,0.0085,0.7111,0.7034,0.0018,0.0021,0.0015
d3-006,2,25,begin,110.0000,right_hand,0.2526,0.7507,-0.9628,0.3727,-0.8356,0.3767,-0.1451,-0.0013,-0.0020,-0.0001
d3-006,2,25,begin,110.0000,right_elbow,0.1278,0.1863,-0.6504,0.0496,-0.0649,0.0925,0.9924,0.0001,0.0001,-0.0015
d3-006,2,25,begin,110.0000,stimulus,-0.0008,0.7885,-0.4972,0.7018,-0.7123,-0.0046,-0.0110,0.0017,-0.0005,0.0006
d3-006,2,25,begin,110.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0085,0.7110,0.7033,0.0023,0.0003,0.0006
d3-006,2,25,begin,115.0000,right_hand,0.2526,0.7507,-0.9628,0.3727,-0.8356,0.3766,-0.1451,-0.0011,-0.0021,-0.0004
d3-006,2,25,begin,115.0000,right_elbow,0.1278,0.1863,-0.6504,0.0496,-0.0648,0.0925,0.9924,0.0001,0.0001,-0.0014
d3-006,2,25,begin,115.0000,stimulus,-0.0007,0.7885,-0.4972,0.7018,-0.7123,-0.0046,-0.0110,0.0018,-0.0007,0.0008
d3-006,2,25,begin,115.0000,origin,0.0002,0.0091,0.0000,0.0081,0.0084,0.7109,0.7032,0.0015,-0.0004,0.0003
d3-006,2,25,begin,120.0000,right_hand,0.2526,0.7507,-0.9628,0.3727,-0.8356,0.3765,-0.1450,-0.0012,-0.0021,-0.0005
d3-006,2,25,begin,120.0000,right_elbow,0.1278,0.1863,-0.6504,0.0496,-0.0648,0.0925,0.9924,0.0001,0.0002,-0.0010
d3-006,2,25,begin,120.0000,stimulus,-0.0007,0.7885,-0.4972,0.7018,-0.7123,-0.0046,-0.0110,0.0018,-0.0008,0.0009
d3-006,2,25,begin,120.0000,origin,0.0002,0.0091,0.0000,0.0081,0.0084,0.7110,0.7033,0.0015,-0.0004,0.0001
d3-006,2,25,begin,125.0000,right_hand,0.2526,0.7507,-0.9628,0.3727,-0.8356,0.3765,-0.1450,-0.0010,-0.0019,-0.0006
d3-006,2,25,begin,125.0000,right_elbow,0.1278,0.1863,-0.6504,0.0496,-0.0648,0.0925,0.9924,0.0002,0.0001,-0.0013
d3-006,2,25,begin,125.0000,stimulus,-0.0008,0.7885,-0.4972,0.7018,-0.7122,-0.0046,-0.0110,0.0013,0.0000,0.0008
d3-006,2,25,begin,125.0000,origin,0.0002,0.0091,0.0000,0.0081,0.0084,0.7110,0.7033,0.0015,-0.0004,0.0000
d3-006,2,25,begin,130.0000,right_hand,0.2526,0.7507,-0.9628,0.3728,-0.8357,0.3764,-0.1449,-0.0008,-0.0016,-0.0005
d3-006,2,25,begin,130.0000,right_elbow,0.1278,0.1863,-0.6504,0.0496,-0.0648,0.0925,0.9924,0.0002,0.0002,-0.0014
d3-006,2,25,begin,130.0000,stimulus,-0.0008,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0110,0.0009,-0.0008,-0.0007
d3-006,2,25,begin,130.0000,origin,0.0002,0.0091,0.0000,0.0081,0.0084,0.7110,0.7033,0.0006,0.0001,-0.0004
d3-006,2,25,begin,135.0000,right_hand,0.2526,0.7507,-0.9627,0.3728,-0.8357,0.3764,-0.1449,-0.0003,-0.0012,-0.0022
d3-006,2,25,begin,135.0000,right_elbow,0.1277,0.1863,-0.6504,0.0496,-0.0648,0.0925,0.9924,-0.0001,0.0003,-0.0012
d3-006,2,25,begin,135.0000,stimulus,-0.0008,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0110,0.0009,-0.0009,-0.0008
d3-006,2,25,begin,135.0000,origin,0.0002,0.0092,0.0000,0.0081,0.0084,0.7110,0.7034,0.0010,0.0010,-0.0010
d3-006,2,25,begin,140.0000,right_hand,0.2526,0.7507,-0.9627,0.3728,-0.8357,0.3763,-0.1448,-0.0002,-0.0008,-0.0022
d3-006,2,25,begin,140.0000,right_elbow,0.1277,0.1863,-0.6504,0.0496,-0.0648,0.0925,0.9924,-0.0001,0.0003,-0.0013
d3-006,2,25,begin,140.0000,stimulus,-0.0008,0.7885,-0.4970,0.7018,-0.7123,-0.0046,-0.0110,0.0009,-0.0009,-0.0009
d3-006,2,25,begin,140.0000,origin,0.0002,0.0092,0.0001,0.0081,0.0084,0.7109,0.7033,0.0012,0.0009,-0.0011
d3-006,2,25,begin,145.0000,right_hand,0.2525,0.7507,-0.9627,0.3729,-0.8357,0.3763,-0.1448,-0.0007,-0.0004,-0.0027
d3-006,2,25,begin,145.0000,right_elbow,0.1277,0.1863,-0.6504,0.0496,-0.0648,0.0925,0.9924,-0.0002,0.0002,-0.0012
d3-006,2,25,begin,145.0000,stimulus,-0.0008,0.7884,-0.4971,0.7018,-0.7123,-0.0046,-0.0110,0.0009,-0.0016,-0.0005
d3-006,2,25,begin,145.0000,origin,0.0002,0.0092,0.0001,0.0081,0.0084,0.7109,0.7033,0.0012,0.0010,-0.0011
d3-006,2,25,begin,150.0000,right_hand,0.2525,0.7507,-0.9628,0.3729,-0.8358,0.3762,-0.1447,-0.0003,-0.0004,-0.0014
d3-006,2,25,begin,150.0000,right_elbow,0.1277,0.1863,-0.6504,0.0495,-0.0648,0.0925,0.9924,-0.0011,-0.0003,-0.0004
d3-006,2,25,begin,150.0000,stimulus,-0.0008,0.7884,-0.4971,0.7018,-0.7123,-0.0046,-0.0110,0.0009,-0.0016,-0.0005
d3-006,2,25,begin,150.0000,origin,0.0003,0.0092,0.0000,0.0081,0.0084,0.7109,0.7033,0.0017,0.0015,0.0000
d3-006,2,25,begin,155.0000,right_hand,0.2525,0.7507,-0.9628,0.3729,-0.8358,0.3762,-0.1446,-0.0004,-0.0004,-0.0016
d3-006,2,25,begin,155.0000,right_elbow,0.1277,0.1863,-0.6504,0.0495,-0.0648,0.0925,0.9924,-0.0011,-0.0002,-0.0003
d3-006,2,25,begin,155.0000,stimulus,-0.0008,0.7884,-0.4971,0.7018,-0.7123,-0.0046,-0.0110,0.0010,-0.0014,-0.0007
d3-006,2,25,begin,155.0000,origin,0.0001,0.0091,0.0000,0.0081,0.0084,0.7109,0.7033,0.0001,0.0003,0.0000
d3-006,2,25,begin,160.0000,right_hand,0.2525,0.7507,-0.9627,0.3729,-0.8358,0.3761,-0.1446,-0.0003,-0.0005,-0.0018
d3-006,2,25,begin,160.0000,right_elbow,0.1277,0.1863,-0.6504,0.0495,-0.0648,0.0925,0.9924,-0.0012,-0.0002,0.0000
d3-006,2,25,begin,160.0000,stimulus,-0.0008,0.7884,-0.4970,0.7018,-0.7123,-0.0046,-0.0110,0.0010,-0.0014,-0.0006
d3-006,2,25,begin,160.0000,origin,0.0001,0.0091,0.0000,0.0081,0.0083,0.7109,0.7033,-0.0001,0.0001,-0.0002
d3-006,2,25,begin,165.0000,right_hand,0.2526,0.7506,-0.9628,0.3729,-0.8358,0.3761,-0.1446,0.0006,-0.0008,-0.0015
d3-006,2,25,begin,165.0000,right_elbow,0.1277,0.1863,-0.6505,0.0496,-0.0649,0.0925,0.9924,-0.0008,0.0005,0.0011
d3-006,2,25,begin,165.0000,stimulus,-0.0008,0.7884,-0.4971,0.7018,-0.7123,-0.0046,-0.0110,0.0014,-0.0011,0.0001
d3-006,2,25,begin,165.0000,origin,0.0001,0.0091,0.0000,0.0081,0.0084,0.7110,0.7033,-0.0002,-0.0002,0.0000
d3-006,2,25,begin,170.0000,right_hand,0.2526,0.7506,-0.9628,0.3729,-0.8358,0.3761,-0.1446,0.0005,-0.0012,-0.0014
d3-006,2,25,begin,170.0000,right_elbow,0.1277,0.1863,-0.6505,0.0496,-0.0649,0.0925,0.9924,-0.0009,0.0000,0.0010
d3-006,2,25,begin,170.0000,stimulus,-0.0008,0.7884,-0.4972,0.7017,-0.7123,-0.0046,-0.0110,0.0010,-0.0008,0.0007
d3-006,2,25,begin,170.0000,origin,0.0002,0.0091,-0.0001,0.0080,0.0083,0.7109,0.7033,0.0004,-0.0001,0.0005
d3-006,2,25,begin,176.0000,right_hand,0.2525,0.7505,-0.9627,0.3729,-0.8358,0.3761,-0.1445,-0.0001,-0.0021,-0.0018
d3-006,2,25,begin,176.0000,right_elbow,0.1277,0.1863,-0.6505,0.0496,-0.0648,0.0925,0.9924,-0.0008,0.0001,0.0008
d3-006,2,25,begin,176.0000,stimulus,-0.0008,0.7884,-0.4972,0.7017,-0.7123,-0.0046,-0.0110,0.0009,-0.0007,0.0007
d3-006,2,25,begin,176.0000,origin,0.0002,0.0091,-0.0001,0.0080,0.0083,0.7109,0.7034,0.0004,-0.0001,0.0005
d3-006,2,25,begin,180.0000,right_hand,0.2525,0.7505,-0.9627,0.3729,-0.8358,0.3761,-0.1445,0.0002,-0.0020,-0.0018
d3-006,2,25,begin,180.0000,right_elbow,0.1277,0.1863,-0.6506,0.0496,-0.0649,0.0925,0.9924,-0.0009,0.0003,0.0010
d3-006,2,25,begin,180.0000,stimulus,-0.0008,0.7885,-0.4972,0.7017,-0.7123,-0.0046,-0.0110,0.0007,-0.0007,0.0006
d3-006,2,25,begin,180.0000,origin,0.0001,0.0091,-0.0001,0.0081,0.0084,0.7109,0.7033,0.0001,-0.0004,0.0005
d3-006,2,25,begin,185.0000,right_hand,0.2525,0.7507,-0.9628,0.3728,-0.8358,0.3762,-0.1444,-0.0001,-0.0006,-0.0004
d3-006,2,25,begin,185.0000,right_elbow,0.1277,0.1863,-0.6506,0.0495,-0.0649,0.0925,0.9924,-0.0009,0.0003,0.0010
d3-006,2,25,begin,185.0000,stimulus,-0.0008,0.7885,-0.4972,0.7017,-0.7123,-0.0046,-0.0109,0.0004,-0.0006,0.0002
d3-006,2,25,begin,185.0000,origin,0.0001,0.0091,-0.0001,0.0081,0.0083,0.7109,0.7033,0.0000,-0.0002,0.0005
d3-006,2,25,begin,190.0000,right_hand,0.2525,0.7507,-0.9629,0.3729,-0.8358,0.3762,-0.1444,0.0003,0.0003,0.0002
d3-006,2,25,begin,190.0000,right_elbow,0.1277,0.1862,-0.6506,0.0496,-0.0649,0.0925,0.9924,-0.0010,-0.0003,0.0012
d3-006,2,25,begin,190.0000,stimulus,-0.0008,0.7884,-0.4972,0.7018,-0.7123,-0.0046,-0.0110,0.0000,-0.0014,0.0001
d3-006,2,25,begin,190.0000,origin,0.0001,0.0091,-0.0001,0.0080,0.0083,0.7109,0.7034,-0.0002,0.0001,0.0008
d3-006,2,25,begin,195.0000,right_hand,0.2525,0.7507,-0.9629,0.3728,-0.8359,0.3762,-0.1443,0.0000,0.0000,0.0004
d3-006,2,25,begin,195.0000,right_elbow,0.1277,0.1862,-0.6506,0.0496,-0.0649,0.0925,0.9924,-0.0011,-0.0002,0.0015
d3-006,2,25,begin,195.0000,stimulus,-0.0008,0.7884,-0.4972,0.7018,-0.7123,-0.0046,-0.0110,0.0000,-0.0014,0.0001
d3-006,2,25,begin,195.0000,origin,0.0001,0.0091,-0.0001,0.0080,0.0083,0.7108,0.7034,-0.0002,-0.0004,0.0004
d3-006,2,25,begin,200.0000,right_hand,0.2525,0.7507,-0.9629,0.3728,-0.8358,0.3762,-0.1443,0.0000,-0.0003,0.0003
d3-006,2,25,begin,200.0000,right_elbow,0.1277,0.1862,-0.6506,0.0496,-0.0649,0.0925,0.9924,-0.0010,-0.0002,0.0017
d3-006,2,25,begin,200.0000,stimulus,-0.0009,0.7884,-0.4972,0.7018,-0.7123,-0.0046,-0.0110,-0.0003,-0.0010,0.0003
d3-006,2,25,begin,200.0000,origin,0.0001,0.0091,-0.0001,0.0080,0.0083,0.7108,0.7034,-0.0003,-0.0002,0.0003
d3-006,2,25,begin,205.0000,right_hand,0.2524,0.7507,-0.9629,0.3728,-0.8358,0.3762,-0.1443,-0.0004,-0.0007,-0.0004
d3-006,2,25,begin,205.0000,right_elbow,0.1277,0.1863,-0.6507,0.0496,-0.0649,0.0925,0.9924,-0.0009,0.0000,0.0022
d3-006,2,25,begin,205.0000,stimulus,-0.0009,0.7884,-0.4972,0.7017,-0.7123,-0.0046,-0.0110,-0.0008,-0.0013,0.0009
d3-006,2,25,begin,205.0000,origin,0.0001,0.0090,-0.0002,0.0080,0.0083,0.7108,0.7033,0.0000,-0.0007,0.0019
d3-006,2,25,begin,210.0000,right_hand,0.2524,0.7507,-0.9629,0.3728,-0.8358,0.3762,-0.1443,-0.0007,-0.0004,0.0000
d3-006,2,25,begin,210.0000,right_elbow,0.1277,0.1863,-0.6507,0.0496,-0.0649,0.0925,0.9924,-0.0003,0.0004,0.0018
d3-006,2,25,begin,210.0000,stimulus,-0.0008,0.7885,-0.4973,0.7018,-0.7123,-0.0046,-0.0110,-0.0001,-0.0006,0.0017
d3-006,2,25,begin,210.0000,origin,0.0001,0.0091,-0.0002,0.0080,0.0083,0.7108,0.7033,-0.0004,-0.0004,0.0019
d3-006,2,25,begin,215.0000,right_hand,0.2524,0.7507,-0.9629,0.3728,-0.8359,0.3763,-0.1443,-0.0005,-0.0008,0.0005
d3-006,2,25,begin,215.0000,right_elbow,0.1277,0.1863,-0.6507,0.0496,-0.0648,0.0925,0.9924,-0.0002,0.0004,0.0016
d3-006,2,25,begin,215.0000,stimulus,-0.0008,0.7885,-0.4973,0.7018,-0.7123,-0.0046,-0.0110,0.0000,-0.0006,0.0017
d3-006,2,25,begin,215.0000,origin,0.0001,0.0091,-0.0002,0.0080,0.0083,0.7109,0.7034,-0.0004,-0.0004,0.0019
d3-006,2,25,begin,220.0000,right_hand,0.2524,0.7507,-0.9629,0.3728,-0.8359,0.3763,-0.1443,-0.0004,-0.0008,0.0006
d3-006,2,25,begin,220.0000,right_elbow,0.1277,0.1863,-0.6507,0.0496,-0.0648,0.0925,0.9924,-0.0004,0.0002,0.0020
d3-006,2,25,begin,220.0000,stimulus,-0.0008,0.7885,-0.4973,0.7018,-0.7123,-0.0046,-0.0110,0.0000,-0.0006,0.0016
d3-006,2,25,begin,220.0000,origin,0.0001,0.0091,-0.0001,0.0080,0.0083,0.7109,0.7034,-0.0006,-0.0002,0.0006
