participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-006,5,120,startbuffer,2.0000,right_hand,0.2943,0.7459,-0.9537,0.3889,-0.8830,0.2422,-0.1016,0.0010,-0.0018,-0.0010
d3-006,5,120,startbuffer,2.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,2.0000,stimulus,0.0015,0.7943,-0.5124,0.0070,0.0063,0.7142,0.7002,0.0010,-0.0013,0.0005
d3-006,5,120,startbuffer,2.0000,origin,0.0000,0.0091,-0.0002,0.0088,0.0094,0.7104,0.7039,0.0015,0.0015,0.0019
d3-006,5,120,startbuffer,7.0000,right_hand,0.2943,0.7459,-0.9536,0.3889,-0.8831,0.2422,-0.1015,0.0011,-0.0018,-0.0010
d3-006,5,120,startbuffer,7.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,7.0000,stimulus,0.0014,0.7943,-0.5124,0.0070,0.0063,0.7143,0.7002,-0.0002,-0.0009,0.0007
d3-006,5,120,startbuffer,7.0000,origin,0.0000,0.0090,-0.0002,0.0088,0.0094,0.7104,0.7040,0.0009,0.0006,0.0013
d3-006,5,120,startbuffer,12.0000,right_hand,0.2943,0.7459,-0.9536,0.3889,-0.8831,0.2422,-0.1015,0.0010,-0.0017,-0.0011
d3-006,5,120,startbuffer,12.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,12.0000,stimulus,0.0014,0.7943,-0.5124,0.0070,0.0063,0.7142,0.7001,-0.0001,-0.0016,0.0007
d3-006,5,120,startbuffer,12.0000,origin,0.0001,0.0090,-0.0001,0.0088,0.0094,0.7103,0.7039,0.0024,-0.0001,-0.0002
d3-006,5,120,startbuffer,17.0000,right_hand,0.2943,0.7459,-0.9536,0.3888,-0.8831,0.2422,-0.1015,0.0010,-0.0017,-0.0011
d3-006,5,120,startbuffer,17.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,17.0000,stimulus,0.0014,0.7943,-0.5124,0.0070,0.0063,0.7143,0.7002,-0.0004,-0.0019,0.0004
d3-006,5,120,startbuffer,17.0000,origin,0.0001,0.0090,-0.0001,0.0088,0.0094,0.7103,0.7039,0.0024,-0.0002,-0.0002
d3-006,5,120,startbuffer,22.0000,right_hand,0.2943,0.7459,-0.9536,0.3888,-0.8831,0.2422,-0.1015,0.0010,-0.0016,-0.0010
d3-006,5,120,startbuffer,22.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,22.0000,stimulus,0.0014,0.7943,-0.5124,0.0070,0.0063,0.7143,0.7002,-0.0004,-0.0016,0.0007
d3-006,5,120,startbuffer,22.0000,origin,0.0001,0.0090,-0.0001,0.0088,0.0095,0.7104,0.7039,0.0020,0.0001,-0.0006
d3-006,5,120,startbuffer,27.0000,right_hand,0.2943,0.7459,-0.9536,0.3888,-0.8831,0.2422,-0.1015,0.0009,-0.0017,-0.0011
d3-006,5,120,startbuffer,27.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,27.0000,stimulus,0.0014,0.7943,-0.5124,0.0069,0.0063,0.7143,0.7002,-0.0001,-0.0010,0.0001
d3-006,5,120,startbuffer,27.0000,origin,0.0001,0.0090,0.0000,0.0088,0.0095,0.7104,0.7038,0.0019,-0.0002,-0.0008
d3-006,5,120,startbuffer,32.0000,right_hand,0.2943,0.7459,-0.9536,0.3888,-0.8831,0.2422,-0.1015,0.0007,-0.0018,-0.0011
d3-006,5,120,startbuffer,32.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,32.0000,stimulus,0.0014,0.7943,-0.5124,0.0069,0.0063,0.7142,0.7001,0.0000,-0.0008,0.0001
d3-006,5,120,startbuffer,32.0000,origin,0.0001,0.0089,-0.0001,0.0089,0.0095,0.7104,0.7039,0.0016,-0.0011,-0.0006
d3-006,5,120,startbuffer,37.0000,right_hand,0.2943,0.7458,-0.9536,0.3888,-0.8831,0.2421,-0.1015,0.0007,-0.0018,-0.0015
d3-006,5,120,startbuffer,37.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,37.0000,stimulus,0.0015,0.7943,-0.5124,0.0070,0.0063,0.7142,0.7001,0.0003,-0.0012,0.0003
d3-006,5,120,startbuffer,37.0000,origin,0.0001,0.0089,-0.0001,0.0089,0.0095,0.7103,0.7038,0.0017,-0.0014,-0.0006
d3-006,5,120,startbuffer,42.0000,right_hand,0.2943,0.7458,-0.9536,0.3888,-0.8831,0.2421,-0.1014,0.0005,-0.0016,-0.0013
d3-006,5,120,startbuffer,42.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,42.0000,stimulus,0.0015,0.7943,-0.5124,0.0070,0.0063,0.7141,0.7000,0.0005,-0.0007,0.0006
d3-006,5,120,startbuffer,42.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0095,0.7104,0.7039,0.0018,-0.0011,-0.0003
d3-006,5,120,startbuffer,47.0000,right_hand,0.2944,0.7457,-0.9538,0.3887,-0.8832,0.2421,-0.1014,0.0009,-0.0023,0.0007
d3-006,5,120,startbuffer,47.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,47.0000,stimulus,0.0016,0.7943,-0.5124,0.0069,0.0064,0.7143,0.7002,0.0014,-0.0008,0.0004
d3-006,5,120,startbuffer,47.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0095,0.7104,0.7038,0.0017,-0.0018,-0.0005
d3-006,5,120,startbuffer,52.0000,right_hand,0.2944,0.7457,-0.9538,0.3887,-0.8832,0.2421,-0.1014,0.0010,-0.0024,0.0006
d3-006,5,120,startbuffer,52.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,52.0000,stimulus,0.0016,0.7943,-0.5124,0.0070,0.0064,0.7143,0.7003,0.0014,-0.0008,0.0002
d3-006,5,120,startbuffer,52.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0094,0.7104,0.7038,0.0017,-0.0010,-0.0010
d3-006,5,120,startbuffer,57.0000,right_hand,0.2944,0.7457,-0.9538,0.3887,-0.8832,0.2421,-0.1014,0.0010,-0.0024,0.0006
d3-006,5,120,startbuffer,57.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,startbuffer,57.0000,stimulus,0.0016,0.7943,-0.5123,0.0070,0.0064,0.7143,0.7003,0.0010,-0.0006,-0.0002
d3-006,5,120,startbuffer,57.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0094,0.7105,0.7038,0.0011,-0.0011,-0.0011
d3-006,5,120,begin,62.0000,right_hand,0.2944,0.7457,-0.9539,0.3887,-0.8832,0.2420,-0.1014,0.0013,-0.0023,0.0007
d3-006,5,120,begin,62.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,begin,62.0000,stimulus,0.0016,0.7943,-0.5123,0.0070,0.0064,0.7142,0.7002,0.0009,-0.0007,-0.0004
d3-006,5,120,begin,62.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0094,0.7105,0.7038,0.0011,-0.0008,-0.0010
d3-006,5,120,begin,67.0000,right_hand,0.2944,0.7457,-0.9539,0.3888,-0.8832,0.2420,-0.1014,0.0014,-0.0022,0.0008
d3-006,5,120,begin,67.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,begin,67.0000,stimulus,0.0015,0.7943,-0.5123,0.0069,0.0064,0.7141,0.7001,0.0002,-0.0003,-0.0003
d3-006,5,120,begin,67.0000,origin,0.0001,0.0089,0.0000,0.0089,0.0094,0.7104,0.7037,0.0013,-0.0006,-0.0003
d3-006,5,120,begin,72.0000,right_hand,0.2939,0.7459,-0.9540,0.3887,-0.8832,0.2419,-0.1013,-0.0014,-0.0012,0.0016
d3-006,5,120,begin,72.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,begin,72.0000,stimulus,0.0015,0.7943,-0.5123,0.0070,0.0064,0.7141,0.7001,0.0002,-0.0004,-0.0003
d3-006,5,120,begin,72.0000,origin,0.0000,0.0089,-0.0001,0.0089,0.0094,0.7105,0.7038,-0.0003,-0.0004,0.0004
d3-006,5,120,begin,77.0000,right_hand,0.2939,0.7459,-0.9540,0.3887,-0.8832,0.2419,-0.1013,-0.0014,-0.0012,0.0016
d3-006,5,120,begin,77.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,begin,77.0000,stimulus,0.0015,0.7943,-0.5123,0.0069,0.0064,0.7143,0.7002,0.0003,-0.0004,-0.0001
d3-006,5,120,begin,77.0000,origin,0.0000,0.0089,-0.0001,0.0089,0.0094,0.7105,0.7038,-0.0004,-0.0001,0.0003
d3-006,5,120,begin,82.0000,right_hand,0.2939,0.7460,-0.9541,0.3887,-0.8833,0.2419,-0.1012,-0.0015,-0.0011,0.0025
d3-006,5,120,begin,82.0000,right_elbow,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
d3-006,5,120,begin,82.0000,stimulus,0.0015,0.7943,-0.5123,0.0069,0.0064,0.7143,0.7002,0.0004,-0.0003,-0.0002
d3-006,5,120,begin,82.0000,origin,0.0000,0.0088,-0.0001,0.0089,0.0093,0.7104,0.7037,0.0000,-0.0010,0.0003
