participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-006,2,35,startbuffer,42.0000,stimulus,0.0022,0.7887,-0.4941,0.7016,-0.7126,0.0024,-0.0051,-0.0010,0.0012,0.0001
d3-006,2,35,startbuffer,42.0000,origin,0.0000,0.0092,0.0002,0.0081,0.0082,0.7109,0.7033,-0.0005,0.0001,-0.0008
d3-006,2,35,startbuffer,49.0000,right_hand,0.2651,0.7528,-0.9582,0.3701,-0.8546,0.3351,-0.1427,0.0000,-0.0002,0.0023
d3-006,2,35,startbuffer,49.0000,right_elbow,0.1252,0.1894,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0017,0.0001,-0.0002
d3-006,2,35,startbuffer,49.0000,stimulus,0.0022,0.7887,-0.4941,0.7016,-0.7126,0.0024,-0.0051,-0.0009,0.0011,0.0000
d3-006,2,35,startbuffer,49.0000,origin,0.0001,0.0093,0.0002,0.0081,0.0083,0.7110,0.7034,0.0005,0.0008,-0.0010
d3-006,2,35,begin,54.0000,right_hand,0.2651,0.7528,-0.9582,0.3700,-0.8546,0.3351,-0.1428,0.0001,-0.0002,0.0026
d3-006,2,35,begin,54.0000,right_elbow,0.1252,0.1894,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0018,0.0003,-0.0002
d3-006,2,35,begin,54.0000,stimulus,0.0023,0.7885,-0.4940,0.7016,-0.7126,0.0024,-0.0050,-0.0010,-0.0002,-0.0008
d3-006,2,35,begin,54.0000,origin,0.0002,0.0092,0.0001,0.0082,0.0083,0.7109,0.7033,0.0017,0.0000,0.0001
d3-006,2,35,begin,59.0000,right_hand,0.2652,0.7528,-0.9582,0.3700,-0.8547,0.3351,-0.1427,0.0001,-0.0003,0.0026
d3-006,2,35,begin,59.0000,right_elbow,0.1252,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0010,-0.0002,-0.0001
d3-006,2,35,begin,59.0000,stimulus,0.0022,0.7885,-0.4940,0.7016,-0.7126,0.0024,-0.0050,-0.0016,0.0002,-0.0004
d3-006,2,35,begin,59.0000,origin,0.0002,0.0092,0.0001,0.0082,0.0083,0.7109,0.7033,0.0017,-0.0002,0.0001
d3-006,2,35,begin,64.0000,right_hand,0.2652,0.7528,-0.9582,0.3700,-0.8547,0.3351,-0.1427,0.0001,-0.0004,0.0025
d3-006,2,35,begin,64.0000,right_elbow,0.1252,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0010,-0.0002,-0.0003
d3-006,2,35,begin,64.0000,stimulus,0.0022,0.7885,-0.4940,0.7016,-0.7126,0.0024,-0.0050,-0.0015,0.0006,-0.0004
d3-006,2,35,begin,64.0000,origin,0.0002,0.0092,0.0001,0.0082,0.0083,0.7109,0.7033,0.0018,-0.0006,0.0002
d3-006,2,35,begin,69.0000,right_hand,0.2652,0.7528,-0.9583,0.3699,-0.8547,0.3351,-0.1427,0.0001,-0.0004,0.0025
d3-006,2,35,begin,69.0000,right_elbow,0.1252,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0011,-0.0003,-0.0003
d3-006,2,35,begin,69.0000,stimulus,0.0022,0.7885,-0.4940,0.7016,-0.7126,0.0024,-0.0050,-0.0016,0.0006,-0.0006
d3-006,2,35,begin,69.0000,origin,0.0003,0.0092,0.0001,0.0082,0.0083,0.7110,0.7034,0.0018,-0.0006,0.0002
d3-006,2,35,begin,74.0000,right_hand,0.2651,0.7528,-0.9582,0.3699,-0.8547,0.3351,-0.1427,-0.0002,-0.0003,0.0021
d3-006,2,35,begin,74.0000,right_elbow,0.1252,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0010,-0.0007,-0.0005
d3-006,2,35,begin,74.0000,stimulus,0.0022,0.7886,-0.4940,0.7016,-0.7126,0.0024,-0.0050,-0.0015,0.0006,-0.0006
d3-006,2,35,begin,74.0000,origin,0.0003,0.0091,0.0001,0.0082,0.0083,0.7109,0.7033,0.0018,-0.0012,0.0003
d3-006,2,35,begin,79.0000,right_hand,0.2651,0.7528,-0.9582,0.3699,-0.8547,0.3350,-0.1427,-0.0003,-0.0002,0.0022
d3-006,2,35,begin,79.0000,right_elbow,0.1252,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0011,-0.0007,-0.0005
d3-006,2,35,begin,79.0000,stimulus,0.0023,0.7885,-0.4941,0.7015,-0.7126,0.0025,-0.0051,0.0000,0.0001,0.0003
d3-006,2,35,begin,79.0000,origin,0.0003,0.0091,0.0001,0.0082,0.0083,0.7110,0.7034,0.0018,-0.0014,0.0003
d3-006,2,35,begin,84.0000,right_hand,0.2651,0.7528,-0.9582,0.3698,-0.8548,0.3350,-0.1427,-0.0002,0.0001,0.0023
d3-006,2,35,begin,84.0000,right_elbow,0.1250,0.1893,-0.6463,0.0562,-0.0620,0.0926,0.9922,-0.0008,-0.0005,0.0006
d3-006,2,35,begin,84.0000,stimulus,0.0023,0.7885,-0.4941,0.7015,-0.7126,0.0025,-0.0051,0.0001,0.0001,0.0002
d3-006,2,35,begin,84.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0083,0.7110,0.7034,-0.0002,-0.0018,0.0017
d3-006,2,35,begin,89.0000,right_hand,0.2651,0.7528,-0.9583,0.3698,-0.8548,0.3350,-0.1427,-0.0004,-0.0001,0.0024
d3-006,2,35,begin,89.0000,right_elbow,0.1250,0.1893,-0.6464,0.0562,-0.0620,0.0926,0.9922,-0.0007,-0.0004,0.0007
d3-006,2,35,begin,89.0000,stimulus,0.0023,0.7885,-0.4941,0.7015,-0.7126,0.0025,-0.0051,0.0001,0.0002,0.0001
d3-006,2,35,begin,89.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0083,0.7109,0.7033,-0.0003,-0.0019,0.0019
d3-006,2,35,begin,94.0000,right_hand,0.2652,0.7528,-0.9582,0.3699,-0.8548,0.3349,-0.1427,-0.0001,0.0007,0.0015
d3-006,2,35,begin,94.0000,right_elbow,0.1250,0.1893,-0.6464,0.0562,-0.0620,0.0926,0.9922,-0.0006,-0.0002,0.0008
d3-006,2,35,begin,94.0000,stimulus,0.0023,0.7886,-0.4941,0.7015,-0.7126,0.0025,-0.0051,0.0002,0.0006,0.0000
d3-006,2,35,begin,94.0000,origin,0.0001,0.0091,0.0000,0.0081,0.0082,0.7109,0.7033,-0.0005,-0.0012,0.0020
d3-006,2,35,begin,99.0000,right_hand,0.2652,0.7528,-0.9582,0.3698,-0.8548,0.3349,-0.1427,-0.0002,0.0010,0.0015
d3-006,2,35,begin,99.0000,right_elbow,0.1250,0.1894,-0.6464,0.0562,-0.0620,0.0926,0.9922,-0.0006,0.0000,0.0011
d3-006,2,35,begin,99.0000,stimulus,0.0023,0.7886,-0.4941,0.7015,-0.7126,0.0025,-0.0050,0.0004,0.0002,-0.0002
d3-006,2,35,begin,99.0000,origin,0.0001,0.0091,-0.0001,0.0082,0.0082,0.7110,0.7034,-0.0006,-0.0008,0.0023
d3-006,2,35,begin,104.0000,right_hand,0.2652,0.7528,-0.9582,0.3698,-0.8548,0.3349,-0.1426,-0.0002,0.0010,0.0012
d3-006,2,35,begin,104.0000,right_elbow,0.1251,0.1895,-0.6464,0.0563,-0.0620,0.0926,0.9922,0.0007,0.0008,0.0010
d3-006,2,35,begin,104.0000,stimulus,0.0023,0.7886,-0.4941,0.7016,-0.7126,0.0025,-0.0050,0.0003,0.0004,-0.0002
d3-006,2,35,begin,104.0000,origin,0.0001,0.0092,-0.0001,0.0082,0.0082,0.7110,0.7034,-0.0001,-0.0005,0.0021
d3-006,2,35,begin,109.0000,right_hand,0.2652,0.7528,-0.9582,0.3698,-0.8548,0.3349,-0.1426,-0.0001,0.0012,0.0015
d3-006,2,35,begin,109.0000,right_elbow,0.1251,0.1895,-0.6464,0.0563,-0.0620,0.0926,0.9922,0.0007,0.0007,0.0010
d3-006,2,35,begin,109.0000,stimulus,0.0023,0.7886,-0.4941,0.7015,-0.7126,0.0025,-0.0050,0.0001,0.0004,-0.0002
d3-006,2,35,begin,109.0000,origin,0.0001,0.0091,-0.0001,0.0082,0.0082,0.7110,0.7033,-0.0003,-0.0008,0.0018
d3-006,2,35,begin,114.0000,right_hand,0.2652,0.7529,-0.9582,0.3699,-0.8548,0.3348,-0.1426,-0.0001,0.0017,0.0011
d3-006,2,35,begin,114.0000,right_elbow,0.1251,0.1895,-0.6464,0.0563,-0.0620,0.0926,0.9922,0.0008,0.0010,0.0004
d3-006,2,35,begin,114.0000,stimulus,0.0023,0.7886,-0.4941,0.7015,-0.7126,0.0025,-0.0050,0.0001,0.0007,-0.0003
d3-006,2,35,begin,114.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7110,0.7034,0.0002,-0.0007,0.0013
d3-006,2,35,begin,118.0000,right_hand,0.2652,0.7529,-0.9582,0.3699,-0.8548,0.3348,-0.1426,-0.0002,0.0018,0.0012
d3-006,2,35,begin,118.0000,right_elbow,0.1251,0.1895,-0.6464,0.0563,-0.0620,0.0926,0.9922,0.0008,0.0010,0.0004
d3-006,2,35,begin,118.0000,stimulus,0.0023,0.7886,-0.4941,0.7015,-0.7126,0.0025,-0.0050,0.0000,0.0007,-0.0003
d3-006,2,35,begin,118.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7110,0.7034,0.0001,-0.0004,0.0014
d3-006,2,35,begin,123.0000,right_hand,0.2651,0.7529,-0.9583,0.3699,-0.8549,0.3348,-0.1426,-0.0005,0.0016,0.0013
d3-006,2,35,begin,123.0000,right_elbow,0.1251,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0008,0.0004,0.0000
d3-006,2,35,begin,123.0000,stimulus,0.0024,0.7886,-0.4941,0.7015,-0.7126,0.0025,-0.0051,0.0011,0.0007,0.0002
d3-006,2,35,begin,123.0000,origin,0.0002,0.0091,-0.0001,0.0082,0.0082,0.7109,0.7033,0.0000,-0.0010,0.0014
d3-006,2,35,begin,128.0000,right_hand,0.2652,0.7529,-0.9582,0.3699,-0.8548,0.3348,-0.1426,0.0001,0.0013,0.0010
d3-006,2,35,begin,128.0000,right_elbow,0.1251,0.1894,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0010,0.0003,0.0004
d3-006,2,35,begin,128.0000,stimulus,0.0024,0.7886,-0.4941,0.7016,-0.7126,0.0025,-0.0051,0.0011,0.0007,0.0002
d3-006,2,35,begin,128.0000,origin,0.0002,0.0091,-0.0001,0.0082,0.0082,0.7110,0.7033,0.0002,-0.0010,0.0016
d3-006,2,35,begin,133.0000,right_hand,0.2652,0.7529,-0.9582,0.3699,-0.8549,0.3347,-0.1426,0.0000,0.0013,0.0009
d3-006,2,35,begin,133.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0008,0.0009,-0.0006
d3-006,2,35,begin,133.0000,stimulus,0.0025,0.7886,-0.4942,0.7016,-0.7126,0.0025,-0.0051,0.0020,0.0010,0.0005
d3-006,2,35,begin,133.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7109,0.7033,0.0000,-0.0012,0.0009
d3-006,2,35,begin,138.0000,right_hand,0.2652,0.7529,-0.9582,0.3699,-0.8549,0.3347,-0.1426,0.0001,0.0011,0.0011
d3-006,2,35,begin,138.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0007,0.0010,-0.0005
d3-006,2,35,begin,138.0000,stimulus,0.0025,0.7886,-0.4942,0.7016,-0.7126,0.0025,-0.0051,0.0021,0.0011,0.0004
d3-006,2,35,begin,138.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7110,0.7034,0.0001,-0.0014,0.0010
d3-006,2,35,begin,143.0000,right_hand,0.2652,0.7529,-0.9582,0.3699,-0.8549,0.3347,-0.1426,0.0002,0.0010,0.0012
d3-006,2,35,begin,143.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0002,0.0020,-0.0001
d3-006,2,35,begin,143.0000,stimulus,0.0025,0.7886,-0.4942,0.7015,-0.7126,0.0025,-0.0051,0.0022,0.0012,0.0004
d3-006,2,35,begin,143.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7110,0.7033,0.0004,-0.0013,0.0011
d3-006,2,35,begin,148.0000,right_hand,0.2652,0.7529,-0.9582,0.3698,-0.8549,0.3347,-0.1426,0.0002,0.0010,0.0012
d3-006,2,35,begin,148.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0002,0.0020,-0.0001
d3-006,2,35,begin,148.0000,stimulus,0.0026,0.7886,-0.4942,0.7016,-0.7126,0.0025,-0.0051,0.0022,0.0010,0.0004
d3-006,2,35,begin,148.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7109,0.7033,0.0002,-0.0007,0.0010
d3-006,2,35,begin,153.0000,right_hand,0.2652,0.7529,-0.9582,0.3698,-0.8549,0.3347,-0.1426,0.0008,0.0005,0.0008
d3-006,2,35,begin,153.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0002,0.0016,0.0002
d3-006,2,35,begin,153.0000,stimulus,0.0026,0.7886,-0.4942,0.7016,-0.7126,0.0025,-0.0051,0.0022,0.0015,0.0004
d3-006,2,35,begin,153.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0082,0.7111,0.7034,-0.0003,-0.0008,0.0004
d3-006,2,35,begin,158.0000,right_hand,0.2652,0.7529,-0.9582,0.3698,-0.8549,0.3346,-0.1426,0.0010,0.0004,0.0006
d3-006,2,35,begin,158.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0002,0.0015,0.0002
d3-006,2,35,begin,158.0000,stimulus,0.0024,0.7886,-0.4941,0.7016,-0.7126,0.0025,-0.0051,0.0007,0.0017,-0.0001
d3-006,2,35,begin,158.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0082,0.7109,0.7032,-0.0002,-0.0012,0.0005
d3-006,2,35,begin,163.0000,right_hand,0.2652,0.7529,-0.9581,0.3699,-0.8549,0.3346,-0.1426,0.0010,0.0003,-0.0001
d3-006,2,35,begin,163.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0003,0.0014,-0.0001
d3-006,2,35,begin,163.0000,stimulus,0.0024,0.7886,-0.4941,0.7016,-0.7126,0.0025,-0.0051,0.0007,0.0017,-0.0003
d3-006,2,35,begin,163.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7110,0.7033,0.0001,-0.0011,0.0008
d3-006,2,35,begin,168.0000,right_hand,0.2652,0.7529,-0.9581,0.3698,-0.8549,0.3346,-0.1426,0.0010,0.0003,-0.0001
d3-006,2,35,begin,168.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0002,0.0013,0.0000
d3-006,2,35,begin,168.0000,stimulus,0.0024,0.7886,-0.4941,0.7015,-0.7126,0.0025,-0.0051,0.0007,0.0017,-0.0003
d3-006,2,35,begin,168.0000,origin,0.0002,0.0091,0.0000,0.0082,0.0082,0.7110,0.7033,0.0002,-0.0009,0.0009
d3-006,2,35,begin,173.0000,right_hand,0.2652,0.7529,-0.9581,0.3698,-0.8549,0.3346,-0.1427,0.0013,0.0000,-0.0003
d3-006,2,35,begin,173.0000,right_elbow,0.1251,0.1895,-0.6463,0.0563,-0.0620,0.0926,0.9922,0.0002,0.0005,0.0006
d3-006,2,35,begin,173.0000,stimulus,0.0024,0.7887,-0.4941,0.7015,-0.7126,0.0025,-0.0050,0.0009,0.0015,-0.0005
d3-006,2,35,begin,173.0000,origin,0.0001,0.0091,0.0001,0.0082,0.0081,0.7109,0.7033,-0.0004,-0.0012,-0.0004
d3-006,2,35,begin,178.0000,right_hand,0.2652,0.7529,-0.9582,0.3698,-0.8549,0.3346,-0.1427,0.0013,0.0003,0.0000
d3-006,2,35,begin,178.0000,right_elbow,0.1251,0.1895,-0.6464,0.0563,-0.0619,0.0926,0.9922,0.0004,0.0005,0.0009
d3-006,2,35,begin,178.0000,stimulus,0.0024,0.7887,-0.4941,0.7015,-0.7126,0.0025,-0.0050,0.0010,0.0014,-0.0006
d3-006,2,35,begin,178.0000,origin,0.0001,0.0091,0.0001,0.0082,0.0081,0.7110,0.7033,0.0000,-0.0015,-0.0005
d3-006,2,35,begin,183.0000,right_hand,0.2652,0.7529,-0.9582,0.3698,-0.8550,0.3345,-0.1427,0.0012,0.0005,0.0000
d3-006,2,35,begin,183.0000,right_elbow,0.1251,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0001,0.0002,0.0005
d3-006,2,35,begin,183.0000,stimulus,0.0024,0.7887,-0.4941,0.7015,-0.7126,0.0025,-0.0051,0.0009,0.0014,-0.0005
d3-006,2,35,begin,183.0000,origin,0.0001,0.0091,0.0001,0.0082,0.0082,0.7110,0.7033,-0.0001,-0.0021,-0.0003
d3-006,2,35,begin,188.0000,right_hand,0.2652,0.7529,-0.9582,0.3698,-0.8549,0.3345,-0.1427,0.0012,0.0006,-0.0002
d3-006,2,35,begin,188.0000,right_elbow,0.1250,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,-0.0001,0.0004,0.0004
d3-006,2,35,begin,188.0000,stimulus,0.0024,0.7887,-0.4941,0.7016,-0.7126,0.0025,-0.0051,0.0009,0.0014,-0.0005
d3-006,2,35,begin,188.0000,origin,0.0001,0.0091,0.0001,0.0082,0.0082,0.7111,0.7033,-0.0002,-0.0022,-0.0002
d3-006,2,35,begin,193.0000,right_hand,0.2652,0.7529,-0.9582,0.3698,-0.8550,0.3345,-0.1428,0.0011,0.0008,-0.0004
d3-006,2,35,begin,193.0000,right_elbow,0.1250,0.1894,-0.6463,0.0563,-0.0619,0.0926,0.9922,-0.0005,0.0003,0.0009
d3-006,2,35,begin,193.0000,stimulus,0.0025,0.7887,-0.4941,0.7016,-0.7126,0.0025,-0.0051,0.0012,0.0015,-0.0009
d3-006,2,35,begin,193.0000,origin,0.0001,0.0092,0.0001,0.0082,0.0081,0.7110,0.7033,-0.0008,-0.0010,-0.0003
d3-006,2,35,begin,198.0000,right_hand,0.2652,0.7529,-0.9581,0.3698,-0.8550,0.3345,-0.1428,0.0011,0.0008,-0.0004
d3-006,2,35,begin,198.0000,right_elbow,0.1250,0.1895,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0000,0.0008,0.0007
d3-006,2,35,begin,198.0000,stimulus,0.0025,0.7887,-0.4941,0.7016,-0.7126,0.0025,-0.0051,0.0012,0.0015,-0.0009
d3-006,2,35,begin,198.0000,origin,0.0001,0.0092,0.0001,0.0082,0.0081,0.7109,0.7032,-0.0005,-0.0009,-0.0004
d3-006,2,35,begin,203.0000,right_hand,0.2652,0.7529,-0.9581,0.3698,-0.8550,0.3345,-0.1428,0.0013,0.0009,-0.0002
d3-006,2,35,begin,203.0000,right_elbow,0.1250,0.1895,-0.6463,0.0563,-0.0619,0.0926,0.9922,0.0001,0.0009,0.0005
d3-006,2,35,begin,203.0000,stimulus,0.0025,0.7887,-0.4941,0.7016,-0.7126,0.0025,-0.0051,0.0016,0.0019,-0.0009
