participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-006,2,31,startbuffer,53.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,0.0008,0.0017
d3-006,2,31,startbuffer,53.0000,origin,0.0000,0.0090,0.0000,0.0082,0.0084,0.7110,0.7033,0.0009,-0.0013,-0.0002
d3-006,2,31,startbuffer,58.0000,right_hand,0.2409,0.7496,-0.9584,0.3030,-0.9072,0.2898,-0.0346,0.0010,-0.0014,0.0009
d3-006,2,31,startbuffer,58.0000,right_elbow,0.1270,0.1872,-0.6491,0.0520,-0.0628,0.0941,0.9922,0.0008,-0.0010,0.0006
d3-006,2,31,startbuffer,58.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,0.0008,0.0017
d3-006,2,31,startbuffer,58.0000,origin,0.0000,0.0090,0.0000,0.0082,0.0084,0.7110,0.7033,0.0008,-0.0012,-0.0001
d3-006,2,31,begin,63.0000,right_hand,0.2409,0.7496,-0.9584,0.3030,-0.9072,0.2898,-0.0346,0.0010,-0.0015,0.0011
d3-006,2,31,begin,63.0000,right_elbow,0.1270,0.1872,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0009,-0.0009,0.0006
d3-006,2,31,begin,63.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,0.0009,0.0017
d3-006,2,31,begin,63.0000,origin,0.0001,0.0090,0.0001,0.0082,0.0084,0.7110,0.7033,0.0023,-0.0011,-0.0008
d3-006,2,31,begin,68.0000,right_hand,0.2409,0.7496,-0.9584,0.3030,-0.9072,0.2898,-0.0346,0.0007,-0.0014,0.0013
d3-006,2,31,begin,68.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0014,-0.0001,0.0005
d3-006,2,31,begin,68.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,0.0004,0.0014
d3-006,2,31,begin,68.0000,origin,0.0001,0.0090,0.0001,0.0082,0.0084,0.7110,0.7033,0.0023,-0.0011,-0.0008
d3-006,2,31,begin,73.0000,right_hand,0.2411,0.7497,-0.9583,0.3031,-0.9072,0.2899,-0.0346,0.0014,-0.0005,0.0007
d3-006,2,31,begin,73.0000,right_elbow,0.1270,0.1873,-0.6491,0.0520,-0.0628,0.0941,0.9922,0.0014,-0.0001,0.0005
d3-006,2,31,begin,73.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,0.0003,0.0017
d3-006,2,31,begin,73.0000,origin,0.0001,0.0091,0.0001,0.0083,0.0084,0.7111,0.7033,0.0027,0.0001,-0.0005
d3-006,2,31,begin,78.0000,right_hand,0.2411,0.7498,-0.9583,0.3030,-0.9071,0.2899,-0.0346,0.0014,0.0000,0.0010
d3-006,2,31,begin,78.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0015,-0.0001,0.0006
d3-006,2,31,begin,78.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,0.0003,0.0017
d3-006,2,31,begin,78.0000,origin,0.0001,0.0091,0.0001,0.0083,0.0084,0.7111,0.7033,0.0026,0.0000,-0.0005
d3-006,2,31,begin,83.0000,right_hand,0.2411,0.7497,-0.9583,0.3030,-0.9071,0.2899,-0.0347,0.0012,-0.0006,0.0012
d3-006,2,31,begin,83.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0014,-0.0001,0.0001
d3-006,2,31,begin,83.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,-0.0001,0.0004,0.0021
d3-006,2,31,begin,83.0000,origin,0.0001,0.0091,0.0000,0.0083,0.0084,0.7111,0.7033,0.0019,-0.0001,0.0000
d3-006,2,31,begin,88.0000,right_hand,0.2411,0.7498,-0.9583,0.3031,-0.9071,0.2900,-0.0347,0.0015,-0.0004,0.0011
d3-006,2,31,begin,88.0000,right_elbow,0.1271,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0014,-0.0001,0.0001
d3-006,2,31,begin,88.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,-0.0001,0.0004,0.0022
d3-006,2,31,begin,88.0000,origin,0.0001,0.0091,0.0000,0.0083,0.0084,0.7111,0.7033,0.0019,-0.0001,0.0000
d3-006,2,31,begin,93.0000,right_hand,0.2411,0.7498,-0.9583,0.3031,-0.9071,0.2900,-0.0347,0.0016,-0.0004,0.0013
d3-006,2,31,begin,93.0000,right_elbow,0.1271,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0015,-0.0002,0.0004
d3-006,2,31,begin,93.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,-0.0002,0.0003,0.0021
d3-006,2,31,begin,93.0000,origin,0.0001,0.0091,0.0000,0.0083,0.0084,0.7110,0.7032,0.0018,-0.0002,0.0001
d3-006,2,31,begin,98.0000,right_hand,0.2411,0.7498,-0.9583,0.3031,-0.9071,0.2900,-0.0347,0.0013,-0.0005,0.0014
d3-006,2,31,begin,98.0000,right_elbow,0.1271,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0016,-0.0003,0.0004
d3-006,2,31,begin,98.0000,stimulus,0.0014,0.7881,-0.5017,0.7021,-0.7120,0.0085,0.0027,-0.0004,0.0002,0.0020
d3-006,2,31,begin,98.0000,origin,0.0001,0.0090,0.0001,0.0083,0.0084,0.7110,0.7032,0.0017,-0.0008,-0.0002
d3-006,2,31,begin,103.0000,right_hand,0.2412,0.7497,-0.9583,0.3031,-0.9071,0.2900,-0.0347,0.0017,-0.0009,0.0011
d3-006,2,31,begin,103.0000,right_elbow,0.1271,0.1874,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0015,0.0000,0.0009
d3-006,2,31,begin,103.0000,stimulus,0.0014,0.7880,-0.5017,0.7021,-0.7120,0.0085,0.0027,-0.0003,-0.0010,0.0010
d3-006,2,31,begin,103.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0084,0.7112,0.7033,0.0011,-0.0003,0.0005
d3-006,2,31,begin,108.0000,right_hand,0.2412,0.7497,-0.9583,0.3031,-0.9071,0.2900,-0.0347,0.0017,-0.0008,0.0007
d3-006,2,31,begin,108.0000,right_elbow,0.1270,0.1874,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0011,0.0000,0.0002
d3-006,2,31,begin,108.0000,stimulus,0.0014,0.7880,-0.5017,0.7022,-0.7120,0.0085,0.0027,0.0002,-0.0007,0.0006
d3-006,2,31,begin,108.0000,origin,0.0001,0.0091,0.0000,0.0082,0.0084,0.7111,0.7033,0.0013,-0.0002,0.0006
d3-006,2,31,begin,113.0000,right_hand,0.2412,0.7497,-0.9583,0.3031,-0.9071,0.2900,-0.0347,0.0018,-0.0009,0.0005
d3-006,2,31,begin,113.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0008,0.0000,0.0002
d3-006,2,31,begin,113.0000,stimulus,0.0014,0.7880,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,-0.0010,0.0006
d3-006,2,31,begin,113.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0084,0.7111,0.7033,0.0002,-0.0003,-0.0009
d3-006,2,31,begin,118.0000,right_hand,0.2412,0.7497,-0.9583,0.3031,-0.9071,0.2900,-0.0347,0.0020,-0.0009,0.0005
d3-006,2,31,begin,118.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0007,0.0000,0.0002
d3-006,2,31,begin,118.0000,stimulus,0.0014,0.7880,-0.5017,0.7021,-0.7120,0.0085,0.0027,0.0002,-0.0010,0.0006
d3-006,2,31,begin,118.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0084,0.7111,0.7033,0.0004,-0.0002,-0.0009
d3-006,2,31,begin,123.0000,right_hand,0.2411,0.7498,-0.9582,0.3032,-0.9071,0.2900,-0.0347,0.0015,-0.0003,-0.0006
d3-006,2,31,begin,123.0000,right_elbow,0.1270,0.1874,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0006,0.0003,0.0002
d3-006,2,31,begin,123.0000,stimulus,0.0014,0.7880,-0.5015,0.7022,-0.7120,0.0086,0.0026,0.0004,-0.0012,-0.0008
d3-006,2,31,begin,123.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0084,0.7111,0.7033,0.0000,0.0001,-0.0004
d3-006,2,31,begin,128.0000,right_hand,0.2411,0.7498,-0.9582,0.3032,-0.9071,0.2900,-0.0348,0.0016,-0.0004,-0.0005
d3-006,2,31,begin,128.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0004,0.0002,0.0001
d3-006,2,31,begin,128.0000,stimulus,0.0013,0.7880,-0.5016,0.7021,-0.7120,0.0086,0.0026,-0.0008,-0.0014,0.0000
d3-006,2,31,begin,128.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0084,0.7112,0.7033,0.0000,0.0001,-0.0004
d3-006,2,31,begin,133.0000,right_hand,0.2411,0.7498,-0.9581,0.3032,-0.9071,0.2900,-0.0348,0.0012,-0.0002,-0.0009
d3-006,2,31,begin,133.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0005,-0.0001,0.0004
d3-006,2,31,begin,133.0000,stimulus,0.0013,0.7880,-0.5015,0.7021,-0.7120,0.0086,0.0026,-0.0011,-0.0013,-0.0017
d3-006,2,31,begin,133.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0084,0.7110,0.7032,0.0000,-0.0010,-0.0007
d3-006,2,31,begin,138.0000,right_hand,0.2411,0.7498,-0.9581,0.3032,-0.9070,0.2900,-0.0348,0.0013,-0.0001,-0.0009
d3-006,2,31,begin,138.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0005,-0.0002,0.0004
d3-006,2,31,begin,138.0000,stimulus,0.0013,0.7880,-0.5015,0.7021,-0.7120,0.0085,0.0026,-0.0011,-0.0013,-0.0018
d3-006,2,31,begin,138.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0085,0.7111,0.7032,0.0002,-0.0012,-0.0008
d3-006,2,31,begin,143.0000,right_hand,0.2411,0.7497,-0.9581,0.3033,-0.9070,0.2900,-0.0348,0.0014,-0.0010,-0.0007
d3-006,2,31,begin,143.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0005,-0.0003,0.0004
d3-006,2,31,begin,143.0000,stimulus,0.0013,0.7879,-0.5015,0.7021,-0.7120,0.0085,0.0026,-0.0011,-0.0013,-0.0018
d3-006,2,31,begin,143.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0084,0.7110,0.7031,0.0001,-0.0010,-0.0005
d3-006,2,31,begin,148.0000,right_hand,0.2411,0.7497,-0.9581,0.3033,-0.9070,0.2900,-0.0348,0.0014,-0.0010,-0.0007
d3-006,2,31,begin,148.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0008,-0.0003,-0.0002
d3-006,2,31,begin,148.0000,stimulus,0.0013,0.7879,-0.5015,0.7021,-0.7120,0.0085,0.0026,-0.0013,-0.0013,-0.0015
d3-006,2,31,begin,148.0000,origin,0.0000,0.0091,0.0001,0.0082,0.0084,0.7111,0.7032,0.0000,-0.0011,-0.0005
d3-006,2,31,begin,153.0000,right_hand,0.2411,0.7498,-0.9581,0.3033,-0.9070,0.2901,-0.0348,0.0014,-0.0006,-0.0012
d3-006,2,31,begin,153.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0009,-0.0003,0.0000
d3-006,2,31,begin,153.0000,stimulus,0.0013,0.7879,-0.5015,0.7021,-0.7120,0.0085,0.0026,-0.0012,-0.0014,-0.0016
d3-006,2,31,begin,153.0000,origin,0.0000,0.0091,0.0001,0.0083,0.0084,0.7112,0.7032,0.0004,-0.0009,-0.0001
d3-006,2,31,begin,158.0000,right_hand,0.2411,0.7498,-0.9581,0.3033,-0.9070,0.2900,-0.0349,0.0010,-0.0004,-0.0008
d3-006,2,31,begin,158.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0942,0.9922,0.0009,-0.0003,0.0003
d3-006,2,31,begin,158.0000,stimulus,0.0012,0.7879,-0.5015,0.7021,-0.7120,0.0086,0.0026,-0.0013,-0.0011,-0.0016
d3-006,2,31,begin,158.0000,origin,0.0000,0.0091,-0.0001,0.0083,0.0084,0.7111,0.7032,0.0008,-0.0007,0.0017
d3-006,2,31,begin,162.0000,right_hand,0.2412,0.7498,-0.9581,0.3033,-0.9070,0.2901,-0.0349,0.0018,-0.0005,-0.0010
d3-006,2,31,begin,162.0000,right_elbow,0.1270,0.1874,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0010,-0.0003,0.0001
d3-006,2,31,begin,162.0000,stimulus,0.0012,0.7879,-0.5015,0.7021,-0.7120,0.0086,0.0026,-0.0012,-0.0012,-0.0014
d3-006,2,31,begin,162.0000,origin,-0.0001,0.0091,-0.0001,0.0082,0.0084,0.7112,0.7032,-0.0005,-0.0011,0.0025
d3-006,2,31,begin,167.0000,right_hand,0.2412,0.7498,-0.9581,0.3033,-0.9070,0.2900,-0.0349,0.0018,-0.0008,-0.0008
d3-006,2,31,begin,167.0000,right_elbow,0.1269,0.1873,-0.6490,0.0520,-0.0629,0.0941,0.9922,0.0002,-0.0005,-0.0011
d3-006,2,31,begin,167.0000,stimulus,0.0014,0.7880,-0.5014,0.7022,-0.7120,0.0086,0.0025,0.0008,-0.0005,-0.0018
d3-006,2,31,begin,167.0000,origin,-0.0001,0.0091,-0.0001,0.0083,0.0084,0.7111,0.7031,-0.0004,-0.0010,0.0024
d3-006,2,31,begin,172.0000,right_hand,0.2413,0.7498,-0.9582,0.3033,-0.9070,0.2900,-0.0349,0.0024,-0.0007,0.0006
d3-006,2,31,begin,172.0000,right_elbow,0.1270,0.1873,-0.6491,0.0520,-0.0629,0.0941,0.9922,0.0008,-0.0005,-0.0007
d3-006,2,31,begin,172.0000,stimulus,0.0014,0.7880,-0.5014,0.7022,-0.7120,0.0086,0.0025,0.0009,-0.0004,-0.0015
d3-006,2,31,begin,172.0000,origin,-0.0001,0.0091,-0.0002,0.0083,0.0084,0.7112,0.7032,-0.0005,-0.0009,0.0023
d3-006,2,31,begin,177.0000,right_hand,0.2413,0.7498,-0.9582,0.3033,-0.9070,0.2900,-0.0350,0.0023,-0.0007,0.0008
d3-006,2,31,begin,177.0000,right_elbow,0.1270,0.1873,-0.6491,0.0520,-0.0629,0.0941,0.9922,0.0008,-0.0005,-0.0008
d3-006,2,31,begin,177.0000,stimulus,0.0015,0.7881,-0.5015,0.7022,-0.7119,0.0086,0.0025,0.0020,0.0007,-0.0004
d3-006,2,31,begin,177.0000,origin,0.0000,0.0091,-0.0002,0.0083,0.0085,0.7112,0.7032,0.0000,-0.0014,0.0030
d3-006,2,31,begin,182.0000,right_hand,0.2413,0.7499,-0.9582,0.3033,-0.9070,0.2900,-0.0350,0.0023,0.0003,0.0000
d3-006,2,31,begin,182.0000,right_elbow,0.1270,0.1874,-0.6491,0.0520,-0.0629,0.0941,0.9922,0.0007,0.0000,0.0000
d3-006,2,31,begin,182.0000,stimulus,0.0015,0.7882,-0.5015,0.7021,-0.7120,0.0086,0.0025,0.0017,0.0015,-0.0001
d3-006,2,31,begin,182.0000,origin,0.0000,0.0091,-0.0002,0.0083,0.0085,0.7111,0.7031,0.0001,-0.0014,0.0030
d3-006,2,31,begin,187.0000,right_hand,0.2412,0.7499,-0.9583,0.3033,-0.9070,0.2900,-0.0350,0.0016,0.0009,0.0010
d3-006,2,31,begin,187.0000,right_elbow,0.1270,0.1874,-0.6491,0.0520,-0.0628,0.0941,0.9922,0.0006,0.0001,0.0002
d3-006,2,31,begin,187.0000,stimulus,0.0015,0.7882,-0.5015,0.7021,-0.7120,0.0086,0.0025,0.0017,0.0015,-0.0001
d3-006,2,31,begin,187.0000,origin,0.0000,0.0090,-0.0002,0.0083,0.0085,0.7112,0.7032,0.0001,-0.0011,0.0028
d3-006,2,31,begin,200.0000,right_hand,0.2412,0.7499,-0.9584,0.3033,-0.9070,0.2900,-0.0350,0.0017,0.0005,0.0023
d3-006,2,31,begin,200.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0012,-0.0005,0.0000
d3-006,2,31,begin,200.0000,stimulus,0.0015,0.7882,-0.5016,0.7022,-0.7119,0.0086,0.0024,0.0018,0.0005,0.0008
d3-006,2,31,begin,200.0000,origin,0.0000,0.0091,-0.0002,0.0083,0.0085,0.7111,0.7032,0.0006,0.0003,0.0022
d3-006,2,31,begin,205.0000,right_hand,0.2412,0.7499,-0.9584,0.3033,-0.9070,0.2900,-0.0351,0.0017,0.0007,0.0026
d3-006,2,31,begin,205.0000,right_elbow,0.1270,0.1873,-0.6491,0.0521,-0.0628,0.0941,0.9922,0.0012,-0.0005,0.0000
d3-006,2,31,begin,205.0000,stimulus,0.0016,0.7881,-0.5016,0.7022,-0.7119,0.0086,0.0024,0.0019,-0.0002,0.0008
d3-006,2,31,begin,205.0000,origin,0.0000,0.0091,-0.0002,0.0083,0.0085,0.7111,0.7033,0.0006,0.0003,0.0022
d3-006,2,31,begin,210.0000,right_hand,0.2412,0.7499,-0.9584,0.3033,-0.9070,0.2900,-0.0350,0.0014,0.0010,0.0029
d3-006,2,31,begin,210.0000,right_elbow,0.1270,0.1873,-0.6492,0.0520,-0.0628,0.0941,0.9922,0.0003,-0.0007,0.0002
d3-006,2,31,begin,210.0000,stimulus,0.0016,0.7882,-0.5016,0.7022,-0.7119,0.0086,0.0024,0.0019,0.0006,0.0012
d3-006,2,31,begin,210.0000,origin,0.0000,0.0090,-0.0002,0.0082,0.0085,0.7111,0.7032,0.0003,-0.0008,0.0015
d3-006,2,31,begin,215.0000,right_hand,0.2412,0.7499,-0.9584,0.3033,-0.9070,0.2900,-0.0350,0.0012,0.0008,0.0022
d3-006,2,31,begin,215.0000,right_elbow,0.1270,0.1873,-0.6492,0.0520,-0.0628,0.0941,0.9922,0.0003,-0.0007,0.0002
d3-006,2,31,begin,215.0000,stimulus,0.0016,0.7880,-0.5017,0.7022,-0.7120,0.0086,0.0024,0.0023,-0.0007,0.0014
d3-006,2,31,begin,215.0000,origin,0.0000,0.0091,-0.0001,0.0082,0.0084,0.7111,0.7033,-0.0001,-0.0002,0.0008
d3-006,2,31,begin,220.0000,right_hand,0.2412,0.7499,-0.9584,0.3033,-0.9070,0.2900,-0.0351,0.0016,0.0007,0.0017
d3-006,2,31,begin,220.0000,right_elbow,0.1270,0.1873,-0.6492,0.0520,-0.0628,0.0941,0.9922,0.0003,-0.0005,0.0001
d3-006,2,31,begin,220.0000,stimulus,0.0016,0.7880,-0.5017,0.7022,-0.7120,0.0086,0.0024,0.0023,-0.0006,0.0014
d3-006,2,31,begin,220.0000,origin,0.0000,0.0090,-0.0001,0.0082,0.0084,0.7110,0.7032,0.0000,-0.0006,0.0007
d3-006,2,31,begin,225.0000,right_hand,0.2412,0.7499,-0.9584,0.3033,-0.9070,0.2899,-0.0351,0.0017,0.0007,0.0015
d3-006,2,31,begin,225.0000,right_elbow,0.1270,0.1874,-0.6491,0.0520,-0.0628,0.0941,0.9922,0.0008,-0.0001,-0.0009
d3-006,2,31,begin,225.0000,stimulus,0.0017,0.7880,-0.5016,0.7022,-0.7120,0.0086,0.0024,0.0025,-0.0010,0.0008
d3-006,2,31,begin,225.0000,origin,0.0000,0.0091,-0.0001,0.0083,0.0085,0.7111,0.7033,0.0005,-0.0003,0.0004
d3-006,2,31,begin,229.0000,right_hand,0.2412,0.7498,-0.9584,0.3033,-0.9070,0.2900,-0.0351,0.0018,0.0003,0.0015
d3-006,2,31,begin,229.0000,right_elbow,0.1270,0.1874,-0.6491,0.0520,-0.0628,0.0941,0.9922,0.0010,-0.0002,-0.0009
d3-006,2,31,begin,229.0000,stimulus,0.0016,0.7879,-0.5017,0.7022,-0.7120,0.0086,0.0024,0.0016,-0.0016,0.0010
d3-006,2,31,begin,229.0000,origin,0.0000,0.0091,0.0000,0.0083,0.0084,0.7110,0.7033,-0.0003,-0.0005,-0.0009
d3-006,2,31,begin,234.0000,right_hand,0.2411,0.7498,-0.9583,0.3033,-0.9070,0.2900,-0.0351,0.0007,0.0005,0.0009
d3-006,2,31,begin,234.0000,right_elbow,0.1270,0.1873,-0.6491,0.0520,-0.0628,0.0941,0.9922,0.0005,-0.0001,-0.0013
d3-006,2,31,begin,234.0000,stimulus,0.0015,0.7880,-0.5016,0.7022,-0.7119,0.0086,0.0024,0.0009,-0.0010,0.0002
