participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-020,2,23,Wrist,0.9974,startbuffer,0.2631,0.8072,-0.6532
d3-020,2,23,Wrist,6.9810,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,12.9649,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,18.4575,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,24.4411,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,30.4253,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,36.4089,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,42.3932,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,48.3769,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,54.3612,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,60.3450,startbuffer,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,66.3295,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,72.3132,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,78.2977,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,84.2811,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,90.2651,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,95.9456,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,101.9294,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,107.9130,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,113.8975,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,119.8812,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,125.8651,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,131.8494,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,137.8333,begin,0.2629,0.8061,-0.6527
d3-020,2,23,Wrist,143.8178,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,149.8013,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,155.7857,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,161.7693,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,167.7537,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,173.7373,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,179.7213,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,185.7050,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,191.6890,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,197.6727,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,203.6571,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,209.6412,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,215.6249,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,221.1182,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,227.1025,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,233.0859,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,239.0699,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,245.0542,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,251.0383,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,257.0220,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,263.0058,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,268.9898,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,274.9739,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,280.9578,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,286.9420,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,292.9259,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,298.9126,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,304.8966,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,310.8809,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,316.8646,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,322.8488,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,328.8326,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,334.8166,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,339.8029,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,345.7872,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,351.7712,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,357.7550,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,363.7392,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,369.7231,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,375.7071,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,381.6909,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,387.6750,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,393.6585,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,399.4297,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,405.4132,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,411.3979,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,417.3812,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,423.3653,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,429.3492,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,435.3331,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,441.3171,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,447.3018,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,453.2851,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,459.2692,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,465.2529,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,471.2371,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,477.2215,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,483.2050,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,489.1894,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,495.1727,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,501.1571,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,507.1405,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,513.1251,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,519.1088,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,525.0927,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,531.0769,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,537.0610,begin,0.2626,0.8060,-0.6528
d3-020,2,23,Wrist,543.0448,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,549.0283,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,555.0123,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,560.9970,begin,0.2625,0.8060,-0.6528
d3-020,2,23,Wrist,566.9809,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,572.9649,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,578.9487,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,584.9329,begin,0.2625,0.8060,-0.6528
d3-020,2,23,Wrist,590.9166,begin,0.2625,0.8060,-0.6528
d3-020,2,23,Wrist,596.9009,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,602.8846,begin,0.2625,0.8059,-0.6528
d3-020,2,23,Wrist,608.8686,begin,0.2620,0.8063,-0.6527
d3-020,2,23,Wrist,614.8528,begin,0.2618,0.8063,-0.6527
d3-020,2,23,Wrist,620.8366,begin,0.2614,0.8060,-0.6524
d3-020,2,23,Wrist,626.8202,begin,0.2610,0.8060,-0.6524
d3-020,2,23,Wrist,632.8047,begin,0.2606,0.8063,-0.6523
d3-020,2,23,Wrist,638.7883,begin,0.2602,0.8067,-0.6523
d3-020,2,23,Wrist,644.7724,begin,0.2599,0.8068,-0.6521
d3-020,2,23,Wrist,650.7572,begin,0.2596,0.8069,-0.6516
d3-020,2,23,Wrist,656.7407,begin,0.2594,0.8071,-0.6515
d3-020,2,23,Wrist,662.7249,begin,0.2590,0.8076,-0.6515
d3-020,2,23,Wrist,667.7112,begin,0.2584,0.8081,-0.6511
d3-020,2,23,Wrist,673.6961,begin,0.2584,0.8083,-0.6509
d3-020,2,23,Wrist,679.6790,begin,0.2575,0.8088,-0.6505
d3-020,2,23,Wrist,685.6635,begin,0.2573,0.8096,-0.6503
d3-020,2,23,Wrist,691.6472,begin,0.2570,0.8103,-0.6501
d3-020,2,23,Wrist,697.6314,begin,0.2561,0.8111,-0.6494
d3-020,2,23,Wrist,703.6152,begin,0.2556,0.8114,-0.6490
d3-020,2,23,Wrist,709.5990,begin,0.2552,0.8121,-0.6487
d3-020,2,23,Wrist,715.5830,begin,0.2543,0.8137,-0.6481
d3-020,2,23,Wrist,721.5670,begin,0.2539,0.8142,-0.6477
d3-020,2,23,Wrist,727.5512,begin,0.2533,0.8155,-0.6467
d3-020,2,23,Wrist,733.5351,begin,0.2526,0.8161,-0.6461
d3-020,2,23,Wrist,739.5191,begin,0.2518,0.8180,-0.6452
d3-020,2,23,Wrist,745.5028,begin,0.2513,0.8187,-0.6444
d3-020,2,23,Wrist,751.4875,begin,0.2501,0.8199,-0.6429
d3-020,2,23,Wrist,757.4710,begin,0.2496,0.8206,-0.6422
d3-020,2,23,Wrist,763.4557,begin,0.2481,0.8222,-0.6409
d3-020,2,23,Wrist,769.4389,begin,0.2481,0.8222,-0.6409
d3-020,2,23,Wrist,775.4233,begin,0.2457,0.8246,-0.6382
d3-020,2,23,Wrist,781.4072,begin,0.2451,0.8250,-0.6373
d3-020,2,23,Wrist,787.3907,begin,0.2442,0.8257,-0.6363
d3-020,2,23,Wrist,793.3747,begin,0.2422,0.8275,-0.6345
d3-020,2,23,Wrist,799.3588,begin,0.2413,0.8281,-0.6334
d3-020,2,23,Wrist,805.3431,begin,0.2393,0.8294,-0.6312
d3-020,2,23,Wrist,811.3268,begin,0.2383,0.8300,-0.6303
d3-020,2,23,Wrist,817.3111,out,0.2372,0.8310,-0.6292
d3-020,2,23,Wrist,822.9008,out,0.2354,0.8331,-0.6270
d3-020,2,23,Wrist,828.8762,out,0.2342,0.8339,-0.6258
d3-020,2,23,Wrist,834.8595,out,0.2333,0.8345,-0.6244
d3-020,2,23,Wrist,840.8441,out,0.2317,0.8362,-0.6220
d3-020,2,23,Wrist,846.8279,out,0.2308,0.8375,-0.6210
d3-020,2,23,Wrist,852.8121,out,0.2292,0.8393,-0.6185
d3-020,2,23,Wrist,858.7958,out,0.2288,0.8399,-0.6170
d3-020,2,23,Wrist,864.7799,out,0.2277,0.8412,-0.6144
d3-020,2,23,Wrist,870.7639,out,0.2269,0.8422,-0.6132
d3-020,2,23,Wrist,876.7477,out,0.2257,0.8440,-0.6103
d3-020,2,23,Wrist,882.7318,out,0.2251,0.8445,-0.6085
d3-020,2,23,Wrist,888.7159,out,0.2244,0.8446,-0.6070
d3-020,2,23,Wrist,894.6999,out,0.2230,0.8459,-0.6038
d3-020,2,23,Wrist,900.6841,out,0.2220,0.8467,-0.6023
d3-020,2,23,Wrist,906.6683,out,0.2202,0.8478,-0.5987
d3-020,2,23,Wrist,912.6516,out,0.2194,0.8478,-0.5968
d3-020,2,23,Wrist,918.6362,out,0.2184,0.8482,-0.5951
d3-020,2,23,Wrist,925.6195,out,0.2151,0.8500,-0.5897
d3-020,2,23,Wrist,931.6038,out,0.2139,0.8505,-0.5879
d3-020,2,23,Wrist,937.5875,out,0.2128,0.8505,-0.5858
d3-020,2,23,Wrist,943.5715,out,0.2117,0.8508,-0.5838
d3-020,2,23,Wrist,949.5552,out,0.2091,0.8517,-0.5801
d3-020,2,23,Wrist,955.5391,out,0.2064,0.8526,-0.5760
d3-020,2,23,Wrist,961.5237,out,0.2049,0.8528,-0.5737
d3-020,2,23,Wrist,967.5074,out,0.2020,0.8528,-0.5696
