participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-020,2,22,Wrist,0.9974,startbuffer,0.2583,0.8071,-0.6627
d3-020,2,22,Wrist,6.9817,startbuffer,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,12.9654,startbuffer,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,18.9491,startbuffer,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,24.9333,startbuffer,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,30.9172,startbuffer,0.2564,0.8049,-0.6615
d3-020,2,22,Wrist,36.9012,startbuffer,0.2564,0.8049,-0.6615
d3-020,2,22,Wrist,42.8851,startbuffer,0.2561,0.8051,-0.6615
d3-020,2,22,Wrist,48.8691,startbuffer,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,54.4863,begin,0.2562,0.8050,-0.6615
d3-020,2,22,Wrist,60.4696,begin,0.2562,0.8050,-0.6615
d3-020,2,22,Wrist,66.4564,begin,0.2563,0.8049,-0.6615
d3-020,2,22,Wrist,72.4408,begin,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,78.4244,begin,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,84.4083,begin,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,90.3922,begin,0.2561,0.8051,-0.6616
d3-020,2,22,Wrist,96.3764,begin,0.2561,0.8051,-0.6615
d3-020,2,22,Wrist,102.3603,begin,0.2561,0.8051,-0.6615
d3-020,2,22,Wrist,108.3441,begin,0.2561,0.8051,-0.6615
d3-020,2,22,Wrist,114.3280,begin,0.2564,0.8049,-0.6615
d3-020,2,22,Wrist,120.3124,begin,0.2564,0.8049,-0.6615
d3-020,2,22,Wrist,126.2962,begin,0.2564,0.8049,-0.6615
d3-020,2,22,Wrist,132.2807,begin,0.2564,0.8049,-0.6615
d3-020,2,22,Wrist,138.2641,begin,0.2562,0.8051,-0.6613
d3-020,2,22,Wrist,144.2487,begin,0.2562,0.8049,-0.6613
d3-020,2,22,Wrist,150.3575,begin,0.2560,0.8052,-0.6613
d3-020,2,22,Wrist,156.3256,begin,0.2560,0.8052,-0.6613
d3-020,2,22,Wrist,162.3095,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,168.2936,begin,0.2560,0.8052,-0.6613
d3-020,2,22,Wrist,174.2774,begin,0.2560,0.8052,-0.6613
d3-020,2,22,Wrist,180.2617,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,186.2455,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,192.2296,begin,0.2562,0.8050,-0.6613
d3-020,2,22,Wrist,198.2137,begin,0.2562,0.8050,-0.6613
d3-020,2,22,Wrist,204.1971,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,210.1817,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,216.1654,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,222.1494,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,228.1334,begin,0.2560,0.8051,-0.6613
d3-020,2,22,Wrist,234.1174,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,240.1015,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,246.0854,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,252.0697,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,258.0532,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,264.0374,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,270.0210,begin,0.2561,0.8049,-0.6612
d3-020,2,22,Wrist,276.0051,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,281.9890,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,287.9737,begin,0.2559,0.8052,-0.6613
d3-020,2,22,Wrist,293.9571,begin,0.2560,0.8050,-0.6612
d3-020,2,22,Wrist,299.9415,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,305.9253,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,311.9094,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,317.8930,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,323.8771,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,329.8610,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,335.8446,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,341.8291,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,347.8131,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,353.7972,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,359.7810,begin,0.2560,0.8050,-0.6612
d3-020,2,22,Wrist,365.6314,begin,0.2560,0.8050,-0.6612
d3-020,2,22,Wrist,371.6150,begin,0.2560,0.8050,-0.6612
d3-020,2,22,Wrist,377.5990,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,383.5829,begin,0.2561,0.8050,-0.6612
d3-020,2,22,Wrist,389.5673,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,395.5509,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,401.5345,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,407.5187,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,413.5031,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,419.4869,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,425.4709,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,431.4548,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,437.4386,begin,0.2558,0.8052,-0.6612
d3-020,2,22,Wrist,443.4228,begin,0.2558,0.8052,-0.6611
d3-020,2,22,Wrist,449.4069,begin,0.2557,0.8052,-0.6611
d3-020,2,22,Wrist,455.3916,begin,0.2564,0.8055,-0.6605
d3-020,2,22,Wrist,461.3747,begin,0.2560,0.8051,-0.6603
d3-020,2,22,Wrist,467.3589,begin,0.2560,0.8058,-0.6604
d3-020,2,22,Wrist,473.3428,begin,0.2559,0.8060,-0.6603
d3-020,2,22,Wrist,479.3268,begin,0.2558,0.8060,-0.6601
d3-020,2,22,Wrist,485.3107,begin,0.2556,0.8060,-0.6600
d3-020,2,22,Wrist,491.2945,begin,0.2551,0.8067,-0.6600
d3-020,2,22,Wrist,497.2790,begin,0.2544,0.8081,-0.6599
d3-020,2,22,Wrist,503.2627,begin,0.2540,0.8085,-0.6599
d3-020,2,22,Wrist,509.2468,begin,0.2537,0.8087,-0.6597
d3-020,2,22,Wrist,515.2303,begin,0.2526,0.8099,-0.6596
d3-020,2,22,Wrist,521.2149,begin,0.2509,0.8115,-0.6594
d3-020,2,22,Wrist,527.1983,begin,0.2503,0.8121,-0.6594
d3-020,2,22,Wrist,533.1828,begin,0.2493,0.8127,-0.6592
d3-020,2,22,Wrist,539.1669,begin,0.2474,0.8141,-0.6588
d3-020,2,22,Wrist,545.1506,begin,0.2466,0.8151,-0.6587
d3-020,2,22,Wrist,551.1348,begin,0.2442,0.8173,-0.6583
d3-020,2,22,Wrist,557.1182,begin,0.2430,0.8180,-0.6581
d3-020,2,22,Wrist,563.1052,begin,0.2420,0.8187,-0.6579
d3-020,2,22,Wrist,569.0895,begin,0.2395,0.8207,-0.6574
d3-020,2,22,Wrist,575.0733,begin,0.2395,0.8207,-0.6574
d3-020,2,22,Wrist,581.0577,begin,0.2357,0.8240,-0.6567
d3-020,2,22,Wrist,587.0414,begin,0.2357,0.8240,-0.6567
d3-020,2,22,Wrist,593.0254,begin,0.2316,0.8264,-0.6553
d3-020,2,22,Wrist,599.0100,begin,0.2303,0.8278,-0.6549
d3-020,2,22,Wrist,604.9933,out,0.2275,0.8299,-0.6540
d3-020,2,22,Wrist,610.9780,out,0.2261,0.8307,-0.6533
d3-020,2,22,Wrist,616.9613,out,0.2249,0.8315,-0.6528
d3-020,2,22,Wrist,622.9455,out,0.2220,0.8332,-0.6515
d3-020,2,22,Wrist,628.9294,out,0.2206,0.8344,-0.6510
d3-020,2,22,Wrist,634.9133,out,0.2177,0.8358,-0.6495
d3-020,2,22,Wrist,640.8972,out,0.2163,0.8363,-0.6487
d3-020,2,22,Wrist,646.8814,out,0.2136,0.8377,-0.6471
d3-020,2,22,Wrist,652.8651,out,0.2121,0.8385,-0.6462
d3-020,2,22,Wrist,658.8492,out,0.2106,0.8393,-0.6453
d3-020,2,22,Wrist,664.8333,out,0.2079,0.8399,-0.6432
d3-020,2,22,Wrist,670.8172,out,0.2064,0.8403,-0.6422
d3-020,2,22,Wrist,676.8019,out,0.2034,0.8412,-0.6399
d3-020,2,22,Wrist,682.7852,out,0.2017,0.8417,-0.6386
d3-020,2,22,Wrist,688.7697,out,0.1985,0.8418,-0.6360
d3-020,2,22,Wrist,694.7532,out,0.1972,0.8420,-0.6349
d3-020,2,22,Wrist,700.7372,out,0.1939,0.8426,-0.6324
d3-020,2,22,Wrist,706.7215,out,0.1924,0.8429,-0.6311
d3-020,2,22,Wrist,712.7045,out,0.1909,0.8433,-0.6298
d3-020,2,22,Wrist,718.6891,out,0.1879,0.8431,-0.6273
d3-020,2,22,Wrist,723.6759,out,0.1862,0.8432,-0.6259
d3-020,2,22,Wrist,729.6602,out,0.1833,0.8439,-0.6234
d3-020,2,22,Wrist,735.6438,out,0.1819,0.8443,-0.6222
d3-020,2,22,Wrist,741.6272,out,0.1801,0.8444,-0.6210
d3-020,2,22,Wrist,747.6119,out,0.1776,0.8441,-0.6185
d3-020,2,22,Wrist,753.5958,out,0.1763,0.8444,-0.6173
d3-020,2,22,Wrist,759.5796,out,0.1734,0.8452,-0.6149
d3-020,2,22,Wrist,765.5640,out,0.1720,0.8453,-0.6137
d3-020,2,22,Wrist,771.5473,out,0.1694,0.8450,-0.6113
d3-020,2,22,Wrist,777.5316,out,0.1681,0.8449,-0.6100
d3-020,2,22,Wrist,783.5155,out,0.1665,0.8454,-0.6088
d3-020,2,22,Wrist,789.4996,out,0.1633,0.8458,-0.6065
d3-020,2,22,Wrist,795.4835,out,0.1616,0.8457,-0.6050
d3-020,2,22,Wrist,801.4675,out,0.1606,0.8454,-0.6040
d3-020,2,22,Wrist,807.4515,out,0.1589,0.8452,-0.6025
d3-020,2,22,Wrist,813.4354,out,0.1553,0.8456,-0.5999
d3-020,2,22,Wrist,819.4194,out,0.1521,0.8454,-0.5973
d3-020,2,22,Wrist,825.4033,out,0.1490,0.8444,-0.5946
d3-020,2,22,Wrist,831.3877,out,0.1476,0.8445,-0.5933
