participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-020,5,120,Wrist,0.0000,startbuffer,0.2574,0.8000,-0.6645
d3-020,5,120,Wrist,5.9838,startbuffer,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,11.9676,startbuffer,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,17.9518,startbuffer,0.2552,0.7992,-0.6633
d3-020,5,120,Wrist,23.9356,startbuffer,0.2551,0.7992,-0.6633
d3-020,5,120,Wrist,29.9194,startbuffer,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,35.9034,startbuffer,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,41.8876,startbuffer,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,47.8716,startbuffer,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,53.8559,startbuffer,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,59.8393,startbuffer,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,65.8241,begin,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,71.8073,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,77.7916,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,83.7753,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,89.7596,begin,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,95.7434,begin,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,101.7276,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,107.7113,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,113.6955,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,119.6796,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,125.6634,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,131.6474,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,137.6310,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,143.6158,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,149.5991,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,155.5836,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,161.5673,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,167.5511,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,173.5351,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,179.5188,begin,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,185.5030,begin,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,191.4871,begin,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,197.4711,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,203.4549,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,209.4395,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,215.4229,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,221.4076,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,227.3909,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,233.3751,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,239.3590,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,245.3432,begin,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,251.3268,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,257.3106,begin,0.2553,0.7989,-0.6632
d3-020,5,120,Wrist,263.2948,begin,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,269.2791,begin,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,275.2629,begin,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,281.2469,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,287.2311,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,293.2148,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,299.1991,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,305.1828,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,311.1669,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,317.1507,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,323.1348,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,329.1187,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,334.9630,begin,0.2553,0.7991,-0.6632
d3-020,5,120,Wrist,340.9462,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,346.9305,begin,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,352.9145,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,358.8986,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,364.8857,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,370.8694,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,376.8536,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,382.8373,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,388.8217,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,394.8052,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,400.7897,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,406.7734,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,412.7572,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,418.7414,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,424.7251,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,430.7092,begin,0.2552,0.7992,-0.6632
d3-020,5,120,Wrist,435.7704,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,441.7549,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,447.7383,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,453.7226,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,459.7063,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,465.6908,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,471.6746,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,477.6584,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,483.6424,begin,0.2554,0.7989,-0.6632
d3-020,5,120,Wrist,489.6263,begin,0.2554,0.7988,-0.6632
d3-020,5,120,Wrist,495.6099,begin,0.2552,0.7991,-0.6632
d3-020,5,120,Wrist,501.5943,begin,0.2551,0.7992,-0.6632
d3-020,5,120,Wrist,507.5780,begin,0.2553,0.7990,-0.6632
d3-020,5,120,Wrist,513.5620,begin,0.2554,0.7988,-0.6631
d3-020,5,120,Wrist,519.5464,begin,0.2554,0.7988,-0.6631
d3-020,5,120,Wrist,525.5301,begin,0.2554,0.7988,-0.6631
