participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-014,2,5,0.3444,0.7842,-1.0158,0.3584,0.8005,-1.3022,0.3514,0.7923,-1.159,0.3462,0.7642,-0.9228,Wrist,0.093,0.2872,0.2082,0.2479,0.707013,0.5441
