participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-014,8,2,0.3508,0.7845,-1.0612,0.3652,0.7961,-1.3404,0.358,0.7903,-1.2008,0.3566,0.7645,-1.105,Forearm,0.0958,0.2798,0.2937,0.2258,0.7429667,3.2538
