participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-014,13,5,0.3463,0.7835,-1.0174,0.3612,0.799,-1.3061,0.3537,0.7912,-1.1617,0.3569,0.7635,-1.2759,Elbow,0.0301,0.2894,0.1991,0.2478,1.563259,1.9993
