participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
209,1,2,wrist,0.1565,0.8178,-0.9659,0.0000,0,startbuffer
209,1,2,wrist,0.1565,0.8178,-0.9659,0.0000,4.5058,startbuffer
209,1,2,wrist,0.1565,0.8173,-0.9657,0.0000,9.4834,startbuffer
209,1,2,wrist,0.1565,0.8174,-0.9658,0.0000,14.47,startbuffer
209,1,2,wrist,0.1565,0.8174,-0.9658,0.0000,19.4562,startbuffer
209,1,2,wrist,0.1563,0.8178,-0.9659,0.0000,24.4432,startbuffer
209,1,2,wrist,0.1562,0.8178,-0.9659,0.0000,29.1771,startbuffer
209,1,2,wrist,0.1562,0.8178,-0.9659,0.0000,34.1639,startbuffer
209,1,2,wrist,0.1564,0.8173,-0.9658,0.0000,39.1503,startbuffer
209,1,2,wrist,0.1564,0.8173,-0.9658,0.0000,44.1376,startbuffer
209,1,2,wrist,0.1561,0.8175,-0.9658,0.0000,49.1238,startbuffer
209,1,2,wrist,0.1562,0.8175,-0.9658,0.0000,54.1107,startbuffer
209,1,2,wrist,0.1562,0.8175,-0.9658,0.0000,59.0975,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,64.0839,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,69.0713,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,74.0571,begin
209,1,2,wrist,0.1564,0.8172,-0.9658,0.0000,79.0439,begin
209,1,2,wrist,0.1564,0.8172,-0.9658,0.0000,84.0308,begin
209,1,2,wrist,0.1563,0.8173,-0.9659,0.0000,89.0189,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,94.0037,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,98.9906,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,103.9781,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,108.472,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,113.4589,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,118.4456,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,123.4321,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,127.6623,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,132.6495,begin
209,1,2,wrist,0.1565,0.8172,-0.9658,0.0000,137.6357,begin
209,1,2,wrist,0.1563,0.8170,-0.9657,0.0000,142.6229,begin
209,1,2,wrist,0.1563,0.8169,-0.9657,0.0000,147.6095,begin
209,1,2,wrist,0.1563,0.8169,-0.9657,0.0000,152.5957,begin
209,1,2,wrist,0.1563,0.8169,-0.9657,0.0000,157.5823,begin
209,1,2,wrist,0.1563,0.8169,-0.9657,0.0000,162.569,begin
209,1,2,wrist,0.1562,0.8169,-0.9657,0.0000,167.5579,begin
209,1,2,wrist,0.1562,0.8169,-0.9657,0.0000,172.5426,begin
209,1,2,wrist,0.1562,0.8169,-0.9657,0.0000,177.2866,begin
209,1,2,wrist,0.1562,0.8169,-0.9657,0.0000,182.273,begin
209,1,2,wrist,0.1562,0.8169,-0.9657,0.0000,187.2596,begin
209,1,2,wrist,0.1562,0.8169,-0.9657,0.0000,191.2722,begin
209,1,2,wrist,0.1559,0.8167,-0.9656,0.0000,196.2594,begin
209,1,2,wrist,0.1559,0.8167,-0.9656,0.0000,201.2466,begin
209,1,2,wrist,0.1558,0.8168,-0.9656,0.0000,205.2949,begin
209,1,2,wrist,0.1558,0.8168,-0.9656,0.0000,210.2819,begin
209,1,2,wrist,0.1558,0.8168,-0.9656,0.0000,215.2679,begin
209,1,2,wrist,0.1557,0.8166,-0.9655,0.0000,220.2545,begin
209,1,2,wrist,0.1557,0.8165,-0.9655,0.0000,225.2413,begin
209,1,2,wrist,0.1557,0.8165,-0.9655,0.0000,230.228,begin
209,1,2,wrist,0.1557,0.8165,-0.9655,0.0000,235.215,begin
209,1,2,wrist,0.1557,0.8165,-0.9655,0.0000,240.2012,begin
209,1,2,wrist,0.1557,0.8165,-0.9654,0.0000,245.1882,begin
209,1,2,wrist,0.1557,0.8165,-0.9654,0.0000,250.1746,begin
209,1,2,wrist,0.1558,0.8163,-0.9654,0.0000,255.1623,begin
209,1,2,wrist,0.1557,0.8165,-0.9654,0.0000,260.1478,begin
209,1,2,wrist,0.1557,0.8165,-0.9654,0.0000,265.1349,begin
209,1,2,wrist,0.1557,0.8165,-0.9654,0.0000,270.1214,begin
209,1,2,wrist,0.1557,0.8165,-0.9654,0.0000,275.1075,begin
209,1,2,wrist,0.1558,0.8163,-0.9653,0.0000,280.0942,begin
209,1,2,wrist,0.1555,0.8166,-0.9654,0.0000,285.0813,begin
209,1,2,wrist,0.1555,0.8166,-0.9654,0.0000,290.0678,begin
209,1,2,wrist,0.1555,0.8166,-0.9654,0.0000,295.0544,begin
209,1,2,wrist,0.1555,0.8166,-0.9654,0.0000,300.0413,begin
209,1,2,wrist,0.1555,0.8166,-0.9654,0.0000,305.0279,begin
209,1,2,wrist,0.1556,0.8165,-0.9653,0.0000,310.015,begin
209,1,2,wrist,0.1552,0.8168,-0.9654,0.0000,315.0012,begin
209,1,2,wrist,0.1552,0.8168,-0.9654,0.0000,319.988,begin
209,1,2,wrist,0.1552,0.8168,-0.9654,0.0000,324.9741,begin
209,1,2,wrist,0.1552,0.8168,-0.9654,0.0000,329.9612,begin
209,1,2,wrist,0.1552,0.8168,-0.9654,0.0000,334.948,begin
209,1,2,wrist,0.1550,0.8170,-0.9653,0.0000,339.9343,begin
209,1,2,wrist,0.1550,0.8170,-0.9653,0.0000,344.9213,begin
209,1,2,wrist,0.1550,0.8170,-0.9653,0.0000,349.9077,begin
209,1,2,wrist,0.1550,0.8170,-0.9653,0.0000,354.8952,begin
209,1,2,wrist,0.1550,0.8170,-0.9653,0.0000,359.8811,begin
209,1,2,wrist,0.1538,0.8169,-0.9650,0.0000,364.8679,begin
209,1,2,wrist,0.1537,0.8169,-0.9649,0.0000,369.8548,begin
209,1,2,wrist,0.1536,0.8170,-0.9650,0.0000,374.8408,begin
209,1,2,wrist,0.1539,0.8167,-0.9650,0.0000,379.4633,begin
209,1,2,wrist,0.1539,0.8167,-0.9650,0.0000,384.4508,begin
209,1,2,wrist,0.1537,0.8168,-0.9651,0.0000,389.4372,begin
209,1,2,wrist,0.1526,0.8173,-0.9652,0.0000,394.4266,begin
209,1,2,wrist,0.1523,0.8174,-0.9653,0.0000,399.4139,begin
209,1,2,wrist,0.1519,0.8174,-0.9656,0.0000,403.8192,begin
209,1,2,wrist,0.1519,0.8174,-0.9656,0.0000,408.8056,begin
209,1,2,wrist,0.1518,0.8175,-0.9656,0.0000,413.7922,begin
209,1,2,wrist,0.1495,0.8188,-0.9665,0.0000,418.7794,begin
209,1,2,wrist,0.1487,0.8193,-0.9668,0.0000,423.7658,begin
209,1,2,wrist,0.1476,0.8199,-0.9673,0.0000,428.7458,begin
209,1,2,wrist,0.1470,0.8198,-0.9675,0.0000,433.7324,begin
209,1,2,wrist,0.1445,0.8211,-0.9685,0.0000,438.7195,begin
209,1,2,wrist,0.1445,0.8211,-0.9685,0.0000,443.7068,begin
209,1,2,wrist,0.1416,0.8230,-0.9697,0.0000,448.6926,begin
209,1,2,wrist,0.1400,0.8238,-0.9701,0.0000,453.6793,begin
209,1,2,wrist,0.1381,0.8242,-0.9703,0.0000,458.6659,begin
209,1,2,wrist,0.1347,0.8260,-0.9707,0.0000,463.6528,begin
209,1,2,wrist,0.1347,0.8260,-0.9707,0.0000,468.6397,begin
209,1,2,wrist,0.1307,0.8287,-0.9711,0.0000,473.6259,begin
209,1,2,wrist,0.1286,0.8302,-0.9711,0.0000,477.693,begin
209,1,2,wrist,0.1266,0.8317,-0.9709,0.0000,482.6794,begin
209,1,2,wrist,0.1250,0.8331,-0.9705,0.0000,487.3763,begin
209,1,2,wrist,0.1230,0.8348,-0.9702,0.0000,492.3625,begin
209,1,2,wrist,0.1189,0.8392,-0.9696,0.0000,497.3495,begin
209,1,2,wrist,0.1189,0.8392,-0.9696,0.0000,501.8453,begin
209,1,2,wrist,0.1150,0.8438,-0.9685,0.0000,506.8313,begin
209,1,2,wrist,0.1132,0.8458,-0.9676,0.0000,511.8185,begin
209,1,2,wrist,0.1111,0.8482,-0.9667,0.0000,516.8046,begin
209,1,2,wrist,0.1094,0.8505,-0.9658,0.0000,521.7926,begin
209,1,2,wrist,0.1047,0.8562,-0.9639,0.0000,526.779,begin
209,1,2,wrist,0.1026,0.8587,-0.9627,0.0000,531.7653,begin
209,1,2,wrist,0.1005,0.8612,-0.9610,0.0000,536.7518,out
209,1,2,wrist,0.0983,0.8637,-0.9597,0.0000,541.7383,out
209,1,2,wrist,0.0962,0.8663,-0.9580,0.0000,546.7248,out
209,1,2,wrist,0.0916,0.8722,-0.9547,0.0000,551.712,out
209,1,2,wrist,0.0894,0.8750,-0.9527,0.0000,556.6984,out
209,1,2,wrist,0.0871,0.8779,-0.9503,0.0000,561.6849,out
209,1,2,wrist,0.0853,0.8803,-0.9481,0.0000,566.6718,out
209,1,2,wrist,0.0833,0.8829,-0.9457,0.0000,571.6583,out
209,1,2,wrist,0.0813,0.8856,-0.9433,0.0000,576.6454,out
209,1,2,wrist,0.0771,0.8916,-0.9378,0.0000,581.631,out
209,1,2,wrist,0.0754,0.8944,-0.9348,0.0000,586.6184,out
209,1,2,wrist,0.0737,0.8966,-0.9313,0.0000,591.4779,out
209,1,2,wrist,0.0723,0.8992,-0.9278,0.0000,596.4651,out
209,1,2,wrist,0.0706,0.9019,-0.9244,0.0000,601.4518,out
209,1,2,wrist,0.0673,0.9076,-0.9170,0.0000,606.4374,out
209,1,2,wrist,0.0660,0.9099,-0.9129,0.0000,611.425,out
209,1,2,wrist,0.0649,0.9120,-0.9082,0.0000,616.4112,out
209,1,2,wrist,0.0638,0.9139,-0.9040,0.0000,621.3982,out
209,1,2,wrist,0.0626,0.9158,-0.8994,0.0000,626.3847,out
209,1,2,wrist,0.0599,0.9200,-0.8906,0.0000,631.3712,out
209,1,2,wrist,0.0585,0.9214,-0.8856,0.0000,636.3574,out
209,1,2,wrist,0.0571,0.9228,-0.8801,0.0000,641.344,out
209,1,2,wrist,0.0559,0.9235,-0.8752,0.0000,646.3318,out
209,1,2,wrist,0.0544,0.9245,-0.8699,0.0000,651.3177,out
209,1,2,wrist,0.0529,0.9251,-0.8647,0.0000,656.3051,out
209,1,2,wrist,0.0492,0.9275,-0.8544,0.0000,661.2911,out
209,1,2,wrist,0.0474,0.9282,-0.8491,0.0000,666.2777,out
209,1,2,wrist,0.0458,0.9282,-0.8433,0.0000,671.2649,out
209,1,2,wrist,0.0441,0.9283,-0.8383,0.0000,676.2525,out
209,1,2,wrist,0.0405,0.9291,-0.8284,0.0000,681.2379,out
209,1,2,wrist,0.0405,0.9291,-0.8284,0.0000,686.2261,out
209,1,2,wrist,0.0367,0.9294,-0.8177,0.0000,691.2113,out
209,1,2,wrist,0.0350,0.9289,-0.8121,0.0000,696.1987,out
209,1,2,wrist,0.0341,0.9285,-0.8074,0.0000,701.184,out
209,1,2,wrist,0.0300,0.9273,-0.7972,0.0000,706.1711,out
209,1,2,wrist,0.0282,0.9276,-0.7925,0.0000,711.1579,out
209,1,2,wrist,0.0265,0.9270,-0.7876,0.0000,716.144,out
209,1,2,wrist,0.0247,0.9264,-0.7826,0.0000,721.1317,out
209,1,2,wrist,0.0232,0.9249,-0.7779,0.0000,726.1179,out
209,1,2,wrist,0.0184,0.9232,-0.7691,0.0000,731.1048,out
209,1,2,wrist,0.0155,0.9229,-0.7652,0.0000,736.0911,out
209,1,2,wrist,0.0128,0.9217,-0.7609,0.0000,741.0775,out
209,1,2,wrist,0.0100,0.9207,-0.7571,0.0000,746.064,out
209,1,2,wrist,0.0069,0.9188,-0.7529,0.0000,751.051,out
209,1,2,wrist,0.0042,0.9174,-0.7495,0.0000,756.0382,out
209,1,2,wrist,-0.0019,0.9152,-0.7428,0.0000,761.0241,out
209,1,2,wrist,-0.0057,0.9142,-0.7392,0.0000,766.0111,out
209,1,2,wrist,-0.0087,0.9130,-0.7357,0.0000,770.9979,out
209,1,2,wrist,-0.0118,0.9112,-0.7320,0.0000,775.985,out
209,1,2,wrist,-0.0169,0.9085,-0.7258,0.0000,780.971,out
209,1,2,wrist,-0.0169,0.9085,-0.7258,0.0000,785.9579,out
209,1,2,wrist,-0.0221,0.9067,-0.7198,0.0000,790.9447,out
209,1,2,wrist,-0.0243,0.9057,-0.7168,0.0000,795.9306,out
