experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-006,2,79,3,43,2845.05,2850.01,,,,,,,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-006,2,80,3,44,2852.969,2857.533,,,,,,,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-006,2,81,3,45,2860.488,2872.536,,,,,,,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-006,2,82,3,46,2875.491,2882.399,,,,,,,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-006,2,83,3,47,2885.354,2890.78,,,,,,,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-006,2,84,3,48,2893.739,2914.351,,,,,,,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-006/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-006,2,85,4,1,3154.249,3154.971,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T085.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T085.csv,,,,,,,,
3_avatartooluse,d3-006,2,86,4,2,3159.003,3164.581,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T086.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T086.csv,,,,,,,,
3_avatartooluse,d3-006,2,87,4,3,3168.609,3170.852,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T087.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T087.csv,,,,,,,,
3_avatartooluse,d3-006,2,88,4,4,3174.884,3175.793,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T088.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T088.csv,,,,,,,,
3_avatartooluse,d3-006,2,89,4,5,3179.825,3186.874,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T089.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T089.csv,,,,,,,,
3_avatartooluse,d3-006,2,90,4,6,3190.921,3193.842,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T090.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T090.csv,,,,,,,,
3_avatartooluse,d3-006,2,91,4,7,3197.895,3201.381,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T091.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T091.csv,,,,,,,,
3_avatartooluse,d3-006,2,92,4,8,3205.425,3211.788,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T092.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T092.csv,,,,,,,,
3_avatartooluse,d3-006,2,93,4,9,3215.842,3217.408,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T093.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T093.csv,,,,,,,,
3_avatartooluse,d3-006,2,94,4,10,3221.462,3224.482,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T094.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T094.csv,,,,,,,,
3_avatartooluse,d3-006,2,95,4,11,3228.531,3230.346,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T095.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T095.csv,,,,,,,,
3_avatartooluse,d3-006,2,96,4,12,3234.388,3236.532,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T096.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T096.csv,,,,,,,,
3_avatartooluse,d3-006,2,97,4,13,3240.586,3242.53,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T097.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T097.csv,,,,,,,,
3_avatartooluse,d3-006,2,98,4,14,3246.583,3253.648,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T098.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T098.csv,,,,,,,,
3_avatartooluse,d3-006,2,99,4,15,3257.689,3261.317,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T099.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T099.csv,,,,,,,,
3_avatartooluse,d3-006,2,100,4,16,3265.353,3267.906,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T100.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T100.csv,,,,,,,,
3_avatartooluse,d3-006,2,101,4,17,3271.97,3277.679,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T101.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T101.csv,,,,,,,,
3_avatartooluse,d3-006,2,102,4,18,3281.733,3283.11,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_estimates_T102.csv,3_avatartooluse/d3-006/S002/trackers/landmark/landmark_gaze_data_T102.csv,,,,,,,,
3_avatartooluse,d3-006,2,103,5,1,3553.739,3559.055,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T103.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T103.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T103.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T103.csv,,,,
3_avatartooluse,d3-006,2,104,5,2,3562.012,3566.73,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T104.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T104.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T104.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T104.csv,,,,
3_avatartooluse,d3-006,2,105,5,3,3569.687,3574.013,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T105.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T105.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T105.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T105.csv,,,,
3_avatartooluse,d3-006,2,106,5,4,3576.973,3581.409,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T106.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T106.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T106.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T106.csv,,,,
3_avatartooluse,d3-006,2,107,5,5,3584.369,3589.266,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T107.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T107.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T107.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T107.csv,,,,
3_avatartooluse,d3-006,2,108,5,6,3592.221,3596.333,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T108.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T108.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T108.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T108.csv,,,,
3_avatartooluse,d3-006,2,109,5,7,3599.284,3603.988,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T109.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T109.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T109.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T109.csv,,,,
3_avatartooluse,d3-006,2,110,5,8,3607.502,3611.484,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T110.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T110.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T110.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T110.csv,,,,
3_avatartooluse,d3-006,2,111,5,9,3617.759,3623.445,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T111.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T111.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T111.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T111.csv,,,,
3_avatartooluse,d3-006,2,112,5,10,3627.515,3632.031,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T112.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T112.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T112.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T112.csv,,,,
3_avatartooluse,d3-006,2,113,5,11,3635.767,3639.704,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T113.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T113.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T113.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T113.csv,,,,
3_avatartooluse,d3-006,2,114,5,12,3642.663,3646.625,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T114.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T114.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T114.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T114.csv,,,,
3_avatartooluse,d3-006,2,115,5,13,3652.259,3656.201,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T115.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T115.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T115.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T115.csv,,,,
3_avatartooluse,d3-006,2,116,5,14,3659.156,3663.561,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T116.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T116.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T116.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T116.csv,,,,
3_avatartooluse,d3-006,2,117,5,15,3666.519,3670.812,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T117.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T117.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T117.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T117.csv,,,,
3_avatartooluse,d3-006,2,118,5,16,3675.748,3680.546,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T118.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T118.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T118.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T118.csv,,,,
3_avatartooluse,d3-006,2,119,5,17,3685.977,3690.972,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T119.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T119.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T119.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T119.csv,,,,
3_avatartooluse,d3-006,2,120,5,18,3695.228,3712.083,,,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_gaze_data_T120.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_vrpn_movement_T120.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T120.csv,3_avatartooluse/d3-006/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T120.csv,,,,
