participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-009,9,2,0.3229,0.7785,-1.0132,0.3307,0.79,-1.2799,0.3268,0.7842,-1.1466,0.3291,0.7585,-1.346,Elbow,-0.066,0.2671,0.2176,0.1931,0.9107097,2.666
