experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,landmarkstimulus_estimates_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,211,1,11,1,11,433.3754,438.4607,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T011.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T011.csv,,,
2_toolusenotinVR,211,1,12,1,12,441.4163,446.8538,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T012.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T012.csv,,,
2_toolusenotinVR,211,1,13,1,13,449.8128,455.0759,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T013.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T013.csv,,,
2_toolusenotinVR,211,1,14,1,14,458.0305,463.7945,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T014.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T014.csv,,,
2_toolusenotinVR,211,1,15,1,15,466.7488,472.9673,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T015.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T015.csv,,,
2_toolusenotinVR,211,1,16,1,16,475.9219,481.4528,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,,,
2_toolusenotinVR,211,1,17,1,17,484.4075,490.049,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,,,
2_toolusenotinVR,211,1,18,1,18,493.002,498.7106,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,,,
2_toolusenotinVR,211,1,19,2,1,761.41,763.0762,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,,
2_toolusenotinVR,211,1,20,2,2,767.1297,768.4735,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,,
2_toolusenotinVR,211,1,21,2,3,772.5167,774.6154,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,,
2_toolusenotinVR,211,1,22,2,4,778.6693,782.2673,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,,
2_toolusenotinVR,211,1,23,2,5,786.3096,789.6527,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,,
2_toolusenotinVR,211,1,24,2,6,793.7063,796.9603,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,,
2_toolusenotinVR,211,1,25,2,7,801.0024,802.591,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,,
2_toolusenotinVR,211,1,26,2,8,806.6445,807.2989,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,,
2_toolusenotinVR,211,1,27,2,9,811.342,814.4844,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,,
2_toolusenotinVR,211,1,28,2,10,818.5383,820.4043,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,,
2_toolusenotinVR,211,1,29,2,11,824.447,826.1569,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,,
2_toolusenotinVR,211,1,30,2,12,830.2111,835.1422,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,,
2_toolusenotinVR,211,1,31,2,13,839.1947,841.0947,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,,
2_toolusenotinVR,211,1,32,2,14,845.1475,846.9802,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,,
2_toolusenotinVR,211,1,33,2,15,851.0231,852.545,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,,
2_toolusenotinVR,211,1,34,2,16,856.5977,859.5303,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,,
2_toolusenotinVR,211,1,35,2,17,863.5728,867.5486,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,,
2_toolusenotinVR,211,1,36,2,18,871.602,873.1357,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,,
2_toolusenotinVR,211,1,37,3,1,1088.033,1094.73,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
2_toolusenotinVR,211,1,38,3,2,1097.683,1104.37,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
2_toolusenotinVR,211,1,39,3,3,1107.324,1116.353,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
2_toolusenotinVR,211,1,40,3,4,1119.305,1126.626,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
2_toolusenotinVR,211,1,41,3,5,1129.58,1136.732,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
2_toolusenotinVR,211,1,42,3,6,1139.687,1147.071,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
2_toolusenotinVR,211,1,43,3,7,1150.026,1157.323,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
2_toolusenotinVR,211,1,44,3,8,1160.277,1166.696,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
2_toolusenotinVR,211,1,45,3,9,1169.65,1175.58,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
2_toolusenotinVR,211,1,46,3,10,1178.534,1186.298,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
2_toolusenotinVR,211,1,47,3,11,1189.252,1196.238,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
2_toolusenotinVR,211,1,48,3,12,1199.191,1205.233,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
2_toolusenotinVR,211,1,49,3,13,1208.187,1214.618,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
2_toolusenotinVR,211,1,50,3,14,1217.571,1223.413,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
2_toolusenotinVR,211,1,51,3,15,1226.368,1232.487,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
2_toolusenotinVR,211,1,52,3,16,1235.441,1241.438,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
2_toolusenotinVR,211,1,53,3,17,1244.392,1250.654,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
2_toolusenotinVR,211,1,54,3,18,1253.611,1260.318,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
2_toolusenotinVR,211,1,55,3,19,1263.273,1269.836,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
2_toolusenotinVR,211,1,56,3,20,1272.791,1279.531,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
2_toolusenotinVR,211,1,57,3,21,1282.485,1288.671,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
2_toolusenotinVR,211,1,58,3,22,1291.626,1297.868,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
2_toolusenotinVR,211,1,59,3,23,1300.821,1306.629,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
2_toolusenotinVR,211,1,60,3,24,1309.584,1315.903,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
2_toolusenotinVR,211,1,61,3,25,1318.858,1324.245,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
2_toolusenotinVR,211,1,62,3,26,1327.198,1332.94,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
2_toolusenotinVR,211,1,63,3,27,1335.894,1341.769,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
2_toolusenotinVR,211,1,64,3,28,1344.723,1350.365,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
2_toolusenotinVR,211,1,65,3,29,1353.319,1359.261,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
2_toolusenotinVR,211,1,66,3,30,1362.214,1367.712,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
2_toolusenotinVR,211,1,67,3,31,1370.666,1376.264,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
2_toolusenotinVR,211,1,68,3,32,1379.84,1385.615,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
2_toolusenotinVR,211,1,69,3,33,1388.569,1394.31,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
2_toolusenotinVR,211,1,70,3,34,1397.265,1403.129,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
2_toolusenotinVR,211,1,71,3,35,1406.083,1411.58,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
2_toolusenotinVR,211,1,72,3,36,1414.534,1419.699,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
2_toolusenotinVR,211,1,73,3,37,1422.653,1428.04,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
2_toolusenotinVR,211,1,74,3,38,1430.994,1437.046,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
2_toolusenotinVR,211,1,75,3,39,1439.999,1446.742,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
2_toolusenotinVR,211,1,76,3,40,1449.696,1454.938,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
2_toolusenotinVR,211,1,77,3,41,1457.892,1463.167,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
2_toolusenotinVR,211,1,78,3,42,1466.12,1472.13,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
2_toolusenotinVR,211,1,79,3,43,1475.084,1480.97,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
2_toolusenotinVR,211,1,80,3,44,1483.924,1489.988,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
2_toolusenotinVR,211,1,81,3,45,1492.942,1499.128,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
2_toolusenotinVR,211,1,82,3,46,1502.082,1508.257,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
2_toolusenotinVR,211,1,83,3,47,1511.211,1517.275,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
2_toolusenotinVR,211,1,84,3,48,1520.229,1525.471,,,,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,2_toolusenotinVR/211/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
2_toolusenotinVR,211,1,85,4,1,1708.874,1710.418,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T085.csv,,
2_toolusenotinVR,211,1,86,4,2,1714.472,1718.614,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T086.csv,,
2_toolusenotinVR,211,1,87,4,3,1722.668,1726.543,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T087.csv,,
2_toolusenotinVR,211,1,88,4,4,1730.598,1733.43,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T088.csv,,
2_toolusenotinVR,211,1,89,4,5,1737.483,1738.649,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T089.csv,,
2_toolusenotinVR,211,1,90,4,6,1742.681,1743.725,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T090.csv,,
2_toolusenotinVR,211,1,91,4,7,1747.779,1749.245,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T091.csv,,
2_toolusenotinVR,211,1,92,4,8,1753.298,1755.086,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T092.csv,,
2_toolusenotinVR,211,1,93,4,9,1759.128,1761.282,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T093.csv,,
2_toolusenotinVR,211,1,94,4,10,1765.326,1766.57,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T094.csv,,
2_toolusenotinVR,211,1,95,4,11,1770.612,1772.412,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T095.csv,,
2_toolusenotinVR,211,1,96,4,12,1776.465,1777.731,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T096.csv,,
2_toolusenotinVR,211,1,97,4,13,1781.785,1782.818,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T097.csv,,
2_toolusenotinVR,211,1,98,4,14,1786.871,1790.28,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T098.csv,,
2_toolusenotinVR,211,1,99,4,15,1794.323,1795.312,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T099.csv,,
2_toolusenotinVR,211,1,100,4,16,1799.365,1802.864,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T100.csv,,
2_toolusenotinVR,211,1,101,4,17,1806.906,1810.093,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T101.csv,,
2_toolusenotinVR,211,1,102,4,18,1814.146,1815.48,,,2_toolusenotinVR/211/S001/trackers/landmark/landmarkstimulus_estimates_T102.csv,,
2_toolusenotinVR,211,1,103,5,1,1909.645,1914.854,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T103.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T103.csv,,,
2_toolusenotinVR,211,1,104,5,2,1917.808,1922.772,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T104.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T104.csv,,,
2_toolusenotinVR,211,1,105,5,3,1925.726,1930.524,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T105.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T105.csv,,,
2_toolusenotinVR,211,1,106,5,4,1933.478,1937.965,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T106.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T106.csv,,,
2_toolusenotinVR,211,1,107,5,5,1940.919,1945.194,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T107.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T107.csv,,,
2_toolusenotinVR,211,1,108,5,6,1948.149,1952.324,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T108.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T108.csv,,,
2_toolusenotinVR,211,1,109,5,7,1955.278,1959.233,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T109.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T109.csv,,,
2_toolusenotinVR,211,1,110,5,8,1962.187,1966.585,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T110.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T110.csv,,,
2_toolusenotinVR,211,1,111,5,9,1969.539,1974.114,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T111.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T111.csv,,,
2_toolusenotinVR,211,1,112,5,10,1977.068,1981.833,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T112.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T112.csv,,,
2_toolusenotinVR,211,1,113,5,11,1984.786,1989.907,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T113.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T113.csv,,,
2_toolusenotinVR,211,1,114,5,12,1992.861,1997.503,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T114.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T114.csv,,,
2_toolusenotinVR,211,1,115,5,13,2000.456,2005.045,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T115.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T115.csv,,,
2_toolusenotinVR,211,1,116,5,14,2007.999,2012.085,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T116.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T116.csv,,,
2_toolusenotinVR,211,1,117,5,15,2015.04,2019.16,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T117.csv,2_toolusenotinVR/211/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T117.csv,,,
