participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-012,16,5,0.3358,0.7765,-1.0615,0.3358,0.8048,-1.2934,0.3358,0.7906,-1.1774,0.3358,0.7565,-0.9124,Wrist,0.1491,0.2336,0.2289,0.2978,1.501826,4.6865
