participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-012,11,5,0.336,0.7764,-1.0625,0.3287,0.8069,-1.2886,0.3323,0.7917,-1.1756,0.3333,0.7564,-1.034,Wrist,0.0284,0.2283,0.2259,0.2966,0.4159251,1.7751
