participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
205,5,4,0.3318,0.7769,-0.5554,0.3227,0.8201,-0.7733,0.3273,0.7985,-0.6643,0.3281,0.7569,-0.6148,Wrist,-0.0595,0.2224,0.2208,0.191,1.216481,backward,1.777
