experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,landmarkstimulus_estimates_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,215,1,11,1,11,660.5032,664.8011,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T011.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T011.csv,,,
2_toolusenotinVR,215,1,12,1,12,667.7553,672.0317,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T012.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T012.csv,,,
2_toolusenotinVR,215,1,13,1,13,674.9854,679.4274,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T013.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T013.csv,,,
2_toolusenotinVR,215,1,14,1,14,682.3813,686.9011,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T014.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T014.csv,,,
2_toolusenotinVR,215,1,15,1,15,689.8563,694.3096,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T015.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T015.csv,,,
2_toolusenotinVR,215,1,16,1,16,697.2639,701.6614,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,,,
2_toolusenotinVR,215,1,17,1,17,704.6161,708.8136,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,,,
2_toolusenotinVR,215,1,18,1,18,711.7675,716.1548,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,,,
2_toolusenotinVR,215,1,19,2,1,1105.692,1113.5,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,,
2_toolusenotinVR,215,1,20,2,2,1117.542,1123.807,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,,
2_toolusenotinVR,215,1,21,2,3,1127.86,1129.504,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,,
2_toolusenotinVR,215,1,22,2,4,1133.557,1137.257,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,,
2_toolusenotinVR,215,1,23,2,5,1141.298,1144.741,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,,
2_toolusenotinVR,215,1,24,2,6,1148.794,1149.883,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,,
2_toolusenotinVR,215,1,25,2,7,1153.925,1155.102,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,,
2_toolusenotinVR,215,1,26,2,8,1159.145,1163.11,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,,
2_toolusenotinVR,215,1,27,2,9,1167.142,1167.652,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,,
2_toolusenotinVR,215,1,28,2,10,1171.695,1175.17,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,,
2_toolusenotinVR,215,1,29,2,11,1179.213,1181.668,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,,
2_toolusenotinVR,215,1,30,2,12,1185.722,1189.164,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,,
2_toolusenotinVR,215,1,31,2,13,1193.196,1195.74,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,,
2_toolusenotinVR,215,1,32,2,14,1199.792,1203.136,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,,
2_toolusenotinVR,215,1,33,2,15,1207.189,1208.144,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,,
2_toolusenotinVR,215,1,34,2,16,1212.187,1217.44,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,,
2_toolusenotinVR,215,1,35,2,17,1221.494,1227.468,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,,
2_toolusenotinVR,215,1,36,2,18,1231.522,1231.978,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,,
2_toolusenotinVR,215,1,37,3,1,1522.995,1529.26,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
2_toolusenotinVR,215,1,38,3,2,1532.214,1537.288,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
2_toolusenotinVR,215,1,39,3,3,1540.243,1545.185,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
2_toolusenotinVR,215,1,40,3,4,1548.14,1553.415,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
2_toolusenotinVR,215,1,41,3,5,1556.369,1561.477,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
2_toolusenotinVR,215,1,42,3,6,1564.432,1569.663,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
2_toolusenotinVR,215,1,43,3,7,1572.615,1577.836,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
2_toolusenotinVR,215,1,44,3,8,1580.791,1586.266,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
2_toolusenotinVR,215,1,45,3,9,1589.22,1594.462,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
2_toolusenotinVR,215,1,46,3,10,1597.415,1602.325,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
2_toolusenotinVR,215,1,47,3,11,1605.279,1609.998,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
2_toolusenotinVR,215,1,48,3,12,1612.953,1617.963,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
2_toolusenotinVR,215,1,49,3,13,1620.917,1625.714,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
2_toolusenotinVR,215,1,50,3,14,1628.668,1634.209,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
2_toolusenotinVR,215,1,51,3,15,1637.165,1642.794,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
2_toolusenotinVR,215,1,52,3,16,1645.748,1651.269,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
2_toolusenotinVR,215,1,53,3,17,1654.222,1660.309,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
2_toolusenotinVR,215,1,54,3,18,1663.263,1668.405,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
2_toolusenotinVR,215,1,55,3,19,1671.359,1676.534,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
2_toolusenotinVR,215,1,56,3,20,1679.489,1684.319,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
2_toolusenotinVR,215,1,57,3,21,1687.274,1692.305,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
2_toolusenotinVR,215,1,58,3,22,1695.259,1700.223,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
2_toolusenotinVR,215,1,59,3,23,1703.177,1708.498,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
2_toolusenotinVR,215,1,60,3,24,1711.451,1718.959,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
2_toolusenotinVR,215,1,61,3,25,1721.913,1727.699,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
2_toolusenotinVR,215,1,62,3,26,1730.654,1735.995,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
2_toolusenotinVR,215,1,63,3,27,1738.95,1745.38,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
2_toolusenotinVR,215,1,64,3,28,1748.334,1754.109,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
2_toolusenotinVR,215,1,65,3,29,1757.063,1762.016,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
2_toolusenotinVR,215,1,66,3,30,1764.971,1770.101,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
2_toolusenotinVR,215,1,67,3,31,1773.056,1778.241,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
2_toolusenotinVR,215,1,68,3,32,1781.194,1786.127,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
2_toolusenotinVR,215,1,69,3,33,1789.082,1794.855,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
2_toolusenotinVR,215,1,70,3,34,1797.811,1803.119,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
2_toolusenotinVR,215,1,71,3,35,1806.073,1811.316,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
2_toolusenotinVR,215,1,72,3,36,1814.27,1821.91,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
2_toolusenotinVR,215,1,73,3,37,1824.865,1831.214,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
2_toolusenotinVR,215,1,74,3,38,1834.172,1840.49,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
2_toolusenotinVR,215,1,75,3,39,1843.445,1848.731,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
2_toolusenotinVR,215,1,76,3,40,1851.684,1857.595,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
2_toolusenotinVR,215,1,77,3,41,1860.547,1866.333,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
2_toolusenotinVR,215,1,78,3,42,1869.288,1875.519,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
2_toolusenotinVR,215,1,79,3,43,1878.472,1884.457,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
2_toolusenotinVR,215,1,80,3,44,1887.413,1893.033,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
2_toolusenotinVR,215,1,81,3,45,1895.986,1901.484,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
2_toolusenotinVR,215,1,82,3,46,1904.438,1909.746,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
2_toolusenotinVR,215,1,83,3,47,1912.7,1918.21,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
2_toolusenotinVR,215,1,84,3,48,1921.164,1926.083,,,,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,2_toolusenotinVR/215/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
2_toolusenotinVR,215,1,85,4,1,2137.461,2142.415,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,,,
2_toolusenotinVR,215,1,86,4,2,2145.369,2150.1,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,,,
2_toolusenotinVR,215,1,87,4,3,2153.054,2157.83,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,,,
2_toolusenotinVR,215,1,88,4,4,2160.784,2165.326,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,,,
2_toolusenotinVR,215,1,89,4,5,2168.281,2172.766,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,,,
2_toolusenotinVR,215,1,90,4,6,2175.721,2180.597,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,,,
2_toolusenotinVR,215,1,91,4,7,2183.551,2188.026,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,,,
2_toolusenotinVR,215,1,92,4,8,2191.892,2196.289,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,,,
2_toolusenotinVR,215,1,93,4,9,2199.244,2203.618,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,,,
2_toolusenotinVR,215,1,94,4,10,2206.573,2212.715,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,,,
2_toolusenotinVR,215,1,95,4,11,2215.669,2220.211,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,,,
2_toolusenotinVR,215,1,96,4,12,2223.166,2227.553,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,,,
2_toolusenotinVR,215,1,97,4,13,2230.507,2235.437,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,,,
2_toolusenotinVR,215,1,98,4,14,2238.391,2242.601,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,,,
2_toolusenotinVR,215,1,99,4,15,2245.555,2249.975,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,,,
2_toolusenotinVR,215,1,100,4,16,2252.929,2257.138,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,,,
2_toolusenotinVR,215,1,101,4,17,2260.093,2264.392,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,,,
2_toolusenotinVR,215,1,102,4,18,2267.345,2271.632,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,2_toolusenotinVR/215/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,,,
2_toolusenotinVR,215,1,103,5,1,2478.366,2478.777,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,,
2_toolusenotinVR,215,1,104,5,2,2482.799,2486.542,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,,
2_toolusenotinVR,215,1,105,5,3,2490.585,2494.014,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,,
2_toolusenotinVR,215,1,106,5,4,2498.059,2501.39,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,,
2_toolusenotinVR,215,1,107,5,5,2505.422,2508.775,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,,
2_toolusenotinVR,215,1,108,5,6,2512.807,2514.427,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,,
2_toolusenotinVR,215,1,109,5,7,2518.471,2522.491,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,,
2_toolusenotinVR,215,1,110,5,8,2526.523,2528.068,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,,
2_toolusenotinVR,215,1,111,5,9,2532.097,2537.151,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,,
2_toolusenotinVR,215,1,112,5,10,2541.193,2543.324,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,,
2_toolusenotinVR,215,1,113,5,11,2547.358,2548.802,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,,
2_toolusenotinVR,215,1,114,5,12,2552.854,2557.364,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,,
2_toolusenotinVR,215,1,115,5,13,2561.406,2562.129,,,2_toolusenotinVR/215/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,,
