participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-015,4,102,Wrist,0.9973,startbuffer,0.2415,0.8112,-0.7303
d3-015,4,102,Wrist,6.9942,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,12.9682,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,18.9521,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,24.9358,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,30.9194,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,36.9039,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,42.0880,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,48.0725,startbuffer,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,55.0537,startbuffer,0.2442,0.8059,-0.7284
d3-015,4,102,Wrist,61.0374,startbuffer,0.2442,0.8059,-0.7284
d3-015,4,102,Wrist,67.0214,begin,0.2442,0.8060,-0.7284
d3-015,4,102,Wrist,73.0051,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,78.9897,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,84.9733,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,90.9573,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,96.9412,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,102.9249,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,108.9094,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,114.8932,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,120.8775,begin,0.2442,0.8061,-0.7283
d3-015,4,102,Wrist,126.8615,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,132.8458,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,138.8291,begin,0.2440,0.8060,-0.7285
d3-015,4,102,Wrist,144.8134,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,150.7974,begin,0.2440,0.8060,-0.7284
d3-015,4,102,Wrist,156.7814,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,162.7647,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,168.7492,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,174.7330,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,180.7167,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,186.7011,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,192.6851,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,198.6693,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,204.6527,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,211.0528,begin,0.2440,0.8061,-0.7284
d3-015,4,102,Wrist,217.0365,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,223.0205,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,229.0044,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,234.9885,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,240.9723,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,246.9558,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,252.9404,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,258.9238,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,264.9083,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,270.8922,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,276.8761,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,282.8599,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,288.8445,begin,0.2440,0.8059,-0.7285
d3-015,4,102,Wrist,294.8284,begin,0.2441,0.8059,-0.7285
d3-015,4,102,Wrist,300.8125,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,306.7958,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,312.7807,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,318.7648,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,324.7478,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,330.7324,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,336.7163,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,342.7005,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,348.6843,begin,0.2442,0.8059,-0.7285
d3-015,4,102,Wrist,354.6686,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,360.6522,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,366.6367,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,372.6200,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,378.6046,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,384.5884,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,390.5720,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,396.5559,begin,0.2442,0.8058,-0.7285
d3-015,4,102,Wrist,402.5394,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,407.5714,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,413.5553,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,419.5396,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,425.5234,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,431.5069,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,437.4914,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,443.4759,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,449.4594,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,455.4436,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,461.4274,begin,0.2443,0.8056,-0.7285
d3-015,4,102,Wrist,467.4118,begin,0.2443,0.8056,-0.7285
