experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_eyeTrackingData_location_0,manual_reach_ppt_hand_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-018,1,17,1,17,402.5294,404.0623,1_tooluseinVR/d1-018/S001/trackers/landmark/landmarkstimulus_estimates_T017.csv,1_tooluseinVR/d1-018/S001/trackers/landmark/landmark_eyeTrackingData_T017.csv,,,,,,
1_tooluseinVR,d1-018,1,18,1,18,408.1166,408.6827,1_tooluseinVR/d1-018/S001/trackers/landmark/landmarkstimulus_estimates_T018.csv,1_tooluseinVR/d1-018/S001/trackers/landmark/landmark_eyeTrackingData_T018.csv,,,,,,
1_tooluseinVR,d1-018,1,19,2,1,682.4849,688.44,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T019.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T019.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T019.csv,,,
1_tooluseinVR,d1-018,1,20,2,2,694.0462,700.4654,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T020.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T020.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T020.csv,,,
1_tooluseinVR,d1-018,1,21,2,3,712.0485,718.9249,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T021.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T021.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T021.csv,,,
1_tooluseinVR,d1-018,1,22,2,4,721.8778,729.5747,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T022.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T022.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T022.csv,,,
1_tooluseinVR,d1-018,1,23,2,5,732.5272,738.9595,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T023.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T023.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T023.csv,,,
1_tooluseinVR,d1-018,1,24,2,6,744.4769,750.7537,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T024.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T024.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T024.csv,,,
1_tooluseinVR,d1-018,1,25,2,7,759.1161,765.2469,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T025.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T025.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T025.csv,,,
1_tooluseinVR,d1-018,1,26,2,8,768.2003,774.6755,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T026.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T026.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T026.csv,,,
1_tooluseinVR,d1-018,1,27,2,9,779.2145,785.3594,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T027.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T027.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T027.csv,,,
1_tooluseinVR,d1-018,1,28,2,10,789.9343,794.6777,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T028.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T028.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T028.csv,,,
1_tooluseinVR,d1-018,1,29,2,11,801.5504,806.1498,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T029.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T029.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T029.csv,,,
1_tooluseinVR,d1-018,1,30,2,12,809.1034,813.4466,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T030.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T030.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T030.csv,,,
1_tooluseinVR,d1-018,1,31,2,13,818.6324,822.7974,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T031.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T031.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T031.csv,,,
1_tooluseinVR,d1-018,1,32,2,14,829.3164,833.4482,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T032.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T032.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T032.csv,,,
1_tooluseinVR,d1-018,1,33,2,15,836.3987,841.0329,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T033.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T033.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T033.csv,,,
1_tooluseinVR,d1-018,1,34,2,16,843.9871,848.274,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T034.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T034.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T034.csv,,,
1_tooluseinVR,d1-018,1,35,2,17,851.226,855.5921,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T035.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T035.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T035.csv,,,
1_tooluseinVR,d1-018,1,36,2,18,858.5469,863.2333,,,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T036.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T036.csv,1_tooluseinVR/d1-018/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T036.csv,,,
1_tooluseinVR,d1-018,1,37,3,1,1158.706,1166.689,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T037.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
1_tooluseinVR,d1-018,1,38,3,2,1169.644,1175.739,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T038.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
1_tooluseinVR,d1-018,1,39,3,3,1178.696,1185.658,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T039.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
1_tooluseinVR,d1-018,1,40,3,4,1188.614,1194.799,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T040.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
1_tooluseinVR,d1-018,1,41,3,5,1197.753,1203.951,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T041.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
1_tooluseinVR,d1-018,1,42,3,6,1206.904,1212.957,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T042.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
1_tooluseinVR,d1-018,1,43,3,7,1215.912,1223.384,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T043.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
1_tooluseinVR,d1-018,1,44,3,8,1226.339,1232.304,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T044.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
1_tooluseinVR,d1-018,1,45,3,9,1235.258,1240.789,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T045.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
1_tooluseinVR,d1-018,1,46,3,10,1243.741,1250.283,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T046.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
1_tooluseinVR,d1-018,1,47,3,11,1253.238,1259.934,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T047.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
1_tooluseinVR,d1-018,1,48,3,12,1262.89,1268.895,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T048.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
1_tooluseinVR,d1-018,1,49,3,13,1271.853,1276.961,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T049.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
1_tooluseinVR,d1-018,1,50,3,14,1279.915,1285.446,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T050.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
1_tooluseinVR,d1-018,1,51,3,15,1288.4,1294.575,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T051.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
1_tooluseinVR,d1-018,1,52,3,16,1297.527,1303.037,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T052.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
1_tooluseinVR,d1-018,1,53,3,17,1305.991,1311.844,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T053.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
1_tooluseinVR,d1-018,1,54,3,18,1314.797,1320.751,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T054.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
1_tooluseinVR,d1-018,1,55,3,19,1323.705,1329.679,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T055.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
1_tooluseinVR,d1-018,1,56,3,20,1332.635,1338.043,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T056.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
1_tooluseinVR,d1-018,1,57,3,21,1340.995,1346.96,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T057.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
1_tooluseinVR,d1-018,1,58,3,22,1349.915,1356.1,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T058.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
1_tooluseinVR,d1-018,1,59,3,23,1359.055,1365.039,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T059.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
1_tooluseinVR,d1-018,1,60,3,24,1367.995,1373.17,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T060.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
1_tooluseinVR,d1-018,1,61,3,25,1376.123,1381.454,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T061.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
1_tooluseinVR,d1-018,1,62,3,26,1384.411,1389.963,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T062.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
1_tooluseinVR,d1-018,1,63,3,27,1392.914,1399.215,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T063.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
1_tooluseinVR,d1-018,1,64,3,28,1402.169,1408.022,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T064.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
1_tooluseinVR,d1-018,1,65,3,29,1410.976,1417.951,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T065.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
1_tooluseinVR,d1-018,1,66,3,30,1420.904,1426.579,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T066.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
1_tooluseinVR,d1-018,1,67,3,31,1429.532,1435.864,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T067.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
1_tooluseinVR,d1-018,1,68,3,32,1438.815,1448.88,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T068.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
1_tooluseinVR,d1-018,1,69,3,33,1451.833,1457.942,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T069.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
1_tooluseinVR,d1-018,1,70,3,34,1460.897,1468.482,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T070.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
1_tooluseinVR,d1-018,1,71,3,35,1495.935,1501.443,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T071.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
1_tooluseinVR,d1-018,1,72,3,36,1504.399,1510.218,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T072.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
1_tooluseinVR,d1-018,1,73,3,37,1513.17,1518.625,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T073.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
1_tooluseinVR,d1-018,1,74,3,38,1521.578,1529.375,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T074.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
1_tooluseinVR,d1-018,1,75,3,39,1533.782,1540.325,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T075.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
1_tooluseinVR,d1-018,1,76,3,40,1543.28,1549.533,,,,,,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T076.csv,1_tooluseinVR/d1-018/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
