participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
201,13,5,0.1979,0.7898,-0.5932,0.1793,0.8228,-0.8234,0.1886,0.8063,-0.7083,0.1888,0.7698,-0.6992,Forearm,0.0091,0.2333,0.2144,0.24,1.654594,forward,4.0107
