participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-019,5,1,0.2666,0.7892,-1.0059,0.2762,0.833,-1.25,0.2714,0.8111,-1.128,0.2738,0.7692,-1.3132,Elbow,-0.0633,0.2481,0.2771,0.1882,0.4384678,3.1986
