participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
224,15,4,0.2917,0.7864,-0.5684,0.2898,0.8213,-0.7933,0.2907,0.8038,-0.6808,0.2907,0.7664,-0.6891,Forearm,-0.0083,0.2276,0.216,0.1812,0.3287,1.527817,forward,4.3979
