participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
224,3,4,0.2911,0.7868,-0.5679,0.2898,0.8218,-0.7936,0.2904,0.8043,-0.6808,0.2909,0.7668,-0.4528,Wrist,0.1151,0.2284,0.2385,0.1978,0.2856,0.7969152,forward,0.8551
