experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_ppt_hand_movement_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,landmarkstimulus_estimates_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,220,1,11,1,11,581.98,586.9339,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T011.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T011.csv,,,
2_toolusenotinVR,220,1,12,1,12,589.8879,595.063,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T012.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T012.csv,,,
2_toolusenotinVR,220,1,13,1,13,598.0177,602.8577,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T013.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T013.csv,,,
2_toolusenotinVR,220,1,14,1,14,605.8141,610.9228,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T014.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T014.csv,,,
2_toolusenotinVR,220,1,15,1,15,613.8764,618.7192,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T015.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T015.csv,,,
2_toolusenotinVR,220,1,16,1,16,621.673,626.4601,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,,,
2_toolusenotinVR,220,1,17,1,17,629.4138,634.4448,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,,,
2_toolusenotinVR,220,1,18,1,18,637.3986,642.3628,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,,,
2_toolusenotinVR,220,1,19,2,1,1009.358,1010.679,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,,
2_toolusenotinVR,220,1,20,2,2,1014.722,1015.111,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,,
2_toolusenotinVR,220,1,21,2,3,1019.164,1022.218,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,,
2_toolusenotinVR,220,1,22,2,4,1026.262,1030.392,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,,
2_toolusenotinVR,220,1,23,2,5,1034.435,1035.678,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,,
2_toolusenotinVR,220,1,24,2,6,1039.733,1042.387,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,,
2_toolusenotinVR,220,1,25,2,7,1046.429,1052.193,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,,
2_toolusenotinVR,220,1,26,2,8,1056.247,1060.2,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,,
2_toolusenotinVR,220,1,27,2,9,1064.232,1067.575,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,,
2_toolusenotinVR,220,1,28,2,10,1071.628,1072.528,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,,
2_toolusenotinVR,220,1,29,2,11,1076.581,1078.725,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,,
2_toolusenotinVR,220,1,30,2,12,1082.768,1087.977,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,,
2_toolusenotinVR,220,1,31,2,13,1092.018,1093.785,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,,
2_toolusenotinVR,220,1,32,2,14,1097.828,1100.37,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,,
2_toolusenotinVR,220,1,33,2,15,1104.424,1106.334,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,,
2_toolusenotinVR,220,1,34,2,16,1110.388,1115.363,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,,
2_toolusenotinVR,220,1,35,2,17,1119.417,1120.194,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,,
2_toolusenotinVR,220,1,36,2,18,1124.237,1125.914,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,,
2_toolusenotinVR,220,1,37,3,1,1395.529,1402.925,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
2_toolusenotinVR,220,1,38,3,2,1405.881,1411.834,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
2_toolusenotinVR,220,1,39,3,3,1414.788,1422.14,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
2_toolusenotinVR,220,1,40,3,4,1425.094,1431.491,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
2_toolusenotinVR,220,1,41,3,5,1434.445,1440.809,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
2_toolusenotinVR,220,1,42,3,6,1443.763,1448.872,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
2_toolusenotinVR,220,1,43,3,7,1451.826,1456.835,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
2_toolusenotinVR,220,1,44,3,8,1459.789,1464.764,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
2_toolusenotinVR,220,1,45,3,9,1467.718,1473.161,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
2_toolusenotinVR,220,1,46,3,10,1476.114,1482.012,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
2_toolusenotinVR,220,1,47,3,11,1484.966,1490.386,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
2_toolusenotinVR,220,1,48,3,12,1493.339,1498.837,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
2_toolusenotinVR,220,1,49,3,13,1501.791,1507.144,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
2_toolusenotinVR,220,1,50,3,14,1510.098,1515.506,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
2_toolusenotinVR,220,1,51,3,15,1518.461,1523.947,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
2_toolusenotinVR,220,1,52,3,16,1526.902,1532.819,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
2_toolusenotinVR,220,1,53,3,17,1535.775,1542.216,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
2_toolusenotinVR,220,1,54,3,18,1545.171,1550.713,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
2_toolusenotinVR,220,1,55,3,19,1553.667,1559.264,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
2_toolusenotinVR,220,1,56,3,20,1562.219,1568.038,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
2_toolusenotinVR,220,1,57,3,21,1570.992,1576.911,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
2_toolusenotinVR,220,1,58,3,22,1579.865,1585.707,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
2_toolusenotinVR,220,1,59,3,23,1588.661,1594.247,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
2_toolusenotinVR,220,1,60,3,24,1597.202,1602.955,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
2_toolusenotinVR,220,1,61,3,25,1605.909,1611.55,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
2_toolusenotinVR,220,1,62,3,26,1614.505,1620.524,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
2_toolusenotinVR,220,1,63,3,27,1623.478,1629.661,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
2_toolusenotinVR,220,1,64,3,28,1632.618,1638.927,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
2_toolusenotinVR,220,1,65,3,29,1759.447,1765.089,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
2_toolusenotinVR,220,1,66,3,30,1768.043,1773.907,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
2_toolusenotinVR,220,1,67,3,31,1776.862,1782.691,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
2_toolusenotinVR,220,1,68,3,32,1785.646,1790.876,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
2_toolusenotinVR,220,1,69,3,33,1793.831,1799.273,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
2_toolusenotinVR,220,1,70,3,34,1802.228,1808.356,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
2_toolusenotinVR,220,1,71,3,35,1811.312,1816.886,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
2_toolusenotinVR,220,1,72,3,36,1819.841,1825.905,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
2_toolusenotinVR,220,1,73,3,37,1828.859,1834.733,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
2_toolusenotinVR,220,1,74,3,38,1837.688,1843.519,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
2_toolusenotinVR,220,1,75,3,39,1846.473,1853.136,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
2_toolusenotinVR,220,1,76,3,40,1856.091,1862.088,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
2_toolusenotinVR,220,1,77,3,41,1865.042,1870.529,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
2_toolusenotinVR,220,1,78,3,42,1873.483,1878.802,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
2_toolusenotinVR,220,1,79,3,43,1881.756,1888.431,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
2_toolusenotinVR,220,1,80,3,44,1891.385,1896.47,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
2_toolusenotinVR,220,1,81,3,45,1899.426,1905.167,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
2_toolusenotinVR,220,1,82,3,46,1908.122,1913.442,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
2_toolusenotinVR,220,1,83,3,47,1916.395,1922.125,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
2_toolusenotinVR,220,1,84,3,48,1925.081,1930.455,,,,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,2_toolusenotinVR/220/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
2_toolusenotinVR,220,1,85,4,1,2032.541,2037.339,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,,,
2_toolusenotinVR,220,1,86,4,2,2040.293,2045.224,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,,,
2_toolusenotinVR,220,1,87,4,3,2048.178,2052.897,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,,,
2_toolusenotinVR,220,1,88,4,4,2055.853,2060.063,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,,,
2_toolusenotinVR,220,1,89,4,5,2063.015,2067.335,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,,,
2_toolusenotinVR,220,1,90,4,6,2070.29,2074.776,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,,,
2_toolusenotinVR,220,1,91,4,7,2077.731,2082.017,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,,,
2_toolusenotinVR,220,1,92,4,8,2084.971,2089.569,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,,,
2_toolusenotinVR,220,1,93,4,9,2092.523,2096.699,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,,,
2_toolusenotinVR,220,1,94,4,10,2099.654,2104.118,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,,,
2_toolusenotinVR,220,1,95,4,11,2107.073,2111.748,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,,,
2_toolusenotinVR,220,1,96,4,12,2114.702,2120.1,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,,,
2_toolusenotinVR,220,1,97,4,13,2123.053,2127.685,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,,,
2_toolusenotinVR,220,1,98,4,14,2130.639,2135.115,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,,,
2_toolusenotinVR,220,1,99,4,15,2138.069,2142.789,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,,,
2_toolusenotinVR,220,1,100,4,16,2145.742,2150.463,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,,,
2_toolusenotinVR,220,1,101,4,17,2153.417,2157.881,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,,,
2_toolusenotinVR,220,1,102,4,18,2160.835,2165.219,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,2_toolusenotinVR/220/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,,,
2_toolusenotinVR,220,1,103,5,1,2289.488,2292.431,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,,
2_toolusenotinVR,220,1,104,5,2,2296.473,2297.728,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,,
2_toolusenotinVR,220,1,105,5,3,2301.771,2305.746,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,,
2_toolusenotinVR,220,1,106,5,4,2309.8,2312.998,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,,
2_toolusenotinVR,220,1,107,5,5,2317.041,2317.829,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,,
2_toolusenotinVR,220,1,108,5,6,2321.872,2326.103,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,,
2_toolusenotinVR,220,1,109,5,7,2330.146,2333.389,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,,
2_toolusenotinVR,220,1,110,5,8,2337.442,2342.351,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,,
2_toolusenotinVR,220,1,111,5,9,2346.405,2348.759,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,,
2_toolusenotinVR,220,1,112,5,10,2352.802,2358.021,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,,
2_toolusenotinVR,220,1,113,5,11,2362.075,2363.574,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,,
2_toolusenotinVR,220,1,114,5,12,2367.606,2368.705,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,,
2_toolusenotinVR,220,1,115,5,13,2372.748,2377.446,,,2_toolusenotinVR/220/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,,
