experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,landmarkstimulus_estimates_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,223,1,40,3,4,1107.515,1112.746,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
2_toolusenotinVR,223,1,41,3,5,1115.7,1121.83,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
2_toolusenotinVR,223,1,42,3,6,1124.785,1129.927,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
2_toolusenotinVR,223,1,43,3,7,1132.881,1138.378,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
2_toolusenotinVR,223,1,44,3,8,1141.333,1147.085,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
2_toolusenotinVR,223,1,45,3,9,1150.039,1155.182,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
2_toolusenotinVR,223,1,46,3,10,1158.135,1163.555,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
2_toolusenotinVR,223,1,47,3,11,1166.509,1171.596,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
2_toolusenotinVR,223,1,48,3,12,1174.55,1179.481,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
2_toolusenotinVR,223,1,49,3,13,1182.435,1187.177,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
2_toolusenotinVR,223,1,50,3,14,1190.132,1195.507,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
2_toolusenotinVR,223,1,51,3,15,1198.461,1203.582,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
2_toolusenotinVR,223,1,52,3,16,1206.535,1211.655,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
2_toolusenotinVR,223,1,53,3,17,1214.609,1219.461,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
2_toolusenotinVR,223,1,54,3,18,1222.417,1227.615,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
2_toolusenotinVR,223,1,55,3,19,1230.569,1235.91,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
2_toolusenotinVR,223,1,56,3,20,1238.864,1243.872,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
2_toolusenotinVR,223,1,57,3,21,1246.827,1251.903,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
2_toolusenotinVR,223,1,58,3,22,1254.856,1260.465,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
2_toolusenotinVR,223,1,59,3,23,1263.419,1269.172,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
2_toolusenotinVR,223,1,60,3,24,1272.127,1277.635,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
2_toolusenotinVR,223,1,61,3,25,1280.589,1285.576,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
2_toolusenotinVR,223,1,62,3,26,1288.53,1294.304,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
2_toolusenotinVR,223,1,63,3,27,1297.259,1302.434,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
2_toolusenotinVR,223,1,64,3,28,1305.388,1310.742,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
2_toolusenotinVR,223,1,65,3,29,1313.696,1318.283,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
2_toolusenotinVR,223,1,66,3,30,1321.235,1327.101,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
2_toolusenotinVR,223,1,67,3,31,1330.055,1335.196,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
2_toolusenotinVR,223,1,68,3,32,1338.151,1343.426,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
2_toolusenotinVR,223,1,69,3,33,1346.38,1351.966,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
2_toolusenotinVR,223,1,70,3,34,1354.921,1360.007,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
2_toolusenotinVR,223,1,71,3,35,1362.962,1368.614,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
2_toolusenotinVR,223,1,72,3,36,1371.568,1376.944,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
2_toolusenotinVR,223,1,73,3,37,1379.898,1385.817,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
2_toolusenotinVR,223,1,74,3,38,1388.771,1394.613,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
2_toolusenotinVR,223,1,75,3,39,1397.567,1403.064,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
2_toolusenotinVR,223,1,76,3,40,1406.019,1411.527,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
2_toolusenotinVR,223,1,77,3,41,1414.482,1419.967,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
2_toolusenotinVR,223,1,78,3,42,1422.922,1428.197,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
2_toolusenotinVR,223,1,79,3,43,1431.148,1436.86,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
2_toolusenotinVR,223,1,80,3,44,1439.814,1446.733,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
2_toolusenotinVR,223,1,81,3,45,1449.82,1455.873,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
2_toolusenotinVR,223,1,82,3,46,1458.828,1464.28,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
2_toolusenotinVR,223,1,83,3,47,1467.234,1473.332,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
2_toolusenotinVR,223,1,84,3,48,1476.285,1482.349,,,,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,2_toolusenotinVR/223/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
2_toolusenotinVR,223,1,85,4,1,1677.559,1683.811,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T085.csv,,
2_toolusenotinVR,223,1,86,4,2,1693.363,1697.961,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T086.csv,,
2_toolusenotinVR,223,1,87,4,3,1702.013,1707.678,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T087.csv,,
2_toolusenotinVR,223,1,88,4,4,1717.046,1723.148,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T088.csv,,
2_toolusenotinVR,223,1,89,4,5,1727.191,1736.42,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T089.csv,,
2_toolusenotinVR,223,1,90,4,6,1740.452,1746.249,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T090.csv,,
2_toolusenotinVR,223,1,91,4,7,1750.302,1753.012,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T091.csv,,
2_toolusenotinVR,223,1,92,4,8,1757.054,1763.073,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T092.csv,,
2_toolusenotinVR,223,1,93,4,9,1767.116,1770.959,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T093.csv,,
2_toolusenotinVR,223,1,94,4,10,1775.013,1778.911,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T094.csv,,
2_toolusenotinVR,223,1,95,4,11,1785.453,1790.206,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T095.csv,,
2_toolusenotinVR,223,1,96,4,12,1796.647,1805.321,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T096.csv,,
2_toolusenotinVR,223,1,97,4,13,1811.652,1819.37,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T097.csv,,
2_toolusenotinVR,223,1,98,4,14,1825.188,1831.841,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T098.csv,,
2_toolusenotinVR,223,1,99,4,15,1835.884,1841.67,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T099.csv,,
2_toolusenotinVR,223,1,100,4,16,1845.713,1849.2,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T100.csv,,
2_toolusenotinVR,223,1,101,4,17,1853.242,1857.562,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T101.csv,,
2_toolusenotinVR,223,1,102,4,18,1861.616,1864.737,,,2_toolusenotinVR/223/S001/trackers/landmark/landmarkstimulus_estimates_T102.csv,,
2_toolusenotinVR,223,1,103,5,1,1990.31,1995.43,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T103.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T103.csv,,,
2_toolusenotinVR,223,1,104,5,2,1998.384,2003.192,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T104.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T104.csv,,,
2_toolusenotinVR,223,1,105,5,3,2006.147,2010.921,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T105.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T105.csv,,,
2_toolusenotinVR,223,1,106,5,4,2013.876,2018.729,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T106.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T106.csv,,,
2_toolusenotinVR,223,1,107,5,5,2021.684,2026.37,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T107.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T107.csv,,,
2_toolusenotinVR,223,1,108,5,6,2029.325,2033.9,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T108.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T108.csv,,,
2_toolusenotinVR,223,1,109,5,7,2036.854,2041.596,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T109.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T109.csv,,,
2_toolusenotinVR,223,1,110,5,8,2044.551,2049.603,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T110.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T110.csv,,,
2_toolusenotinVR,223,1,111,5,9,2052.558,2057.389,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T111.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T111.csv,,,
2_toolusenotinVR,223,1,112,5,10,2060.343,2064.841,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T112.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T112.csv,,,
2_toolusenotinVR,223,1,113,5,11,2067.795,2072.692,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T113.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T113.csv,,,
2_toolusenotinVR,223,1,114,5,12,2075.648,2080.378,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T114.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T114.csv,,,
2_toolusenotinVR,223,1,115,5,13,2083.333,2088.119,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T115.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T115.csv,,,
2_toolusenotinVR,223,1,116,5,14,2091.073,2095.593,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T116.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T116.csv,,,
2_toolusenotinVR,223,1,117,5,15,2098.548,2103.256,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T117.csv,2_toolusenotinVR/223/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T117.csv,,,
