participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
215,6,5,0.2745,0.7757,-0.5646,0.2707,0.8085,-0.7574,0.2726,0.7921,-0.661,0.2729,0.7557,-0.6475,Forearm,0.0135,0.1956,0.2948,0.2977,0.949383,forward,1.6206
