participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
215,16,2,0.2798,0.7761,-0.5358,0.2788,0.8207,-0.7321,0.2793,0.7984,-0.6339,0.2796,0.7561,-0.4396,Wrist,0.0962,0.2013,0.174,0.2735,1.574742,forward,5.2533
