participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,perceivedforearmlength,perceivedforearmlengthratio,noisewrist,noiseelbow,startposition,direction,speed,trialtime
d3-023,3,5,0.2889,0.7563,-0.359,0.2689,0.7711,-0.5907,0.2789,0.7637,-0.4749,0.2777,0.7563,-0.5425,Forearm,0.0676,0.233,0.4005,1.7185,0.1618,0.2217,-0.7564,forward,0.250769,1.3884
