participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
221,16,4,0.3761,0.7929,-0.5164,0.3969,0.7971,-0.8335,0.3865,0.795,-0.675,0.3888,0.7729,-0.7562,Forearm,-0.0812,0.3178,0.229,0.172,0.3075,0.7927276,backward,0.7893
