participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-002,5,112,Wrist,0.0000,startbuffer,0.3018,0.8226,-0.8526
d3-002,5,112,Wrist,6.1046,startbuffer,0.3018,0.8226,-0.8526
d3-002,5,112,Wrist,12.0884,startbuffer,0.3069,0.8232,-0.8580
d3-002,5,112,Wrist,18.0724,startbuffer,0.3068,0.8237,-0.8586
d3-002,5,112,Wrist,24.0565,startbuffer,0.3068,0.8237,-0.8586
d3-002,5,112,Wrist,30.1677,startbuffer,0.3071,0.8233,-0.8585
d3-002,5,112,Wrist,36.1386,startbuffer,0.3072,0.8233,-0.8585
d3-002,5,112,Wrist,42.1233,startbuffer,0.3067,0.8239,-0.8589
d3-002,5,112,Wrist,48.1069,startbuffer,0.3067,0.8239,-0.8589
d3-002,5,112,Wrist,54.0911,startbuffer,0.3071,0.8237,-0.8588
d3-002,5,112,Wrist,60.0747,begin,0.3072,0.8236,-0.8588
d3-002,5,112,Wrist,65.8888,begin,0.3071,0.8237,-0.8588
d3-002,5,112,Wrist,71.8720,begin,0.3067,0.8239,-0.8588
d3-002,5,112,Wrist,77.8563,begin,0.3067,0.8239,-0.8588
d3-002,5,112,Wrist,83.8405,begin,0.3067,0.8239,-0.8588
d3-002,5,112,Wrist,89.8241,begin,0.3067,0.8239,-0.8588
d3-002,5,112,Wrist,95.4886,begin,0.3067,0.8239,-0.8588
d3-002,5,112,Wrist,101.4726,begin,0.3067,0.8239,-0.8589
d3-002,5,112,Wrist,107.4567,begin,0.3067,0.8239,-0.8589
d3-002,5,112,Wrist,113.4406,begin,0.3073,0.8236,-0.8589
d3-002,5,112,Wrist,119.4254,begin,0.3069,0.8240,-0.8592
d3-002,5,112,Wrist,125.4086,begin,0.3069,0.8241,-0.8593
d3-002,5,112,Wrist,130.7290,begin,0.3071,0.8240,-0.8593
d3-002,5,112,Wrist,136.7030,begin,0.3075,0.8237,-0.8592
d3-002,5,112,Wrist,142.6873,begin,0.3075,0.8237,-0.8592
d3-002,5,112,Wrist,148.5629,begin,0.3075,0.8237,-0.8592
d3-002,5,112,Wrist,154.5491,begin,0.3075,0.8237,-0.8592
d3-002,5,112,Wrist,160.5330,begin,0.3076,0.8235,-0.8590
d3-002,5,112,Wrist,166.5169,begin,0.3076,0.8235,-0.8589
d3-002,5,112,Wrist,172.5010,begin,0.3070,0.8238,-0.8589
d3-002,5,112,Wrist,178.4845,begin,0.3070,0.8237,-0.8589
d3-002,5,112,Wrist,184.4689,begin,0.3075,0.8233,-0.8588
d3-002,5,112,Wrist,190.4528,begin,0.3077,0.8232,-0.8588
d3-002,5,112,Wrist,196.4371,begin,0.3077,0.8232,-0.8588
d3-002,5,112,Wrist,202.4207,begin,0.3073,0.8236,-0.8591
d3-002,5,112,Wrist,208.4056,begin,0.3073,0.8235,-0.8591
d3-002,5,112,Wrist,214.3891,begin,0.3080,0.8231,-0.8590
d3-002,5,112,Wrist,220.3732,begin,0.3080,0.8230,-0.8590
d3-002,5,112,Wrist,226.3563,begin,0.3074,0.8233,-0.8591
d3-002,5,112,Wrist,232.3408,begin,0.3075,0.8233,-0.8591
d3-002,5,112,Wrist,238.3249,begin,0.3079,0.8230,-0.8590
d3-002,5,112,Wrist,244.3090,begin,0.3079,0.8230,-0.8591
d3-002,5,112,Wrist,250.2927,begin,0.3074,0.8234,-0.8591
d3-002,5,112,Wrist,256.2767,begin,0.3074,0.8234,-0.8591
d3-002,5,112,Wrist,262.2607,begin,0.3075,0.8234,-0.8591
d3-002,5,112,Wrist,268.2446,begin,0.3079,0.8231,-0.8590
d3-002,5,112,Wrist,274.2288,begin,0.3079,0.8231,-0.8590
d3-002,5,112,Wrist,280.2125,begin,0.3074,0.8234,-0.8591
d3-002,5,112,Wrist,286.1973,begin,0.3074,0.8234,-0.8591
d3-002,5,112,Wrist,292.1806,begin,0.3079,0.8231,-0.8590
d3-002,5,112,Wrist,297.5878,begin,0.3079,0.8231,-0.8590
d3-002,5,112,Wrist,303.5712,begin,0.3077,0.8232,-0.8591
d3-002,5,112,Wrist,309.5552,begin,0.3073,0.8234,-0.8591
d3-002,5,112,Wrist,315.5388,begin,0.3073,0.8235,-0.8591
d3-002,5,112,Wrist,321.5233,begin,0.3072,0.8237,-0.8592
d3-002,5,112,Wrist,327.5068,begin,0.3076,0.8235,-0.8590
d3-002,5,112,Wrist,333.5029,begin,0.3071,0.8243,-0.8594
d3-002,5,112,Wrist,339.4777,begin,0.3071,0.8243,-0.8594
d3-002,5,112,Wrist,345.4616,begin,0.3075,0.8240,-0.8592
d3-002,5,112,Wrist,351.4460,begin,0.3075,0.8240,-0.8591
d3-002,5,112,Wrist,357.4301,begin,0.3070,0.8245,-0.8592
d3-002,5,112,Wrist,363.4145,begin,0.3067,0.8247,-0.8592
d3-002,5,112,Wrist,369.3982,begin,0.3069,0.8247,-0.8590
d3-002,5,112,Wrist,375.3824,begin,0.3069,0.8247,-0.8587
d3-002,5,112,Wrist,381.3663,begin,0.3068,0.8249,-0.8587
d3-002,5,112,Wrist,386.8574,begin,0.3064,0.8253,-0.8587
d3-002,5,112,Wrist,392.8408,begin,0.3062,0.8255,-0.8585
d3-002,5,112,Wrist,398.8256,begin,0.3064,0.8251,-0.8581
d3-002,5,112,Wrist,404.3118,begin,0.3060,0.8252,-0.8576
d3-002,5,112,Wrist,410.2879,begin,0.3056,0.8259,-0.8577
d3-002,5,112,Wrist,416.2715,begin,0.3054,0.8259,-0.8574
d3-002,5,112,Wrist,421.7647,begin,0.3056,0.8266,-0.8570
d3-002,5,112,Wrist,427.7481,begin,0.3054,0.8265,-0.8566
d3-002,5,112,Wrist,434.0342,begin,0.3048,0.8270,-0.8557
d3-002,5,112,Wrist,440.0103,begin,0.3044,0.8271,-0.8550
d3-002,5,112,Wrist,445.9955,begin,0.3038,0.8270,-0.8536
d3-002,5,112,Wrist,451.9790,begin,0.3035,0.8267,-0.8528
d3-002,5,112,Wrist,457.9623,begin,0.3032,0.8267,-0.8520
d3-002,5,112,Wrist,463.9468,begin,0.3021,0.8272,-0.8499
d3-002,5,112,Wrist,469.2236,begin,0.3017,0.8272,-0.8489
d3-002,5,112,Wrist,475.1864,begin,0.3006,0.8269,-0.8460
d3-002,5,112,Wrist,481.1705,begin,0.2999,0.8269,-0.8445
d3-002,5,112,Wrist,487.1542,begin,0.2990,0.8268,-0.8428
d3-002,5,112,Wrist,493.0878,begin,0.2969,0.8274,-0.8395
d3-002,5,112,Wrist,499.0623,begin,0.2958,0.8276,-0.8376
d3-002,5,112,Wrist,504.5550,begin,0.2933,0.8274,-0.8335
d3-002,5,112,Wrist,510.5391,begin,0.2921,0.8277,-0.8315
d3-002,5,112,Wrist,516.5232,out,0.2907,0.8280,-0.8294
d3-002,5,112,Wrist,522.5072,out,0.2875,0.8289,-0.8247
d3-002,5,112,Wrist,528.4910,out,0.2857,0.8290,-0.8221
d3-002,5,112,Wrist,534.4749,out,0.2825,0.8292,-0.8174
d3-002,5,112,Wrist,540.4589,out,0.2806,0.8298,-0.8150
d3-002,5,112,Wrist,546.4430,out,0.2787,0.8307,-0.8124
d3-002,5,112,Wrist,552.4279,out,0.2747,0.8315,-0.8072
d3-002,5,112,Wrist,558.4111,out,0.2727,0.8313,-0.8044
d3-002,5,112,Wrist,564.3954,out,0.2687,0.8321,-0.7989
d3-002,5,112,Wrist,570.0767,out,0.2665,0.8331,-0.7965
d3-002,5,112,Wrist,576.0615,out,0.2643,0.8334,-0.7934
d3-002,5,112,Wrist,582.0448,out,0.2600,0.8336,-0.7875
d3-002,5,112,Wrist,588.0289,out,0.2560,0.8334,-0.7814
d3-002,5,112,Wrist,593.2598,out,0.2539,0.8338,-0.7786
d3-002,5,112,Wrist,599.2252,out,0.2517,0.8339,-0.7753
d3-002,5,112,Wrist,604.7180,out,0.2475,0.8333,-0.7685
d3-002,5,112,Wrist,610.7017,out,0.2457,0.8325,-0.7651
d3-002,5,112,Wrist,616.6860,out,0.2437,0.8320,-0.7619
d3-002,5,112,Wrist,622.6704,out,0.2395,0.8319,-0.7552
d3-002,5,112,Wrist,628.6541,out,0.2357,0.8308,-0.7482
d3-002,5,112,Wrist,637.6302,out,0.2338,0.8295,-0.7446
d3-002,5,112,Wrist,643.6145,out,0.2301,0.8282,-0.7375
d3-002,5,112,Wrist,649.5981,out,0.2282,0.8284,-0.7343
d3-002,5,112,Wrist,655.5819,out,0.2244,0.8272,-0.7271
d3-002,5,112,Wrist,661.5661,out,0.2225,0.8259,-0.7232
d3-002,5,112,Wrist,667.5500,out,0.2189,0.8245,-0.7163
d3-002,5,112,Wrist,673.1157,out,0.2173,0.8242,-0.7132
d3-002,5,112,Wrist,679.0994,out,0.2152,0.8240,-0.7093
d3-002,5,112,Wrist,685.0831,out,0.2116,0.8228,-0.7023
d3-002,5,112,Wrist,691.0671,out,0.2099,0.8219,-0.6988
d3-002,5,112,Wrist,697.0554,out,0.2062,0.8213,-0.6923
d3-002,5,112,Wrist,703.0394,out,0.2044,0.8218,-0.6889
d3-002,5,112,Wrist,709.0232,out,0.2007,0.8216,-0.6824
d3-002,5,112,Wrist,715.0073,out,0.1989,0.8211,-0.6789
d3-002,5,112,Wrist,720.5867,out,0.1972,0.8210,-0.6760
d3-002,5,112,Wrist,726.5708,out,0.1939,0.8218,-0.6697
d3-002,5,112,Wrist,732.5545,out,0.1920,0.8221,-0.6664
d3-002,5,112,Wrist,738.5386,out,0.1887,0.8220,-0.6601
d3-002,5,112,Wrist,744.5226,out,0.1873,0.8219,-0.6571
d3-002,5,112,Wrist,750.5065,out,0.1844,0.8223,-0.6515
d3-002,5,112,Wrist,756.4167,out,0.1827,0.8229,-0.6483
d3-002,5,112,Wrist,762.4009,out,0.1813,0.8231,-0.6455
d3-002,5,112,Wrist,768.3847,out,0.1781,0.8231,-0.6397
d3-002,5,112,Wrist,774.3726,out,0.1768,0.8234,-0.6370
d3-002,5,112,Wrist,780.3568,out,0.1738,0.8248,-0.6318
d3-002,5,112,Wrist,786.3404,out,0.1724,0.8254,-0.6291
d3-002,5,112,Wrist,791.8328,out,0.1708,0.8259,-0.6267
d3-002,5,112,Wrist,797.6760,out,0.1678,0.8263,-0.6216
