participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-002,5,108,Wrist,0.0000,startbuffer,0.3089,0.8344,-0.8768
d3-002,5,108,Wrist,5.9838,startbuffer,0.3077,0.8297,-0.8731
d3-002,5,108,Wrist,11.9679,startbuffer,0.3077,0.8297,-0.8731
d3-002,5,108,Wrist,17.9516,startbuffer,0.3078,0.8295,-0.8729
d3-002,5,108,Wrist,23.9357,startbuffer,0.3078,0.8295,-0.8728
d3-002,5,108,Wrist,29.9196,startbuffer,0.3078,0.8295,-0.8728
d3-002,5,108,Wrist,35.9037,startbuffer,0.3078,0.8295,-0.8728
d3-002,5,108,Wrist,41.8880,startbuffer,0.3077,0.8295,-0.8729
d3-002,5,108,Wrist,47.7045,startbuffer,0.3078,0.8295,-0.8729
d3-002,5,108,Wrist,53.6890,startbuffer,0.3077,0.8297,-0.8731
d3-002,5,108,Wrist,59.6723,startbuffer,0.3077,0.8300,-0.8736
d3-002,5,108,Wrist,65.6567,begin,0.3077,0.8300,-0.8736
d3-002,5,108,Wrist,71.6402,begin,0.3077,0.8300,-0.8735
d3-002,5,108,Wrist,77.6246,begin,0.3078,0.8299,-0.8736
d3-002,5,108,Wrist,83.5906,begin,0.3079,0.8306,-0.8738
d3-002,5,108,Wrist,89.5752,begin,0.3078,0.8307,-0.8738
d3-002,5,108,Wrist,95.1216,begin,0.3079,0.8306,-0.8737
d3-002,5,108,Wrist,101.0939,begin,0.3080,0.8305,-0.8736
d3-002,5,108,Wrist,107.0777,begin,0.3078,0.8308,-0.8737
d3-002,5,108,Wrist,113.0621,begin,0.3076,0.8309,-0.8738
d3-002,5,108,Wrist,119.0456,begin,0.3077,0.8308,-0.8738
d3-002,5,108,Wrist,125.0295,begin,0.3077,0.8308,-0.8738
d3-002,5,108,Wrist,131.0179,begin,0.3077,0.8308,-0.8738
d3-002,5,108,Wrist,137.0021,begin,0.3074,0.8311,-0.8738
d3-002,5,108,Wrist,142.9859,begin,0.3074,0.8311,-0.8739
d3-002,5,108,Wrist,148.9696,begin,0.3075,0.8311,-0.8739
d3-002,5,108,Wrist,154.9542,begin,0.3075,0.8310,-0.8739
d3-002,5,108,Wrist,160.9371,begin,0.3075,0.8315,-0.8741
d3-002,5,108,Wrist,166.9216,begin,0.3075,0.8316,-0.8741
d3-002,5,108,Wrist,172.9056,begin,0.3075,0.8316,-0.8741
d3-002,5,108,Wrist,178.5269,begin,0.3075,0.8316,-0.8741
d3-002,5,108,Wrist,184.0180,begin,0.3075,0.8316,-0.8741
d3-002,5,108,Wrist,190.0021,begin,0.3073,0.8318,-0.8742
d3-002,5,108,Wrist,195.9861,begin,0.3073,0.8318,-0.8742
d3-002,5,108,Wrist,201.9702,begin,0.3073,0.8318,-0.8742
d3-002,5,108,Wrist,207.9543,begin,0.3073,0.8318,-0.8742
d3-002,5,108,Wrist,213.9379,begin,0.3075,0.8317,-0.8741
d3-002,5,108,Wrist,219.9228,begin,0.3072,0.8319,-0.8740
d3-002,5,108,Wrist,225.9060,begin,0.3072,0.8319,-0.8740
d3-002,5,108,Wrist,231.8905,begin,0.3072,0.8319,-0.8740
d3-002,5,108,Wrist,237.8742,begin,0.3072,0.8319,-0.8740
d3-002,5,108,Wrist,243.8584,begin,0.3072,0.8324,-0.8742
d3-002,5,108,Wrist,249.1247,begin,0.3071,0.8324,-0.8742
d3-002,5,108,Wrist,255.1090,begin,0.3074,0.8322,-0.8742
d3-002,5,108,Wrist,261.0926,begin,0.3073,0.8322,-0.8742
d3-002,5,108,Wrist,267.0769,begin,0.3070,0.8332,-0.8745
d3-002,5,108,Wrist,273.0609,begin,0.3068,0.8339,-0.8747
d3-002,5,108,Wrist,278.6946,begin,0.3068,0.8337,-0.8745
d3-002,5,108,Wrist,284.1862,begin,0.3069,0.8336,-0.8744
d3-002,5,108,Wrist,290.1703,begin,0.3068,0.8343,-0.8744
d3-002,5,108,Wrist,296.4069,begin,0.3064,0.8352,-0.8747
d3-002,5,108,Wrist,302.3768,begin,0.3061,0.8357,-0.8745
d3-002,5,108,Wrist,308.3615,begin,0.3063,0.8356,-0.8742
d3-002,5,108,Wrist,314.3450,begin,0.3061,0.8364,-0.8740
d3-002,5,108,Wrist,320.3289,begin,0.3056,0.8375,-0.8742
d3-002,5,108,Wrist,326.3122,begin,0.3055,0.8379,-0.8741
d3-002,5,108,Wrist,332.2968,begin,0.3055,0.8383,-0.8733
d3-002,5,108,Wrist,338.2803,begin,0.3052,0.8390,-0.8730
d3-002,5,108,Wrist,344.2648,begin,0.3046,0.8406,-0.8724
d3-002,5,108,Wrist,349.7569,begin,0.3042,0.8415,-0.8719
d3-002,5,108,Wrist,355.7411,begin,0.3038,0.8424,-0.8713
