participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-002,2,26,Wrist,0.0000,startbuffer,0.3334,0.8278,-0.8498
d3-002,2,26,Wrist,5.9833,startbuffer,0.3266,0.8254,-0.8512
d3-002,2,26,Wrist,11.9677,startbuffer,0.3266,0.8254,-0.8512
d3-002,2,26,Wrist,17.9517,startbuffer,0.3266,0.8254,-0.8512
d3-002,2,26,Wrist,23.4442,startbuffer,0.3266,0.8254,-0.8512
d3-002,2,26,Wrist,29.4286,startbuffer,0.3263,0.8256,-0.8511
d3-002,2,26,Wrist,35.4122,startbuffer,0.3263,0.8257,-0.8511
d3-002,2,26,Wrist,41.3970,startbuffer,0.3265,0.8255,-0.8512
d3-002,2,26,Wrist,46.8893,startbuffer,0.3265,0.8254,-0.8512
d3-002,2,26,Wrist,52.8732,startbuffer,0.3263,0.8257,-0.8513
d3-002,2,26,Wrist,58.8572,startbuffer,0.3261,0.8258,-0.8513
d3-002,2,26,Wrist,64.8411,begin,0.3262,0.8257,-0.8514
d3-002,2,26,Wrist,70.8253,begin,0.3263,0.8255,-0.8514
d3-002,2,26,Wrist,76.8093,begin,0.3263,0.8255,-0.8514
d3-002,2,26,Wrist,82.7214,begin,0.3260,0.8259,-0.8513
d3-002,2,26,Wrist,88.7055,begin,0.3260,0.8259,-0.8513
d3-002,2,26,Wrist,94.0807,begin,0.3260,0.8259,-0.8513
d3-002,2,26,Wrist,100.0650,begin,0.3260,0.8259,-0.8513
d3-002,2,26,Wrist,106.0490,begin,0.3259,0.8260,-0.8513
d3-002,2,26,Wrist,111.5496,begin,0.3258,0.8260,-0.8513
d3-002,2,26,Wrist,117.5255,begin,0.3258,0.8260,-0.8513
d3-002,2,26,Wrist,123.5092,begin,0.3258,0.8260,-0.8513
d3-002,2,26,Wrist,129.0034,begin,0.3258,0.8260,-0.8513
d3-002,2,26,Wrist,134.9868,begin,0.3256,0.8262,-0.8513
d3-002,2,26,Wrist,140.9710,begin,0.3256,0.8262,-0.8513
d3-002,2,26,Wrist,146.9549,begin,0.3256,0.8262,-0.8513
d3-002,2,26,Wrist,152.9389,begin,0.3257,0.8259,-0.8514
d3-002,2,26,Wrist,158.9229,begin,0.3256,0.8260,-0.8514
d3-002,2,26,Wrist,164.9065,begin,0.3250,0.8268,-0.8514
d3-002,2,26,Wrist,170.8913,begin,0.3249,0.8269,-0.8514
d3-002,2,26,Wrist,176.8745,begin,0.3247,0.8265,-0.8515
d3-002,2,26,Wrist,183.9420,begin,0.3246,0.8266,-0.8515
d3-002,2,26,Wrist,189.9256,begin,0.3246,0.8279,-0.8513
d3-002,2,26,Wrist,195.9097,begin,0.3244,0.8280,-0.8512
d3-002,2,26,Wrist,201.8941,begin,0.3242,0.8280,-0.8510
d3-002,2,26,Wrist,207.8776,begin,0.3241,0.8282,-0.8509
d3-002,2,26,Wrist,213.8614,begin,0.3239,0.8285,-0.8509
d3-002,2,26,Wrist,219.8456,begin,0.3236,0.8293,-0.8506
d3-002,2,26,Wrist,225.8295,begin,0.3234,0.8295,-0.8505
d3-002,2,26,Wrist,231.8137,begin,0.3231,0.8295,-0.8503
d3-002,2,26,Wrist,237.7976,begin,0.3230,0.8297,-0.8501
d3-002,2,26,Wrist,243.7817,begin,0.3227,0.8306,-0.8500
d3-002,2,26,Wrist,249.7656,begin,0.3225,0.8308,-0.8498
d3-002,2,26,Wrist,255.7496,begin,0.3222,0.8309,-0.8495
d3-002,2,26,Wrist,261.7337,begin,0.3221,0.8311,-0.8494
d3-002,2,26,Wrist,267.7174,begin,0.3218,0.8316,-0.8492
d3-002,2,26,Wrist,273.7014,begin,0.3213,0.8323,-0.8489
d3-002,2,26,Wrist,279.6857,begin,0.3210,0.8325,-0.8486
d3-002,2,26,Wrist,285.6696,begin,0.3205,0.8325,-0.8483
d3-002,2,26,Wrist,291.6545,begin,0.3203,0.8328,-0.8481
d3-002,2,26,Wrist,297.1461,begin,0.3198,0.8335,-0.8477
d3-002,2,26,Wrist,303.1305,begin,0.3191,0.8340,-0.8471
d3-002,2,26,Wrist,309.1147,begin,0.3187,0.8338,-0.8467
d3-002,2,26,Wrist,315.0987,begin,0.3178,0.8343,-0.8459
d3-002,2,26,Wrist,320.1660,begin,0.3174,0.8349,-0.8456
d3-002,2,26,Wrist,325.6584,begin,0.3171,0.8353,-0.8453
d3-002,2,26,Wrist,331.5328,begin,0.3162,0.8354,-0.8446
d3-002,2,26,Wrist,337.4832,begin,0.3159,0.8356,-0.8442
d3-002,2,26,Wrist,343.4673,begin,0.3155,0.8357,-0.8440
d3-002,2,26,Wrist,349.4520,begin,0.3146,0.8368,-0.8434
d3-002,2,26,Wrist,355.4359,begin,0.3143,0.8369,-0.8431
d3-002,2,26,Wrist,362.4171,begin,0.3141,0.8370,-0.8427
d3-002,2,26,Wrist,368.4012,begin,0.3130,0.8376,-0.8420
d3-002,2,26,Wrist,374.3851,begin,0.3125,0.8381,-0.8419
d3-002,2,26,Wrist,380.3693,begin,0.3122,0.8383,-0.8416
d3-002,2,26,Wrist,385.9155,out,0.3116,0.8384,-0.8409
d3-002,2,26,Wrist,391.8995,out,0.3113,0.8386,-0.8407
d3-002,2,26,Wrist,397.8832,out,0.3105,0.8395,-0.8405
d3-002,2,26,Wrist,403.8670,out,0.3101,0.8397,-0.8403
d3-002,2,26,Wrist,409.8515,out,0.3096,0.8398,-0.8396
d3-002,2,26,Wrist,415.8353,out,0.3092,0.8398,-0.8392
d3-002,2,26,Wrist,421.7792,out,0.3089,0.8400,-0.8390
d3-002,2,26,Wrist,427.7504,out,0.3077,0.8407,-0.8384
d3-002,2,26,Wrist,433.7343,out,0.3074,0.8408,-0.8381
d3-002,2,26,Wrist,439.7185,out,0.3069,0.8406,-0.8373
d3-002,2,26,Wrist,445.7015,out,0.3066,0.8407,-0.8370
d3-002,2,26,Wrist,451.6860,out,0.3062,0.8410,-0.8367
d3-002,2,26,Wrist,457.6701,out,0.3051,0.8415,-0.8361
d3-002,2,26,Wrist,463.6539,out,0.3045,0.8414,-0.8356
d3-002,2,26,Wrist,469.6379,out,0.3035,0.8410,-0.8346
d3-002,2,26,Wrist,475.6221,out,0.3029,0.8411,-0.8341
d3-002,2,26,Wrist,481.6057,out,0.3023,0.8415,-0.8335
d3-002,2,26,Wrist,486.9636,out,0.3009,0.8413,-0.8320
d3-002,2,26,Wrist,492.9472,out,0.3000,0.8410,-0.8311
d3-002,2,26,Wrist,498.9317,out,0.2981,0.8405,-0.8290
d3-002,2,26,Wrist,504.9158,out,0.2971,0.8407,-0.8280
d3-002,2,26,Wrist,510.8999,out,0.2948,0.8403,-0.8252
d3-002,2,26,Wrist,516.8448,out,0.2932,0.8398,-0.8234
d3-002,2,26,Wrist,522.8179,out,0.2903,0.8394,-0.8198
d3-002,2,26,Wrist,528.8027,out,0.2888,0.8395,-0.8180
d3-002,2,26,Wrist,534.7864,out,0.2869,0.8398,-0.8156
d3-002,2,26,Wrist,540.7704,out,0.2831,0.8397,-0.8104
d3-002,2,26,Wrist,546.7537,out,0.2812,0.8395,-0.8075
d3-002,2,26,Wrist,552.7386,out,0.2769,0.8399,-0.8013
d3-002,2,26,Wrist,558.7222,out,0.2747,0.8405,-0.7980
d3-002,2,26,Wrist,564.7062,out,0.2698,0.8412,-0.7907
d3-002,2,26,Wrist,570.6900,out,0.2670,0.8409,-0.7868
d3-002,2,26,Wrist,576.6746,out,0.2644,0.8412,-0.7831
d3-002,2,26,Wrist,582.6585,out,0.2595,0.8422,-0.7754
d3-002,2,26,Wrist,588.1523,out,0.2595,0.8422,-0.7754
d3-002,2,26,Wrist,594.1361,out,0.2509,0.8430,-0.7628
d3-002,2,26,Wrist,600.1203,out,0.2484,0.8431,-0.7592
d3-002,2,26,Wrist,606.1046,out,0.2457,0.8434,-0.7549
d3-002,2,26,Wrist,612.0881,out,0.2405,0.8446,-0.7471
d3-002,2,26,Wrist,618.0739,out,0.2378,0.8448,-0.7430
d3-002,2,26,Wrist,624.0561,out,0.2319,0.8448,-0.7348
d3-002,2,26,Wrist,630.0401,out,0.2294,0.8450,-0.7306
d3-002,2,26,Wrist,636.3153,out,0.2241,0.8457,-0.7225
d3-002,2,26,Wrist,642.2873,out,0.2214,0.8457,-0.7183
d3-002,2,26,Wrist,648.2712,out,0.2188,0.8456,-0.7143
d3-002,2,26,Wrist,654.2551,out,0.2131,0.8449,-0.7061
d3-002,2,26,Wrist,660.2390,out,0.2108,0.8448,-0.7020
d3-002,2,26,Wrist,666.2232,out,0.2060,0.8449,-0.6943
d3-002,2,26,Wrist,672.2071,out,0.2037,0.8448,-0.6906
d3-002,2,26,Wrist,678.1908,out,0.1987,0.8435,-0.6830
d3-002,2,26,Wrist,684.1753,out,0.1963,0.8430,-0.6795
d3-002,2,26,Wrist,689.2714,out,0.1923,0.8427,-0.6725
d3-002,2,26,Wrist,695.2556,out,0.1903,0.8423,-0.6688
d3-002,2,26,Wrist,701.2393,out,0.1880,0.8416,-0.6653
d3-002,2,26,Wrist,707.2233,out,0.1837,0.8397,-0.6585
d3-002,2,26,Wrist,713.2072,out,0.1816,0.8391,-0.6550
d3-002,2,26,Wrist,719.1913,out,0.1798,0.8388,-0.6521
d3-002,2,26,Wrist,725.1751,out,0.1760,0.8375,-0.6455
d3-002,2,26,Wrist,731.1594,out,0.1717,0.8353,-0.6393
d3-002,2,26,Wrist,737.1427,out,0.1695,0.8344,-0.6364
d3-002,2,26,Wrist,743.1266,out,0.1680,0.8339,-0.6337
d3-002,2,26,Wrist,749.1110,out,0.1643,0.8327,-0.6279
d3-002,2,26,Wrist,755.0952,out,0.1621,0.8315,-0.6249
d3-002,2,26,Wrist,761.0791,out,0.1585,0.8294,-0.6200
d3-002,2,26,Wrist,767.0629,out,0.1567,0.8283,-0.6175
