ppid,experiment,order,block,trial,time,target,lapse_fix_target,error,lapse_fix_error,forearmlength,closest_to,lapse
d3-008,3_avatartooluse,pre,2,17,pre,Wrist,Wrist,0.0031,0.0031,0.2624,Wrist,FALSE
d3-008,3_avatartooluse,pre,2,18,pre,Forearm,Forearm,-0.0034,-0.0034,0.2632,Elbow,FALSE
d3-008,3_avatartooluse,first,4,1,post,Elbow,Elbow,0.052,0.052,0.2594,Elbow,FALSE
d3-008,3_avatartooluse,first,4,2,post,Forearm,Forearm,0.0462,0.0462,0.2594,Forearm,FALSE
d3-008,3_avatartooluse,first,4,3,post,Wrist,Wrist,0.022,0.022,0.2589,Wrist,FALSE
d3-008,3_avatartooluse,first,4,4,post,Elbow,Elbow,0.0202,0.0202,0.2584,Elbow,FALSE
d3-008,3_avatartooluse,first,4,5,post,Wrist,Wrist,-0.0661,-0.0661,0.2584,Forearm,FALSE
d3-008,3_avatartooluse,first,4,6,post,Forearm,Forearm,0.0786,0.0786,0.2582,Wrist,FALSE
d3-008,3_avatartooluse,first,4,7,post,Wrist,Wrist,-0.006,-0.006,0.2583,Wrist,FALSE
d3-008,3_avatartooluse,first,4,8,post,Forearm,Forearm,0.0387,0.0387,0.258,Forearm,FALSE
d3-008,3_avatartooluse,first,4,9,post,Elbow,Elbow,0.0391,0.0391,0.2577,Elbow,FALSE
d3-008,3_avatartooluse,first,4,10,post,Forearm,Forearm,0.062,0.062,0.2571,Forearm,FALSE
d3-008,3_avatartooluse,first,4,11,post,Elbow,Elbow,0.008,0.008,0.2578,Elbow,FALSE
d3-008,3_avatartooluse,first,4,12,post,Wrist,Wrist,0.0616,0.0616,0.2581,Wrist,FALSE
d3-008,3_avatartooluse,first,4,13,post,Forearm,Forearm,0.0674,0.0674,0.2581,Wrist,FALSE
d3-008,3_avatartooluse,first,4,14,post,Elbow,Elbow,-0.0299,-0.0299,0.2571,Elbow,FALSE
d3-008,3_avatartooluse,first,4,15,post,Wrist,Wrist,0.0545,0.0545,0.2561,Wrist,FALSE
d3-008,3_avatartooluse,first,4,16,post,Forearm,Forearm,0.0463,0.0463,0.2558,Forearm,FALSE
d3-008,3_avatartooluse,first,4,17,post,Elbow,Elbow,-0.0161,-0.0161,0.2557,Elbow,FALSE
d3-008,3_avatartooluse,first,4,18,post,Wrist,Wrist,-0.0148,-0.0148,0.2558,Wrist,FALSE
d3-009,3_avatartooluse,pre,2,1,pre,Forearm,Forearm,0.0471,0.0471,0.2548,Forearm,FALSE
d3-009,3_avatartooluse,pre,2,2,pre,Elbow,Elbow,0.0358,0.0358,0.2549,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,3,pre,Wrist,Wrist,-0.0217,-0.0217,0.255,Wrist,FALSE
d3-009,3_avatartooluse,pre,2,4,pre,Elbow,Elbow,-0.0508,-0.0508,0.2556,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,5,pre,Wrist,Wrist,-0.0154,-0.0154,0.2554,Wrist,FALSE
d3-009,3_avatartooluse,pre,2,6,pre,Forearm,Forearm,-0.1131,-0.1131,0.2555,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,7,pre,Elbow,Elbow,-0.006,-0.006,0.2556,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,8,pre,Forearm,Forearm,-0.0211,-0.0211,0.2557,Forearm,FALSE
d3-009,3_avatartooluse,pre,2,9,pre,Wrist,Wrist,-0.0407,-0.0407,0.2556,Wrist,FALSE
d3-009,3_avatartooluse,pre,2,10,pre,Forearm,Forearm,-0.0058,-0.0058,0.2558,Forearm,FALSE
d3-009,3_avatartooluse,pre,2,11,pre,Wrist,Wrist,-0.0455,-0.0455,0.2558,Wrist,FALSE
d3-009,3_avatartooluse,pre,2,12,pre,Elbow,Elbow,-0.0212,-0.0212,0.2558,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,13,pre,Forearm,Forearm,-0.0242,-0.0242,0.2561,Forearm,FALSE
d3-009,3_avatartooluse,pre,2,14,pre,Elbow,Elbow,-0.0289,-0.0289,0.2561,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,15,pre,Wrist,Wrist,-0.0409,-0.0409,0.2564,Wrist,FALSE
d3-009,3_avatartooluse,pre,2,16,pre,Elbow,Elbow,-0.0514,-0.0514,0.2555,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,17,pre,Forearm,Forearm,-0.0748,-0.0748,0.2556,Elbow,FALSE
d3-009,3_avatartooluse,pre,2,18,pre,Wrist,Wrist,-0.0352,-0.0352,0.2564,Wrist,FALSE
d3-009,3_avatartooluse,second,5,1,post,Forearm,Forearm,0.0547,0.0547,0.2578,Forearm,FALSE
d3-009,3_avatartooluse,second,5,2,post,Elbow,Elbow,0.0213,0.0213,0.2582,Elbow,FALSE
d3-009,3_avatartooluse,second,5,3,post,Wrist,Wrist,0.0142,0.0142,0.2581,Wrist,FALSE
d3-009,3_avatartooluse,second,5,4,post,Elbow,Elbow,0.0259,0.0259,0.2577,Elbow,FALSE
d3-009,3_avatartooluse,second,5,5,post,Wrist,Wrist,0.0492,0.0492,0.258,Wrist,FALSE
d3-009,3_avatartooluse,second,5,6,post,Forearm,Forearm,0.0363,0.0363,0.2579,Forearm,FALSE
d3-009,3_avatartooluse,second,5,7,post,Elbow,Elbow,0.0355,0.0355,0.2579,Elbow,FALSE
d3-009,3_avatartooluse,second,5,8,post,Forearm,Forearm,0.0037,0.0037,0.2576,Forearm,FALSE
d3-009,3_avatartooluse,second,5,9,post,Wrist,Wrist,0.0153,0.0153,0.258,Wrist,FALSE
d3-009,3_avatartooluse,second,5,10,post,Forearm,Forearm,0.0141,0.0141,0.2576,Forearm,FALSE
d3-009,3_avatartooluse,second,5,11,post,Wrist,Wrist,0.0223,0.0223,0.2572,Wrist,FALSE
d3-009,3_avatartooluse,second,5,12,post,Elbow,Elbow,0.0234,0.0234,0.2577,Elbow,FALSE
d3-009,3_avatartooluse,second,5,13,post,Forearm,Forearm,0.0366,0.0366,0.2575,Forearm,FALSE
d3-009,3_avatartooluse,second,5,14,post,Elbow,Elbow,-0.0106,-0.0106,0.2573,Elbow,FALSE
d3-009,3_avatartooluse,second,5,15,post,Wrist,Wrist,0.0403,0.0403,0.257,Wrist,FALSE
d3-009,3_avatartooluse,second,5,16,post,Forearm,Forearm,0.0336,0.0336,0.2573,Forearm,FALSE
d3-009,3_avatartooluse,second,5,17,post,Wrist,Wrist,-0.0137,-0.0137,0.2567,Wrist,FALSE
d3-009,3_avatartooluse,second,5,18,post,Elbow,Elbow,0.0091,0.0091,0.2576,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,1,pre,Forearm,Forearm,0.0346,0.0346,0.2709,Forearm,FALSE
d3-010,3_avatartooluse,pre,1,2,pre,Elbow,Elbow,-0.1125,-0.1125,0.2718,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,3,pre,Wrist,Wrist,-0.082,-0.082,0.2712,Forearm,FALSE
d3-010,3_avatartooluse,pre,1,4,pre,Elbow,Elbow,-0.161,-0.161,0.2728,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,5,pre,Forearm,Elbow,-0.2107,-0.0749000000000001,0.2724,Elbow,TRUE
d3-010,3_avatartooluse,pre,1,6,pre,Wrist,Forearm,-0.1926,-0.0566000000000001,0.2727,Forearm,TRUE
d3-010,3_avatartooluse,pre,1,7,pre,Elbow,Elbow,-0.1401,-0.1401,0.2735,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,8,pre,Wrist,Forearm,-0.1478,-0.0115999999999999,0.2731,Forearm,TRUE
d3-010,3_avatartooluse,pre,1,9,pre,Forearm,Forearm,-0.1349,-0.1349,0.2736,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,10,pre,Elbow,Elbow,-0.1231,-0.1231,0.2731,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,11,pre,Forearm,Elbow,-0.1377,-0.00180000000000002,0.2727,Elbow,TRUE
d3-010,3_avatartooluse,pre,1,12,pre,Wrist,Forearm,-0.1435,-0.00739999999999996,0.2728,Forearm,TRUE
d3-010,3_avatartooluse,pre,1,13,pre,Elbow,Elbow,-0.1385,-0.1385,0.2732,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,14,pre,Forearm,Forearm,-0.1321,-0.1321,0.2725,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,15,pre,Wrist,Wrist,-0.1286,-0.1286,0.2724,Forearm,FALSE
d3-010,3_avatartooluse,pre,1,16,pre,Forearm,Forearm,-0.1352,-0.1352,0.2721,Elbow,FALSE
d3-010,3_avatartooluse,pre,1,17,pre,Wrist,Wrist,-0.0867,-0.0867,0.272,Forearm,FALSE
d3-010,3_avatartooluse,pre,1,18,pre,Elbow,Elbow,-0.1002,-0.1002,0.2717,Elbow,FALSE
d3-010,3_avatartooluse,second,5,1,post,Elbow,Elbow,-0.0566,-0.0566,0.2673,Elbow,FALSE
d3-010,3_avatartooluse,second,5,2,post,Forearm,Forearm,-0.0497,-0.0497,0.2677,Forearm,FALSE
d3-010,3_avatartooluse,second,5,3,post,Wrist,Wrist,-0.0066,-0.0066,0.2679,Wrist,FALSE
d3-010,3_avatartooluse,second,5,4,post,Forearm,Forearm,-0.1292,-0.1292,0.2682,Elbow,FALSE
d3-010,3_avatartooluse,second,5,5,post,Elbow,Elbow,-0.0665,-0.0665,0.2689,Elbow,FALSE
d3-010,3_avatartooluse,second,5,6,post,Wrist,Wrist,-0.0868,-0.0868,0.2689,Forearm,FALSE
d3-010,3_avatartooluse,second,5,7,post,Elbow,Elbow,-0.0936,-0.0936,0.269,Elbow,FALSE
d3-010,3_avatartooluse,second,5,8,post,Forearm,Forearm,-0.1015,-0.1015,0.2691,Elbow,FALSE
d3-010,3_avatartooluse,second,5,9,post,Wrist,Wrist,-0.0974,-0.0974,0.2698,Forearm,FALSE
d3-010,3_avatartooluse,second,5,10,post,Elbow,Elbow,-0.0933,-0.0933,0.27,Elbow,FALSE
d3-010,3_avatartooluse,second,5,11,post,Wrist,Wrist,-0.1207,-0.1207,0.2704,Forearm,FALSE
d3-010,3_avatartooluse,second,5,12,post,Forearm,Forearm,-0.0768,-0.0768,0.2706,Elbow,FALSE
d3-010,3_avatartooluse,second,5,13,post,Elbow,Elbow,-0.1037,-0.1037,0.2706,Elbow,FALSE
d3-010,3_avatartooluse,second,5,14,post,Wrist,Wrist,-0.0642,-0.0642,0.2714,Wrist,FALSE
d3-010,3_avatartooluse,second,5,15,post,Forearm,Forearm,-0.1327,-0.1327,0.2713,Elbow,FALSE
d3-010,3_avatartooluse,second,5,16,post,Elbow,Elbow,-0.1171,-0.1171,0.2715,Elbow,FALSE
d3-010,3_avatartooluse,second,5,17,post,Wrist,Wrist,-0.1184,-0.1184,0.2707,Forearm,FALSE
d3-010,3_avatartooluse,second,5,18,post,Forearm,Elbow,-0.1469,-0.0121,0.2703,Elbow,TRUE
d3-011,3_avatartooluse,pre,2,1,pre,Forearm,Forearm,0.0447,0.0447,0.2486,Forearm,FALSE
d3-011,3_avatartooluse,pre,2,2,pre,Wrist,Wrist,0.0511,0.0511,0.2489,Wrist,FALSE
d3-011,3_avatartooluse,pre,2,3,pre,Elbow,Elbow,-0.049,-0.049,0.2487,Elbow,FALSE
d3-011,3_avatartooluse,pre,2,4,pre,Forearm,Wrist,0.1485,0.0242,0.2487,Wrist,TRUE
d3-011,3_avatartooluse,pre,2,5,pre,Wrist,Wrist,-0.066,-0.066,0.2482,Forearm,FALSE
d3-011,3_avatartooluse,pre,2,6,pre,Elbow,Elbow,-0.0561,-0.0561,0.2487,Elbow,FALSE
d3-011,3_avatartooluse,pre,2,7,pre,Forearm,Forearm,0.0032,0.0032,0.2486,Forearm,FALSE
d3-011,3_avatartooluse,pre,2,8,pre,Elbow,Elbow,-0.0661,-0.0661,0.248,Elbow,FALSE
d3-011,3_avatartooluse,pre,2,9,pre,Wrist,Wrist,-0.0274,-0.0274,0.2482,Wrist,FALSE
d3-011,3_avatartooluse,pre,2,10,pre,Elbow,Elbow,-0.0819,-0.0819,0.248,Elbow,FALSE
d3-011,3_avatartooluse,pre,2,11,pre,Forearm,Forearm,-0.0039,-0.0039,0.2479,Forearm,FALSE
d3-011,3_avatartooluse,pre,2,12,pre,Wrist,Wrist,-0.0374,-0.0374,0.2479,Wrist,FALSE
d3-011,3_avatartooluse,pre,2,13,pre,Elbow,Elbow,-0.0883,-0.0883,0.2475,Elbow,FALSE
d3-011,3_avatartooluse,pre,2,14,pre,Wrist,Wrist,-0.0135,-0.0135,0.2482,Wrist,FALSE
d3-011,3_avatartooluse,pre,2,15,pre,Forearm,Forearm,-0.0038,-0.0038,0.2483,Forearm,FALSE
d3-011,3_avatartooluse,pre,2,16,pre,Elbow,Elbow,-0.0541,-0.0541,0.2486,Elbow,FALSE
d3-011,3_avatartooluse,pre,2,17,pre,Wrist,Wrist,-0.0489,-0.0489,0.2485,Wrist,FALSE
d3-011,3_avatartooluse,pre,2,18,pre,Forearm,Forearm,-0.0241,-0.0241,0.2485,Forearm,FALSE
d3-011,3_avatartooluse,second,5,1,post,Wrist,Wrist,-0.0078,-0.0078,0.2554,Wrist,FALSE
d3-011,3_avatartooluse,second,5,2,post,Elbow,Elbow,-0.0458,-0.0458,0.2549,Elbow,FALSE
d3-011,3_avatartooluse,second,5,3,post,Forearm,Forearm,-0.0546,-0.0546,0.2549,Forearm,FALSE
d3-011,3_avatartooluse,second,5,4,post,Wrist,Wrist,-0.0109,-0.0109,0.254,Wrist,FALSE
d3-011,3_avatartooluse,second,5,5,post,Forearm,Forearm,0.0015,0.0015,0.2537,Forearm,FALSE
d3-011,3_avatartooluse,second,5,6,post,Elbow,Elbow,-0.0676,-0.0676,0.2532,Elbow,FALSE
d3-011,3_avatartooluse,second,5,7,post,Forearm,Forearm,4e-04,4e-04,0.253,Forearm,FALSE
d3-011,3_avatartooluse,second,5,8,post,Wrist,Wrist,0.0095,0.0095,0.2528,Wrist,FALSE
d3-011,3_avatartooluse,second,5,9,post,Elbow,Elbow,-0.0925,-0.0925,0.2529,Elbow,FALSE
d3-011,3_avatartooluse,second,5,10,post,Forearm,Forearm,0.0301,0.0301,0.2527,Forearm,FALSE
d3-011,3_avatartooluse,second,5,11,post,Elbow,Elbow,-0.1592,-0.1592,0.2525,Elbow,FALSE
d3-011,3_avatartooluse,second,5,12,post,Wrist,Wrist,-0.0056,-0.0056,0.2525,Wrist,FALSE
d3-011,3_avatartooluse,second,5,13,post,Forearm,Forearm,0.0336,0.0336,0.2526,Forearm,FALSE
d3-011,3_avatartooluse,second,5,14,post,Wrist,Wrist,0.0058,0.0058,0.2528,Wrist,FALSE
d3-011,3_avatartooluse,second,5,15,post,Elbow,Elbow,-0.0555,-0.0555,0.2531,Elbow,FALSE
d3-011,3_avatartooluse,second,5,16,post,Wrist,Wrist,0.0038,0.0038,0.2527,Wrist,FALSE
d3-011,3_avatartooluse,second,5,17,post,Elbow,Elbow,-0.0626,-0.0626,0.2529,Elbow,FALSE
d3-011,3_avatartooluse,second,5,18,post,Forearm,Forearm,0.0186,0.0186,0.2526,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,1,pre,Elbow,Elbow,-0.0606,-0.0606,0.2562,Elbow,FALSE
d3-012,3_avatartooluse,pre,2,2,pre,Wrist,Wrist,-0.0645,-0.0645,0.2556,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,3,pre,Forearm,Forearm,-0.0634,-0.0634,0.2557,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,4,pre,Elbow,Wrist,0.2455,-0.01,0.2559,Wrist,TRUE
d3-012,3_avatartooluse,pre,2,5,pre,Wrist,Wrist,0.0746,0.0746,0.2555,Wrist,FALSE
d3-012,3_avatartooluse,pre,2,6,pre,Forearm,Forearm,0.0065,0.0065,0.2556,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,7,pre,Elbow,Elbow,-0.0444,-0.0444,0.2543,Elbow,FALSE
d3-012,3_avatartooluse,pre,2,8,pre,Wrist,Wrist,0.0348,0.0348,0.2542,Wrist,FALSE
d3-012,3_avatartooluse,pre,2,9,pre,Forearm,Forearm,0.0086,0.0086,0.2549,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,10,pre,Wrist,Wrist,0.0764,0.0764,0.2552,Wrist,FALSE
d3-012,3_avatartooluse,pre,2,11,pre,Forearm,Forearm,0.0142,0.0142,0.2556,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,12,pre,Elbow,Elbow,-0.0369,-0.0369,0.256,Elbow,FALSE
d3-012,3_avatartooluse,pre,2,13,pre,Forearm,Forearm,0.0222,0.0222,0.2556,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,14,pre,Wrist,Wrist,0.0468,0.0468,0.2556,Wrist,FALSE
d3-012,3_avatartooluse,pre,2,15,pre,Elbow,Elbow,-0.0148,-0.0148,0.2557,Elbow,FALSE
d3-012,3_avatartooluse,pre,2,16,pre,Wrist,Wrist,0.0473,0.0473,0.2561,Wrist,FALSE
d3-012,3_avatartooluse,pre,2,17,pre,Forearm,Forearm,0.0063,0.0063,0.2562,Forearm,FALSE
d3-012,3_avatartooluse,pre,2,18,pre,Elbow,Wrist,0.2698,0.0139,0.2561,Wrist,TRUE
d3-012,3_avatartooluse,first,4,1,post,Elbow,Elbow,-0.0427,-0.0427,0.256,Elbow,FALSE
d3-012,3_avatartooluse,first,4,2,post,Forearm,Forearm,0.0057,0.0057,0.2558,Forearm,FALSE
d3-012,3_avatartooluse,first,4,3,post,Wrist,Wrist,0.0481,0.0481,0.2555,Wrist,FALSE
d3-012,3_avatartooluse,first,4,4,post,Elbow,Elbow,-0.0855,-0.0855,0.2565,Elbow,FALSE
d3-012,3_avatartooluse,first,4,5,post,Forearm,Forearm,-6e-04,-6e-04,0.2565,Forearm,FALSE
d3-012,3_avatartooluse,first,4,6,post,Wrist,Wrist,0.0514,0.0514,0.2566,Wrist,FALSE
d3-012,3_avatartooluse,first,4,7,post,Elbow,Elbow,-0.0836,-0.0836,0.2572,Elbow,FALSE
d3-012,3_avatartooluse,first,4,8,post,Forearm,Forearm,0.0062,0.0062,0.2571,Forearm,FALSE
d3-012,3_avatartooluse,first,4,9,post,Wrist,Wrist,0.0358,0.0358,0.2572,Wrist,FALSE
d3-012,3_avatartooluse,first,4,10,post,Elbow,Elbow,-0.1055,-0.1055,0.2573,Elbow,FALSE
d3-012,3_avatartooluse,first,4,11,post,Forearm,Forearm,0.0339,0.0339,0.2571,Forearm,FALSE
d3-012,3_avatartooluse,first,4,12,post,Wrist,Wrist,0.0458,0.0458,0.2569,Wrist,FALSE
d3-012,3_avatartooluse,first,4,13,post,Forearm,Forearm,0.0251,0.0251,0.2575,Forearm,FALSE
d3-012,3_avatartooluse,first,4,14,post,Elbow,Wrist,0.2417,-0.0143,0.257,Wrist,TRUE
d3-012,3_avatartooluse,first,4,15,post,Wrist,Wrist,-0.0105,-0.0105,0.2578,Wrist,FALSE
d3-012,3_avatartooluse,first,4,16,post,Elbow,Elbow,-0.1036,-0.1036,0.2586,Elbow,FALSE
d3-012,3_avatartooluse,first,4,17,post,Forearm,Forearm,0.0187,0.0187,0.2587,Forearm,FALSE
d3-012,3_avatartooluse,first,4,18,post,Wrist,Wrist,0.0583,0.0583,0.2581,Wrist,FALSE
d3-013,3_avatartooluse,pre,2,1,pre,Elbow,Elbow,-0.1479,-0.1479,0.2429,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,2,pre,Forearm,Forearm,-0.0558,-0.0558,0.2423,Forearm,FALSE
d3-013,3_avatartooluse,pre,2,3,pre,Wrist,Wrist,-0.0464,-0.0464,0.242,Wrist,FALSE
d3-013,3_avatartooluse,pre,2,4,pre,Elbow,Elbow,-0.1871,-0.1871,0.2417,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,5,pre,Wrist,Wrist,-0.059,-0.059,0.2431,Wrist,FALSE
d3-013,3_avatartooluse,pre,2,6,pre,Forearm,Forearm,-0.0914,-0.0914,0.2438,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,7,pre,Elbow,Elbow,-0.0886,-0.0886,0.243,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,8,pre,Wrist,Wrist,-0.0822,-0.0822,0.2449,Forearm,FALSE
d3-013,3_avatartooluse,pre,2,9,pre,Forearm,Forearm,-0.1033,-0.1033,0.2441,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,10,pre,Wrist,Wrist,-0.0888,-0.0888,0.2436,Forearm,FALSE
d3-013,3_avatartooluse,pre,2,11,pre,Forearm,Forearm,-0.0826,-0.0826,0.245,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,12,pre,Elbow,Elbow,-0.0914,-0.0914,0.2428,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,13,pre,Forearm,Forearm,-0.113,-0.113,0.2424,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,14,pre,Wrist,Wrist,-0.0596,-0.0596,0.2427,Forearm,FALSE
d3-013,3_avatartooluse,pre,2,15,pre,Elbow,Elbow,-0.1135,-0.1135,0.2425,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,16,pre,Forearm,Forearm,-0.1043,-0.1043,0.2429,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,17,pre,Elbow,Elbow,-0.106,-0.106,0.2421,Elbow,FALSE
d3-013,3_avatartooluse,pre,2,18,pre,Wrist,Wrist,-0.0909,-0.0909,0.2427,Forearm,FALSE
d3-013,3_avatartooluse,first,4,1,post,Wrist,Wrist,-0.0454,-0.0454,0.2391,Wrist,FALSE
d3-013,3_avatartooluse,first,4,2,post,Elbow,Elbow,-0.0962,-0.0962,0.2402,Elbow,FALSE
d3-013,3_avatartooluse,first,4,3,post,Forearm,Forearm,-0.1021,-0.1021,0.2403,Elbow,FALSE
d3-013,3_avatartooluse,first,4,4,post,Elbow,Elbow,-0.1096,-0.1096,0.2391,Elbow,FALSE
d3-013,3_avatartooluse,first,4,5,post,Forearm,Elbow,-0.139,-0.0213,0.2405,Elbow,TRUE
d3-013,3_avatartooluse,first,4,6,post,Wrist,Wrist,-0.0755,-0.0755,0.2398,Forearm,FALSE
d3-013,3_avatartooluse,first,4,7,post,Elbow,Elbow,-0.1395,-0.1395,0.239,Elbow,FALSE
d3-013,3_avatartooluse,first,4,8,post,Forearm,Elbow,-0.1337,-0.0173,0.2372,Elbow,TRUE
d3-013,3_avatartooluse,first,4,9,post,Wrist,Wrist,-0.0753,-0.0753,0.2365,Forearm,FALSE
d3-013,3_avatartooluse,first,4,10,post,Elbow,Elbow,-0.1302,-0.1302,0.236,Elbow,FALSE
d3-013,3_avatartooluse,first,4,11,post,Wrist,Wrist,-0.064,-0.064,0.2368,Forearm,FALSE
d3-013,3_avatartooluse,first,4,12,post,Forearm,Elbow,-0.1303,-0.0139,0.2369,Elbow,TRUE
d3-013,3_avatartooluse,first,4,13,post,Elbow,Elbow,-0.1278,-0.1278,0.2354,Elbow,FALSE
d3-013,3_avatartooluse,first,4,14,post,Wrist,Wrist,-0.0783,-0.0783,0.2352,Forearm,FALSE
d3-013,3_avatartooluse,first,4,15,post,Forearm,Elbow,-0.1297,-0.0134,0.2371,Elbow,TRUE
d3-013,3_avatartooluse,first,4,16,post,Elbow,Elbow,-0.1324,-0.1324,0.2355,Elbow,FALSE
d3-013,3_avatartooluse,first,4,17,post,Forearm,Elbow,-0.1198,-0.00480000000000003,0.2343,Elbow,TRUE
d3-013,3_avatartooluse,first,4,18,post,Wrist,Wrist,-0.0867,-0.0867,0.2347,Forearm,FALSE
d3-014,3_avatartooluse,pre,2,1,pre,Forearm,Forearm,0.0049,0.0049,0.2273,Forearm,FALSE
d3-014,3_avatartooluse,pre,2,2,pre,Elbow,Elbow,-0.0806,-0.0806,0.2269,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,3,pre,Wrist,Wrist,-0.041,-0.041,0.2258,Wrist,FALSE
d3-014,3_avatartooluse,pre,2,4,pre,Elbow,Elbow,-0.1124,-0.1124,0.2249,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,5,pre,Wrist,Wrist,-0.0234,-0.0234,0.224,Wrist,FALSE
d3-014,3_avatartooluse,pre,2,6,pre,Forearm,Forearm,-0.05,-0.05,0.2234,Forearm,FALSE
d3-014,3_avatartooluse,pre,2,7,pre,Elbow,Elbow,-0.1353,-0.1353,0.224,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,8,pre,Wrist,Wrist,-0.0805,-0.0805,0.224,Forearm,FALSE
d3-014,3_avatartooluse,pre,2,9,pre,Forearm,Forearm,-0.0631,-0.0631,0.2237,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,10,pre,Wrist,Wrist,-0.068,-0.068,0.2235,Forearm,FALSE
d3-014,3_avatartooluse,pre,2,11,pre,Forearm,Forearm,-0.0859,-0.0859,0.2234,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,12,pre,Elbow,Elbow,-0.1612,-0.1612,0.2234,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,13,pre,Wrist,Wrist,-0.0526,-0.0526,0.223,Wrist,FALSE
d3-014,3_avatartooluse,pre,2,14,pre,Forearm,Forearm,-0.0845,-0.0845,0.2227,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,15,pre,Elbow,Elbow,-0.159,-0.159,0.223,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,16,pre,Wrist,Wrist,-0.0443,-0.0443,0.2232,Wrist,FALSE
d3-014,3_avatartooluse,pre,2,17,pre,Elbow,Elbow,-0.1499,-0.1499,0.2231,Elbow,FALSE
d3-014,3_avatartooluse,pre,2,18,pre,Forearm,Forearm,-0.1103,-0.1103,0.2232,Elbow,FALSE
d3-014,3_avatartooluse,first,4,1,post,Forearm,Forearm,-0.0319,-0.0319,0.2185,Forearm,FALSE
d3-014,3_avatartooluse,first,4,2,post,Wrist,Wrist,-0.0312,-0.0312,0.219,Wrist,FALSE
d3-014,3_avatartooluse,first,4,3,post,Elbow,Elbow,-0.0888,-0.0888,0.2198,Elbow,FALSE
d3-014,3_avatartooluse,first,4,4,post,Forearm,Forearm,-0.094,-0.094,0.2195,Elbow,FALSE
d3-014,3_avatartooluse,first,4,5,post,Elbow,Elbow,-0.1249,-0.1249,0.2195,Elbow,FALSE
d3-014,3_avatartooluse,first,4,6,post,Wrist,Wrist,-0.0736,-0.0736,0.2191,Forearm,FALSE
d3-014,3_avatartooluse,first,4,7,post,Elbow,Elbow,-0.134,-0.134,0.2189,Elbow,FALSE
d3-014,3_avatartooluse,first,4,8,post,Wrist,Wrist,-0.0791,-0.0791,0.2188,Forearm,FALSE
d3-014,3_avatartooluse,first,4,9,post,Forearm,Forearm,-0.0963,-0.0963,0.2185,Elbow,FALSE
d3-014,3_avatartooluse,first,4,10,post,Wrist,Wrist,-0.0517,-0.0517,0.2181,Wrist,FALSE
d3-014,3_avatartooluse,first,4,11,post,Elbow,Elbow,-0.1178,-0.1178,0.2192,Elbow,FALSE
d3-014,3_avatartooluse,first,4,12,post,Forearm,Forearm,-0.098,-0.098,0.2191,Elbow,FALSE
d3-014,3_avatartooluse,first,4,13,post,Wrist,Wrist,-0.0953,-0.0953,0.2192,Forearm,FALSE
d3-014,3_avatartooluse,first,4,14,post,Forearm,Elbow,-0.1132,-0.0038999999999999,0.2192,Elbow,TRUE
d3-014,3_avatartooluse,first,4,15,post,Elbow,Elbow,-0.1357,-0.1357,0.2194,Elbow,FALSE
d3-014,3_avatartooluse,first,4,16,post,Wrist,Wrist,-0.1068,-0.1068,0.2195,Forearm,FALSE
d3-014,3_avatartooluse,first,4,17,post,Elbow,Elbow,-0.154,-0.154,0.2192,Elbow,FALSE
