participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,perceivedforearmlength,perceivedforearmlengthratio,noisewrist,noiseelbow,startposition,direction,speed,trialtime
d3-019,18,4,0.2475,0.7531,-0.366,0.2465,0.7668,-0.5907,0.247,0.76,-0.4784,0.2473,0.7531,-0.2761,Wrist,0.0899,0.2251,0.3329,1.4787,0.1939,0.2011,-0.6123,forward,0.261222,4.2937
