experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-010,1,29,2,11,952.4855,958.2393,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T029.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T029.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T029.csv,,,
1_tooluseinVR,d1-010,1,30,2,12,961.1923,966.8231,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T030.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T030.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T030.csv,,,
1_tooluseinVR,d1-010,1,31,2,13,972.6434,978.0283,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T031.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T031.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T031.csv,,,
1_tooluseinVR,d1-010,1,32,2,14,980.9839,986.8912,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T032.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T032.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T032.csv,,,
1_tooluseinVR,d1-010,1,33,2,15,989.8463,995.8878,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T033.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T033.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T033.csv,,,
1_tooluseinVR,d1-010,1,34,2,16,998.8402,1004.338,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T034.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T034.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T034.csv,,,
1_tooluseinVR,d1-010,1,35,2,17,1007.294,1012.424,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T035.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T035.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T035.csv,,,
1_tooluseinVR,d1-010,1,36,2,18,1015.378,1020.262,,,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T036.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T036.csv,1_tooluseinVR/d1-010/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T036.csv,,,
1_tooluseinVR,d1-010,1,37,3,1,1413.89,1420.42,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T037.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
1_tooluseinVR,d1-010,1,38,3,2,1423.373,1430.838,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T038.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
1_tooluseinVR,d1-010,1,39,3,3,1433.792,1439.756,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T039.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
1_tooluseinVR,d1-010,1,40,3,4,1442.709,1449.861,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T040.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
1_tooluseinVR,d1-010,1,41,3,5,1452.816,1459.124,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T041.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
1_tooluseinVR,d1-010,1,42,3,6,1462.075,1468.475,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T042.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
1_tooluseinVR,d1-010,1,43,3,7,1471.43,1477.538,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T043.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
1_tooluseinVR,d1-010,1,44,3,8,1480.492,1486.6,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T044.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
1_tooluseinVR,d1-010,1,45,3,9,1489.554,1495.396,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T045.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
1_tooluseinVR,d1-010,1,46,3,10,1498.348,1504.424,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T046.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
1_tooluseinVR,d1-010,1,47,3,11,1507.378,1513.032,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T047.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
1_tooluseinVR,d1-010,1,48,3,12,1515.984,1522.071,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T048.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
1_tooluseinVR,d1-010,1,49,3,13,1525.027,1531.423,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T049.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
1_tooluseinVR,d1-010,1,50,3,14,1534.377,1540.349,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T050.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
1_tooluseinVR,d1-010,1,51,3,15,1543.305,1548.579,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T051.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
1_tooluseinVR,d1-010,1,52,3,16,1551.536,1557.188,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T052.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
1_tooluseinVR,d1-010,1,53,3,17,1560.143,1565.306,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T053.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
1_tooluseinVR,d1-010,1,54,3,18,1568.261,1573.215,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T054.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
1_tooluseinVR,d1-010,1,55,3,19,1576.168,1583.209,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T055.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
1_tooluseinVR,d1-010,1,56,3,20,1586.161,1591.648,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T056.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
1_tooluseinVR,d1-010,1,57,3,21,1594.605,1600.234,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T057.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
1_tooluseinVR,d1-010,1,58,3,22,1603.189,1609.14,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T058.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
1_tooluseinVR,d1-010,1,59,3,23,1612.095,1617.037,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T059.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
1_tooluseinVR,d1-010,1,60,3,24,1619.992,1624.769,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T060.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
1_tooluseinVR,d1-010,1,61,3,25,1627.722,1632.784,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T061.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
1_tooluseinVR,d1-010,1,62,3,26,1635.74,1640.45,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T062.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
1_tooluseinVR,d1-010,1,63,3,27,1643.404,1648.323,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T063.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
1_tooluseinVR,d1-010,1,64,3,28,1651.278,1656.331,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T064.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
1_tooluseinVR,d1-010,1,65,3,29,1659.286,1686.929,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T065.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
1_tooluseinVR,d1-010,1,66,3,30,1689.881,1695.266,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T066.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
1_tooluseinVR,d1-010,1,67,3,31,1698.223,1703.342,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T067.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
1_tooluseinVR,d1-010,1,68,3,32,1706.295,1711.214,,,,,,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T068.csv,1_tooluseinVR/d1-010/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
