experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse 1,d3-015,1,11,1,11,1726.732,1728.482,0,0,0,359.9858,0,359.9756,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T011.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T011.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,12,1,12,1732.529,1734.324,0,0,0,359.9858,0,359.9756,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T012.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T012.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,13,1,13,1738.36,1739.581,0,0,0,359.9858,0,359.9756,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T013.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T013.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,14,1,14,1743.624,1746.236,0,0,0,359.9858,0,359.9756,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T014.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T014.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,15,1,15,1751.573,1752.927,0,0,0,359.9858,0,359.9756,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T015.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T015.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,16,1,16,1757.241,1760.631,0,0,0,359.9858,0,359.9756,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T016.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T016.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,17,1,17,1771.644,1772.652,0,0,0,359.981,0,359.9721,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T017.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T017.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,18,1,18,1776.786,1780.591,0,0,0,359.981,0,359.9721,1,1,1,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_estimates_T018.csv,3_avatartooluse 1/d3-015/S001/trackers/landmark/landmark_gaze_data_T018.csv,,,,,,,,
3_avatartooluse 1,d3-015,1,19,2,1,1945.652,1949.782,0,0,0,359.969,0,359.937,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T019.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T019.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T019.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T019.csv,,,,
3_avatartooluse 1,d3-015,1,20,2,2,1952.737,1975.449,0,0,0,359.9682,0,359.9328,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T020.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T020.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T020.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T020.csv,,,,
3_avatartooluse 1,d3-015,1,21,2,3,2047.712,2053.337,0,0,0,359.9631,0,359.9184,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T021.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T021.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T021.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T021.csv,,,,
3_avatartooluse 1,d3-015,1,22,2,4,2063.263,2067.138,0,0,0,359.9631,0,359.9184,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T022.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T022.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T022.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T022.csv,,,,
3_avatartooluse 1,d3-015,1,23,2,5,2070.093,2074.113,0,0,0,359.9636,0,359.9173,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T023.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T023.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T023.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T023.csv,,,,
3_avatartooluse 1,d3-015,1,24,2,6,2081.021,2084.531,0,0,0,359.9613,0,359.9153,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T024.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T024.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T024.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T024.csv,,,,
3_avatartooluse 1,d3-015,1,25,2,7,2087.485,2091.023,0,0,0,359.9603,0,359.9134,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T025.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T025.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T025.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T025.csv,,,,
3_avatartooluse 1,d3-015,1,26,2,8,2093.989,2097.507,0,0,0,359.9603,0,359.9134,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T026.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T026.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T026.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T026.csv,,,,
3_avatartooluse 1,d3-015,1,27,2,9,2100.463,2103.966,0,0,0,359.9614,0,359.9133,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T027.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T027.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T027.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T027.csv,,,,
3_avatartooluse 1,d3-015,1,28,2,10,2106.92,2110.396,0,0,0,359.9614,0,359.9133,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T028.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T028.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T028.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T028.csv,,,,
3_avatartooluse 1,d3-015,1,29,2,11,2113.35,2116.811,0,0,0,359.9614,0,359.9133,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T029.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T029.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T029.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T029.csv,,,,
3_avatartooluse 1,d3-015,1,30,2,12,2119.77,2123.412,0,0,0,359.9617,0,359.9109,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T030.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T030.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T030.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T030.csv,,,,
3_avatartooluse 1,d3-015,1,31,2,13,2126.366,2130.29,0,0,0,359.9617,0,359.9109,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T031.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T031.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T031.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T031.csv,,,,
3_avatartooluse 1,d3-015,1,32,2,14,2133.248,2137.412,0,0,0,359.9617,0,359.9109,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T032.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T032.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T032.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T032.csv,,,,
3_avatartooluse 1,d3-015,1,33,2,15,2140.371,2144.125,0,0,0,359.9617,0,359.9109,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T033.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T033.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T033.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T033.csv,,,,
3_avatartooluse 1,d3-015,1,34,2,16,2147.079,2151.243,0,0,0,359.9615,0,359.9101,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T034.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T034.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T034.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T034.csv,,,,
3_avatartooluse 1,d3-015,1,35,2,17,2154.198,2158.262,0,0,0,359.9615,0,359.9101,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T035.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T035.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T035.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T035.csv,,,,
3_avatartooluse 1,d3-015,1,36,2,18,2161.216,2172.078,0,0,0,359.9615,0,359.9101,1,1,1,,,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_vrpn_movement_T036.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_gaze_data_T036.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T036.csv,3_avatartooluse 1/d3-015/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T036.csv,,,,
3_avatartooluse 1,d3-015,1,37,3,1,2404.634,2410.52,0,0,0,359.9577,0,359.8991,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T037.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T037.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T037.csv
3_avatartooluse 1,d3-015,1,38,3,2,2413.475,2417.771,0,0,0,359.9577,0,359.8991,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T038.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T038.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T038.csv
3_avatartooluse 1,d3-015,1,39,3,3,2422.704,2427.457,0,0,0,359.96,0,359.9004,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T039.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T039.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T039.csv
3_avatartooluse 1,d3-015,1,40,3,4,2430.412,2434.716,0,0,0,359.9591,0,359.9008,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T040.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T040.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T040.csv
3_avatartooluse 1,d3-015,1,41,3,5,2437.675,2441.864,0,0,0,359.9588,0,359.9006,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T041.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T041.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T041.csv
3_avatartooluse 1,d3-015,1,42,3,6,2444.816,2450.286,0,0,0,359.9592,0,359.8986,1,1,1,,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T042.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T042.csv
3_avatartooluse 1,d3-015,1,43,3,7,2472.669,2477.688,0,0,0,359.9568,0,359.9005,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T043.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T043.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T043.csv
3_avatartooluse 1,d3-015,1,44,3,8,2480.643,2485.43,0,0,0,359.9569,0,359.9002,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T044.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T044.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T044.csv
3_avatartooluse 1,d3-015,1,45,3,9,2488.384,2493.449,0,0,0,359.9569,0,359.9002,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T045.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T045.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T045.csv
3_avatartooluse 1,d3-015,1,46,3,10,2496.403,2501.312,0,0,0,359.9569,0,359.9002,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T046.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T046.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T046.csv
3_avatartooluse 1,d3-015,1,47,3,11,2504.266,2508.925,0,0,0,359.9537,0,359.9036,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T047.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T047.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T047.csv
3_avatartooluse 1,d3-015,1,48,3,12,2511.884,2517.293,0,0,0,359.9537,0,359.9036,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T048.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T048.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T048.csv
3_avatartooluse 1,d3-015,1,49,3,13,2520.247,2526.922,0,0,0,359.9572,0,359.9038,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T049.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T049.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T049.csv
3_avatartooluse 1,d3-015,1,50,3,14,2529.876,2536.406,0,0,0,359.9573,0,359.9048,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T050.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T050.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T050.csv
3_avatartooluse 1,d3-015,1,51,3,15,2539.36,2544.835,0,0,0,359.9544,0,359.9049,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T051.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T051.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T051.csv
3_avatartooluse 1,d3-015,1,52,3,16,2547.791,2555.963,0,0,0,359.9544,0,359.9049,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T052.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T052.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T052.csv
3_avatartooluse 1,d3-015,1,53,3,17,2558.918,2564.038,0,0,0,359.9557,0,359.904,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T053.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T053.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T053.csv
3_avatartooluse 1,d3-015,1,54,3,18,2566.992,2572.412,0,0,0,359.9566,0,359.9045,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse 1,d3-015,1,55,3,19,2575.366,2581.428,0,0,0,359.9566,0,359.9045,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
3_avatartooluse 1,d3-015,1,56,3,20,2584.384,2590.092,0,0,0,359.9572,0,359.9045,1,1,1,,,,,,,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_gaze_data_T056.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T056.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,3_avatartooluse 1/d3-015/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T056.csv
