participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-005,1,2,Wrist,0.0000,startbuffer,0.2811,0.7914,-0.8730
d3-005,1,2,Wrist,6.9817,startbuffer,0.2811,0.7914,-0.8730
d3-005,1,2,Wrist,12.9660,startbuffer,0.2811,0.7914,-0.8730
d3-005,1,2,Wrist,18.9498,startbuffer,0.2809,0.7917,-0.8729
d3-005,1,2,Wrist,24.9337,startbuffer,0.2808,0.7917,-0.8729
d3-005,1,2,Wrist,30.9182,startbuffer,0.2808,0.7917,-0.8729
d3-005,1,2,Wrist,36.9019,startbuffer,0.2808,0.7917,-0.8729
d3-005,1,2,Wrist,42.8870,startbuffer,0.2808,0.7917,-0.8729
d3-005,1,2,Wrist,48.8702,startbuffer,0.2808,0.7917,-0.8729
d3-005,1,2,Wrist,54.8541,startbuffer,0.2810,0.7915,-0.8730
d3-005,1,2,Wrist,60.8386,begin,0.2799,0.7908,-0.8722
d3-005,1,2,Wrist,66.8223,begin,0.2799,0.7908,-0.8722
d3-005,1,2,Wrist,72.8065,begin,0.2798,0.7909,-0.8722
d3-005,1,2,Wrist,78.7903,begin,0.2798,0.7909,-0.8722
d3-005,1,2,Wrist,84.7746,begin,0.2798,0.7909,-0.8722
d3-005,1,2,Wrist,90.7587,begin,0.2799,0.7908,-0.8722
d3-005,1,2,Wrist,95.8872,begin,0.2799,0.7908,-0.8722
d3-005,1,2,Wrist,101.8712,begin,0.2796,0.7911,-0.8721
d3-005,1,2,Wrist,107.8552,begin,0.2796,0.7911,-0.8721
d3-005,1,2,Wrist,113.8395,begin,0.2799,0.7908,-0.8721
d3-005,1,2,Wrist,119.8237,begin,0.2800,0.7908,-0.8721
d3-005,1,2,Wrist,125.8072,begin,0.2800,0.7908,-0.8721
d3-005,1,2,Wrist,131.7918,begin,0.2800,0.7908,-0.8721
d3-005,1,2,Wrist,137.7757,begin,0.2799,0.7909,-0.8722
d3-005,1,2,Wrist,143.7603,begin,0.2800,0.7908,-0.8721
d3-005,1,2,Wrist,149.7439,begin,0.2799,0.7908,-0.8721
d3-005,1,2,Wrist,155.2729,begin,0.2797,0.7911,-0.8721
d3-005,1,2,Wrist,161.2573,begin,0.2797,0.7910,-0.8721
d3-005,1,2,Wrist,167.2410,begin,0.2797,0.7910,-0.8721
d3-005,1,2,Wrist,173.2247,begin,0.2797,0.7910,-0.8721
d3-005,1,2,Wrist,179.2092,begin,0.2797,0.7910,-0.8721
d3-005,1,2,Wrist,185.1931,begin,0.2797,0.7911,-0.8721
d3-005,1,2,Wrist,191.1768,begin,0.2799,0.7908,-0.8721
d3-005,1,2,Wrist,197.1611,begin,0.2800,0.7908,-0.8721
d3-005,1,2,Wrist,203.1453,begin,0.2798,0.7909,-0.8721
d3-005,1,2,Wrist,209.1301,begin,0.2797,0.7911,-0.8721
d3-005,1,2,Wrist,215.1137,begin,0.2797,0.7911,-0.8721
d3-005,1,2,Wrist,221.0977,begin,0.2799,0.7907,-0.8721
d3-005,1,2,Wrist,227.0819,begin,0.2799,0.7907,-0.8721
d3-005,1,2,Wrist,233.0664,begin,0.2798,0.7911,-0.8723
d3-005,1,2,Wrist,239.0499,begin,0.2799,0.7911,-0.8722
d3-005,1,2,Wrist,245.0341,begin,0.2799,0.7911,-0.8722
d3-005,1,2,Wrist,251.0178,begin,0.2801,0.7909,-0.8723
d3-005,1,2,Wrist,257.0019,begin,0.2798,0.7911,-0.8722
d3-005,1,2,Wrist,262.9860,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,268.9704,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,274.9542,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,280.9381,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,286.9227,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,292.9063,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,298.8907,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,304.0172,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,310.0016,begin,0.2801,0.7909,-0.8723
d3-005,1,2,Wrist,315.9854,begin,0.2801,0.7909,-0.8723
d3-005,1,2,Wrist,321.9694,begin,0.2799,0.7911,-0.8723
d3-005,1,2,Wrist,327.9534,begin,0.2802,0.7908,-0.8723
d3-005,1,2,Wrist,333.9374,begin,0.2798,0.7910,-0.8723
d3-005,1,2,Wrist,339.9215,begin,0.2798,0.7910,-0.8723
d3-005,1,2,Wrist,345.9060,begin,0.2798,0.7910,-0.8723
d3-005,1,2,Wrist,351.8900,begin,0.2801,0.7908,-0.8723
d3-005,1,2,Wrist,357.8739,begin,0.2801,0.7908,-0.8723
d3-005,1,2,Wrist,363.8587,begin,0.2801,0.7908,-0.8723
d3-005,1,2,Wrist,369.8420,begin,0.2801,0.7908,-0.8723
d3-005,1,2,Wrist,375.8267,begin,0.2801,0.7908,-0.8723
d3-005,1,2,Wrist,381.8102,begin,0.2801,0.7908,-0.8723
d3-005,1,2,Wrist,387.7943,begin,0.2801,0.7908,-0.8723
d3-005,1,2,Wrist,393.7791,begin,0.2798,0.7910,-0.8723
d3-005,1,2,Wrist,399.7629,begin,0.2798,0.7910,-0.8723
d3-005,1,2,Wrist,404.8913,begin,0.2798,0.7907,-0.8722
d3-005,1,2,Wrist,410.8756,begin,0.2798,0.7907,-0.8722
d3-005,1,2,Wrist,416.8597,begin,0.2796,0.7909,-0.8722
d3-005,1,2,Wrist,422.8438,begin,0.2798,0.7912,-0.8723
d3-005,1,2,Wrist,428.8275,begin,0.2798,0.7912,-0.8723
d3-005,1,2,Wrist,434.8117,begin,0.2796,0.7910,-0.8721
d3-005,1,2,Wrist,440.7953,begin,0.2787,0.7912,-0.8719
d3-005,1,2,Wrist,446.7799,begin,0.2782,0.7918,-0.8718
d3-005,1,2,Wrist,452.0323,begin,0.2780,0.7921,-0.8718
d3-005,1,2,Wrist,458.0185,begin,0.2779,0.7921,-0.8719
d3-005,1,2,Wrist,464.0033,begin,0.2773,0.7933,-0.8720
d3-005,1,2,Wrist,469.9866,begin,0.2768,0.7943,-0.8718
d3-005,1,2,Wrist,475.9711,begin,0.2759,0.7958,-0.8719
d3-005,1,2,Wrist,481.9549,begin,0.2755,0.7962,-0.8717
d3-005,1,2,Wrist,487.9389,begin,0.2743,0.7978,-0.8715
d3-005,1,2,Wrist,493.9233,begin,0.2735,0.7991,-0.8715
d3-005,1,2,Wrist,499.9072,begin,0.2726,0.8005,-0.8714
d3-005,1,2,Wrist,505.8910,begin,0.2711,0.8024,-0.8708
d3-005,1,2,Wrist,511.8755,begin,0.2704,0.8033,-0.8706
d3-005,1,2,Wrist,517.8594,begin,0.2684,0.8061,-0.8702
d3-005,1,2,Wrist,523.8435,begin,0.2670,0.8079,-0.8698
d3-005,1,2,Wrist,529.8277,begin,0.2649,0.8107,-0.8691
d3-005,1,2,Wrist,535.8115,begin,0.2641,0.8118,-0.8686
d3-005,1,2,Wrist,541.7962,begin,0.2631,0.8131,-0.8682
d3-005,1,2,Wrist,547.7797,out,0.2603,0.8169,-0.8673
d3-005,1,2,Wrist,552.9976,out,0.2591,0.8185,-0.8666
d3-005,1,2,Wrist,558.9815,out,0.2568,0.8212,-0.8651
d3-005,1,2,Wrist,564.9656,out,0.2556,0.8229,-0.8642
d3-005,1,2,Wrist,570.9497,out,0.2543,0.8245,-0.8634
d3-005,1,2,Wrist,576.9340,out,0.2511,0.8285,-0.8615
d3-005,1,2,Wrist,582.9175,out,0.2498,0.8300,-0.8605
d3-005,1,2,Wrist,588.9021,out,0.2471,0.8329,-0.8579
d3-005,1,2,Wrist,594.8860,out,0.2455,0.8345,-0.8565
d3-005,1,2,Wrist,600.8699,out,0.2422,0.8381,-0.8537
d3-005,1,2,Wrist,606.8539,out,0.2408,0.8398,-0.8522
d3-005,1,2,Wrist,612.8381,out,0.2394,0.8411,-0.8503
d3-005,1,2,Wrist,618.8223,out,0.2366,0.8438,-0.8470
d3-005,1,2,Wrist,624.8061,out,0.2351,0.8455,-0.8453
d3-005,1,2,Wrist,630.7905,out,0.2313,0.8486,-0.8413
d3-005,1,2,Wrist,636.7748,out,0.2299,0.8499,-0.8392
d3-005,1,2,Wrist,641.9329,out,0.2287,0.8508,-0.8371
d3-005,1,2,Wrist,647.9192,out,0.2253,0.8534,-0.8329
d3-005,1,2,Wrist,653.9043,out,0.2233,0.8549,-0.8308
d3-005,1,2,Wrist,659.8876,out,0.2200,0.8570,-0.8262
d3-005,1,2,Wrist,665.8717,out,0.2187,0.8576,-0.8234
d3-005,1,2,Wrist,671.8557,out,0.2156,0.8593,-0.8185
d3-005,1,2,Wrist,677.8402,out,0.2138,0.8605,-0.8165
d3-005,1,2,Wrist,683.8238,out,0.2104,0.8620,-0.8111
d3-005,1,2,Wrist,689.8082,out,0.2088,0.8623,-0.8080
d3-005,1,2,Wrist,695.7916,out,0.2075,0.8625,-0.8053
d3-005,1,2,Wrist,701.8900,out,0.2060,0.8632,-0.8025
d3-005,1,2,Wrist,707.8758,out,0.2021,0.8644,-0.7971
d3-005,1,2,Wrist,713.8597,out,0.2003,0.8647,-0.7941
d3-005,1,2,Wrist,719.8445,out,0.1975,0.8646,-0.7876
d3-005,1,2,Wrist,725.8278,out,0.1940,0.8648,-0.7813
d3-005,1,2,Wrist,731.8122,out,0.1919,0.8654,-0.7786
d3-005,1,2,Wrist,737.7960,out,0.1905,0.8653,-0.7754
d3-005,1,2,Wrist,743.7802,out,0.1872,0.8645,-0.7684
d3-005,1,2,Wrist,749.7641,out,0.1855,0.8645,-0.7653
d3-005,1,2,Wrist,755.2639,out,0.1820,0.8641,-0.7592
d3-005,1,2,Wrist,761.2480,out,0.1800,0.8640,-0.7560
d3-005,1,2,Wrist,767.2317,out,0.1764,0.8631,-0.7490
d3-005,1,2,Wrist,773.2157,out,0.1750,0.8623,-0.7459
d3-005,1,2,Wrist,779.1997,out,0.1735,0.8619,-0.7424
d3-005,1,2,Wrist,785.1841,out,0.1698,0.8616,-0.7366
d3-005,1,2,Wrist,791.1677,out,0.1683,0.8611,-0.7334
d3-005,1,2,Wrist,797.1524,out,0.1649,0.8590,-0.7264
d3-005,1,2,Wrist,802.8908,out,0.1632,0.8588,-0.7235
d3-005,1,2,Wrist,808.8767,out,0.1599,0.8580,-0.7177
d3-005,1,2,Wrist,814.8588,out,0.1583,0.8575,-0.7146
d3-005,1,2,Wrist,820.8430,out,0.1565,0.8567,-0.7115
