participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-005,1,12,Wrist,0.0000,startbuffer,0.2874,0.8048,-0.8643
d3-005,1,12,Wrist,6.9816,startbuffer,0.2836,0.8028,-0.8606
d3-005,1,12,Wrist,12.9655,startbuffer,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,18.7685,startbuffer,0.2838,0.8024,-0.8605
d3-005,1,12,Wrist,24.7528,startbuffer,0.2836,0.8026,-0.8606
d3-005,1,12,Wrist,30.7371,startbuffer,0.2836,0.8026,-0.8606
d3-005,1,12,Wrist,36.7203,startbuffer,0.2836,0.8027,-0.8605
d3-005,1,12,Wrist,42.7053,startbuffer,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,48.6886,startbuffer,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,54.6729,startbuffer,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,60.6568,begin,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,66.6411,begin,0.2838,0.8026,-0.8604
d3-005,1,12,Wrist,72.6246,begin,0.2838,0.8026,-0.8604
d3-005,1,12,Wrist,78.6090,begin,0.2838,0.8026,-0.8604
d3-005,1,12,Wrist,84.5929,begin,0.2838,0.8026,-0.8604
d3-005,1,12,Wrist,90.5771,begin,0.2838,0.8024,-0.8605
d3-005,1,12,Wrist,96.5608,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,102.5453,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,108.5296,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,114.5132,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,120.4979,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,126.4821,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,132.4657,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,138.4501,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,144.4337,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,150.4176,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,156.4021,begin,0.2836,0.8027,-0.8605
d3-005,1,12,Wrist,162.3859,begin,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,168.3699,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,174.3542,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,180.3383,begin,0.2838,0.8025,-0.8605
d3-005,1,12,Wrist,186.3223,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,192.3060,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,198.2908,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,204.2750,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,210.2585,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,216.2425,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,222.2269,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,228.2106,begin,0.2838,0.8026,-0.8606
d3-005,1,12,Wrist,234.1948,begin,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,240.1788,begin,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,246.1630,begin,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,252.1469,begin,0.2838,0.8026,-0.8604
d3-005,1,12,Wrist,258.1310,begin,0.2838,0.8026,-0.8604
d3-005,1,12,Wrist,264.1153,begin,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,270.0992,begin,0.2836,0.8028,-0.8605
d3-005,1,12,Wrist,276.0834,begin,0.2839,0.8024,-0.8604
d3-005,1,12,Wrist,282.0673,begin,0.2839,0.8024,-0.8604
d3-005,1,12,Wrist,288.0516,begin,0.2839,0.8024,-0.8605
d3-005,1,12,Wrist,294.0354,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,300.0195,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,306.0034,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,311.9880,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,317.6647,begin,0.2837,0.8028,-0.8604
d3-005,1,12,Wrist,323.6490,begin,0.2837,0.8028,-0.8604
d3-005,1,12,Wrist,329.6329,begin,0.2837,0.8028,-0.8604
d3-005,1,12,Wrist,335.6169,begin,0.2837,0.8028,-0.8604
d3-005,1,12,Wrist,341.6017,begin,0.2837,0.8027,-0.8604
d3-005,1,12,Wrist,347.5851,begin,0.2837,0.8028,-0.8604
d3-005,1,12,Wrist,353.5695,begin,0.2838,0.8025,-0.8604
d3-005,1,12,Wrist,359.5534,begin,0.2840,0.8024,-0.8604
d3-005,1,12,Wrist,365.5376,begin,0.2839,0.8025,-0.8604
d3-005,1,12,Wrist,371.5225,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,377.5057,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,383.4893,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,389.4738,begin,0.2838,0.8026,-0.8605
d3-005,1,12,Wrist,395.4575,begin,0.2837,0.8028,-0.8603
d3-005,1,12,Wrist,401.4416,begin,0.2837,0.8028,-0.8603
d3-005,1,12,Wrist,407.4259,begin,0.2840,0.8024,-0.8603
d3-005,1,12,Wrist,413.4096,begin,0.2840,0.8024,-0.8603
d3-005,1,12,Wrist,419.3941,begin,0.2838,0.8028,-0.8603
d3-005,1,12,Wrist,425.3780,begin,0.2838,0.8028,-0.8603
d3-005,1,12,Wrist,431.3625,begin,0.2839,0.8027,-0.8602
d3-005,1,12,Wrist,437.3466,begin,0.2839,0.8027,-0.8601
d3-005,1,12,Wrist,443.3303,begin,0.2840,0.8026,-0.8601
d3-005,1,12,Wrist,449.3141,begin,0.2845,0.8032,-0.8601
d3-005,1,12,Wrist,455.2986,begin,0.2846,0.8032,-0.8601
d3-005,1,12,Wrist,461.2825,begin,0.2846,0.8032,-0.8601
d3-005,1,12,Wrist,467.2667,begin,0.2849,0.8035,-0.8601
d3-005,1,12,Wrist,473.2506,begin,0.2849,0.8042,-0.8602
d3-005,1,12,Wrist,479.2349,begin,0.2850,0.8044,-0.8602
d3-005,1,12,Wrist,485.2188,begin,0.2850,0.8042,-0.8602
d3-005,1,12,Wrist,491.2030,begin,0.2850,0.8044,-0.8602
d3-005,1,12,Wrist,497.1874,begin,0.2850,0.8048,-0.8602
d3-005,1,12,Wrist,503.1709,begin,0.2848,0.8061,-0.8603
d3-005,1,12,Wrist,509.1556,begin,0.2845,0.8067,-0.8602
d3-005,1,12,Wrist,515.1392,begin,0.2846,0.8068,-0.8601
d3-005,1,12,Wrist,521.1238,begin,0.2844,0.8073,-0.8601
d3-005,1,12,Wrist,527.1070,begin,0.2838,0.8088,-0.8602
d3-005,1,12,Wrist,533.0919,begin,0.2836,0.8094,-0.8602
d3-005,1,12,Wrist,539.0753,begin,0.2829,0.8101,-0.8603
d3-005,1,12,Wrist,545.0594,begin,0.2826,0.8107,-0.8604
d3-005,1,12,Wrist,551.0434,begin,0.2819,0.8128,-0.8602
d3-005,1,12,Wrist,557.0277,begin,0.2814,0.8137,-0.8602
d3-005,1,12,Wrist,563.0117,begin,0.2802,0.8152,-0.8601
d3-005,1,12,Wrist,568.9956,begin,0.2796,0.8162,-0.8601
d3-005,1,12,Wrist,574.9800,begin,0.2783,0.8186,-0.8598
d3-005,1,12,Wrist,584.9531,begin,0.2765,0.8213,-0.8595
d3-005,1,12,Wrist,589.9927,begin,0.2758,0.8227,-0.8593
d3-005,1,12,Wrist,595.9769,begin,0.2750,0.8236,-0.8592
d3-005,1,12,Wrist,601.9613,begin,0.2730,0.8264,-0.8587
d3-005,1,12,Wrist,607.9486,begin,0.2718,0.8283,-0.8582
d3-005,1,12,Wrist,613.9328,begin,0.2696,0.8313,-0.8574
d3-005,1,12,Wrist,619.9170,begin,0.2689,0.8325,-0.8569
d3-005,1,12,Wrist,625.9006,begin,0.2668,0.8355,-0.8560
d3-005,1,12,Wrist,631.8846,begin,0.2654,0.8374,-0.8554
d3-005,1,12,Wrist,638.8660,begin,0.2628,0.8408,-0.8539
d3-005,1,12,Wrist,644.8502,out,0.2617,0.8423,-0.8530
d3-005,1,12,Wrist,650.8339,out,0.2592,0.8452,-0.8514
d3-005,1,12,Wrist,656.8183,out,0.2579,0.8468,-0.8506
d3-005,1,12,Wrist,662.8028,out,0.2566,0.8487,-0.8494
d3-005,1,12,Wrist,668.7860,out,0.2539,0.8516,-0.8469
d3-005,1,12,Wrist,674.7706,out,0.2527,0.8529,-0.8457
d3-005,1,12,Wrist,680.7543,out,0.2503,0.8559,-0.8429
d3-005,1,12,Wrist,686.7388,out,0.2486,0.8576,-0.8412
d3-005,1,12,Wrist,692.7225,out,0.2457,0.8603,-0.8377
d3-005,1,12,Wrist,698.7069,out,0.2446,0.8612,-0.8358
d3-005,1,12,Wrist,704.6912,out,0.2419,0.8638,-0.8319
d3-005,1,12,Wrist,710.6752,out,0.2402,0.8653,-0.8299
d3-005,1,12,Wrist,716.1978,out,0.2388,0.8664,-0.8277
d3-005,1,12,Wrist,722.1830,out,0.2360,0.8684,-0.8229
d3-005,1,12,Wrist,728.1661,out,0.2349,0.8694,-0.8205
d3-005,1,12,Wrist,734.1498,out,0.2317,0.8713,-0.8158
d3-005,1,12,Wrist,740.1347,out,0.2301,0.8723,-0.8131
d3-005,1,12,Wrist,746.1182,out,0.2269,0.8737,-0.8072
d3-005,1,12,Wrist,752.1026,out,0.2256,0.8743,-0.8047
d3-005,1,12,Wrist,758.0868,out,0.2239,0.8751,-0.8015
d3-005,1,12,Wrist,764.0705,out,0.2202,0.8766,-0.7961
d3-005,1,12,Wrist,770.0546,out,0.2185,0.8773,-0.7932
d3-005,1,12,Wrist,776.0385,out,0.2150,0.8781,-0.7868
d3-005,1,12,Wrist,782.0225,out,0.2150,0.8781,-0.7868
d3-005,1,12,Wrist,788.0075,out,0.2150,0.8781,-0.7868
d3-005,1,12,Wrist,796.9835,out,0.2110,0.8791,-0.7803
d3-005,1,12,Wrist,802.9675,out,0.2046,0.8812,-0.7710
d3-005,1,12,Wrist,808.9514,out,0.2012,0.8817,-0.7643
d3-005,1,12,Wrist,814.9353,out,0.1954,0.8829,-0.7580
d3-005,1,12,Wrist,820.3457,out,0.1928,0.8834,-0.7545
d3-005,1,12,Wrist,826.3299,out,0.1905,0.8840,-0.7512
d3-005,1,12,Wrist,832.3135,out,0.1852,0.8845,-0.7440
d3-005,1,12,Wrist,838.2982,out,0.1828,0.8848,-0.7407
d3-005,1,12,Wrist,844.2825,out,0.1773,0.8863,-0.7344
d3-005,1,12,Wrist,850.2660,out,0.1746,0.8867,-0.7312
d3-005,1,12,Wrist,856.2508,out,0.1693,0.8867,-0.7237
d3-005,1,12,Wrist,862.2344,out,0.1664,0.8872,-0.7204
d3-005,1,12,Wrist,868.2178,out,0.1614,0.8882,-0.7140
d3-005,1,12,Wrist,874.2023,out,0.1588,0.8885,-0.7107
d3-005,1,12,Wrist,880.1861,out,0.1540,0.8879,-0.7031
d3-005,1,12,Wrist,886.1702,out,0.1516,0.8878,-0.6997
d3-005,1,12,Wrist,892.1543,out,0.1474,0.8880,-0.6935
d3-005,1,12,Wrist,898.1385,out,0.1453,0.8882,-0.6903
d3-005,1,12,Wrist,904.1228,out,0.1432,0.8880,-0.6869
d3-005,1,12,Wrist,910.1066,out,0.1392,0.8863,-0.6795
d3-005,1,12,Wrist,916.0905,out,0.1375,0.8860,-0.6765
d3-005,1,12,Wrist,922.0750,out,0.1342,0.8862,-0.6708
d3-005,1,12,Wrist,928.0588,out,0.1327,0.8859,-0.6676
d3-005,1,12,Wrist,934.0428,out,0.1296,0.8843,-0.6610
d3-005,1,12,Wrist,940.0273,out,0.1282,0.8839,-0.6579
d3-005,1,12,Wrist,946.0109,out,0.1267,0.8835,-0.6550
d3-005,1,12,Wrist,951.9949,out,0.1241,0.8834,-0.6499
d3-005,1,12,Wrist,957.9791,out,0.1230,0.8828,-0.6472
d3-005,1,12,Wrist,963.9633,out,0.1203,0.8808,-0.6408
d3-005,1,12,Wrist,969.6234,out,0.1193,0.8801,-0.6380
d3-005,1,12,Wrist,975.6078,out,0.1178,0.8797,-0.6334
d3-005,1,12,Wrist,981.5915,out,0.1169,0.8789,-0.6307
d3-005,1,12,Wrist,990.5679,out,0.1147,0.8761,-0.6248
d3-005,1,12,Wrist,996.5522,out,0.1141,0.8757,-0.6226
d3-005,1,12,Wrist,1002.5360,out,0.1130,0.8749,-0.6187
d3-005,1,12,Wrist,1008.5203,out,0.1130,0.8749,-0.6187
d3-005,1,12,Wrist,1014.5039,out,0.1130,0.8749,-0.6187
d3-005,1,12,Wrist,1020.4882,out,0.1130,0.8749,-0.6187
d3-005,1,12,Wrist,1026.4724,out,0.1130,0.8749,-0.6187
d3-005,1,12,Wrist,1032.4568,out,0.1121,0.8734,-0.6139
d3-005,1,12,Wrist,1038.4403,out,0.1121,0.8734,-0.6139
d3-005,1,12,Wrist,1044.4245,out,0.1121,0.8734,-0.6139
d3-005,1,12,Wrist,1050.4086,out,0.1076,0.8673,-0.5994
d3-005,1,12,Wrist,1056.3928,out,0.1054,0.8641,-0.5926
d3-005,1,12,Wrist,1062.3772,out,0.1049,0.8630,-0.5907
d3-005,1,12,Wrist,1068.3609,out,0.1038,0.8600,-0.5870
d3-005,1,12,Wrist,1074.3450,out,0.1034,0.8591,-0.5853
d3-005,1,12,Wrist,1080.3287,out,0.1035,0.8584,-0.5833
d3-005,1,12,Wrist,1086.3135,out,0.1031,0.8572,-0.5819
d3-005,1,12,Wrist,1092.2968,out,0.1021,0.8545,-0.5788
d3-005,1,12,Wrist,1098.2812,out,0.1022,0.8537,-0.5778
d3-005,1,12,Wrist,1104.2656,out,0.1017,0.8525,-0.5764
d3-005,1,12,Wrist,1110.2494,out,0.1019,0.8518,-0.5752
d3-005,1,12,Wrist,1115.8219,out,0.1017,0.8509,-0.5742
d3-005,1,12,Wrist,1121.7956,out,0.1009,0.8483,-0.5717
d3-005,1,12,Wrist,1127.7792,out,0.1012,0.8471,-0.5710
d3-005,1,12,Wrist,1133.7636,out,0.1009,0.8463,-0.5702
d3-005,1,12,Wrist,1139.7477,out,0.1009,0.8458,-0.5696
d3-005,1,12,Wrist,1145.7316,out,0.1003,0.8441,-0.5679
d3-005,1,12,Wrist,1151.7166,out,0.0997,0.8418,-0.5662
d3-005,1,12,Wrist,1157.6999,out,0.0997,0.8418,-0.5662
d3-005,1,12,Wrist,1163.6842,out,0.0987,0.8400,-0.5646
d3-005,1,12,Wrist,1169.6679,out,0.0985,0.8393,-0.5640
d3-005,1,12,Wrist,1175.6523,out,0.0977,0.8372,-0.5623
d3-005,1,12,Wrist,1181.6360,out,0.0974,0.8364,-0.5619
d3-005,1,12,Wrist,1187.6203,out,0.0969,0.8359,-0.5612
d3-005,1,12,Wrist,1193.6042,out,0.0962,0.8347,-0.5603
d3-005,1,12,Wrist,1199.5886,out,0.0957,0.8337,-0.5595
d3-005,1,12,Wrist,1205.5724,out,0.0952,0.8322,-0.5583
d3-005,1,12,Wrist,1211.5563,out,0.0947,0.8318,-0.5579
d3-005,1,12,Wrist,1217.0576,out,0.0940,0.8316,-0.5576
d3-005,1,12,Wrist,1223.0423,out,0.0935,0.8302,-0.5564
d3-005,1,12,Wrist,1229.0259,out,0.0930,0.8292,-0.5555
d3-005,1,12,Wrist,1235.0100,out,0.0923,0.8282,-0.5546
d3-005,1,12,Wrist,1240.9944,out,0.0923,0.8282,-0.5546
d3-005,1,12,Wrist,1246.9783,out,0.0923,0.8282,-0.5546
d3-005,1,12,Wrist,1252.9625,out,0.0915,0.8273,-0.5535
d3-005,1,12,Wrist,1258.5856,out,0.0915,0.8273,-0.5535
d3-005,1,12,Wrist,1264.5698,out,0.0915,0.8273,-0.5535
d3-005,1,12,Wrist,1270.5536,out,0.0915,0.8273,-0.5535
d3-005,1,12,Wrist,1276.5385,out,0.0915,0.8273,-0.5535
d3-005,1,12,Wrist,1282.5217,out,0.0883,0.8247,-0.5515
d3-005,1,12,Wrist,1288.5066,out,0.0883,0.8247,-0.5515
d3-005,1,12,Wrist,1294.4901,out,0.0883,0.8247,-0.5515
d3-005,1,12,Wrist,1300.4744,out,0.0873,0.8212,-0.5468
d3-005,1,12,Wrist,1306.4579,out,0.0868,0.8202,-0.5458
d3-005,1,12,Wrist,1312.4422,out,0.0865,0.8199,-0.5454
d3-005,1,12,Wrist,1318.4023,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1324.3862,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1330.3712,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1336.3544,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1342.3387,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1348.3222,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1354.3067,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1360.2903,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1366.2746,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1372.2589,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1378.2427,out,0.0857,0.8197,-0.5446
d3-005,1,12,Wrist,1384.2263,out,0.0853,0.8195,-0.5440
d3-005,1,12,Wrist,1390.2106,out,0.0853,0.8195,-0.5440
d3-005,1,12,Wrist,1396.1946,out,0.0853,0.8195,-0.5440
d3-005,1,12,Wrist,1402.1788,out,0.0808,0.8170,-0.5374
d3-005,1,12,Wrist,1408.1633,out,0.0806,0.8170,-0.5371
d3-005,1,12,Wrist,1414.1471,out,0.0804,0.8163,-0.5362
d3-005,1,12,Wrist,1420.1317,out,0.0802,0.8163,-0.5360
d3-005,1,12,Wrist,1426.1150,out,0.0797,0.8164,-0.5360
d3-005,1,12,Wrist,1432.0992,out,0.0792,0.8166,-0.5358
d3-005,1,12,Wrist,1438.0839,out,0.0790,0.8163,-0.5355
