participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-005,1,1,Wrist,2.9747,startbuffer,0.2704,0.7930,-0.8571
d3-005,1,1,Wrist,9.9558,startbuffer,0.2704,0.7930,-0.8571
d3-005,1,1,Wrist,15.9405,startbuffer,0.2704,0.7930,-0.8571
d3-005,1,1,Wrist,21.9239,startbuffer,0.2702,0.7930,-0.8571
d3-005,1,1,Wrist,27.9087,startbuffer,0.2702,0.7930,-0.8571
d3-005,1,1,Wrist,33.8920,startbuffer,0.2702,0.7930,-0.8571
d3-005,1,1,Wrist,39.8761,startbuffer,0.2704,0.7930,-0.8571
d3-005,1,1,Wrist,45.8606,startbuffer,0.2704,0.7930,-0.8571
d3-005,1,1,Wrist,51.8446,startbuffer,0.2704,0.7930,-0.8571
d3-005,1,1,Wrist,57.8284,begin,0.2700,0.7932,-0.8570
d3-005,1,1,Wrist,64.8100,begin,0.2702,0.7930,-0.8570
d3-005,1,1,Wrist,70.7936,begin,0.2702,0.7930,-0.8570
d3-005,1,1,Wrist,76.7779,begin,0.2703,0.7929,-0.8570
d3-005,1,1,Wrist,82.3059,begin,0.2701,0.7932,-0.8570
d3-005,1,1,Wrist,88.2899,begin,0.2701,0.7931,-0.8570
d3-005,1,1,Wrist,94.2741,begin,0.2704,0.7930,-0.8570
d3-005,1,1,Wrist,100.2585,begin,0.2704,0.7930,-0.8570
d3-005,1,1,Wrist,106.2424,begin,0.2701,0.7932,-0.8570
d3-005,1,1,Wrist,112.2268,begin,0.2701,0.7932,-0.8570
d3-005,1,1,Wrist,118.2106,begin,0.2702,0.7930,-0.8570
d3-005,1,1,Wrist,124.1948,begin,0.2702,0.7930,-0.8570
d3-005,1,1,Wrist,130.1786,begin,0.2701,0.7931,-0.8569
d3-005,1,1,Wrist,136.1627,begin,0.2701,0.7932,-0.8570
d3-005,1,1,Wrist,142.1472,begin,0.2701,0.7932,-0.8570
d3-005,1,1,Wrist,148.1311,begin,0.2701,0.7932,-0.8570
d3-005,1,1,Wrist,154.1147,begin,0.2701,0.7932,-0.8570
d3-005,1,1,Wrist,160.0990,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,166.0833,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,172.0669,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,178.0510,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,184.0350,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,190.0191,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,196.0036,begin,0.2705,0.7931,-0.8570
d3-005,1,1,Wrist,201.9879,begin,0.2705,0.7931,-0.8570
d3-005,1,1,Wrist,207.9718,begin,0.2702,0.7932,-0.8569
d3-005,1,1,Wrist,213.9560,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,219.9400,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,225.9240,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,231.9080,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,237.8919,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,243.8760,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,249.8605,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,255.8443,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,261.8284,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,267.8130,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,273.7964,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,279.7807,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,285.6774,begin,0.2702,0.7933,-0.8569
d3-005,1,1,Wrist,291.6616,begin,0.2702,0.7933,-0.8569
d3-005,1,1,Wrist,297.6457,begin,0.2703,0.7931,-0.8569
d3-005,1,1,Wrist,303.6298,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,309.6139,begin,0.2704,0.7931,-0.8569
d3-005,1,1,Wrist,315.5978,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,321.5817,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,327.5660,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,333.5502,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,339.5339,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,345.5186,begin,0.2703,0.7931,-0.8570
d3-005,1,1,Wrist,351.5020,begin,0.2703,0.7931,-0.8569
d3-005,1,1,Wrist,357.4866,begin,0.2705,0.7930,-0.8570
d3-005,1,1,Wrist,363.4705,begin,0.2705,0.7930,-0.8570
d3-005,1,1,Wrist,369.4545,begin,0.2704,0.7932,-0.8570
d3-005,1,1,Wrist,375.4386,begin,0.2704,0.7932,-0.8570
d3-005,1,1,Wrist,381.4224,begin,0.2706,0.7930,-0.8570
d3-005,1,1,Wrist,387.4067,begin,0.2706,0.7930,-0.8570
d3-005,1,1,Wrist,393.3907,begin,0.2704,0.7931,-0.8570
d3-005,1,1,Wrist,399.3747,begin,0.2704,0.7931,-0.8570
d3-005,1,1,Wrist,404.7840,begin,0.2704,0.7931,-0.8570
d3-005,1,1,Wrist,410.3163,begin,0.2704,0.7931,-0.8570
d3-005,1,1,Wrist,416.2940,begin,0.2704,0.7931,-0.8570
d3-005,1,1,Wrist,422.2777,begin,0.2704,0.7931,-0.8570
d3-005,1,1,Wrist,428.2618,begin,0.2704,0.7931,-0.8570
d3-005,1,1,Wrist,434.2459,begin,0.2706,0.7931,-0.8570
d3-005,1,1,Wrist,440.2297,begin,0.2706,0.7931,-0.8570
d3-005,1,1,Wrist,446.2139,begin,0.2704,0.7932,-0.8570
d3-005,1,1,Wrist,452.1984,begin,0.2704,0.7932,-0.8570
d3-005,1,1,Wrist,458.1820,begin,0.2705,0.7931,-0.8570
d3-005,1,1,Wrist,464.1659,begin,0.2706,0.7931,-0.8570
d3-005,1,1,Wrist,470.1505,begin,0.2702,0.7932,-0.8569
d3-005,1,1,Wrist,476.1344,begin,0.2702,0.7933,-0.8570
d3-005,1,1,Wrist,482.1187,begin,0.2702,0.7933,-0.8570
