participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,direction,trialtime
208,13,1,0.2715,0.7808,-0.4998,0.2765,0.8182,-0.7274,0.274,0.7995,-0.6136,0.2755,0.7608,-0.7922,Elbow,-0.0648,0.2307,0.1982,0.223,1.486863,backward,1.5331
