participant,block,trial,tracked,pos_x,pos_y,pos_z,aperture,time_ms,phase
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,0,startbuffer
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,4.9854,startbuffer
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,9.9722,startbuffer
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,14.9598,startbuffer
215,4,85,wrist,0.1327,0.8062,-0.9953,0.0000,19.9452,startbuffer
215,4,85,wrist,0.1327,0.8062,-0.9953,0.0000,24.9325,startbuffer
215,4,85,wrist,0.1322,0.8064,-0.9955,0.0000,29.9189,startbuffer
215,4,85,wrist,0.1322,0.8064,-0.9955,0.0000,34.9058,startbuffer
215,4,85,wrist,0.1326,0.8062,-0.9953,0.0000,39.8927,startbuffer
215,4,85,wrist,0.1326,0.8062,-0.9953,0.0000,44.8795,startbuffer
215,4,85,wrist,0.1327,0.8062,-0.9953,0.0000,49.866,startbuffer
215,4,85,wrist,0.1323,0.8065,-0.9955,0.0000,54.8526,startbuffer
215,4,85,wrist,0.1322,0.8066,-0.9956,0.0000,59.8392,begin
215,4,85,wrist,0.1322,0.8066,-0.9956,0.0000,64.8264,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,69.8123,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,74.799,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,79.7862,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,84.7752,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,89.7626,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,94.7486,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,99.7357,begin
215,4,85,wrist,0.1326,0.8064,-0.9955,0.0000,104.722,begin
215,4,85,wrist,0.1322,0.8066,-0.9956,0.0000,109.7088,begin
215,4,85,wrist,0.1322,0.8066,-0.9956,0.0000,114.6953,begin
215,4,85,wrist,0.1326,0.8062,-0.9953,0.0000,119.682,begin
215,4,85,wrist,0.1326,0.8062,-0.9953,0.0000,124.6687,begin
215,4,85,wrist,0.1326,0.8062,-0.9953,0.0000,129.6549,begin
215,4,85,wrist,0.1322,0.8065,-0.9955,0.0000,134.6419,begin
215,4,85,wrist,0.1322,0.8066,-0.9956,0.0000,139.6291,begin
215,4,85,wrist,0.1322,0.8066,-0.9956,0.0000,144.6157,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,149.6019,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,154.589,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,159.5755,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,164.5629,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,169.5488,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,174.5353,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,179.5225,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,184.5087,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,189.4964,begin
215,4,85,wrist,0.1326,0.8064,-0.9954,0.0000,194.4824,begin
215,4,85,wrist,0.1327,0.8062,-0.9953,0.0000,199.4692,begin
215,4,85,wrist,0.1327,0.8062,-0.9953,0.0000,204.4556,begin
