experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,manual_reach_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-013,1,78,3,42,2589.383,2594.145,0,0,0,1.036812,0,359.6452,1,1,1,,,,,,,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-013,1,79,3,43,2597.101,2602.242,0,0,0,1.02856,0,359.6407,1,1,1,,,,,,,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-013,1,80,3,44,2605.197,2610.168,0,0,0,1.021956,0,359.6387,1,1,1,,,,,,,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-013,1,81,3,45,2613.127,2618.324,0,0,0,1.019539,0,359.6342,1,1,1,,,,,,,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-013,1,82,3,46,2621.278,2626.515,0,0,0,1.019539,0,359.6342,1,1,1,,,,,,,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-013,1,83,3,47,2629.475,2634.249,0,0,0,1.021153,0,359.6341,1,1,1,,,,,,,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-013,1,84,3,48,2637.204,2656.906,0,0,0,1.021153,0,359.6341,1,1,1,,,,,,,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-013/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-013,1,85,4,1,2789.863,2794.161,0,0,0,1.033867,0,359.6369,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T085.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T085.csv,,,,
3_avatartooluse,d3-013,1,86,4,2,2798.204,2805.573,0,0,0,1.035463,0,359.6396,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T086.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T086.csv,,,,
3_avatartooluse,d3-013,1,87,4,3,2809.609,2812.319,0,0,0,1.034114,0,359.6378,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T087.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T087.csv,,,,
3_avatartooluse,d3-013,1,88,4,4,2816.373,2821.848,0,0,0,1.034114,0,359.6378,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T088.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T088.csv,,,,
3_avatartooluse,d3-013,1,89,4,5,2828.078,2830.188,0,0,0,1.033937,0,359.6385,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T089.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T089.csv,,,,
3_avatartooluse,d3-013,1,90,4,6,2838.518,2841.142,0,0,0,1.030885,0,359.6362,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T090.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T090.csv,,,,
3_avatartooluse,d3-013,1,91,4,7,2845.193,2846.092,0,0,0,1.030885,0,359.6362,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T091.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T091.csv,,,,
3_avatartooluse,d3-013,1,92,4,8,2850.135,2854.721,0,0,0,1.030885,0,359.6362,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T092.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T092.csv,,,,
3_avatartooluse,d3-013,1,93,4,9,2858.775,2862.318,0,0,0,1.028386,0,359.6373,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T093.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T093.csv,,,,
3_avatartooluse,d3-013,1,94,4,10,2866.357,2869.093,0,0,0,1.028386,0,359.6373,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T094.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T094.csv,,,,
3_avatartooluse,d3-013,1,95,4,11,2873.135,2876.6,0,0,0,1.034889,0,359.6405,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T095.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T095.csv,,,,
3_avatartooluse,d3-013,1,96,4,12,2880.648,2881.121,0,0,0,1.035438,0,359.6417,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T096.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T096.csv,,,,
3_avatartooluse,d3-013,1,97,4,13,2885.157,2888.851,0,0,0,1.035438,0,359.6417,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T097.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T097.csv,,,,
3_avatartooluse,d3-013,1,98,4,14,2892.893,2896.413,0,0,0,1.033852,0,359.6416,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T098.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T098.csv,,,,
3_avatartooluse,d3-013,1,99,4,15,2900.464,2902.577,0,0,0,1.034572,0,359.6397,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T099.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T099.csv,,,,
3_avatartooluse,d3-013,1,100,4,16,2906.628,2907.398,0,0,0,1.034572,0,359.6397,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T100.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T100.csv,,,,
3_avatartooluse,d3-013,1,101,4,17,2911.428,2912.98,0,0,0,1.03705,0,359.6448,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T101.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T101.csv,,,,
3_avatartooluse,d3-013,1,102,4,18,2917.025,2918.691,0,0,0,1.03705,0,359.6448,1,1,1,,,,,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_estimates_T102.csv,3_avatartooluse/d3-013/S001/trackers/landmark/landmark_gaze_data_T102.csv,,,,
3_avatartooluse,d3-013,1,103,5,1,2978.896,2983.169,0,0,0,1.039708,0,359.652,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T103.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T103.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T103.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T103.csv,,,,,,
3_avatartooluse,d3-013,1,104,5,2,2986.126,2989.925,0,0,0,1.039708,0,359.652,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T104.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T104.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T104.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T104.csv,,,,,,
3_avatartooluse,d3-013,1,105,5,3,2992.879,2996.677,0,0,0,1.03965,0,359.6524,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T105.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T105.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T105.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T105.csv,,,,,,
3_avatartooluse,d3-013,1,106,5,4,2999.631,3003.185,0,0,0,1.03874,0,359.653,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T106.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T106.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T106.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T106.csv,,,,,,
3_avatartooluse,d3-013,1,107,5,5,3006.139,3009.726,0,0,0,1.03874,0,359.653,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T107.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T107.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T107.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T107.csv,,,,,,
3_avatartooluse,d3-013,1,108,5,6,3012.681,3016.39,0,0,0,1.03874,0,359.653,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T108.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T108.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T108.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T108.csv,,,,,,
3_avatartooluse,d3-013,1,109,5,7,3019.344,3023.12,0,0,0,1.03874,0,359.653,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T109.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T109.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T109.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T109.csv,,,,,,
3_avatartooluse,d3-013,1,110,5,8,3026.074,3029.85,0,0,0,1.03874,0,359.653,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T110.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T110.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T110.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T110.csv,,,,,,
3_avatartooluse,d3-013,1,111,5,9,3032.804,3036.687,0,0,0,1.039595,0,359.6529,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T111.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T111.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T111.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T111.csv,,,,,,
3_avatartooluse,d3-013,1,112,5,10,3039.646,3043.428,0,0,0,1.038893,0,359.6522,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T112.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T112.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T112.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T112.csv,,,,,,
3_avatartooluse,d3-013,1,113,5,11,3046.387,3050.285,0,0,0,1.038893,0,359.6522,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T113.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T113.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T113.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T113.csv,,,,,,
3_avatartooluse,d3-013,1,114,5,12,3053.239,3057.249,0,0,0,1.038893,0,359.6522,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T114.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T114.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T114.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T114.csv,,,,,,
3_avatartooluse,d3-013,1,115,5,13,3060.203,3063.913,0,0,0,1.039393,0,359.6515,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T115.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T115.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T115.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T115.csv,,,,,,
3_avatartooluse,d3-013,1,116,5,14,3066.866,3070.487,0,0,0,1.037507,0,359.6509,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T116.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T116.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T116.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T116.csv,,,,,,
3_avatartooluse,d3-013,1,117,5,15,3073.441,3077.062,0,0,0,1.037507,0,359.6509,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T117.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T117.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T117.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T117.csv,,,,,,
3_avatartooluse,d3-013,1,118,5,16,3080.016,3083.515,0,0,0,1.039439,0,359.6537,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T118.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T118.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T118.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T118.csv,,,,,,
3_avatartooluse,d3-013,1,119,5,17,3086.468,3089.999,0,0,0,1.038191,0,359.6553,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T119.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T119.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T119.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T119.csv,,,,,,
3_avatartooluse,d3-013,1,120,5,18,3092.954,3108.732,0,0,0,1.038191,0,359.6553,1,1,1,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_gaze_data_T120.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_vrpn_movement_T120.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T120.csv,3_avatartooluse/d3-013/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T120.csv,,,,,,
