participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-009,4,101,Wrist,0.9973,startbuffer,0.2880,0.8170,-0.7809
d3-009,4,101,Wrist,6.5285,startbuffer,0.2862,0.8188,-0.7831
d3-009,4,101,Wrist,12.5126,startbuffer,0.2862,0.8188,-0.7831
d3-009,4,101,Wrist,18.4973,startbuffer,0.2866,0.8183,-0.7832
d3-009,4,101,Wrist,24.4816,startbuffer,0.2866,0.8183,-0.7832
d3-009,4,101,Wrist,30.4665,startbuffer,0.2864,0.8186,-0.7830
d3-009,4,101,Wrist,36.4511,startbuffer,0.2864,0.8186,-0.7830
d3-009,4,101,Wrist,44.4308,startbuffer,0.2867,0.8184,-0.7832
d3-009,4,101,Wrist,50.4154,startbuffer,0.2868,0.8182,-0.7832
d3-009,4,101,Wrist,56.4005,startbuffer,0.2868,0.8182,-0.7832
d3-009,4,101,Wrist,62.3848,startbuffer,0.2863,0.8186,-0.7830
d3-009,4,101,Wrist,68.3691,begin,0.2863,0.8186,-0.7830
d3-009,4,101,Wrist,74.3545,begin,0.2865,0.8184,-0.7830
d3-009,4,101,Wrist,80.3386,begin,0.2865,0.8184,-0.7830
d3-009,4,101,Wrist,86.3234,begin,0.2865,0.8184,-0.7830
d3-009,4,101,Wrist,92.3082,begin,0.2865,0.8184,-0.7829
d3-009,4,101,Wrist,99.2900,begin,0.2868,0.8182,-0.7831
d3-009,4,101,Wrist,105.2745,begin,0.2868,0.8181,-0.7831
d3-009,4,101,Wrist,110.7692,begin,0.2864,0.8186,-0.7830
d3-009,4,101,Wrist,116.7533,begin,0.2864,0.8186,-0.7830
d3-009,4,101,Wrist,122.7428,begin,0.2865,0.8185,-0.7831
d3-009,4,101,Wrist,127.7306,begin,0.2866,0.8184,-0.7832
d3-009,4,101,Wrist,133.7149,begin,0.2866,0.8184,-0.7832
d3-009,4,101,Wrist,139.6996,begin,0.2864,0.8186,-0.7830
d3-009,4,101,Wrist,145.6841,begin,0.2864,0.8186,-0.7830
d3-009,4,101,Wrist,151.6686,begin,0.2868,0.8182,-0.7831
d3-009,4,101,Wrist,157.6536,begin,0.2868,0.8181,-0.7831
d3-009,4,101,Wrist,163.6378,begin,0.2865,0.8184,-0.7829
d3-009,4,101,Wrist,169.6228,begin,0.2865,0.8184,-0.7829
d3-009,4,101,Wrist,175.6073,begin,0.2865,0.8184,-0.7829
d3-009,4,101,Wrist,181.5924,begin,0.2868,0.8181,-0.7831
d3-009,4,101,Wrist,188.5739,begin,0.2864,0.8186,-0.7830
d3-009,4,101,Wrist,194.5590,begin,0.2863,0.8186,-0.7830
d3-009,4,101,Wrist,200.5438,begin,0.2863,0.8186,-0.7830
d3-009,4,101,Wrist,206.0376,begin,0.2866,0.8183,-0.7832
d3-009,4,101,Wrist,211.5311,begin,0.2866,0.8183,-0.7832
d3-009,4,101,Wrist,217.5163,begin,0.2863,0.8186,-0.7830
d3-009,4,101,Wrist,224.4983,begin,0.2863,0.8186,-0.7830
d3-009,4,101,Wrist,230.4837,begin,0.2867,0.8181,-0.7831
d3-009,4,101,Wrist,236.4676,begin,0.2868,0.8181,-0.7831
d3-009,4,101,Wrist,242.4527,begin,0.2868,0.8181,-0.7831
d3-009,4,101,Wrist,248.4377,begin,0.2865,0.8184,-0.7829
d3-009,4,101,Wrist,254.4224,begin,0.2865,0.8184,-0.7829
d3-009,4,101,Wrist,259.9150,begin,0.2868,0.8181,-0.7831
d3-009,4,101,Wrist,265.8996,begin,0.2868,0.8181,-0.7831
d3-009,4,101,Wrist,271.8838,begin,0.2864,0.8186,-0.7829
d3-009,4,101,Wrist,277.3778,begin,0.2864,0.8186,-0.7829
d3-009,4,101,Wrist,283.3625,begin,0.2865,0.8185,-0.7830
d3-009,4,101,Wrist,289.3473,begin,0.2866,0.8183,-0.7831
d3-009,4,101,Wrist,295.3315,begin,0.2865,0.8184,-0.7830
d3-009,4,101,Wrist,301.3169,begin,0.2864,0.8186,-0.7829
d3-009,4,101,Wrist,307.3015,begin,0.2864,0.8186,-0.7829
d3-009,4,101,Wrist,312.7963,begin,0.2868,0.8181,-0.7830
d3-009,4,101,Wrist,318.7810,begin,0.2868,0.8181,-0.7830
d3-009,4,101,Wrist,324.7652,begin,0.2863,0.8185,-0.7829
d3-009,4,101,Wrist,330.7500,begin,0.2863,0.8185,-0.7829
d3-009,4,101,Wrist,336.7350,begin,0.2866,0.8182,-0.7829
d3-009,4,101,Wrist,342.7190,begin,0.2866,0.8181,-0.7829
d3-009,4,101,Wrist,348.7038,begin,0.2864,0.8183,-0.7828
d3-009,4,101,Wrist,354.6890,begin,0.2863,0.8185,-0.7827
d3-009,4,101,Wrist,360.6766,begin,0.2863,0.8185,-0.7827
d3-009,4,101,Wrist,366.6614,begin,0.2863,0.8185,-0.7827
d3-009,4,101,Wrist,372.6456,begin,0.2864,0.8183,-0.7828
d3-009,4,101,Wrist,378.6310,begin,0.2863,0.8184,-0.7827
d3-009,4,101,Wrist,384.6164,begin,0.2863,0.8184,-0.7827
d3-009,4,101,Wrist,392.5951,begin,0.2868,0.8179,-0.7824
d3-009,4,101,Wrist,399.5771,begin,0.2868,0.8179,-0.7824
d3-009,4,101,Wrist,405.5618,begin,0.2865,0.8183,-0.7822
d3-009,4,101,Wrist,411.5463,begin,0.2865,0.8183,-0.7822
d3-009,4,101,Wrist,417.5313,begin,0.2870,0.8174,-0.7818
d3-009,4,101,Wrist,423.5157,begin,0.2870,0.8174,-0.7819
d3-009,4,101,Wrist,429.5005,begin,0.2870,0.8174,-0.7819
d3-009,4,101,Wrist,435.4844,begin,0.2869,0.8175,-0.7816
d3-009,4,101,Wrist,442.4678,begin,0.2870,0.8174,-0.7816
d3-009,4,101,Wrist,448.4520,begin,0.2871,0.8173,-0.7816
d3-009,4,101,Wrist,454.4366,begin,0.2871,0.8173,-0.7816
d3-009,4,101,Wrist,460.4211,begin,0.2866,0.8177,-0.7815
d3-009,4,101,Wrist,466.4053,begin,0.2865,0.8177,-0.7814
d3-009,4,101,Wrist,472.3905,begin,0.2865,0.8176,-0.7814
d3-009,4,101,Wrist,478.3755,begin,0.2858,0.8175,-0.7808
d3-009,4,101,Wrist,484.3600,begin,0.2849,0.8183,-0.7806
d3-009,4,101,Wrist,490.3445,begin,0.2846,0.8186,-0.7806
d3-009,4,101,Wrist,496.3291,begin,0.2847,0.8182,-0.7804
d3-009,4,101,Wrist,502.3140,begin,0.2839,0.8186,-0.7801
d3-009,4,101,Wrist,508.2376,begin,0.2831,0.8192,-0.7799
d3-009,4,101,Wrist,514.2220,begin,0.2817,0.8202,-0.7794
d3-009,4,101,Wrist,520.2071,begin,0.2811,0.8203,-0.7791
d3-009,4,101,Wrist,526.1915,begin,0.2799,0.8207,-0.7785
d3-009,4,101,Wrist,532.1759,begin,0.2791,0.8212,-0.7782
d3-009,4,101,Wrist,538.1610,begin,0.2778,0.8223,-0.7778
d3-009,4,101,Wrist,544.1460,begin,0.2759,0.8233,-0.7770
d3-009,4,101,Wrist,550.1301,begin,0.2753,0.8233,-0.7766
d3-009,4,101,Wrist,556.1141,begin,0.2729,0.8247,-0.7755
d3-009,4,101,Wrist,562.0999,begin,0.2717,0.8260,-0.7748
d3-009,4,101,Wrist,568.0839,begin,0.2704,0.8270,-0.7741
d3-009,4,101,Wrist,574.0692,begin,0.2677,0.8279,-0.7726
