participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-009,4,98,Wrist,0.0000,startbuffer,0.2926,0.8191,-0.7887
d3-009,4,98,Wrist,6.9677,startbuffer,0.2921,0.8188,-0.7881
d3-009,4,98,Wrist,12.9517,startbuffer,0.2923,0.8186,-0.7882
d3-009,4,98,Wrist,18.9367,startbuffer,0.2924,0.8186,-0.7882
d3-009,4,98,Wrist,24.9212,startbuffer,0.2919,0.8190,-0.7882
d3-009,4,98,Wrist,30.9061,startbuffer,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,36.8907,startbuffer,0.2920,0.8190,-0.7882
d3-009,4,98,Wrist,42.8752,startbuffer,0.2921,0.8189,-0.7882
d3-009,4,98,Wrist,48.8603,begin,0.2922,0.8188,-0.7882
d3-009,4,98,Wrist,54.8444,begin,0.2921,0.8188,-0.7882
d3-009,4,98,Wrist,60.8293,begin,0.2921,0.8188,-0.7882
d3-009,4,98,Wrist,66.8139,begin,0.2923,0.8186,-0.7882
d3-009,4,98,Wrist,72.7990,begin,0.2924,0.8186,-0.7882
d3-009,4,98,Wrist,78.7833,begin,0.2921,0.8188,-0.7881
d3-009,4,98,Wrist,84.7684,begin,0.2921,0.8188,-0.7881
d3-009,4,98,Wrist,90.7522,begin,0.2923,0.8186,-0.7882
d3-009,4,98,Wrist,96.7372,begin,0.2924,0.8186,-0.7882
d3-009,4,98,Wrist,102.7217,begin,0.2919,0.8190,-0.7882
d3-009,4,98,Wrist,108.7063,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,114.6916,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,120.1921,begin,0.2921,0.8189,-0.7881
d3-009,4,98,Wrist,126.1683,begin,0.2921,0.8188,-0.7881
d3-009,4,98,Wrist,132.1535,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,138.1380,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,144.1228,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,150.1072,begin,0.2924,0.8186,-0.7882
d3-009,4,98,Wrist,155.6008,begin,0.2924,0.8186,-0.7882
d3-009,4,98,Wrist,161.5856,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,167.5696,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,173.5546,begin,0.2921,0.8189,-0.7882
d3-009,4,98,Wrist,179.5388,begin,0.2921,0.8189,-0.7882
d3-009,4,98,Wrist,185.5234,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,191.0167,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,197.0013,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,202.9859,begin,0.2921,0.8189,-0.7881
d3-009,4,98,Wrist,208.9710,begin,0.2921,0.8189,-0.7881
d3-009,4,98,Wrist,214.9552,begin,0.2921,0.8189,-0.7881
d3-009,4,98,Wrist,220.9411,begin,0.2921,0.8189,-0.7881
d3-009,4,98,Wrist,226.9248,begin,0.2923,0.8186,-0.7882
d3-009,4,98,Wrist,232.9094,begin,0.2923,0.8186,-0.7882
d3-009,4,98,Wrist,238.8945,begin,0.2919,0.8191,-0.7882
d3-009,4,98,Wrist,244.8784,begin,0.2919,0.8192,-0.7882
d3-009,4,98,Wrist,250.8635,begin,0.2920,0.8191,-0.7882
d3-009,4,98,Wrist,256.7407,begin,0.2924,0.8186,-0.7882
d3-009,4,98,Wrist,262.7249,begin,0.2922,0.8188,-0.7882
d3-009,4,98,Wrist,268.7096,begin,0.2921,0.8189,-0.7883
d3-009,4,98,Wrist,274.6946,begin,0.2921,0.8189,-0.7883
d3-009,4,98,Wrist,280.6794,begin,0.2923,0.8187,-0.7882
d3-009,4,98,Wrist,286.6642,begin,0.2923,0.8186,-0.7882
d3-009,4,98,Wrist,292.6482,begin,0.2918,0.8192,-0.7882
d3-009,4,98,Wrist,298.6344,begin,0.2919,0.8192,-0.7882
d3-009,4,98,Wrist,304.6179,begin,0.2921,0.8189,-0.7883
d3-009,4,98,Wrist,310.6030,begin,0.2921,0.8189,-0.7883
d3-009,4,98,Wrist,316.2007,begin,0.2920,0.8190,-0.7882
d3-009,4,98,Wrist,322.1850,begin,0.2918,0.8192,-0.7882
d3-009,4,98,Wrist,328.1699,begin,0.2920,0.8191,-0.7882
d3-009,4,98,Wrist,334.1546,begin,0.2921,0.8189,-0.7882
d3-009,4,98,Wrist,340.1389,begin,0.2919,0.8190,-0.7882
d3-009,4,98,Wrist,346.1236,begin,0.2919,0.8192,-0.7882
d3-009,4,98,Wrist,352.1083,begin,0.2919,0.8192,-0.7882
d3-009,4,98,Wrist,357.8325,begin,0.2923,0.8187,-0.7883
d3-009,4,98,Wrist,363.8175,begin,0.2924,0.8186,-0.7883
d3-009,4,98,Wrist,369.8019,begin,0.2918,0.8192,-0.7882
d3-009,4,98,Wrist,375.7869,begin,0.2919,0.8192,-0.7882
d3-009,4,98,Wrist,381.7716,begin,0.2921,0.8188,-0.7882
d3-009,4,98,Wrist,387.7563,begin,0.2923,0.8186,-0.7882
d3-009,4,98,Wrist,393.7408,begin,0.2920,0.8190,-0.7882
d3-009,4,98,Wrist,399.7251,begin,0.2920,0.8190,-0.7882
d3-009,4,98,Wrist,405.7100,begin,0.2919,0.8192,-0.7882
d3-009,4,98,Wrist,411.4960,begin,0.2921,0.8189,-0.7882
d3-009,4,98,Wrist,417.4803,begin,0.2921,0.8189,-0.7882
