experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-002,1,68,3,32,2291.43,2296.395,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T068.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T068.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T068.csv
3_avatartooluse,d3-002,1,69,3,33,2299.348,2304.579,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T069.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T069.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T069.csv
3_avatartooluse,d3-002,1,70,3,34,2307.533,2312.187,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T070.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T070.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T070.csv
3_avatartooluse,d3-002,1,71,3,35,2315.141,2319.428,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T071.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T071.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T071.csv
3_avatartooluse,d3-002,1,72,3,36,2329.045,2333.922,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T072.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T072.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T072.csv
3_avatartooluse,d3-002,1,73,3,37,2336.875,2355.4,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T073.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T073.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T073.csv
3_avatartooluse,d3-002,1,74,3,38,2358.354,2363.619,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T074.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T074.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T074.csv
3_avatartooluse,d3-002,1,75,3,39,2366.572,2372.059,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T075.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T075.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T075.csv
3_avatartooluse,d3-002,1,76,3,40,2375.012,2380.11,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T076.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T076.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T076.csv
3_avatartooluse,d3-002,1,77,3,41,2383.064,2394.203,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T077.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T077.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T077.csv
3_avatartooluse,d3-002,1,78,3,42,2409.763,2414.693,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-002,1,79,3,43,2417.648,2422.944,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-002,1,80,3,44,2425.9,2431.939,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-002,1,81,3,45,2447.09,2453.087,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-002,1,82,3,46,2456.041,2461.261,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-002,1,83,3,47,2468.325,2473.323,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-002,1,84,3,48,2476.276,2497.455,,,,,,,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-002/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-002,1,85,4,1,2644.83,2646.44,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T085.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T085.csv,,,,,,,,
3_avatartooluse,d3-002,1,86,4,2,2650.483,2654.725,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T086.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T086.csv,,,,,,,,
3_avatartooluse,d3-002,1,87,4,3,2658.78,2662.81,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T087.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T087.csv,,,,,,,,
3_avatartooluse,d3-002,1,88,4,4,2666.842,2670.54,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T088.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T088.csv,,,,,,,,
3_avatartooluse,d3-002,1,89,4,5,2674.572,2677.315,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T089.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T089.csv,,,,,,,,
3_avatartooluse,d3-002,1,90,4,6,2681.357,2687.566,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T090.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T090.csv,,,,,,,,
3_avatartooluse,d3-002,1,91,4,7,2691.597,2692.108,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T091.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T091.csv,,,,,,,,
3_avatartooluse,d3-002,1,92,4,8,2696.162,2696.973,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T092.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T092.csv,,,,,,,,
3_avatartooluse,d3-002,1,93,4,9,2701.015,2704.746,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T093.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T093.csv,,,,,,,,
3_avatartooluse,d3-002,1,94,4,10,2708.789,2709.588,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T094.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T094.csv,,,,,,,,
3_avatartooluse,d3-002,1,95,4,11,2713.642,2714.53,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T095.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T095.csv,,,,,,,,
3_avatartooluse,d3-002,1,96,4,12,2718.586,2722.549,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T096.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T096.csv,,,,,,,,
3_avatartooluse,d3-002,1,97,4,13,2726.592,2729.49,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T097.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T097.csv,,,,,,,,
3_avatartooluse,d3-002,1,98,4,14,2733.544,2736.687,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T098.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T098.csv,,,,,,,,
3_avatartooluse,d3-002,1,99,4,15,2740.74,2745.816,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T099.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T099.csv,,,,,,,,
3_avatartooluse,d3-002,1,100,4,16,2749.858,2750.481,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T100.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T100.csv,,,,,,,,
3_avatartooluse,d3-002,1,101,4,17,2754.523,2761.075,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T101.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T101.csv,,,,,,,,
3_avatartooluse,d3-002,1,102,4,18,2765.107,2769.438,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_estimates_T102.csv,3_avatartooluse/d3-002/S001/trackers/landmark/landmark_gaze_data_T102.csv,,,,,,,,
3_avatartooluse,d3-002,1,103,5,1,2878.664,2882.285,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T103.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T103.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T103.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T103.csv,,,,
3_avatartooluse,d3-002,1,104,5,2,2885.24,2888.36,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T104.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T104.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T104.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T104.csv,,,,
3_avatartooluse,d3-002,1,105,5,3,2891.314,2894.334,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T105.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T105.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T105.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T105.csv,,,,
3_avatartooluse,d3-002,1,106,5,4,2897.288,2900.332,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T106.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T106.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T106.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T106.csv,,,,
3_avatartooluse,d3-002,1,107,5,5,2903.286,2906.073,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T107.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T107.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T107.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T107.csv,,,,
3_avatartooluse,d3-002,1,108,5,6,2909.028,2911.905,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T108.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T108.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T108.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T108.csv,,,,
3_avatartooluse,d3-002,1,109,5,7,2914.857,2917.845,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T109.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T109.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T109.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T109.csv,,,,
3_avatartooluse,d3-002,1,110,5,8,2920.8,2923.909,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T110.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T110.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T110.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T110.csv,,,,
3_avatartooluse,d3-002,1,111,5,9,2926.863,2929.829,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T111.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T111.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T111.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T111.csv,,,,
3_avatartooluse,d3-002,1,112,5,10,2932.784,2935.704,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T112.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T112.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T112.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T112.csv,,,,
3_avatartooluse,d3-002,1,113,5,11,2938.658,2941.758,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T113.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T113.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T113.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T113.csv,,,,
3_avatartooluse,d3-002,1,114,5,12,2944.711,2947.598,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T114.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T114.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T114.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T114.csv,,,,
3_avatartooluse,d3-002,1,115,5,13,2950.552,2953.674,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T115.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T115.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T115.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T115.csv,,,,
3_avatartooluse,d3-002,1,116,5,14,2956.627,2959.637,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T116.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T116.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T116.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T116.csv,,,,
3_avatartooluse,d3-002,1,117,5,15,2962.591,2965.557,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T117.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T117.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T117.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T117.csv,,,,
3_avatartooluse,d3-002,1,118,5,16,2968.51,2971.221,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T118.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T118.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T118.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T118.csv,,,,
3_avatartooluse,d3-002,1,119,5,17,2974.175,2976.951,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T119.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T119.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T119.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T119.csv,,,,
3_avatartooluse,d3-002,1,120,5,18,2980.605,2990.945,,,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_vrpn_movement_T120.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_gaze_data_T120.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T120.csv,3_avatartooluse/d3-002/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T120.csv,,,,
