experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-014,1,11,1,11,1777.119,1781.617,0,0,0,359.3148,0,359.9484,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T011.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T011.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T011.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T011.csv,,,,,,
3_avatartooluse,d3-014,1,12,1,12,1784.572,1788.978,0,0,0,359.3148,0,359.9484,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T012.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T012.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T012.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T012.csv,,,,,,
3_avatartooluse,d3-014,1,13,1,13,1791.934,1796.339,0,0,0,359.3148,0,359.9484,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T013.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T013.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T013.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T013.csv,,,,,,
3_avatartooluse,d3-014,1,14,1,14,1799.297,1803.962,0,0,0,359.3227,0,359.9521,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T014.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T014.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T014.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T014.csv,,,,,,
3_avatartooluse,d3-014,1,15,1,15,1806.916,1811.292,0,0,0,359.3298,0,359.9529,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T015.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T015.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T015.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T015.csv,,,,,,
3_avatartooluse,d3-014,1,16,1,16,1814.246,1818.955,0,0,0,359.3298,0,359.9529,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T016.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T016.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T016.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T016.csv,,,,,,
3_avatartooluse,d3-014,1,17,1,17,1821.909,1826.74,0,0,0,359.3298,0,359.9529,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T017.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T017.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T017.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T017.csv,,,,,,
3_avatartooluse,d3-014,1,18,1,18,1829.694,1841.944,0,0,0,359.3298,0,359.9529,1,1,1,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_vrpn_movement_T018.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_gaze_data_T018.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T018.csv,3_avatartooluse/d3-014/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T018.csv,,,,,,
3_avatartooluse,d3-014,1,19,2,1,1992.995,1995.626,0,0,0,359.3275,0,359.9846,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T019.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T019.csv,,,,
3_avatartooluse,d3-014,1,20,2,2,1999.68,2007.499,0,0,0,359.3248,0,359.9834,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T020.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T020.csv,,,,
3_avatartooluse,d3-014,1,21,2,3,2011.541,2015.917,0,0,0,359.3243,0,359.983,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T021.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T021.csv,,,,
3_avatartooluse,d3-014,1,22,2,4,2019.967,2026.156,0,0,0,359.3222,0,359.9826,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T022.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T022.csv,,,,
3_avatartooluse,d3-014,1,23,2,5,2030.21,2033.52,0,0,0,359.3222,0,359.9826,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T023.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T023.csv,,,,
3_avatartooluse,d3-014,1,24,2,6,2037.573,2041.903,0,0,0,359.3148,0,359.9865,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T024.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T024.csv,,,,
3_avatartooluse,d3-014,1,25,2,7,2045.926,2051.567,0,0,0,359.3148,0,359.9865,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T025.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T025.csv,,,,
3_avatartooluse,d3-014,1,26,2,8,2055.62,2063.872,0,0,0,359.3123,0,359.9886,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T026.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T026.csv,,,,
3_avatartooluse,d3-014,1,27,2,9,2067.915,2075.722,0,0,0,359.3087,0,359.9856,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T027.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T027.csv,,,,
3_avatartooluse,d3-014,1,28,2,10,2079.765,2082.752,0,0,0,359.3087,0,359.9856,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T028.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T028.csv,,,,
3_avatartooluse,d3-014,1,29,2,11,2086.806,2092.337,0,0,0,359.3087,0,359.9856,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T029.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T029.csv,,,,
3_avatartooluse,d3-014,1,30,2,12,2096.39,2101.999,0,0,0,359.3087,0,359.9856,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T030.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T030.csv,,,,
3_avatartooluse,d3-014,1,31,2,13,2106.03,2107.43,0,0,0,359.3087,0,359.9856,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T031.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T031.csv,,,,
3_avatartooluse,d3-014,1,32,2,14,2111.483,2114.549,0,0,0,359.3087,0,359.9856,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T032.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T032.csv,,,,
3_avatartooluse,d3-014,1,33,2,15,2118.602,2124.277,0,0,0,359.3059,0,359.9909,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T033.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T033.csv,,,,
3_avatartooluse,d3-014,1,34,2,16,2128.32,2132.951,0,0,0,359.3024,0,359.9925,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T034.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T034.csv,,,,
3_avatartooluse,d3-014,1,35,2,17,2136.993,2139.27,0,0,0,359.3037,0,-0.004995,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T035.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T035.csv,,,,
3_avatartooluse,d3-014,1,36,2,18,2143.323,2145,0,0,0,359.3037,0,-0.004995,1,1,1,,,,,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_estimates_T036.csv,3_avatartooluse/d3-014/S001/trackers/landmark/landmark_gaze_data_T036.csv,,,,
3_avatartooluse,d3-014,1,37,3,1,2335.133,2342.538,0,0,0,359.2885,0,0.008775,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T037.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T037.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T037.csv
3_avatartooluse,d3-014,1,38,3,2,2345.488,2354.508,0,0,0,359.2857,0,0.011625,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T038.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T038.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T038.csv
3_avatartooluse,d3-014,1,39,3,3,2357.46,2364.03,0,0,0,359.2863,0,0.009492,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T039.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T039.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T039.csv
3_avatartooluse,d3-014,1,40,3,4,2366.985,2372.978,0,0,0,359.2841,0,0.010933,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T040.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T040.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T040.csv
3_avatartooluse,d3-014,1,41,3,5,2375.936,2383.632,0,0,0,359.2849,0,0.009205,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T041.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T041.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T041.csv
3_avatartooluse,d3-014,1,42,3,6,2386.59,2392.503,0,0,0,359.2861,0,0.012901,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T042.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T042.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T042.csv
3_avatartooluse,d3-014,1,43,3,7,2398.581,2404.419,0,0,0,359.2861,0,0.012901,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T043.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T043.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T043.csv
3_avatartooluse,d3-014,1,44,3,8,2407.38,2413.446,0,0,0,359.2881,0,0.014186,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T044.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T044.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T044.csv
3_avatartooluse,d3-014,1,45,3,9,2416.405,2422.155,0,0,0,359.2881,0,0.014186,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T045.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T045.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T045.csv
3_avatartooluse,d3-014,1,46,3,10,2425.107,2431.02,0,0,0,359.2881,0,0.014186,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T046.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T046.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T046.csv
3_avatartooluse,d3-014,1,47,3,11,2433.974,2439.449,0,0,0,359.2914,0,0.012242,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T047.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T047.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T047.csv
3_avatartooluse,d3-014,1,48,3,12,2442.403,2449.111,0,0,0,359.2935,0,0.010408,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T048.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T048.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T048.csv
3_avatartooluse,d3-014,1,49,3,13,2452.065,2457.816,0,0,0,359.2928,0,0.006926,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T049.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T049.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T049.csv
3_avatartooluse,d3-014,1,50,3,14,2460.772,2466.642,0,0,0,359.2939,0,0.007448,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T050.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T050.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T050.csv
3_avatartooluse,d3-014,1,51,3,15,2469.596,2475.465,0,0,0,359.2939,0,0.007448,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T051.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T051.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T051.csv
3_avatartooluse,d3-014,1,52,3,16,2478.419,2484.306,0,0,0,359.2939,0,0.007448,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T052.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T052.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T052.csv
3_avatartooluse,d3-014,1,53,3,17,2487.26,2493.201,0,0,0,359.2944,0,0.007283,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T053.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T053.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T053.csv
3_avatartooluse,d3-014,1,54,3,18,2496.156,2501.919,0,0,0,359.2913,0,0.007191,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse,d3-014,1,55,3,19,2504.874,2511.146,0,0,0,359.2901,0,0.00612,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
3_avatartooluse,d3-014,1,56,3,20,2514.103,2520.996,0,0,0,359.2885,0,0.009218,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T056.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T056.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T056.csv
3_avatartooluse,d3-014,1,57,3,21,2523.953,2530.968,0,0,0,359.2885,0,0.008235,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T057.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T057.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T057.csv
3_avatartooluse,d3-014,1,58,3,22,2533.927,2540.368,0,0,0,359.2841,0,0.008931,1,1,1,,,,,,,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_gaze_data_T058.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T058.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,3_avatartooluse/d3-014/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T058.csv
