experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_ppt_hand_movement_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,landmarkstimulus_estimates_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,217,1,11,1,11,439.1498,442.9029,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T011.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T011.csv,,,
2_toolusenotinVR,217,1,12,1,12,445.8579,449.7774,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T012.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T012.csv,,,
2_toolusenotinVR,217,1,13,1,13,452.7311,456.5522,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T013.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T013.csv,,,
2_toolusenotinVR,217,1,14,1,14,459.5066,463.3573,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T014.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T014.csv,,,
2_toolusenotinVR,217,1,15,1,15,466.3152,470.234,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T015.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T015.csv,,,
2_toolusenotinVR,217,1,16,1,16,473.1895,477.2201,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,,,
2_toolusenotinVR,217,1,17,1,17,480.1745,484.4732,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,,,
2_toolusenotinVR,217,1,18,1,18,487.4273,491.5353,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,,,
2_toolusenotinVR,217,1,19,2,1,827.6221,832.6866,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,,
2_toolusenotinVR,217,1,20,2,2,836.7274,839.2275,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,,
2_toolusenotinVR,217,1,21,2,3,843.2813,844.5029,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,,
2_toolusenotinVR,217,1,22,2,4,848.5346,852.9442,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,,
2_toolusenotinVR,217,1,23,2,5,856.997,858.0956,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,,
2_toolusenotinVR,217,1,24,2,6,862.1279,867.4484,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,,
2_toolusenotinVR,217,1,25,2,7,871.4794,874.0446,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,,
2_toolusenotinVR,217,1,26,2,8,878.0767,878.9091,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,,
2_toolusenotinVR,217,1,27,2,9,882.9511,886.2838,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,,
2_toolusenotinVR,217,1,28,2,10,890.3342,891.5693,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,,
2_toolusenotinVR,217,1,29,2,11,895.6126,900.6442,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,,
2_toolusenotinVR,217,1,30,2,12,904.6861,908.1954,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,,
2_toolusenotinVR,217,1,31,2,13,912.2274,914.3481,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,,
2_toolusenotinVR,217,1,32,2,14,918.3905,920.0452,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,,
2_toolusenotinVR,217,1,33,2,15,924.0779,930.2299,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,,
2_toolusenotinVR,217,1,34,2,16,934.2718,936.926,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,,
2_toolusenotinVR,217,1,35,2,17,940.9793,943.6677,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,,
2_toolusenotinVR,217,1,36,2,18,947.699,948.6539,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,,
2_toolusenotinVR,217,1,37,3,1,1221.023,1226.533,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
2_toolusenotinVR,217,1,38,3,2,1229.487,1234.284,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
2_toolusenotinVR,217,1,39,3,3,1237.24,1242.092,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
2_toolusenotinVR,217,1,40,3,4,1245.047,1249.799,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
2_toolusenotinVR,217,1,41,3,5,1252.755,1257.475,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
2_toolusenotinVR,217,1,42,3,6,1260.428,1265.383,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
2_toolusenotinVR,217,1,43,3,7,1268.336,1272.855,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
2_toolusenotinVR,217,1,44,3,8,1275.807,1280.12,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
2_toolusenotinVR,217,1,45,3,9,1283.07,1287.882,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
2_toolusenotinVR,217,1,46,3,10,1290.837,1295.276,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
2_toolusenotinVR,217,1,47,3,11,1298.232,1302.775,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
2_toolusenotinVR,217,1,48,3,12,1305.726,1310.393,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
2_toolusenotinVR,217,1,49,3,13,1313.348,1318.101,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
2_toolusenotinVR,217,1,50,3,14,1321.055,1325.85,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
2_toolusenotinVR,217,1,51,3,15,1328.807,1333.305,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
2_toolusenotinVR,217,1,52,3,16,1336.26,1341.067,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
2_toolusenotinVR,217,1,53,3,17,1344.022,1348.332,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
2_toolusenotinVR,217,1,54,3,18,1351.284,1355.872,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
2_toolusenotinVR,217,1,55,3,19,1358.826,1363.436,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
2_toolusenotinVR,217,1,56,3,20,1366.389,1370.953,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
2_toolusenotinVR,217,1,57,3,21,1373.909,1378.517,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
2_toolusenotinVR,217,1,58,3,22,1381.472,1386.003,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
2_toolusenotinVR,217,1,59,3,23,1388.957,1393.287,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
2_toolusenotinVR,217,1,60,3,24,1396.242,1400.44,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
2_toolusenotinVR,217,1,61,3,25,1403.393,1407.359,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
2_toolusenotinVR,217,1,62,3,26,1410.314,1414.145,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
2_toolusenotinVR,217,1,63,3,27,1417.099,1420.876,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
2_toolusenotinVR,217,1,64,3,28,1423.83,1427.439,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
2_toolusenotinVR,217,1,65,3,29,1430.392,1434.167,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
2_toolusenotinVR,217,1,66,3,30,1437.123,1440.766,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
2_toolusenotinVR,217,1,67,3,31,1443.719,1447.484,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
2_toolusenotinVR,217,1,68,3,32,1450.44,1454.038,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
2_toolusenotinVR,217,1,69,3,33,1456.992,1460.634,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
2_toolusenotinVR,217,1,70,3,34,1463.587,1467.231,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
2_toolusenotinVR,217,1,71,3,35,1470.185,1474.083,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
2_toolusenotinVR,217,1,72,3,36,1477.036,1480.959,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
2_toolusenotinVR,217,1,73,3,37,1483.911,1487.542,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
2_toolusenotinVR,217,1,74,3,38,1490.498,1493.95,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
2_toolusenotinVR,217,1,75,3,39,1496.905,1500.705,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
2_toolusenotinVR,217,1,76,3,40,1503.658,1507.28,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
2_toolusenotinVR,217,1,77,3,41,1510.234,1513.932,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
2_toolusenotinVR,217,1,78,3,42,1516.885,1521.049,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
2_toolusenotinVR,217,1,79,3,43,1524.004,1529.256,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
2_toolusenotinVR,217,1,80,3,44,1532.212,1535.854,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
2_toolusenotinVR,217,1,81,3,45,1538.807,1542.341,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
2_toolusenotinVR,217,1,82,3,46,1545.295,1548.558,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
2_toolusenotinVR,217,1,83,3,47,1551.514,1555.001,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
2_toolusenotinVR,217,1,84,3,48,1557.955,1561.654,,,,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,2_toolusenotinVR/217/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
2_toolusenotinVR,217,1,85,4,1,1656.641,1672.811,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,,,
2_toolusenotinVR,217,1,86,4,2,1675.766,1679.119,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,,,
2_toolusenotinVR,217,1,87,4,3,1682.075,1685.35,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,,,
2_toolusenotinVR,217,1,88,4,4,1688.305,1691.602,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,,,
2_toolusenotinVR,217,1,89,4,5,1694.558,1697.745,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,,,
2_toolusenotinVR,217,1,90,4,6,1700.699,1703.853,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,,,
2_toolusenotinVR,217,1,91,4,7,1706.807,1710.128,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,,,
2_toolusenotinVR,217,1,92,4,8,1713.081,1715.868,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,,,
2_toolusenotinVR,217,1,93,4,9,1718.824,1721.577,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,,,
2_toolusenotinVR,217,1,94,4,10,1724.531,1727.529,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,,,
2_toolusenotinVR,217,1,95,4,11,1730.485,1733.604,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,,,
2_toolusenotinVR,217,1,96,4,12,1736.56,1739.692,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,,,
2_toolusenotinVR,217,1,97,4,13,1742.646,1746.042,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,,,
2_toolusenotinVR,217,1,98,4,14,1748.996,1751.953,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,,,
2_toolusenotinVR,217,1,99,4,15,1754.907,1759.715,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,,,
2_toolusenotinVR,217,1,100,4,16,1762.67,1765.513,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,,,
2_toolusenotinVR,217,1,101,4,17,1768.466,1771.021,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,,,
2_toolusenotinVR,217,1,102,4,18,1773.976,1776.707,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,2_toolusenotinVR/217/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,,,
2_toolusenotinVR,217,1,103,5,1,1881.281,1883.146,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,,
2_toolusenotinVR,217,1,104,5,2,1887.178,1887.854,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,,
2_toolusenotinVR,217,1,105,5,3,1891.887,1894.252,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,,
2_toolusenotinVR,217,1,106,5,4,1898.282,1898.805,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,,
2_toolusenotinVR,217,1,107,5,5,1902.848,1906.669,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,,
2_toolusenotinVR,217,1,108,5,6,1910.711,1911.745,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,,
2_toolusenotinVR,217,1,109,5,7,1915.786,1916.885,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,,
2_toolusenotinVR,217,1,110,5,8,1920.929,1921.373,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,,
2_toolusenotinVR,217,1,111,5,9,1925.405,1927.925,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,,
2_toolusenotinVR,217,1,112,5,10,1931.968,1935.777,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,,
2_toolusenotinVR,217,1,113,5,11,1939.82,1944.406,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,,
2_toolusenotinVR,217,1,114,5,12,1948.45,1951.614,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,,
2_toolusenotinVR,217,1,115,5,13,1955.656,1958.722,,,2_toolusenotinVR/217/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,,
