participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-001,2,34,Wrist,0.0000,startbuffer,0.3379,0.8178,-0.8593
d3-001,2,34,Wrist,6.9813,startbuffer,0.3390,0.8153,-0.8613
d3-001,2,34,Wrist,12.9656,startbuffer,0.3390,0.8153,-0.8613
d3-001,2,34,Wrist,18.9502,startbuffer,0.3395,0.8148,-0.8615
d3-001,2,34,Wrist,24.9343,startbuffer,0.3395,0.8148,-0.8615
d3-001,2,34,Wrist,30.9194,startbuffer,0.3395,0.8148,-0.8615
d3-001,2,34,Wrist,36.9031,startbuffer,0.3395,0.8148,-0.8615
d3-001,2,34,Wrist,42.8879,startbuffer,0.3395,0.8148,-0.8614
d3-001,2,34,Wrist,48.8716,startbuffer,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,54.8563,startbuffer,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,60.8400,startbuffer,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,65.8733,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,71.8575,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,77.8417,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,83.8255,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,89.8099,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,95.7945,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,101.7789,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,107.7627,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,113.0496,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,119.0341,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,125.0187,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,130.0196,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,136.0040,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,141.9890,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,147.0158,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,153.0004,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,158.9852,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,164.9693,begin,0.3395,0.8147,-0.8613
d3-001,2,34,Wrist,170.9529,begin,0.3395,0.8147,-0.8613
