participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-001,4,102,Wrist,0.0000,startbuffer,0.2707,0.8115,-0.8660
d3-001,4,102,Wrist,6.9813,startbuffer,0.2714,0.8094,-0.8653
d3-001,4,102,Wrist,12.9654,startbuffer,0.2714,0.8093,-0.8650
d3-001,4,102,Wrist,18.9494,startbuffer,0.2714,0.8093,-0.8652
d3-001,4,102,Wrist,24.9336,startbuffer,0.2714,0.8094,-0.8653
d3-001,4,102,Wrist,30.9178,startbuffer,0.2714,0.8094,-0.8653
d3-001,4,102,Wrist,36.9018,startbuffer,0.2714,0.8094,-0.8653
d3-001,4,102,Wrist,42.8869,startbuffer,0.2713,0.8094,-0.8653
d3-001,4,102,Wrist,48.8707,startbuffer,0.2714,0.8094,-0.8653
d3-001,4,102,Wrist,54.4376,startbuffer,0.2713,0.8094,-0.8653
d3-001,4,102,Wrist,60.4208,startbuffer,0.2714,0.8093,-0.8649
d3-001,4,102,Wrist,66.4050,begin,0.2714,0.8093,-0.8649
d3-001,4,102,Wrist,72.0094,begin,0.2714,0.8093,-0.8649
d3-001,4,102,Wrist,77.9940,begin,0.2713,0.8094,-0.8652
d3-001,4,102,Wrist,83.9778,begin,0.2713,0.8094,-0.8652
d3-001,4,102,Wrist,89.9622,begin,0.2714,0.8093,-0.8649
d3-001,4,102,Wrist,95.9464,begin,0.2714,0.8093,-0.8649
d3-001,4,102,Wrist,101.9309,begin,0.2713,0.8094,-0.8652
d3-001,4,102,Wrist,107.9147,begin,0.2713,0.8094,-0.8652
d3-001,4,102,Wrist,113.8985,begin,0.2713,0.8094,-0.8652
d3-001,4,102,Wrist,119.4270,begin,0.2713,0.8094,-0.8652
d3-001,4,102,Wrist,125.4110,begin,0.2714,0.8094,-0.8652
d3-001,4,102,Wrist,131.3954,begin,0.2714,0.8094,-0.8652
d3-001,4,102,Wrist,137.3792,begin,0.2714,0.8094,-0.8652
d3-001,4,102,Wrist,143.3638,begin,0.2720,0.8090,-0.8648
d3-001,4,102,Wrist,149.3474,begin,0.2720,0.8090,-0.8648
d3-001,4,102,Wrist,154.8707,begin,0.2720,0.8091,-0.8650
d3-001,4,102,Wrist,160.8540,begin,0.2720,0.8091,-0.8650
d3-001,4,102,Wrist,166.8384,begin,0.2721,0.8090,-0.8649
d3-001,4,102,Wrist,172.1575,begin,0.2722,0.8089,-0.8647
d3-001,4,102,Wrist,178.1421,begin,0.2722,0.8090,-0.8648
d3-001,4,102,Wrist,184.1262,begin,0.2722,0.8091,-0.8648
d3-001,4,102,Wrist,190.1104,begin,0.2722,0.8091,-0.8648
d3-001,4,102,Wrist,196.0943,begin,0.2723,0.8089,-0.8647
d3-001,4,102,Wrist,202.0789,begin,0.2723,0.8089,-0.8647
d3-001,4,102,Wrist,208.0628,begin,0.2723,0.8089,-0.8647
d3-001,4,102,Wrist,214.0469,begin,0.2724,0.8088,-0.8647
d3-001,4,102,Wrist,220.0322,begin,0.2725,0.8087,-0.8647
d3-001,4,102,Wrist,226.0159,begin,0.2726,0.8087,-0.8647
d3-001,4,102,Wrist,232.0007,begin,0.2729,0.8083,-0.8647
d3-001,4,102,Wrist,237.2615,begin,0.2728,0.8083,-0.8647
d3-001,4,102,Wrist,243.2366,begin,0.2729,0.8082,-0.8646
d3-001,4,102,Wrist,249.2200,begin,0.2729,0.8081,-0.8645
d3-001,4,102,Wrist,255.2044,begin,0.2729,0.8081,-0.8645
d3-001,4,102,Wrist,261.1888,begin,0.2729,0.8082,-0.8647
d3-001,4,102,Wrist,267.1732,begin,0.2729,0.8082,-0.8647
d3-001,4,102,Wrist,272.8888,begin,0.2729,0.8082,-0.8647
d3-001,4,102,Wrist,278.8729,begin,0.2728,0.8082,-0.8647
d3-001,4,102,Wrist,284.8571,begin,0.2728,0.8082,-0.8647
d3-001,4,102,Wrist,290.8414,begin,0.2728,0.8082,-0.8647
d3-001,4,102,Wrist,296.8255,begin,0.2728,0.8082,-0.8647
d3-001,4,102,Wrist,302.8099,begin,0.2729,0.8081,-0.8644
d3-001,4,102,Wrist,308.7947,begin,0.2729,0.8081,-0.8644
d3-001,4,102,Wrist,314.7779,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,320.7632,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,326.7470,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,332.7318,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,338.7147,begin,0.2728,0.8082,-0.8645
d3-001,4,102,Wrist,344.6996,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,350.6839,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,356.6680,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,362.6517,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,368.6361,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,373.6415,begin,0.2728,0.8083,-0.8646
d3-001,4,102,Wrist,379.6257,begin,0.2729,0.8082,-0.8645
d3-001,4,102,Wrist,385.6095,begin,0.2729,0.8081,-0.8644
d3-001,4,102,Wrist,391.5937,begin,0.2728,0.8082,-0.8646
d3-001,4,102,Wrist,397.5786,begin,0.2728,0.8082,-0.8646
d3-001,4,102,Wrist,403.5623,begin,0.2729,0.8082,-0.8645
d3-001,4,102,Wrist,409.5471,begin,0.2729,0.8081,-0.8644
d3-001,4,102,Wrist,415.5303,begin,0.2729,0.8081,-0.8644
d3-001,4,102,Wrist,421.3349,begin,0.2729,0.8081,-0.8644
d3-001,4,102,Wrist,427.3130,begin,0.2732,0.8080,-0.8644
d3-001,4,102,Wrist,433.2973,begin,0.2733,0.8079,-0.8643
d3-001,4,102,Wrist,439.2816,begin,0.2733,0.8079,-0.8643
d3-001,4,102,Wrist,444.7747,begin,0.2735,0.8078,-0.8645
d3-001,4,102,Wrist,450.7585,begin,0.2736,0.8078,-0.8645
d3-001,4,102,Wrist,456.7429,begin,0.2736,0.8077,-0.8644
d3-001,4,102,Wrist,462.7269,begin,0.2737,0.8076,-0.8644
d3-001,4,102,Wrist,467.7140,begin,0.2737,0.8075,-0.8644
d3-001,4,102,Wrist,472.9113,begin,0.2740,0.8076,-0.8648
d3-001,4,102,Wrist,478.8951,begin,0.2737,0.8072,-0.8651
d3-001,4,102,Wrist,484.8795,begin,0.2735,0.8071,-0.8651
d3-001,4,102,Wrist,490.2436,begin,0.2735,0.8071,-0.8653
d3-001,4,102,Wrist,496.2132,begin,0.2737,0.8063,-0.8648
d3-001,4,102,Wrist,502.1969,begin,0.2738,0.8066,-0.8653
d3-001,4,102,Wrist,508.1814,begin,0.2737,0.8067,-0.8652
d3-001,4,102,Wrist,514.1654,begin,0.2730,0.8066,-0.8648
d3-001,4,102,Wrist,520.1505,begin,0.2728,0.8067,-0.8647
d3-001,4,102,Wrist,525.6429,begin,0.2727,0.8073,-0.8646
d3-001,4,102,Wrist,531.6273,begin,0.2718,0.8078,-0.8636
d3-001,4,102,Wrist,537.6114,begin,0.2712,0.8079,-0.8626
d3-001,4,102,Wrist,543.5956,begin,0.2701,0.8084,-0.8608
d3-001,4,102,Wrist,549.5795,begin,0.2697,0.8092,-0.8602
d3-001,4,102,Wrist,555.5636,begin,0.2681,0.8103,-0.8576
d3-001,4,102,Wrist,561.5476,begin,0.2672,0.8108,-0.8558
d3-001,4,102,Wrist,567.5322,begin,0.2666,0.8114,-0.8543
d3-001,4,102,Wrist,573.0237,begin,0.2644,0.8126,-0.8512
d3-001,4,102,Wrist,579.0083,begin,0.2631,0.8134,-0.8492
d3-001,4,102,Wrist,584.9927,out,0.2605,0.8144,-0.8448
d3-001,4,102,Wrist,590.4861,out,0.2591,0.8149,-0.8426
d3-001,4,102,Wrist,597.4671,out,0.2563,0.8160,-0.8381
d3-001,4,102,Wrist,603.4517,out,0.2547,0.8169,-0.8359
d3-001,4,102,Wrist,609.4353,out,0.2530,0.8176,-0.8334
d3-001,4,102,Wrist,615.4201,out,0.2495,0.8186,-0.8279
d3-001,4,102,Wrist,621.4044,out,0.2478,0.8193,-0.8254
d3-001,4,102,Wrist,626.8984,out,0.2439,0.8206,-0.8201
d3-001,4,102,Wrist,632.8825,out,0.2419,0.8211,-0.8169
d3-001,4,102,Wrist,638.8671,out,0.2375,0.8217,-0.8106
d3-001,4,102,Wrist,644.8513,out,0.2355,0.8218,-0.8077
d3-001,4,102,Wrist,650.8357,out,0.2332,0.8221,-0.8044
