participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-001,4,92,Wrist,0.0000,startbuffer,0.2745,0.8112,-0.8684
d3-001,4,92,Wrist,5.4922,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,11.4768,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,17.4606,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,23.4448,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,29.4290,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,35.3527,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,41.3365,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,47.3206,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,53.1204,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,59.1041,startbuffer,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,65.0890,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,70.5814,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,76.5661,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,82.5499,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,88.4957,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,94.4807,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,100.4644,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,105.7511,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,111.7359,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,117.7198,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,123.7037,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,129.6880,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,135.2575,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,141.2422,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,147.2259,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,152.5160,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,158.5002,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,164.4849,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,170.4683,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,176.4531,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,182.4368,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,188.4213,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,194.4057,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,200.3897,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,206.3736,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,212.3581,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,218.3422,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,224.3262,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,230.3108,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,236.1191,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,242.1042,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,248.0877,begin,0.2774,0.8090,-0.8665
d3-001,4,92,Wrist,254.0724,begin,0.2774,0.8091,-0.8664
d3-001,4,92,Wrist,260.0560,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,266.0404,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,271.4514,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,277.4154,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,283.3993,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,289.3836,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,295.3679,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,301.3518,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,307.3365,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,313.3209,begin,0.2774,0.8091,-0.8665
d3-001,4,92,Wrist,319.3045,begin,0.2773,0.8090,-0.8666
d3-001,4,92,Wrist,325.2891,begin,0.2773,0.8090,-0.8666
d3-001,4,92,Wrist,331.2731,begin,0.2774,0.8090,-0.8666
d3-001,4,92,Wrist,337.2571,begin,0.2774,0.8090,-0.8666
d3-001,4,92,Wrist,343.2413,begin,0.2774,0.8090,-0.8666
d3-001,4,92,Wrist,349.2260,begin,0.2774,0.8090,-0.8666
d3-001,4,92,Wrist,355.2107,begin,0.2774,0.8090,-0.8666
