participant,block,trial,phase,time_ms,tracker,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,velocity_x,velocity_y,velocity_z
d3-012,1,2,begin,109.0000,origin,-0.0014,0.7399,0.0011,0.0003,0.0002,0.6284,0.6333,0.0031,-0.0007,0.0000
d3-012,1,2,begin,114.0000,right_hand,0.2939,0.8200,-0.7420,0.5463,-0.8003,0.1536,-0.1938,0.0011,0.0021,0.0005
d3-012,1,2,begin,114.0000,right_elbow,0.3118,0.8202,-1.0760,0.2933,-0.2915,0.9102,-0.0248,-0.0007,0.0010,-0.0024
d3-012,1,2,begin,114.0000,stimulus,0.0004,0.8083,-0.3492,0.0082,-0.0102,-0.7057,-0.7082,0.0007,-0.0005,0.0005
d3-012,1,2,begin,114.0000,origin,-0.0014,0.7399,0.0011,0.0003,0.0002,0.6476,0.6528,0.0033,-0.0006,0.0000
d3-012,1,2,begin,119.0000,right_hand,0.2939,0.8200,-0.7420,0.5463,-0.8003,0.1536,-0.1937,0.0011,0.0021,0.0005
d3-012,1,2,begin,119.0000,right_elbow,0.3118,0.8202,-1.0760,0.2933,-0.2915,0.9101,-0.0248,0.0000,0.0005,-0.0023
d3-012,1,2,begin,119.0000,stimulus,0.0003,0.8083,-0.3492,0.0082,-0.0102,-0.7058,-0.7082,0.0006,-0.0009,0.0002
d3-012,1,2,begin,119.0000,origin,-0.0014,0.7399,0.0012,0.0003,0.0002,0.6675,0.6727,0.0036,-0.0003,0.0000
d3-012,1,2,begin,124.0000,right_hand,0.2939,0.8200,-0.7420,0.5463,-0.8003,0.1536,-0.1937,0.0014,0.0026,0.0002
d3-012,1,2,begin,124.0000,right_elbow,0.3118,0.8202,-1.0760,0.2933,-0.2916,0.9101,-0.0248,0.0004,0.0003,-0.0023
d3-012,1,2,begin,124.0000,stimulus,0.0004,0.8083,-0.3492,0.0082,-0.0102,-0.7057,-0.7081,0.0008,-0.0009,0.0003
d3-012,1,2,begin,124.0000,origin,-0.0013,0.7399,0.0011,0.0003,0.0002,0.6376,0.6426,0.0037,-0.0005,0.0000
d3-012,1,2,begin,129.0000,right_hand,0.2939,0.8200,-0.7420,0.5464,-0.8003,0.1535,-0.1937,0.0017,0.0029,-0.0003
d3-012,1,2,begin,129.0000,right_elbow,0.3118,0.8201,-1.0761,0.2933,-0.2916,0.9101,-0.0249,0.0009,-0.0006,-0.0010
d3-012,1,2,begin,129.0000,stimulus,0.0004,0.8083,-0.3492,0.0082,-0.0102,-0.7058,-0.7082,0.0007,-0.0008,0.0003
d3-012,1,2,begin,129.0000,origin,-0.0014,0.7400,0.0011,0.0003,0.0002,0.5824,0.5870,0.0030,0.0003,0.0004
d3-012,1,2,begin,134.0000,right_hand,0.2939,0.8200,-0.7419,0.5464,-0.8002,0.1534,-0.1937,0.0011,0.0023,-0.0013
d3-012,1,2,begin,134.0000,right_elbow,0.3118,0.8202,-1.0761,0.2933,-0.2917,0.9101,-0.0249,0.0006,0.0004,-0.0008
d3-012,1,2,begin,134.0000,stimulus,0.0004,0.8083,-0.3492,0.0082,-0.0102,-0.7056,-0.7081,0.0005,-0.0009,0.0002
d3-012,1,2,begin,134.0000,origin,-0.0014,0.7400,0.0011,0.0003,0.0002,0.5756,0.5801,0.0030,0.0003,0.0004
d3-012,1,2,begin,139.0000,right_hand,0.2939,0.8199,-0.7419,0.5465,-0.8002,0.1534,-0.1936,0.0015,0.0018,-0.0019
d3-012,1,2,begin,139.0000,right_elbow,0.3118,0.8202,-1.0761,0.2933,-0.2917,0.9101,-0.0249,0.0006,0.0006,-0.0010
d3-012,1,2,begin,139.0000,stimulus,0.0004,0.8083,-0.3492,0.0082,-0.0102,-0.7057,-0.7081,0.0005,-0.0009,0.0002
d3-012,1,2,begin,139.0000,origin,-0.0014,0.7400,0.0011,0.0003,0.0002,0.6996,0.7051,0.0028,0.0001,0.0005
d3-012,1,2,begin,144.0000,right_hand,0.2940,0.8199,-0.7419,0.5465,-0.8002,0.1534,-0.1936,0.0023,0.0016,-0.0018
d3-012,1,2,begin,144.0000,right_elbow,0.3118,0.8202,-1.0761,0.2934,-0.2917,0.9100,-0.0249,0.0007,0.0009,-0.0012
d3-012,1,2,begin,144.0000,stimulus,0.0004,0.8082,-0.3492,0.0082,-0.0102,-0.7057,-0.7082,0.0004,-0.0009,0.0001
d3-012,1,2,begin,144.0000,origin,-0.0014,0.7400,0.0011,0.0003,0.0002,0.6004,0.6051,0.0022,0.0007,0.0006
d3-012,1,2,begin,149.0000,right_hand,0.2940,0.8199,-0.7419,0.5466,-0.8002,0.1533,-0.1936,0.0025,0.0015,-0.0018
d3-012,1,2,begin,149.0000,right_elbow,0.3118,0.8201,-1.0762,0.2934,-0.2918,0.9100,-0.0250,0.0009,0.0004,0.0001
d3-012,1,2,begin,149.0000,stimulus,0.0003,0.8083,-0.3492,0.0082,-0.0102,-0.7058,-0.7082,-0.0005,-0.0005,0.0000
d3-012,1,2,begin,149.0000,origin,-0.0016,0.7399,0.0011,0.0003,0.0002,0.5719,0.5764,0.0009,-0.0006,-0.0001
d3-012,1,2,begin,154.0000,right_hand,0.2940,0.8199,-0.7418,0.5466,-0.8001,0.1533,-0.1937,0.0030,0.0011,-0.0019
d3-012,1,2,begin,154.0000,right_elbow,0.3118,0.8202,-1.0762,0.2934,-0.2918,0.9100,-0.0249,0.0007,0.0014,0.0009
d3-012,1,2,begin,154.0000,stimulus,0.0003,0.8083,-0.3492,0.0082,-0.0102,-0.7057,-0.7082,-0.0004,-0.0006,0.0000
d3-012,1,2,begin,154.0000,origin,-0.0016,0.7399,0.0011,0.0003,0.0002,0.5776,0.5822,0.0007,-0.0007,-0.0001
d3-012,1,2,begin,159.0000,right_hand,0.2940,0.8200,-0.7418,0.5467,-0.8001,0.1533,-0.1938,0.0030,0.0011,-0.0019
d3-012,1,2,begin,159.0000,right_elbow,0.3118,0.8202,-1.0762,0.2935,-0.2919,0.9100,-0.0249,0.0007,0.0015,0.0009
d3-012,1,2,begin,159.0000,stimulus,0.0002,0.8083,-0.3492,0.0082,-0.0102,-0.7057,-0.7082,-0.0011,-0.0009,0.0004
d3-012,1,2,begin,159.0000,origin,-0.0016,0.7399,0.0012,0.0003,0.0001,0.5374,0.5417,0.0001,-0.0008,-0.0006
d3-012,1,2,begin,164.0000,right_hand,0.2940,0.8200,-0.7418,0.5467,-0.8001,0.1533,-0.1938,0.0029,0.0008,-0.0014
d3-012,1,2,begin,164.0000,right_elbow,0.3118,0.8203,-1.0762,0.2935,-0.2919,0.9100,-0.0249,0.0005,0.0020,0.0006
d3-012,1,2,begin,164.0000,stimulus,0.0002,0.8082,-0.3492,0.0082,-0.0102,-0.7058,-0.7082,-0.0011,-0.0007,0.0003
d3-012,1,2,begin,164.0000,origin,-0.0016,0.7398,0.0012,0.0002,0.0001,0.6655,0.6708,-0.0001,-0.0008,-0.0005
d3-012,1,2,begin,169.0000,right_hand,0.2940,0.8200,-0.7418,0.5467,-0.8000,0.1532,-0.1939,0.0029,0.0007,-0.0012
d3-012,1,2,begin,169.0000,right_elbow,0.3118,0.8203,-1.0762,0.2936,-0.2919,0.9099,-0.0249,0.0003,0.0026,0.0002
d3-012,1,2,begin,169.0000,stimulus,0.0002,0.8082,-0.3492,0.0083,-0.0102,-0.7057,-0.7082,-0.0013,-0.0008,0.0005
d3-012,1,2,begin,169.0000,origin,-0.0017,0.7399,0.0011,0.0003,0.0001,0.6202,0.6253,-0.0011,-0.0007,0.0000
d3-012,1,2,begin,174.0000,right_hand,0.2940,0.8199,-0.7418,0.5467,-0.8000,0.1533,-0.1939,0.0023,0.0002,-0.0008
d3-012,1,2,begin,174.0000,right_elbow,0.3118,0.8203,-1.0762,0.2936,-0.2919,0.9099,-0.0248,-0.0003,0.0018,-0.0003
d3-012,1,2,begin,174.0000,stimulus,0.0002,0.8082,-0.3492,0.0083,-0.0102,-0.7057,-0.7081,-0.0014,-0.0009,0.0006
d3-012,1,2,begin,174.0000,origin,-0.0017,0.7399,0.0011,0.0003,0.0001,0.5378,0.5422,-0.0011,-0.0004,0.0001
d3-012,1,2,begin,179.0000,right_hand,0.2940,0.8199,-0.7418,0.5467,-0.8000,0.1532,-0.1940,0.0022,0.0001,-0.0006
d3-012,1,2,begin,179.0000,right_elbow,0.3118,0.8203,-1.0762,0.2937,-0.2920,0.9099,-0.0248,-0.0003,0.0018,-0.0003
d3-012,1,2,begin,179.0000,stimulus,0.0002,0.8082,-0.3493,0.0082,-0.0102,-0.7058,-0.7082,-0.0017,-0.0012,0.0006
d3-012,1,2,begin,179.0000,origin,-0.0017,0.7398,0.0011,0.0003,0.0001,0.5599,0.5644,-0.0012,-0.0007,0.0002
d3-012,1,2,begin,184.0000,right_hand,0.2940,0.8199,-0.7418,0.5468,-0.8000,0.1532,-0.1940,0.0021,0.0002,-0.0002
d3-012,1,2,begin,184.0000,right_elbow,0.3118,0.8203,-1.0762,0.2937,-0.2920,0.9099,-0.0248,-0.0006,0.0019,-0.0002
d3-012,1,2,begin,184.0000,stimulus,0.0002,0.8083,-0.3491,0.0082,-0.0102,-0.7057,-0.7082,-0.0020,-0.0004,-0.0004
d3-012,1,2,begin,184.0000,origin,-0.0017,0.7398,0.0011,0.0003,0.0001,0.5348,0.5391,-0.0014,-0.0005,0.0003
d3-012,1,2,begin,189.0000,right_hand,0.2940,0.8199,-0.7419,0.5467,-0.8000,0.1532,-0.1939,0.0014,-0.0003,0.0008
d3-012,1,2,begin,189.0000,right_elbow,0.3118,0.8203,-1.0762,0.2938,-0.2921,0.9098,-0.0247,-0.0006,0.0019,-0.0002
d3-012,1,2,begin,189.0000,stimulus,0.0002,0.8083,-0.3491,0.0082,-0.0102,-0.7057,-0.7082,-0.0021,-0.0006,-0.0004
d3-012,1,2,begin,189.0000,origin,-0.0017,0.7398,0.0011,0.0003,0.0002,0.6025,0.6073,-0.0013,-0.0009,0.0004
d3-012,1,2,begin,194.0000,right_hand,0.2940,0.8199,-0.7419,0.5467,-0.8000,0.1532,-0.1939,0.0011,0.0000,0.0012
d3-012,1,2,begin,194.0000,right_elbow,0.3118,0.8203,-1.0763,0.2938,-0.2921,0.9098,-0.0248,-0.0007,0.0016,0.0008
d3-012,1,2,begin,194.0000,stimulus,0.0001,0.8083,-0.3491,0.0083,-0.0102,-0.7058,-0.7083,-0.0019,-0.0005,-0.0004
d3-012,1,2,begin,194.0000,origin,-0.0017,0.7398,0.0011,0.0002,0.0002,0.6069,0.6118,-0.0013,-0.0010,0.0007
d3-012,1,2,begin,199.0000,right_hand,0.2940,0.8199,-0.7419,0.5467,-0.8000,0.1532,-0.1939,0.0010,0.0001,0.0012
d3-012,1,2,begin,199.0000,right_elbow,0.3118,0.8203,-1.0763,0.2938,-0.2921,0.9098,-0.0247,-0.0008,0.0015,0.0006
d3-012,1,2,begin,199.0000,stimulus,0.0001,0.8083,-0.3491,0.0082,-0.0102,-0.7057,-0.7082,-0.0018,-0.0004,-0.0004
d3-012,1,2,begin,199.0000,origin,-0.0017,0.7398,0.0011,0.0003,0.0002,0.5627,0.5672,-0.0012,-0.0009,0.0007
d3-012,1,2,begin,204.0000,right_hand,0.2940,0.8199,-0.7419,0.5467,-0.8000,0.1531,-0.1939,0.0010,0.0001,0.0012
d3-012,1,2,begin,204.0000,right_elbow,0.3118,0.8203,-1.0763,0.2938,-0.2922,0.9098,-0.0247,-0.0013,0.0016,0.0005
d3-012,1,2,begin,204.0000,stimulus,0.0001,0.8083,-0.3491,0.0082,-0.0102,-0.7058,-0.7083,-0.0017,-0.0003,-0.0004
d3-012,1,2,begin,204.0000,origin,-0.0018,0.7398,0.0011,0.0003,0.0002,0.5202,0.5243,-0.0014,-0.0011,0.0007
d3-012,1,2,begin,209.0000,right_hand,0.2940,0.8199,-0.7419,0.5467,-0.8000,0.1531,-0.1938,0.0006,0.0006,0.0008
d3-012,1,2,begin,209.0000,right_elbow,0.3118,0.8203,-1.0763,0.2938,-0.2922,0.9098,-0.0248,-0.0013,0.0018,0.0002
d3-012,1,2,begin,209.0000,stimulus,0.0002,0.8082,-0.3491,0.0083,-0.0102,-0.7057,-0.7082,-0.0016,-0.0009,-0.0004
d3-012,1,2,begin,209.0000,origin,-0.0018,0.7397,0.0011,0.0002,0.0001,0.5956,0.6003,-0.0011,-0.0014,0.0006
d3-012,1,2,begin,213.0000,right_hand,0.2938,0.8199,-0.7420,0.5468,-0.8000,0.1529,-0.1937,-0.0008,0.0011,0.0020
d3-012,1,2,begin,213.0000,right_elbow,0.3118,0.8203,-1.0763,0.2939,-0.2922,0.9098,-0.0247,-0.0007,0.0020,0.0007
d3-012,1,2,begin,213.0000,stimulus,0.0001,0.8082,-0.3491,0.0083,-0.0102,-0.7057,-0.7082,-0.0014,-0.0007,-0.0004
d3-012,1,2,begin,213.0000,origin,-0.0018,0.7397,0.0011,0.0002,0.0002,0.5908,0.5955,-0.0009,-0.0015,0.0006
d3-012,1,2,begin,218.0000,right_hand,0.2937,0.8199,-0.7420,0.5469,-0.8001,0.1528,-0.1937,-0.0013,0.0009,0.0019
d3-012,1,2,begin,218.0000,right_elbow,0.3118,0.8203,-1.0763,0.2939,-0.2922,0.9098,-0.0247,-0.0009,0.0017,0.0007
d3-012,1,2,begin,218.0000,stimulus,0.0001,0.8082,-0.3491,0.0083,-0.0102,-0.7056,-0.7082,-0.0008,-0.0005,-0.0005
d3-012,1,2,begin,218.0000,origin,-0.0018,0.7397,0.0011,0.0002,0.0001,0.6887,0.6942,-0.0008,-0.0015,0.0007
