participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,speed,startposition,direction,trialtime
218,10,5,0.3158,0.7806,-0.497,0.3114,0.8199,-0.723,0.3136,0.8003,-0.61,0.3145,0.7606,-0.4868,Wrist,0.0103,0.2294,0.187,0.1837,0.2995,0.6521106,forward,1.8553
