participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,perceivedforearmlength,perceivedforearmlengthratio,noisewrist,noiseelbow,startposition,direction,speed,trialtime
d3-011,18,2,0.2895,0.8005,-0.3697,0.2977,0.7957,-0.6181,0.2936,0.7981,-0.4939,0.2935,0.8005,-0.518,Forearm,0.0241,0.2485,0.2901,1.1673,0.1398,0.1995,-0.6852,forward,0.262708,2.7983
