experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse 1,d3-017,1,26,2,8,2065.879,2070.787,0,0,0,0.51603,2.09,359.9444,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T026.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T026.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T026.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T026.csv,,,,
3_avatartooluse 1,d3-017,1,27,2,9,2073.742,2078.138,0,0,0,0.517662,2.09,359.9416,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T027.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T027.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T027.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T027.csv,,,,
3_avatartooluse 1,d3-017,1,28,2,10,2081.089,2085.564,0,0,0,0.517662,2.09,359.9416,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T028.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T028.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T028.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T028.csv,,,,
3_avatartooluse 1,d3-017,1,29,2,11,2088.523,2093.485,0,0,0,0.51936,2.09,359.9402,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T029.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T029.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T029.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T029.csv,,,,
3_avatartooluse 1,d3-017,1,30,2,12,2096.442,2103.236,0,0,0,0.51876,2.09,359.9406,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T030.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T030.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T030.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T030.csv,,,,
3_avatartooluse 1,d3-017,1,31,2,13,2106.193,2110.902,0,0,0,0.51889,2.09,359.9393,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T031.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T031.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T031.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T031.csv,,,,
3_avatartooluse 1,d3-017,1,32,2,14,2113.856,2118.618,0,0,0,0.520484,2.09,359.9371,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T032.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T032.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T032.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T032.csv,,,,
3_avatartooluse 1,d3-017,1,33,2,15,2121.575,2126.984,0,0,0,0.520484,2.09,359.9371,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T033.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T033.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T033.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T033.csv,,,,
3_avatartooluse 1,d3-017,1,34,2,16,2129.938,2134.757,0,0,0,0.520484,2.09,359.9371,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T034.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T034.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T034.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T034.csv,,,,
3_avatartooluse 1,d3-017,1,35,2,17,2137.712,2142.554,0,0,0,0.516544,2.09,359.936,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T035.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T035.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T035.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T035.csv,,,,
3_avatartooluse 1,d3-017,1,36,2,18,2145.508,2157.753,0,0,0,0.515848,2.09,359.9364,0.99,1,1,,,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_vrpn_movement_T036.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_gaze_data_T036.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T036.csv,3_avatartooluse 1/d3-017/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T036.csv,,,,
3_avatartooluse 1,d3-017,1,37,3,1,2353.575,2362.859,0,0,0,0.505857,2.09,359.9353,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T037.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T037.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T037.csv
3_avatartooluse 1,d3-017,1,38,3,2,2401.208,2407.794,0,0,0,0.505624,2.09,359.9265,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T038.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T038.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T038.csv
3_avatartooluse 1,d3-017,1,39,3,3,2410.749,2421.257,0,0,0,0.505624,2.09,359.9265,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T039.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T039.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T039.csv
3_avatartooluse 1,d3-017,1,40,3,4,2424.208,2433.24,0,0,0,0.505624,2.09,359.9265,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T040.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T040.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T040.csv
3_avatartooluse 1,d3-017,1,41,3,5,2436.192,2444.111,0,0,0,0.503736,2.09,359.9286,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T041.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T041.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T041.csv
3_avatartooluse 1,d3-017,1,42,3,6,2447.064,2457.083,0,0,0,0.502983,2.09,359.9279,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T042.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T042.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T042.csv
3_avatartooluse 1,d3-017,1,43,3,7,2460.037,2467.139,0,0,0,0.500403,2.09,359.9258,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T043.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T043.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T043.csv
3_avatartooluse 1,d3-017,1,44,3,8,2470.099,2476.496,0,0,0,0.499078,2.09,359.925,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T044.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T044.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T044.csv
3_avatartooluse 1,d3-017,1,45,3,9,2479.449,2486.224,0,0,0,0.498458,2.09,359.9247,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T045.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T045.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T045.csv
3_avatartooluse 1,d3-017,1,46,3,10,2489.178,2495.163,0,0,0,0.496171,2.09,359.9247,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T046.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T046.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T046.csv
3_avatartooluse 1,d3-017,1,47,3,11,2498.118,2504.826,0,0,0,0.493982,2.09,359.9247,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T047.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T047.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T047.csv
3_avatartooluse 1,d3-017,1,48,3,12,2507.78,2514.586,0,0,0,0.490922,2.09,359.924,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T048.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T048.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T048.csv
3_avatartooluse 1,d3-017,1,49,3,13,2517.537,2524.228,0,0,0,0.490922,2.09,359.924,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T049.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T049.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T049.csv
3_avatartooluse 1,d3-017,1,50,3,14,2527.188,2536.901,0,0,0,0.490922,2.09,359.924,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T050.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T050.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T050.csv
3_avatartooluse 1,d3-017,1,51,3,15,2539.86,2547.792,0,0,0,0.49212,2.09,359.9268,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T051.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T051.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T051.csv
3_avatartooluse 1,d3-017,1,52,3,16,2550.751,2557.307,0,0,0,0.49255,2.09,359.9236,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T052.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T052.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T052.csv
3_avatartooluse 1,d3-017,1,53,3,17,2560.261,2568.202,0,0,0,0.489823,2.09,359.9246,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T053.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T053.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T053.csv
3_avatartooluse 1,d3-017,1,54,3,18,2574.81,2582.195,0,0,0,0.484642,2.09,359.9237,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T054.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T054.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T054.csv
3_avatartooluse 1,d3-017,1,55,3,19,2585.153,2594.023,0,0,0,0.486898,2.09,359.9257,0.99,1,1,,,,,,,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_gaze_data_T055.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T055.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,3_avatartooluse 1/d3-017/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T055.csv
