participant,trial,block,wpos_x,wpos_y,wpos_z,epos_x,epos_y,epos_z,fpos_x,fpos_y,fpos_z,spos_x,spos_y,spos_z,target,error,forearmlength,noisewrist,noiseelbow,startposition,trialtime
d1-005,16,1,0.3498,0.7846,-1.0374,0.3339,0.8334,-1.2416,0.3419,0.809,-1.1395,0.3417,0.7646,-1.1697,Forearm,-0.0303,0.2106,0.2396,0.1875,1.985172,1.0438
