participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-018,5,118,Wrist,0.0000,startbuffer,0.2348,0.8108,-0.6529
d3-018,5,118,Wrist,6.9815,startbuffer,0.2378,0.8119,-0.6553
d3-018,5,118,Wrist,12.9654,startbuffer,0.2378,0.8117,-0.6553
d3-018,5,118,Wrist,18.9491,startbuffer,0.2378,0.8119,-0.6553
d3-018,5,118,Wrist,24.9336,startbuffer,0.2377,0.8120,-0.6553
d3-018,5,118,Wrist,30.9171,startbuffer,0.2376,0.8121,-0.6553
d3-018,5,118,Wrist,36.9012,startbuffer,0.2378,0.8117,-0.6552
d3-018,5,118,Wrist,42.8852,startbuffer,0.2378,0.8117,-0.6552
d3-018,5,118,Wrist,48.8692,startbuffer,0.2375,0.8122,-0.6553
d3-018,5,118,Wrist,54.8532,startbuffer,0.2375,0.8122,-0.6553
d3-018,5,118,Wrist,60.8372,begin,0.2378,0.8117,-0.6552
d3-018,5,118,Wrist,66.8214,begin,0.2378,0.8117,-0.6552
d3-018,5,118,Wrist,72.8054,begin,0.2376,0.8121,-0.6553
d3-018,5,118,Wrist,78.7894,begin,0.2375,0.8122,-0.6553
d3-018,5,118,Wrist,84.3707,begin,0.2377,0.8118,-0.6552
d3-018,5,118,Wrist,90.3871,begin,0.2378,0.8117,-0.6552
d3-018,5,118,Wrist,95.3589,begin,0.2379,0.8119,-0.6553
d3-018,5,118,Wrist,101.0336,begin,0.2379,0.8119,-0.6553
d3-018,5,118,Wrist,107.0177,begin,0.2377,0.8120,-0.6553
d3-018,5,118,Wrist,113.0014,begin,0.2377,0.8120,-0.6553
d3-018,5,118,Wrist,118.9854,begin,0.2377,0.8120,-0.6553
d3-018,5,118,Wrist,124.9693,begin,0.2377,0.8124,-0.6554
d3-018,5,118,Wrist,130.9536,begin,0.2376,0.8124,-0.6554
d3-018,5,118,Wrist,136.9376,begin,0.2380,0.8119,-0.6553
d3-018,5,118,Wrist,142.9215,begin,0.2380,0.8119,-0.6553
d3-018,5,118,Wrist,148.9056,begin,0.2378,0.8123,-0.6554
