participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-013,5,115,Wrist,0.9973,startbuffer,0.2471,0.7948,-0.7682
d3-013,5,115,Wrist,7.9787,startbuffer,0.2469,0.7818,-0.7756
d3-013,5,115,Wrist,13.9626,startbuffer,0.2469,0.7819,-0.7756
d3-013,5,115,Wrist,19.9464,startbuffer,0.2468,0.7823,-0.7757
d3-013,5,115,Wrist,25.9307,startbuffer,0.2468,0.7825,-0.7756
d3-013,5,115,Wrist,31.9145,startbuffer,0.2468,0.7820,-0.7756
d3-013,5,115,Wrist,37.4167,startbuffer,0.2469,0.7819,-0.7757
d3-013,5,115,Wrist,43.3917,startbuffer,0.2469,0.7819,-0.7757
d3-013,5,115,Wrist,49.3751,startbuffer,0.2469,0.7819,-0.7757
d3-013,5,115,Wrist,55.3593,startbuffer,0.2469,0.7819,-0.7757
d3-013,5,115,Wrist,61.0219,startbuffer,0.2470,0.7819,-0.7757
d3-013,5,115,Wrist,67.0062,begin,0.2470,0.7819,-0.7757
d3-013,5,115,Wrist,72.9901,begin,0.2468,0.7825,-0.7757
d3-013,5,115,Wrist,78.9746,begin,0.2468,0.7825,-0.7757
d3-013,5,115,Wrist,84.9579,begin,0.2468,0.7825,-0.7757
d3-013,5,115,Wrist,90.9423,begin,0.2469,0.7821,-0.7759
d3-013,5,115,Wrist,96.9263,begin,0.2468,0.7824,-0.7757
d3-013,5,115,Wrist,102.4186,begin,0.2468,0.7825,-0.7757
d3-013,5,115,Wrist,108.4034,begin,0.2468,0.7825,-0.7757
d3-013,5,115,Wrist,114.3870,begin,0.2469,0.7819,-0.7758
d3-013,5,115,Wrist,120.3713,begin,0.2469,0.7819,-0.7758
d3-013,5,115,Wrist,126.3553,begin,0.2469,0.7819,-0.7758
d3-013,5,115,Wrist,132.3393,begin,0.2469,0.7819,-0.7758
d3-013,5,115,Wrist,137.3883,begin,0.2468,0.7821,-0.7757
d3-013,5,115,Wrist,143.3631,begin,0.2469,0.7819,-0.7758
d3-013,5,115,Wrist,149.3465,begin,0.2469,0.7819,-0.7758
d3-013,5,115,Wrist,155.3310,begin,0.2468,0.7825,-0.7757
d3-013,5,115,Wrist,160.4118,begin,0.2468,0.7825,-0.7757
d3-013,5,115,Wrist,166.3959,begin,0.2469,0.7821,-0.7759
d3-013,5,115,Wrist,172.3797,begin,0.2469,0.7821,-0.7759
d3-013,5,115,Wrist,178.3636,begin,0.2469,0.7821,-0.7759
d3-013,5,115,Wrist,184.3478,begin,0.2469,0.7821,-0.7759
d3-013,5,115,Wrist,190.3320,begin,0.2468,0.7820,-0.7758
d3-013,5,115,Wrist,196.3153,begin,0.2469,0.7818,-0.7758
d3-013,5,115,Wrist,202.2999,begin,0.2469,0.7818,-0.7758
d3-013,5,115,Wrist,208.2838,begin,0.2469,0.7818,-0.7758
d3-013,5,115,Wrist,214.2676,begin,0.2469,0.7818,-0.7758
d3-013,5,115,Wrist,220.2517,begin,0.2469,0.7818,-0.7758
d3-013,5,115,Wrist,226.2356,begin,0.2469,0.7818,-0.7758
d3-013,5,115,Wrist,232.2195,begin,0.2468,0.7823,-0.7759
d3-013,5,115,Wrist,238.2035,begin,0.2468,0.7823,-0.7759
d3-013,5,115,Wrist,244.1881,begin,0.2468,0.7821,-0.7760
d3-013,5,115,Wrist,250.1717,begin,0.2469,0.7820,-0.7760
d3-013,5,115,Wrist,256.1559,begin,0.2469,0.7820,-0.7760
d3-013,5,115,Wrist,262.1501,begin,0.2469,0.7820,-0.7760
d3-013,5,115,Wrist,268.1341,begin,0.2469,0.7819,-0.7759
d3-013,5,115,Wrist,274.1183,begin,0.2469,0.7818,-0.7759
d3-013,5,115,Wrist,280.1022,begin,0.2469,0.7818,-0.7759
d3-013,5,115,Wrist,286.0861,begin,0.2469,0.7818,-0.7759
d3-013,5,115,Wrist,292.0701,begin,0.2466,0.7824,-0.7759
d3-013,5,115,Wrist,298.0543,begin,0.2464,0.7823,-0.7760
d3-013,5,115,Wrist,304.0382,begin,0.2464,0.7822,-0.7760
d3-013,5,115,Wrist,310.0223,begin,0.2464,0.7822,-0.7760
d3-013,5,115,Wrist,316.0061,begin,0.2463,0.7824,-0.7761
d3-013,5,115,Wrist,321.9903,begin,0.2462,0.7824,-0.7760
d3-013,5,115,Wrist,327.9741,begin,0.2461,0.7821,-0.7759
d3-013,5,115,Wrist,333.9585,begin,0.2461,0.7821,-0.7759
d3-013,5,115,Wrist,338.9844,begin,0.2460,0.7822,-0.7760
d3-013,5,115,Wrist,344.9689,begin,0.2459,0.7826,-0.7760
d3-013,5,115,Wrist,350.9530,begin,0.2458,0.7826,-0.7760
d3-013,5,115,Wrist,357.3020,begin,0.2458,0.7823,-0.7758
d3-013,5,115,Wrist,363.2700,begin,0.2449,0.7825,-0.7756
d3-013,5,115,Wrist,369.2541,begin,0.2448,0.7825,-0.7756
d3-013,5,115,Wrist,375.2381,begin,0.2448,0.7826,-0.7756
d3-013,5,115,Wrist,381.2218,begin,0.2451,0.7820,-0.7756
d3-013,5,115,Wrist,387.2060,begin,0.2450,0.7820,-0.7756
d3-013,5,115,Wrist,393.1901,begin,0.2444,0.7829,-0.7756
d3-013,5,115,Wrist,399.1740,begin,0.2444,0.7829,-0.7756
d3-013,5,115,Wrist,404.6953,begin,0.2446,0.7827,-0.7756
d3-013,5,115,Wrist,410.6800,begin,0.2445,0.7826,-0.7756
d3-013,5,115,Wrist,416.6631,begin,0.2445,0.7827,-0.7756
