participant,block,trial,tracked,time_ms,phase,pos_x,pos_y,pos_z
d3-017,2,33,Wrist,0.9978,startbuffer,0.2984,0.8040,-0.6673
d3-017,2,33,Wrist,6.0033,startbuffer,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,11.9886,startbuffer,0.2963,0.8023,-0.6684
d3-017,2,33,Wrist,17.4806,startbuffer,0.2963,0.8023,-0.6684
d3-017,2,33,Wrist,23.4659,startbuffer,0.2963,0.8023,-0.6684
d3-017,2,33,Wrist,29.4501,startbuffer,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,35.4348,startbuffer,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,41.4185,startbuffer,0.2963,0.8022,-0.6683
d3-017,2,33,Wrist,47.4032,startbuffer,0.2963,0.8022,-0.6683
d3-017,2,33,Wrist,53.3879,begin,0.2963,0.8022,-0.6683
d3-017,2,33,Wrist,59.3719,begin,0.2963,0.8022,-0.6683
d3-017,2,33,Wrist,65.3568,begin,0.2963,0.8022,-0.6683
d3-017,2,33,Wrist,70.5029,begin,0.2963,0.8022,-0.6684
d3-017,2,33,Wrist,76.4786,begin,0.2963,0.8022,-0.6684
d3-017,2,33,Wrist,82.4629,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,88.4471,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,94.4318,begin,0.2963,0.8023,-0.6684
d3-017,2,33,Wrist,100.4162,begin,0.2963,0.8023,-0.6684
d3-017,2,33,Wrist,106.1709,begin,0.2961,0.8025,-0.6684
d3-017,2,33,Wrist,112.1554,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,118.1397,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,124.1245,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,130.1083,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,136.0926,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,142.0776,begin,0.2960,0.8026,-0.6684
d3-017,2,33,Wrist,148.0615,begin,0.2963,0.8022,-0.6683
d3-017,2,33,Wrist,154.0459,begin,0.2963,0.8022,-0.6683
d3-017,2,33,Wrist,160.0304,begin,0.2960,0.8026,-0.6684
